player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,ovr_ex_rec,fl,ex_ppd
Saquon Barkley,RB,New York Giants,WAS,11.372099095854516,32,23.82939010301338,0.2512820512820513,46.79089956252278,0.21153846153846154,3.373986412447951,1,0.3553780967454536
Rhamondre Stevenson,RB,New England Patriots,BUF,10.35626253454358,21,11.124599156693913,0,59.56353226161639,0.4714912280701754,1.3380566801619431,1,0.49315535878778954
Jamaal Williams,RB,Detroit Lions,JAX,9.474590416760616,25,13.043479710950528,0,51.15191940615058,0.33999999999999997,2.03010101010101,0,0.37898361667042463
Latavius Murray,RB,Denver Broncos,BAL,7.453477579934875,16,7.249338992485388,0,35.67820987654321,0.453125,0.8839453860640301,0,0.46584234874592967
Miles Sanders,RB,Philadelphia Eagles,TEN,7.34220099455928,16,14.64617606737172,0,48.05650705954574,0,2.4771986970684035,1,0.458887562159955
Christian McCaffrey,RB,San Francisco 49ers,MIA,14.881701023281241,36,46.96849087893864,0.1346153846153846,58.78465901596096,0.12337662337662336,5.516867971678467,0,0.41338058398003447
Kareem Hunt,RB,Cleveland Browns,HOU,16.5061799420263,18,31.181638554216867,0,61.09766086604614,0.9000000000000001,3.7565,0,0.9170099967792389
Ty Johnson,RB,New York Jets,MIN,8.794112781992794,15,32.30340382411084,0.19215686274509802,21.77404519096181,0.16246498599439776,2.8309990662931837,1,0.5862741854661863
Kenyan Drake,RB,Baltimore Ravens,DEN,8.364096372997762,15,29.43678496923956,0.10776942355889724,23.571346680537566,0.15789473684210525,2.93859649122807,0,0.5576064248665175
Samaje Perine,RB,Cincinnati Bengals,KC,5.882218191668899,19,16.092209856915737,0.07291666666666666,22.01219862227325,0.08072916666666666,2.2998046875,0,0.3095904311404684
Dontrell Hilliard,RB,Tennessee Titans,PHI,8.115591925296387,11,12.593329432416617,0,42.552642148143896,0.24587706146926536,2.8031889347805206,1,0.7377810841178534
Jerick McKinnon,RB,Kansas City Chiefs,CIN,2.8032661000967662,12,10.322677670204282,0.08731808731808732,6.0125647583448085,0,1.2916666666666665,0,0.23360550834139718
Eno Benjamin,RB,Houston Texans,CLE,4.2696415982328455,13,6.348361069087241,0,20.15533677137053,0.19444444444444442,0.9052102950408034,0,0.32843396909483424
Mike Boone,RB,Denver Broncos,BAL,1.1005815738254467,13,4.252945542258095,0,4.984979423868312,0,0.353578154425612,0,0.08466012106349591
