player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Jonathan Taylor,RB,LAC,15.413250241804601,27,Home,11,0.5708611200668371
Austin Ekeler,RB,IND,17.951859099750063,38,Away,14,0.4724173447302648
Joe Mixon,RB,NE,13.541966170011518,25,Away,12,0.5416786468004607
Najee Harris,RB,LV,12.936756212166069,21,Home,14,0.6160360101031461
James Conner,RB,TB,13.464648992756967,22,Home,11,0.6120294996707712
Ezekiel Elliott,RB,PHI,12.14631826886147,22,Home,11.75,0.5521053758573395
Nick Chubb,RB,NO,15.39175381664494,28,Home,14,0.549705493451605
Damien Harris,RB,CIN,7.675600250821936,14,Home,8.75,0.5482571607729955
Alvin Kamara,RB,CLE,12.293798719191782,23,Away,11.75,0.534512987790947
Antonio Gibson,RB,SF,9.159770998628849,13,Away,12,0.704597769125296
Leonard Fournette,RB,ARI,14.27957868407323,13,Away,12,1.0984291295440947
Cordarrelle Patterson,RB,BAL,9.622938549125656,15,Away,9.75,0.6415292366083771
Aaron Jones,RB,MIA,12.941923399437757,24,Away,14,0.5392468083099066
Derrick Henry,RB,HOU,21.270099556158225,39,Home,14,0.5453871681066211
Dalvin Cook,RB,NYG,16.414510407488024,28,Home,14,0.5862325145531437
Josh Jacobs,RB,PIT,16.83082944679078,38,Away,14,0.44291656438923105
Devin Singletary,RB,CHI,9.777264248941995,19,Away,14,0.5145928552074734
David Montgomery,RB,BUF,11.570868255251131,19,Home,13,0.608993066065849
AJ Dillon,RB,MIA,9.269543764540199,18,Away,11.25,0.5149746535855666
D Andre Swift,RB,CAR,10.806881657309704,15,Away,10,0.7204587771539803
Tony Pollard,RB,PHI,14.432090131775503,29,Home,11.5,0.4976582804060518
Michael Carter,RB,JAX,8.222051093254262,13,Home,12.75,0.6324654687118663
Chuba Hubbard,RB,DET,5.7423542974132324,14,Home,9.25,0.4101681641009452
Saquon Barkley,RB,MIN,14.51745179423992,30,Away,14,0.4839150598079973
Rhamondre Stevenson,RB,CIN,12.737823445396318,24,Home,11.75,0.5307426435581799
Clyde Edwards Helaire,RB,SEA,9.76877390446733,16,Home,9,0.6105483690292082
Alexander Mattison,RB,NYG,4.778435939246108,12,Home,10.5,0.3982029949371757
Jamaal Williams,RB,CAR,11.080385193354282,24,Away,12.25,0.4616827163897617
Latavius Murray,RB,LAR,9.145637380700336,15,Away,8.5,0.6097091587133557
Miles Sanders,RB,DAL,10.825671949451166,23,Away,13.5,0.4706813891065725
Christian McCaffrey,RB,WAS,17.32432152489033,35,Home,13.75,0.4949806149968666
Kareem Hunt,RB,NO,7.795787203715939,15,Home,10.5,0.5197191469143959
D Onta Foreman,RB,DET,8.202622222693098,19,Home,12.25,0.4317169590891104
Zack Moss,RB,LAC,3.593198862433141,15,Home,7.5,0.23954659082887605
Khalil Herbert,RB,BUF,9.17789138509801,13,Home,7.75,0.7059916450075392
Samaje Perine,RB,NE,7.173111610618942,14,Away,11,0.5123651150442101
Travis Homer,RB,KC,3.77330566897495,11,Away,7,0.3430277880886318
Dare Ogunbowale,RB,TEN,2.108203786536547,11,Away,11,0.19165488968514063
Salvon Ahmed,RB,GB,1.8640763455624383,13,Home,6.75,0.14339048812018756
Royce Freeman,RB,TEN,4.353535828445238,13,Away,0.75,0.33488737141886443
Jerick McKinnon,RB,SEA,8.431987675727992,22,Home,10.5,0.3832721670785451
Eno Benjamin,RB,CLE,5.932994701650681,12,Away,9.75,0.4944162251375568
Joshua Kelley,RB,IND,4.414791648529229,13,Away,7.75,0.3395993575791714
Marlon Mack,RB,LAR,5.149811181823669,12,Away,4.5,0.42915093181863906
Deon Jackson,RB,LAC,4.380833002428996,12,Home,10.25,0.36506941686908295
Travis Etienne Jr,RB,NYJ,8.544504040771919,23,Away,13.75,0.3715001756857356
