player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Josh Allen,QB,BUF,CHI,Away,23.203211056490588,37,0.6271138123375835,23.076015794986553,0.6236761025672042,23.5,4 out of 5 stars,A
Justin Herbert,QB,LAC,IND,Away,17.962030119934962,31,0.5794203264495149,16.36004302847852,0.5277433234993071,21.7,3 out of 5 stars,A
Tom Brady,QB,TB,ARI,Away,16.198835774149543,28,0.5785298490767694,16.026908248785066,0.5723895803137523,16.6,4 out of 5 stars,B-
Patrick Mahomes,QB,KC,SEA,Home,24.679629841440487,37,0.6670170227416348,24.24232834491498,0.6551980633760806,25.7,4 out of 5 stars,A+
Aaron Rodgers,QB,GB,MIA,Away,15.041910265062512,26,0.578535010194712,14.245586092946446,0.5479071574210171,16.9,3 out of 5 stars,B-
Dak Prescott,QB,DAL,PHI,Home,17.278538903553848,27,0.6399458853168092,17.097912719362643,0.6332560266430609,17.7,1 out of 5 stars,B
Joe Burrow,QB,CIN,NE,Away,19.784179479660757,35,0.5652622708474502,20.12025639951537,0.5748644685575819,19,3 out of 5 stars,A
Kirk Cousins,QB,MIN,NYG,Home,17.77934967312453,32,0.5556046772851415,17.556213818749324,0.5486316818359164,18.3,2 out of 5 stars,B+
Carson Wentz,QB,WAS,SF,Away,9.906290911687183,20,0.49531454558435917,13.766129873838835,0.6883064936919417,0.9,2 out of 5 stars,F
Derek Carr,QB,LV,PIT,Away,14.99277223100806,26,0.5766450858080023,14.861103187154372,0.5715808918136297,15.3,4 out of 5 stars,C-
Russell Wilson,QB,DEN,LAR,Away,14.240321285387202,22,0.6472873311539638,13.914744693410288,0.6324883951550131,15,3 out of 5 stars,D
Mac Jones,QB,NE,CIN,Home,12.527659644955119,20,0.6263829822477559,11.853799492793028,0.5926899746396515,14.1,3 out of 5 stars,F
