Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Brandin Cooks,WR,HOU,WAS,8.19128569894834,14,4.345588235294118,50.53081745235707,0.16090163934426233,0,8,0.5850918356391671,Home
DeAndre Hopkins,WR,ARI,SF,15.565940543637904,30,8.042910447761194,93.9063916591115,0.4423076923076923,0.25,4,0.5188646847879301,Home
Joshua Palmer,WR,LAC,KC,7.858557774819352,19,4.432978723404255,47.245684131172254,0.15291666666666665,0,8,0.41360830393786063,Home
George Pickens,WR,PIT,CIN,6.450294469019768,16,2.9159656652360515,41.69774322968907,0.13708955223880598,0,8,0.4031434043137355,Home
Tyler Higbee,TE,LAR,NO,6.275138686836542,11,4.363231707317073,40.93522833178005,0,0,9,0.5704671533487766,Away
Devin Duvernay,WR,BAL,CAR,7.227805740682818,17,3.1704494382022466,38.739293361884364,0.2947752808988764,0,9,0.4251650435695775,Home
Gerald Everett,TE,LAC,KC,7.2735898063088875,17,3.6191489361702125,39.11323030531473,0.2587820512820513,0,8.25,0.4278582239005228,Home
Olamide Zaccheaus,WR,ATL,CHI,6.514406798558585,11,2.744055944055944,41.92378826530612,0.1916666666666667,0.1,9.25,0.5922187998689622,Home
Nico Collins,WR,HOU,WAS,7.856977306477454,16,3.177107843137255,52.28751253761284,0.1732786885245902,0,6.5,0.49106108165484086,Home
Corey Davis,WR,NYJ,NE,8.044764787292184,15,2.5809523809523807,48.418561643835616,0.3187387387387387,0,6.5,0.5363176524861456,Away
Robert Tonyan,TE,GB,TEN,5.977492268180075,13,4.0105752212389385,34.21279802069276,0.09182080924855492,0,9,0.45980709755231347,Home
DeAndre Carter,WR,LAC,KC,6.539215272461217,17,2.9776595744680847,37.17693177534866,0.2587820512820513,0.11,8.25,0.38465972190948333,Home
George Kittle,TE,SF,ARI,8.99794153047541,23,4.649698492462312,49.71062209056284,0.3303383458646616,0.14,7,0.39121484915110477,Away
Randall Cobb,WR,GB,TEN,6.745428176465672,13,3.688008849557522,51.8142375168691,0,0.14,5.5,0.5188790904973594,Home
Mecole Hardman,WR,KC,LAC,6.489724421051582,14,2.761764705882353,30.918636508442184,0.3794964028776978,0.13,7.25,0.4635517443608273,Away
Darius Slayton,WR,NYG,DET,8.782129314957288,14,2.674080459770115,52.87785714285714,0.3595505617977528,0,7,0.6272949510683777,Home
Romeo Doubs,WR,GB,TEN,7.268752324545123,15,3.698761061946903,38.39313990103464,0.3366763005780347,0.22,8.5,0.48458348830300824,Home
DeVante Parker,WR,NE,NYJ,5.74223335714128,11,1.9361194029850743,39.94173655648743,0.13,0,7.75,0.5220212142855709,Home
Tyler Conklin,TE,NYJ,NE,6.8760338939722505,13,3.4952380952380953,33.92198630136987,0.36270270270270266,0.22,9,0.5289256841517116,Away
Kyle Pitts,TE,ATL,CHI,6.85138308120451,15,3.1785314685314683,39.97117346938775,0.21083333333333334,0,9,0.4567588720803007,Home
Hayden Hurst,TE,CIN,PIT,6.637287072243346,13,3.8830418250950567,33.75766159695817,0.22,0,9,0.510560544018719,Away
Juwan Johnson,TE,NO,LAR,6.404728563895706,11,2.831674208144796,28.738914598233066,0.35250000000000004,0,9,0.582248051263246,Home
Allen Robinson II,WR,LAR,NO,5.921400082588897,14,2.873130081300813,30.9883504193849,0.231,0,9,0.42295714875634977,Away
Nick Westbrook Ikhine,WR,TEN,GB,5.258388534681763,13,1.568,30.834794437726725,0.2318181818181818,0,9.5,0.404491425744751,Away
Cole Kmet,TE,CHI,ATL,9.531052150568343,14,3.5808943089430887,43.65604996096799,0.5625,0,10,0.6807894393263102,Away
Christian Watson,WR,GB,TEN,8.41037138651812,15,2.4192477876106193,33.44273504273504,0.6427456647398844,0,7.25,0.5606914257678747,Home
Tre Quan Smith,WR,NO,LAR,4.904767483966824,12,2.154095022624434,31.403449726546064,0.11456250000000001,0,6.75,0.40873062366390195,Home
Dalton Schultz,TE,DAL,MIN,6.965940657727475,12,4.207921052631579,42.64111278952669,0.14631147540983608,0.14,7,0.5804950548106229,Away
Isaiah McKenzie,WR,BUF,CLE,5.609760915132843,14,2.690283400809717,23.85159755268525,0.31324324324324326,0,7.5,0.40069720822377447,Home
Terrace Marshall Jr,WR,CAR,BAL,6.662225768943275,15,2.524390243902439,43.080306469920544,0.182,0,6,0.4441483845962183,Away
Chris Moore,WR,HOU,WAS,5.995396910354981,14,2.056911764705882,31.103836509528588,0.30942622950819676,0,6.5,0.42824263645392724,Home
Hunter Henry,TE,NE,NYJ,4.405954796810226,11,2.1729850746268653,26.59462259496793,0.11,0,8.75,0.400541345164566,Home
Dawson Knox,TE,BUF,CLE,5.193116970032065,13,2.690283400809717,26.114887831407206,0.20608108108108109,0,8,0.39947053615631273,Home
K J Osborn,WR,MIN,DAL,4.535954639964135,12,2.4976562499999995,21.109726688102892,0.19602564102564102,0,8.75,0.3779962199970113,Home
Jauan Jennings,WR,SF,ARI,4.076348867698629,11,2.5270100502512562,28.128438425730003,0,0,6.25,0.3705771697907844,Away
Foster Moreau,TE,LV,DEN,4.48458735937875,11,2.8157079646017698,27.413167104111988,0.10256944444444446,0.14,6.75,0.40768975994352274,Away
Jarvis Landry,WR,NO,LAR,5.7220027145514045,13,3.640723981900453,39.01640723601178,0,0,4,0.44015405496549265,Home
Isaiah Likely,TE,BAL,CAR,4.758967170319756,14,2.155449438202247,25.021413276231264,0.19651685393258428,0,7,0.33992622645141113,Home
Damiere Byrd,WR,ATL,CHI,5.524165566576282,11,1.1433566433566433,32.849872448979596,0.2779166666666667,0,6,0.5021968696887529,Home
Greg Dulcich,TE,DEN,LV,9.487090101671146,16,3.6092964824120606,51.15134168157424,0.42788461538461536,0,3.5,0.5929431313544467,Home
Laviska Shenault Jr,WR,CAR,BAL,5.381731465075718,14,2.309817073170732,29.00822928490352,0.22099999999999997,0,4.75,0.3844093903625513,Away
Michael Gallup,WR,DAL,MIN,5.868284065029842,13,3.028342105263158,32.88129405840886,0.17766393442622952,0,5.5,0.45140646654075706,Away
Kendall Hinton,WR,DEN,LV,3.3674978200483636,11,1.5880904522613064,25.734525939177104,0,0,5.75,0.3061361654589421,Home
Jahan Dotson,WR,WAS,HOU,8.531464336324989,16,2.404109589041096,33.29409541804441,0.6666666666666667,0,4.5,0.5332165210203118,Away
Daniel Bellinger,TE,NYG,DET,6.59445179516983,15,2.5729597701149425,28.055,0.41707865168539315,0,6.75,0.43963011967798865,Home
Demarcus Robinson,WR,BAL,CAR,3.4592079493780523,11,2.03,18.546573875802995,0.09825842696629214,0,7,0.3144734499434593,Home
Kadarius Toney,WR,KC,LAC,3.4626006716318005,13,1.7647058823529411,14.417585218222365,0.1897482014388489,0,3.5,0.2663538978178308,Away
Wan Dale Robinson,WR,NYG,DET,6.582688345233482,14,3.145977011494253,32.83857142857143,0.2876404494382023,0,4.25,0.4701920246595344,Home
Logan Thomas,TE,WAS,HOU,3.3841733585262164,11,1.9787671232876716,16.947897968823806,0.11666666666666667,0,6.75,0.3076521235023833,Away
DJ Chark Jr,WR,DET,NYG,5.863323722128872,12,2.221121495327103,31.047390223695114,0.27467065868263474,0,3,0.48861031017740597,Away
Tyquan Thornton,WR,NE,NYJ,3.740471986392655,11,1.8537313432835822,16.136063147508633,0.2,0,4.25,0.34004290785387775,Home
Keenan Allen,WR,LAC,KC,5.163544882950654,24,2.872340425531915,37.27374670184696,0,0,2,0.21514770345627723,Home
Samori Toure,WR,GB,TEN,2.904500904989152,14,0.8601769911504424,16.50134952766532,0.2040462427745665,0.2,4,0.207464350356368,Home
Van Jefferson,WR,LAR,NO,3.385925723031695,15,0.8922764227642277,8.607875116495807,0.34650000000000003,0,2.75,0.22572838153544633,Away
