Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,Int_pas,games,ex_ppd,home_away
Matthew Stafford,QB,LAR,SEA,12.913399172678798,22,232.35000000000002,1.1895,1.1394604767879548,0.1262421875,0.56,0.89,9,0.586972689667218,Home
Marcus Mariota,QB,ATL,PIT,15.790275,29,184.905,1.3079999999999998,33.25725,0.307725,0.67,0.67,12,0.5444922413793103,Home
Andy Dalton,QB,NO,TB,14.186004770318021,22,219.88,1.5585,5.968047703180211,0,0.33,0.78,9,0.6448183986508191,Away
Ryan Tannehill,QB,TEN,PHI,13.341688372660702,20,214.2,1.1205,5.205983726606997,0.108515,0.22,0.44,9,0.6670844186330351,Away
Mac Jones,QB,NE,BUF,12.09030472831268,23,218.13,0.8505,9.736647283126786,0.10824,0.44,0.78,9,0.5256654229701165,Home
Justin Fields,QB,CHI,GB,19.180398557692303,38,155.075,1.2279999999999998,73.59706249999999,0.6326153846153847,1.18,0.73,11,0.504747330465587,Home
Kenny Pickett,QB,PIT,ATL,13.658163670484445,22,208.34,0.548,24.84783450704225,0.4012967032967033,0.38,1,7.75,0.6208256213856566,Away
Carson Wentz,QB,WAS,NYG,14.417703220478941,23,243.415,1.583,13.491032204789429,0,1,1,6,0.6268566617599539,Away
Dak Prescott,QB,DAL,IND,16.148324568965517,31,225.95999999999998,1.5815,11.534245689655174,0.16175,0.17,1,6,0.5209136957730812,Home
Zach Wilson,QB,NYJ,MIN,11.87774,20,196.70999999999998,0.702,13.4,0.14189000000000002,0.14,0.71,7,0.5938869999999999,Away
Taylor Heinicke,QB,WAS,NYG,13.23628195563655,21,198.025,1.158,10.42488852188274,0.18846551724137933,0.33,0.83,6,0.6302991407445976,Away
Cooper Rush,QB,DAL,IND,8.383063146551724,20,156.17499999999998,0.7655,0.8406314655172413,0,0.29,0.43,6.5,0.4191531573275862,Home
Joe Flacco,QB,NYJ,MIN,14.954800000000002,20,296.67,1.637,2,0,1.33,1,3,0.7477400000000001,Away
Jameis Winston,QB,NO,TB,13.198062720848055,20,271.9,1.363,5.400627208480565,0,1,1.67,3,0.6599031360424028,Away
Mitch Trubisky,QB,PIT,ATL,11.35109799373162,20,173.83,0.735,5.906452464788732,0.2112087912087912,0,0.4,4.75,0.567554899686581,Away
Bailey Zappe,QB,NE,BUF,12.2,20,198.75,1.25,0,0,0,0.75,3.5,0.61,Home
Teddy Bridgewater,QB,MIA,SF,8.455090348101265,20,141.26999999999998,0.7605,5.122903481012658,0,0,0.75,3.25,0.42275451740506326,Away
Mike White,QB,NYJ,MIN,23.4366,27,309.165,2.7674999999999996,0,0,0,0,1,0.8680222222222221,Away
Sam Ehlinger,QB,IND,DAL,8.219002407221664,20,155.855,0.1635,28.30802407221665,0,0.5,0.5,2,0.4109501203610832,Away
Skylar Thompson,QB,MIA,SF,3.1603268987341764,20,89.41999999999999,0.12299999999999998,3.415268987341772,0,0.5,0.25,3.25,0.15801634493670882,Away
Brett Rypien,QB,DEN,BAL,7.9139361457334605,20,229.32,0.2175,8.711361457334611,0,1,1,1,0.395696807286673,Away
Kyle Allen,QB,HOU,CLE,8.164057627118645,23,215.165,1.0675,12.87457627118644,0,2,2,1,0.354959027266028,Home
John Wolford,QB,LAR,SEA,12.0014,20,215.435,1.0959999999999999,0,0,0,1,1,0.60007,Home
Trey Lance,QB,SF,MIA,7.42061310289389,20,117.52000000000001,0.23249999999999998,32.898131028938906,0,0.5,0.5,2,0.3710306551446945,Home
Jordan Love,QB,GB,CHI,5.2166,26,83.615,0.468,0,0,0,0,2.25,0.20063846153846152,Away
Trevor Siemian,QB,CHI,GB,6.743175,20,106.37,0.6499999999999999,3.88375,0,0,0.5,1.75,0.33715875,Home
Bryce Perkins,QB,LAR,SEA,7.975635382685068,20,80.88,0.5265,33.04435382685069,0,0,0.67,2.5,0.3987817691342534,Home
Malik Willis,QB,TEN,PHI,3.044963059397885,20,51.51,0.177,12.765630593978845,0,0.4,0.2,4.25,0.15224815296989425,Away
Jarrett Stidham,QB,LV,LAC,3.1044,20,53.01,0.24599999999999997,0,0,0,0,2.25,0.15522,Home
Brock Purdy,QB,SF,MIA,2.7508,20,53.769999999999996,0.23249999999999998,0,0,0,0.33,2.25,0.13754,Home
Nick Mullens,QB,MIN,NYJ,2.598,20,51.3,0.1365,0,0,0,0,1.5,0.1299,Home
Brian Hoyer,QB,NE,BUF,3.3177999999999996,20,64.195,0.1875,0,0,0,0,1,0.16588999999999998,Home
Brandon Allen,QB,CIN,KC,3.349,20,53.724999999999994,0.3,0,0,0,0,0.75,0.16745000000000002,Home
Tyrod Taylor,QB,NYG,WAS,2.404432561217737,20,39.589999999999996,0.237,28.728325612177365,0,1,1,0.75,0.12022162806088685,Home
Case Keenum,QB,BUF,NE,2.1915999999999998,20,33.489999999999995,0.213,0,0,0,0,1.5,0.10957999999999998,Away
Chase Daniel,QB,LAC,LV,2.556,20,37.949999999999996,0.2595,0,0,0,0,1.5,0.1278,Away
Chad Henne,QB,KC,CIN,1.8426,20,32.415,0.1365,0,0,0,0,1.5,0.09213,Away
Mason Rudolph,QB,PIT,ATL,2.4335999999999998,20,38.339999999999996,0.22499999999999998,0,0,0,0,0,0.12167999999999998,Away
Desmond Ridder,QB,ATL,PIT,2.8362,20,39.555,0.31349999999999995,0,0,0,0,0,0.14181,Home
Tyler Huntley,QB,BAL,DEN,1.6001999999999998,20,27.705,0.12299999999999998,0,0,0,0,0,0.08001,Home
C J Beathard,QB,JAX,DET,2.5433999999999997,20,38.98499999999999,0.24599999999999997,0,0,0,0,0,0.12716999999999998,Away
Nate Sudfeld,QB,DET,JAX,2.4185999999999996,20,37.214999999999996,0.23249999999999998,0,0,0,0,0,0.12092999999999998,Home
Joshua Dobbs,QB,CLE,HOU,1.8444,20,32.46,0.1365,0,0,0,0,0,0.09222,Away
Kellen Mond,QB,CLE,HOU,1.8444,20,32.46,0.1365,0,0,0,0,0,0.09222,Away
Deshaun Watson,QB,CLE,HOU,1.8444,30,32.46,0.1365,0,0,0,0,0,0.06148,Away
Sam Howell,QB,WAS,NYG,1.9518,20,32.445,0.1635,0,0,0,0,0,0.09759,Away
Gardner Minshew,QB,PHI,TEN,2.6382,20,40.004999999999995,0.2595,0,0,0,0,0,0.13191,Home
Ian Book,QB,PHI,TEN,2.6382,20,40.004999999999995,0.2595,0,0,0,0,0,0.13191,Home
Drew Lock,QB,SEA,LAR,2.1726,20,33.915,0.20400000000000001,0,0,0,0,0,0.10863,Away
Shane Buechele,QB,KC,CIN,1.8426,20,32.415,0.1365,0,0,0,0,0,0.09213,Away
Easton Stick,QB,LAC,LV,2.556,20,37.949999999999996,0.2595,0,0,0,0,0,0.1278,Away
Nick Foles,QB,IND,DAL,1.7201999999999997,20,26.654999999999998,0.1635,0,0,0,0,0,0.08600999999999999,Away
Will Grier,QB,DAL,IND,1.7915999999999999,20,28.59,0.162,0,0,0,0,0,0.08957999999999999,Home
Blaine Gabbert,QB,TB,NO,1.8858,20,29.595,0.1755,0,0,0,0,0,0.09429,Home
Kyle Trask,QB,TB,NO,1.8858,20,29.595,0.1755,0,0,0,0,0,0.09429,Home
