Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Curtis Samuel,WR,WAS,NYG,7.4255678960170455,14,3.9723671497584543,41.37729391560353,0.24360915492957746,0.08,11.25,0.5303977068583604,Away
JuJu Smith Schuster,WR,KC,CIN,9.398509210683843,20,4.761690566037736,63.04163927664975,0.18558333333333335,0.2,9.75,0.46992546053419215,Away
Garrett Wilson,WR,NYJ,MIN,10.21866849752825,18,4.562585,59.03009895833334,0.36906101694915255,0.09,9.75,0.5677038054182362,Away
DeVonta Smith,WR,PHI,TEN,9.763299506303573,20,5.265148205128205,56.700312101910825,0.27344903225806455,0.09,11,0.48816497531517866,Home
Ja Marr Chase,WR,CIN,KC,16.702417864045245,35,6.675536186770428,85.09091875923191,0.8559263157894736,0.14,7,0.4772119389727213,Home
Jakobi Meyers,WR,NE,BUF,10.113361679597956,16,5.041509433962265,59.431069626168224,0.30825,0.1,9.75,0.6320851049748722,Home
Donovan Peoples Jones,WR,CLE,HOU,7.605596969403779,15,3.7633218604651164,53.73745213483146,0.0883651376146789,0.09,10.5,0.5070397979602519,Away
Chris Godwin,WR,TB,NO,10.84592688713206,21,6.44444558303887,63.151371664787675,0.21809448818897637,0,8.75,0.5164727089110505,Home
Zay Jones,WR,JAX,DET,9.199436644979516,16,5.775356223175965,57.03110257529463,0.10144137931034483,0,9.75,0.5749647903112197,Away
Joshua Palmer,WR,LAC,LV,9.560930652335065,17,4.924471830985915,54.986947368421056,0.30000000000000004,0.1,9.75,0.5624076854314745,Away
Allen Lazard,WR,GB,CHI,10.339654696817105,17,3.922702702702703,54.82893509400179,0.482568306010929,0,10,0.608214982165712,Away
Adam Thielen,WR,MIN,NYJ,8.883706757926825,17,4.813934782608696,49.30318721461187,0.2577367741935484,0,11,0.5225709857604015,Home
George Pickens,WR,PIT,ATL,7.664365239175526,21,3.282403448275862,47.83526015037594,0.20660625000000002,0,9.75,0.36496977329407265,Away
Diontae Johnson,WR,PIT,ATL,7.1066328467721025,16,5.1093068965517245,47.3197939849624,0,0.09,11,0.4441645529232564,Away
Brandin Cooks,WR,HOU,CLE,8.092848049046356,13,4.388365384615385,52.7686719160105,0.1036330275229358,0,10,0.6225267730035658,Home
Marquez Valdes Scantling,WR,KC,CIN,6.3894208054784025,11,2.740401509433962,45.181450507614215,0.0835125,0,9.75,0.580856436861673,Away
Mike Williams,WR,LAC,LV,10.9744995583148,24,4.67824823943662,63.55375438596491,0.38,0,8,0.45727081492978333,Away
Darnell Mooney,WR,CHI,GB,7.105990339386224,15,3.498614285714286,43.05037042682927,0.175274358974359,0,12,0.47373268929241497,Home
Parris Campbell,WR,IND,DAL,7.105798809927673,16,3.7477541832669323,37.01432587859424,0.25508152173913046,0,11.75,0.4441124256204796,Away
Darius Slayton,WR,NYG,WAS,7.469841439884254,17,2.7015967741935483,48.21856239600666,0.2161978021978022,0,9,0.4394024376402502,Home
Olamide Zaccheaus,WR,ATL,PIT,6.453056766886258,14,2.653846153846154,41.779080489375396,0.18470427350427351,0.08,11.25,0.46093262620616127,Home
Jerry Jeudy,WR,DEN,BAL,8.992997844960513,15,3.417041584158416,50.8966061452514,0.3658027397260274,0,9,0.5995331896640342,Away
DeAndre Carter,WR,LAC,LV,7.233079623795405,16,3.3978855633802816,40.94136842105263,0.27,0.09,10,0.4520674764872128,Away
Nico Collins,WR,HOU,CLE,7.602299860563147,15,3.7700048076923074,50.333194750656176,0.11399633027522936,0,8.5,0.5068199907042098,Home
Drake London,WR,ATL,PIT,7.73674085888355,16,3.6304615384615384,39.30248551191242,0.3585435897435898,0.08,11.5,0.4835463036802219,Home
DeVante Parker,WR,NE,BUF,5.577278181978487,14,2.1073509433962263,39.68752710280374,0.092475,0,10.5,0.39837701299846334,Home
Alec Pierce,WR,IND,DAL,5.388574240667556,11,2.4952410358565738,37.699776357827474,0.09182934782608695,0.09,10.25,0.4898703855152324,Away
Devin Duvernay,WR,BAL,DEN,5.992923850670129,11,2.6846769230769234,31.145118407445707,0.25601225806451616,0,11,0.5448112591518299,Home
Isaiah McKenzie,WR,BUF,NE,6.805732109200132,15,3.115331092436975,31.634588706739528,0.3474346153846154,0,10,0.4537154739466755,Away
Kalif Raymond,WR,DET,JAX,4.213775930669469,11,2.741332075471698,33.83109892933619,0,0.27,9.25,0.38307053915176986,Home
Christian Watson,WR,GB,CHI,8.962881561948524,21,2.392848648648649,38.8660805729633,0.6466415300546449,0,8.25,0.42680388390231067,Away
Marvin Jones Jr,WR,JAX,DET,6.4951316663638075,13,3.0868283261802576,37.344209515495415,0.20288275862068966,0,9.25,0.49962551279721595,Away
Corey Davis,WR,NYJ,MIN,7.471488612288136,15,2.56325,46.52109375,0.2562923728813559,0,7.5,0.49809924081920903,Away
Josh Reynolds,WR,DET,JAX,7.622420914710517,13,3.263490566037736,44.90675631691649,0.25,0,7.75,0.5863400703623475,Home
Robert Woods,WR,TEN,PHI,5.0823506795382,12,3.012596153846154,32.05360602615122,0.091782,0.09,10.5,0.42352922329485,Away
Randall Cobb,WR,GB,CHI,6.40926451244492,13,3.187195945945946,43.22859982094897,0.12546775956284154,0.13,6.25,0.49302034711114767,Away
Treylon Burks,WR,TEN,PHI,6.568433418973485,14,3.5509294871794874,47.92968675383741,0,0,6,0.4691738156409632,Away
Nick Westbrook Ikhine,WR,TEN,PHI,5.085317792510313,13,1.6978205128205128,31.350235361000568,0.183564,0,10.5,0.39117829173156254,Away
Nelson Agholor,WR,NE,BUF,4.870687174219714,11,2.288845283018868,29.765645327102803,0.18495,0.18,9.25,0.44278974311088315,Home
Romeo Doubs,WR,GB,CHI,6.6180036029358975,11,3.373524324324324,34.602709489704566,0.31849508196721316,0.22,8.5,0.6016366911759907,Away
Demarcus Robinson,WR,BAL,DEN,4.398633353930321,11,2.3999384615384614,26.86639607032058,0.08533741935483871,0,9,0.39987575944821097,Home
Trent Sherfield,WR,MIA,SF,4.0473147868516905,11,2.1569230125523013,24.638992805755397,0.084159,0,8.75,0.36793770789560826,Away
Elijah Moore,WR,NYJ,MIN,4.5763996115819205,12,2.0506,29.359979166666665,0.10251694915254238,0,9,0.3813666342984934,Away
Michael Gallup,WR,DAL,IND,5.655088836076233,11,3.0083333333333333,33.885868752919194,0.12705588235294119,0,7.5,0.5140989850978394,Home
Chris Moore,WR,HOU,CLE,5.160039421331156,12,2.393653846153846,27.196161679790027,0.2072660550458716,0,8,0.43000328511092967,Home
Marquise Goodwin,WR,SEA,LAR,5.913690881361509,14,2.105040598290598,29.27752085106383,0.3222364161849711,0,7,0.42240649152582205,Away
Jauan Jennings,WR,SF,MIA,4.51138730290975,12,2.4437853658536586,26.894946199829207,0.1,0,7.75,0.3759489419091458,Home
Jarvis Landry,WR,NO,TB,6.094439135747016,15,3.2783793577981655,36.170038872276805,0.13970759493670887,0,6,0.4062959423831344,Away
Quez Watkins,WR,PHI,TEN,4.667519785578438,13,1.6033358974358976,24.051576433121017,0.27344903225806455,0.09,9.5,0.3590399835060337,Home
Julio Jones,WR,TB,NO,6.615215674892401,11,2.2512081272084807,35.26761217587373,0.32714173228346455,0,5,0.6013832431720364,Home
Damiere Byrd,WR,ATL,PIT,4.699965869202701,12,1.0615384615384615,27.35022279459111,0.23902905982905984,0,7.5,0.3916638224335584,Home
Keenan Allen,WR,LAC,LV,8.448560662218929,22,3.9395774647887327,54.78771929824562,0.25,0.25,4,0.384025484646315,Away
Jahan Dotson,WR,WAS,NYG,6.902936862008716,11,1.9861835748792271,25.77271835132483,0.5554288732394366,0,6.5,0.6275397147280651,Away
Kadarius Toney,WR,KC,CIN,3.2231924085336656,13,1.5548377358490568,13.32273540609137,0.18558333333333335,0,4.25,0.24793787757951274,Away
Van Jefferson,WR,LAR,SEA,5.40858721054731,11,1.7965263157894737,19.771130434782606,0.4222018348623854,0,4.5,0.4916897464133918,Home
D J Chark,WR,DET,JAX,0,13,0,0,0,0,0,0,Home
Richie James,WR,NYG,WAS,0,12,0,0,0,0,0,0,Home
Taysom Hill,TE,NO,TB,0.8594988624121587,15,0.44841055045871564,2.764214352840666,0.0898120253164557,0.09,9.75,0.057299924160810575,Away
Travis Kelce,TE,KC,CIN,17.298158701632985,33,6.452576603773585,80.03295399746193,1.0114291666666668,0,11,0.5241866273222117,Away
Mark Andrews,TE,BAL,DEN,11.268841400073391,25,5.288,59.802607549121,0.4740967741935484,0.1,10,0.45075365600293565,Home
T J Hockenson,TE,MIN,NYJ,9.614797796883707,20,4.637456521739131,52.34175342465753,0.34364903225806454,0,11,0.48073988984418536,Home
Pat Freiermuth,TE,PIT,ATL,8.418758736712471,18,4.717827586206896,53.711574436090224,0.11478125,0,8.75,0.46770881870624836,Away
David Njoku,TE,CLE,HOU,8.466632012599996,17,4.4923423255813955,51.44438831460674,0.21600366972477064,0.11,9,0.4980371772117645,Away
George Kittle,TE,SF,MIA,9.455548436816564,21,4.072975609756098,49.990606319385144,0.44,0.11,9,0.45026421127697924,Home
Tyler Higbee,TE,LAR,SEA,6.160592982456141,15,4.351585964912281,39.848,0,0,11,0.4107061988304094,Home
Hayden Hurst,TE,CIN,KC,6.630665126704924,14,4.158530739299611,34.76515546528803,0.17914736842105264,0,11,0.4736189376217803,Home
Tyler Conklin,TE,NYJ,MIN,6.64637228460452,13,3.5372850000000002,35.76955208333334,0.2767957627118644,0.18,11,0.51125940650804,Away
Gerald Everett,TE,LAC,LV,6.876555436125526,18,3.7425985915492954,38.052561403508776,0.2,0,9,0.3820308575625292,Away
Evan Engram,TE,JAX,DET,5.508559349497849,15,3.3457236051502144,32.87914098646879,0.09129724137931035,0,10.25,0.3672372899665233,Away
Juwan Johnson,TE,NO,TB,6.652614246688631,16,2.570887155963303,28.5243395984622,0.41912278481012655,0,11,0.41578839041803944,Away
Cole Kmet,TE,CHI,GB,6.642324820572381,18,2.542536507936508,29.328719512195125,0.4330307692307692,0.08,12,0.3690180455873545,Home
Noah Fant,TE,SEA,LAR,5.100897504220947,12,2.992948717948718,30.771271914893614,0.08788265895953758,0,10.75,0.4250747920184122,Away
Hunter Henry,TE,NE,BUF,4.90287274731088,12,2.097267924528302,28.06188785046729,0.17467500000000002,0,11.75,0.40857272894257335,Home
Dawson Knox,TE,BUF,NE,5.393846529719076,14,2.9389915966386555,28.820468852459015,0.1737173076923077,0,11,0.3852747521227911,Away
Dalton Schultz,TE,DAL,IND,6.953722183070645,17,3.6801944444444445,33.9846613731901,0.3225264705882353,0.11,9,0.40904248135709675,Home
Foster Moreau,TE,LV,LAC,5.546538157621412,15,2.6403723684210525,31.26351973410885,0.22,0.11,8.75,0.36976921050809414,Home
Greg Dulcich,TE,DEN,BAL,6.734983778121441,11,3.252859405940594,39.77891061452514,0.18844383561643838,0,5.25,0.6122712525564946,Away
Logan Thomas,TE,WAS,NYG,3.9243158717443354,12,2.3139038647342995,21.24235770363101,0.10718802816901409,0,8.75,0.3270263226453613,Away
Daniel Bellinger,TE,NYG,WAS,5.224797197711758,11,2.291354301075269,21.981991680532445,0.31348681318681315,0,6.75,0.47498156342834164,Home
Brock Wright,TE,DET,JAX,2.099297313239869,11,1.0041509433962263,10.57221841541756,0.09,0,9.75,0.19084521029453355,Home
