player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Josh Allen,QB,BUF,PIT,Home,25.93711053935855,40,0.6484277634839637,25.910157913369357,0.6477539478342339,26,3 out of 5 stars,A+
Justin Herbert,QB,LAC,CLE,Away,17.98498664116533,34,0.5289701953283921,16.4785523445219,0.48466330425064413,21.5,5 out of 5 stars,A-
Tom Brady,QB,TB,ATL,Home,18.224344976270054,28,0.6508694634382162,17.806207108957217,0.6359359681770435,19.2,5 out of 5 stars,B+
Aaron Rodgers,QB,GB,NYG,Home,14.789859924012664,27,0.5477725897782468,13.499799891446663,0.49999258857209866,17.8,4 out of 5 stars,B
Matthew Stafford,QB,LAR,DAL,Home,13.047942523845698,26,0.5018439432248345,11.354203605493856,0.43670013867284063,17,2 out of 5 stars,C+
Joe Burrow,QB,CIN,BAL,Away,19.26416032803822,35,0.550404580801092,18.8202290400546,0.5377208297158457,20.3,3 out of 5 stars,B+
Jalen Hurts,QB,PHI,ARI,Away,22.84111177065052,38,0.6010818887013295,21.87301681521503,0.5756057056635534,25.1,4 out of 5 stars,A
Kyler Murray,QB,ARI,PHI,Home,18.413543270882563,33,0.557986159723714,18.290776101260803,0.5542659424624485,18.7,1 out of 5 stars,B
Kirk Cousins,QB,MIN,CHI,Home,14.810146810249556,28,0.5289338146517698,13.44306687178508,0.4801095311351814,18,4 out of 5 stars,B
Ryan Tannehill,QB,TEN,WAS,Away,16.319129093564214,26,0.6276588112909314,16.413041562234596,0.6312708293167153,16.1,3 out of 5 stars,D+
Carson Wentz,QB,WAS,TEN,Home,18.016314067034735,27,0.6672708913716568,18.751877238621052,0.6945139718007797,16.3,4 out of 5 stars,C-
Derek Carr,QB,LV,KC,Away,17.30088142406282,30,0.5766960474687607,16.87268774866117,0.5624229249553724,18.3,4 out of 5 stars,B
Russell Wilson,QB,DEN,IND,Home,16.76389203534113,25,0.6705556814136452,16.491274336201617,0.6596509734480647,17.4,3 out of 5 stars,B-
Lamar Jackson,QB,BAL,CIN,Home,23.638291375163178,38,0.6220602993463994,23.5261305359474,0.6191086983144053,23.9,2 out of 5 stars,A
Jimmy Garoppolo,QB,SF,CAR,Away,13.973805160032843,24,0.5822418816680351,13.448293085761206,0.5603455452400502,15.2,3 out of 5 stars,F
Mac Jones,QB,NE,DET,Home,13.287400759888945,24,0.553641698328706,17.953429656984206,0.7480595690410086,2.4,4 out of 5 stars,F
Matt Ryan,QB,IND,DEN,Away,9.689469139783164,20,0.48447345698915817,7.45638448540452,0.372819224270226,14.9,3 out of 5 stars,F
Teddy Bridgewater,QB,MIA,NYJ,Away,13.001481481936317,25,0.5200592592774527,11.502116402766166,0.46008465611064664,16.5,4 out of 5 stars,C
Trevor Lawrence,QB,JAC,HOU,Home,15.593112898539925,26,0.5997351114823049,14.690161283628465,0.5650062032164793,17.7,3 out of 5 stars,B-
Jared Goff,QB,DET,NE,Away,17.073921612613844,29,0.5887559176763395,17.019888018019778,0.586892690276544,17.2,3 out of 5 stars,C+
Baker Mayfield,QB,CAR,SF,Home,10.460159041609197,20,0.5230079520804598,9.71451291658457,0.4857256458292285,12.2,2 out of 5 stars,F
Daniel Jones,QB,NYG,GB,Away,14.596571797380754,23,0.6346335564078589,15.066531139115366,0.6550665712658855,13.5,4 out of 5 stars,F
Davis Mills,QB,HOU,JAX,Away,12.85012600795979,20,0.6425063003979895,12.871608582799702,0.6435804291399851,12.8,2 out of 5 stars,F
Zach Wilson,QB,NYJ,MIA,Home,16.636994600418824,23,0.7233475913225575,16.952849429169753,0.7370804099639023,15.9,2 out of 5 stars,D
Justin Fields,QB,CHI,MIN,Away,13.154599001960552,21,0.6264094762838358,12.53514143137222,0.5969114967320104,14.6,1 out of 5 stars,F
Jameis Winston,QB,NO,SEA,Home,14.376478529175492,24,0.5990199387156455,15.437826470250702,0.6432427695937792,11.9,5 out of 5 stars,F
Andy Dalton,QB,NO,SEA,Home,14.346791142049769,20,0.7173395571024884,14.5382730600711,0.7269136530035549,13.9,5 out of 5 stars,F
Jacoby Brissett,QB,CLE,LAC,Home,16.695027252853247,22,0.758864875129693,17.2500389326475,0.7840926787567045,15.4,3 out of 5 stars,D-
Geno Smith,QB,SEA,NO,Away,15.72396366542089,22,0.714725621155495,15.26280523631556,0.69376387437798,16.8,3 out of 5 stars,C
Cooper Rush,QB,DAL,LAR,Away,12.8774279060806,20,0.64387139530403,12.782039865829429,0.6391019932914713,13.1,2 out of 5 stars,F
Marcus Mariota,QB,ATL,TB,Away,12.929737627975129,25,0.5171895051190052,11.7853394685359,0.471413578741436,15.6,3 out of 5 stars,D
Mitch Trubisky,QB,PIT,BUF,Away,6.237185479496402,20,0.3118592739748201,8.481693542137718,0.4240846771068859,1,2 out of 5 stars,F
Kenny Pickett,QB,PIT,BUF,Away,13.051733373741007,20,0.6525866686870503,12.559619105344296,0.6279809552672149,14.2,2 out of 5 stars,F
Bailey Zappe,QB,NE,DET,Home,11.796369449999998,23,0.5128856282608695,11.4948135,0.49977450000000007,12.5,4 out of 5 stars,F
