player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Darren Waller,TE,IND,6.6336530086987855,20,Home,4.75,0.3316826504349393
Chris Godwin,WR,SEA,8.56049432246456,16,Home,6.75,0.535030895154035
David Njoku,TE,MIA,8.967479800611986,17,Away,7,0.5274988118007051
Brandin Cooks,WR,NYG,8.080432358833818,12,Away,7,0.6733693632361515
Jaylen Waddle,WR,CLE,12.901275580457064,30,Home,9,0.4300425193485688
Gerald Everett,TE,SF,6.178154151821243,14,Away,7.25,0.4412967251300888
Cole Kmet,TE,DET,7.528775390550566,13,Home,9,0.5791365685038896
Darnell Mooney,WR,DET,10.714651607024061,17,Home,9,0.6302736239425918
Amon Ra St Brown,WR,CHI,10.016060927483808,20,Away,7,0.5008030463741904
Evan Engram,TE,KC,6.583187507462594,15,Away,8.5,0.43887916716417297
Mo Alie Cox,TE,LV,3.8890866709718765,12,Away,8.25,0.32409055591432306
Terry McLaurin,WR,PHI,9.438413374971123,19,Away,9,0.4967585986826907
Foster Moreau,TE,IND,3.992974658957357,11,Home,5.75,0.36299769626885064
Amari Cooper,WR,MIA,14.948453640100597,24,Away,8,0.6228522350041915
Adam Thielen,WR,BUF,8.43777120857271,17,Away,8,0.4963394828572183
Cameron Brate,TE,SEA,3.1660101540839736,13,Home,4,0.24353924262184412
Christian Kirk,WR,KC,13.63052821955348,21,Away,9,0.6490727723596895
DeVonta Smith,WR,WAS,9.517843984405713,18,Home,8,0.5287691102447618
A J Brown,WR,WAS,15.662135983342916,31,Home,7.75,0.5052301930110618
Brandon Aiyuk,WR,LAC,10.747106322656071,20,Home,8,0.5373553161328035
K J Osborn,WR,BUF,4.892634467144013,12,Away,7.75,0.4077195389286678
Chase Claypool,WR,DET,9.311025887707078,15,Home,8.75,0.6207350591804719
DeAndre Hopkins,WR,LAR,16.1649055140036,31,Away,3,0.5214485649678581
Allen Lazard,WR,DAL,10.475834507318286,18,Home,7,0.581990805962127
Courtland Sutton,WR,TEN,10.085509753560867,16,Away,8,0.6303443595975542
Robert Tonyan,TE,DAL,5.8736770567564225,13,Home,7.25,0.4518213120581863
Will Dissly,TE,TB,4.914332110457675,12,Away,9,0.40952767587147293
Mecole Hardman,WR,JAX,6.6635136109852775,15,Home,7.25,0.44423424073235185
Jarvis Landry,WR,PIT,6.614881685760614,17,Away,3.25,0.3891106873976832
Donovan Peoples Jones,WR,MIA,7.367733013772648,15,Away,7.5,0.49118220091817655
DeAndre Carter,WR,SF,4.543711020438595,13,Away,7.25,0.34951623234143037
Marquez Valdes Scantling,WR,JAX,5.662432405649014,15,Home,7.25,0.37749549370993424
Zay Jones,WR,KC,8.032709564199939,14,Away,7.75,0.5737649688714243
Olamide Zaccheaus,WR,CAR,6.765355564161117,11,Away,9.25,0.615032324014647
Michael Gallup,WR,GB,5.38315630654264,14,Away,4.5,0.3845111647530457
Tre Quan Smith,WR,PIT,6.398627602131013,13,Away,6,0.49220212324084717
Rondale Moore,WR,LAR,8.261281459265517,13,Away,6,0.6354831891742705
Julio Jones,WR,SEA,5.55070516672091,11,Home,3.5,0.5046095606109918
Jerry Jeudy,WR,TEN,11.85106847292818,18,Away,8,0.6583926929404544
Kadarius Toney,WR,JAX,1.798711801616291,13,Home,2.75,0.13836244627817623
Marquise Goodwin,WR,TB,4.440665427680861,12,Away,5.25,0.37005545230673836
Isaiah McKenzie,WR,MIN,5.41416167242652,14,Home,6.5,0.3867258337447514
Parris Campbell,WR,LV,6.958218261914175,12,Away,8.75,0.5798515218261813
Taysom Hill,TE,PIT,0.8376168770424235,16,Away,6.75,0.05235105481515147
Chris Olave,WR,PIT,10.49912866039749,26,Away,7.5,0.40381264078451884
JuJu Smith Schuster,WR,JAX,8.109236834954803,18,Home,8,0.45051315749748905
Curtis Samuel,WR,PHI,7.280803136303498,15,Away,8.5,0.48538687575356654
DK Metcalf,WR,TB,8.093796582719516,22,Away,9,0.36789984466906894
Gabe Davis,WR,MIN,8.519112469603126,17,Home,7,0.501124262917831
Drake London,WR,CAR,7.774478690951905,14,Away,9.5,0.5553199064965646
Alec Pierce,WR,LV,6.525892074887104,12,Away,7.75,0.5438243395739254
Joshua Palmer,WR,SF,5.978112693020639,18,Away,7,0.33211737183448
George Pickens,WR,NO,5.67636420637351,14,Home,7,0.4054545861695364
Romeo Doubs,WR,DAL,5.064193120742186,14,Home,8.5,0.3617280800530133
Marvin Jones Jr,WR,KC,5.998116876410041,13,Away,7.5,0.46139360587769546
Allen Robinson II,WR,ARI,5.962402200255102,15,Home,8,0.3974934800170068
Cade Otton,TE,SEA,4.425803763483605,15,Home,7.5,0.2950535842322404
Terrace Marshall Jr,WR,ATL,5.891909744331552,16,Home,6,0.368244359020722
Greg Dulcich,TE,TEN,10.29175156102144,18,Away,2.5,0.5717639756123023
Daniel Bellinger,TE,HOU,5.007339720441242,13,Home,6.75,0.38517997849548014
Jahan Dotson,WR,PHI,8.6489645748917,14,Away,3.75,0.6177831839208358
Rashid Shaheed,WR,PIT,3.9347270619410386,15,Away,3.25,0.2623151374627359
Wan Dale Robinson,WR,HOU,5.402628404567359,13,Home,3.25,0.41558680035133533
Jelani Woods,TE,LV,3.4797396392899387,12,Away,6.75,0.2899783032741616
Samori Toure,WR,DAL,3.2658784982540823,14,Home,2.5,0.2332770355895773
