player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Josh Allen,QB,BUF,CLE,Home,24.33327335832463,40,0.6083318339581157,24.43324765474947,0.6108311913687368,24.1,4 out of 5 stars,A+
Justin Herbert,QB,LAC,KC,Home,18.420945115228236,30,0.6140315038409412,18.387064450326054,0.612902148344202,18.5,4 out of 5 stars,B
Patrick Mahomes,QB,KC,LAC,Away,21.84490518200488,39,0.560125773897561,20.321293117149832,0.5210587978756367,25.4,3 out of 5 stars,A+
Matthew Stafford,QB,LAR,NO,Away,12.34833969557149,25,0.49393358782285957,11.983342422244986,0.47933369688979943,13.2,4 out of 5 stars,D-
Dak Prescott,QB,DAL,MIN,Away,17.343270581474297,29,0.5980438131542861,16.504672259249,0.5691266296292758,19.3,3 out of 5 stars,B+
Joe Burrow,QB,CIN,PIT,Away,19.875574880776444,34,0.5845757317875425,19.779392686823492,0.5817468437301027,20.1,4 out of 5 stars,B+
Jalen Hurts,QB,PHI,IND,Away,20.04677056948621,38,0.5275465939338476,19.252529384980303,0.5066455101310607,21.9,3 out of 5 stars,A-
Kyler Murray,QB,ARI,SF,Home,16.507908565214628,31,0.5325131795230525,16.939869378878043,0.5464473993186466,15.5,2 out of 5 stars,C-
Kirk Cousins,QB,MIN,DAL,Home,15.89190398817719,27,0.5885890365991552,15.245577125967417,0.5646510046654599,17.4,2 out of 5 stars,B
Ryan Tannehill,QB,TEN,GB,Away,13.700825941397053,21,0.6524202829236692,13.658322773424365,0.6503963225440172,13.8,2 out of 5 stars,D
Derek Carr,QB,LV,DEN,Away,12.737196932509814,23,0.5537911709786876,11.938852760728306,0.5190805548142742,14.6,1 out of 5 stars,D+
Russell Wilson,QB,DEN,LV,Home,17.047850534817165,25,0.6819140213926866,17.41121504973881,0.6964486019895524,16.2,5 out of 5 stars,C+
