player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Darrell Henderson Jr,RB,LAR,NO,Away,7.047124518146854,16,0.44044528238417835,7.067320740209792,0.441707546263112,7,3 out of 5 stars,C
Caleb Huntley,RB,ATL,CHI,Home,4.063127517093629,14,0.29022339407811637,4.133039310133756,0.2952170935809826,3.9,4 out of 5 stars,F
Jaylen Warren,RB,PIT,CIN,Home,4.3839789074009445,11,0.3985435370364495,3.734255582001349,0.3394777801819408,5.9,2 out of 5 stars,D+
Brian Robinson Jr,RB,WAS,HOU,Away,9.058204754204898,17,0.5328355737767587,8.440292506006998,0.49648779447099983,10.5,5 out of 5 stars,B-
Isiah Pacheco,RB,KC,LAC,Away,5.1256334104261505,18,0.2847574116903417,3.250904872037358,0.1806058262242977,9.5,4 out of 5 stars,C+
James Cook,RB,BUF,CLE,Home,3.7836208697256977,14,0.27025863355183555,3.4766012424652826,0.2483286601760916,4.5,4 out of 5 stars,D-
Justice Hill,RB,BAL,CAR,Home,2.668389745944281,13,0.2052607496880216,2.697699637063258,0.20751535669717372,2.6,4 out of 5 stars,F
Cam Akers,RB,LAR,NO,Away,3.9276356951083757,14,0.2805454067934554,3.853765278726251,0.27526894848044653,4.1,3 out of 5 stars,D-
Gus Edwards,RB,BAL,CAR,Home,8.553531923644407,21,0.407311043983067,9.090759890920582,0.4328933281390754,7.3,4 out of 5 stars,C
Raheem Blackshear,RB,CAR,BAL,Away,2.3461986705987354,12,0.19551655588322794,2.3231409579981936,0.1935950798331828,2.4,4 out of 5 stars,F
Malik Davis,RB,DAL,MIN,Away,1.8696197573810358,11,0.16996543248918508,1.8137425105443372,0.16488568277675794,2,3 out of 5 stars,F
Keaontay Ingram,RB,ARI,SF,Home,2.3912726586040813,11,0.21738842350946194,2.044675226577259,0.1858795660524781,3.2,2 out of 5 stars,F
Kyren Williams,RB,LAR,NO,Away,2.7855694558467645,11,0.2532335868951604,2.007956365495378,0.18254148777230708,4.6,3 out of 5 stars,D
Mark Andrews,TE,BAL,CAR,Home,12.199384583690811,29,0.4206684339203728,12.627692262415447,0.4354376642212224,11.2,3 out of 5 stars,A
Travis Kelce,TE,KC,LAC,Away,14.023932151421267,32,0.4382478797319146,13.04847450203038,0.4077648281884494,16.3,3 out of 5 stars,A+
Deebo Samuel,WR,SF,ARI,Away,10.449532759250745,20,0.5224766379625373,9.485046798929638,0.47425233994648186,12.7,3 out of 5 stars,A
Dalton Schultz,TE,DAL,MIN,Away,7.998523424944157,12,0.6665436187453464,7.012176321348797,0.5843480267790664,10.3,4 out of 5 stars,B+
George Kittle,TE,SF,ARI,Away,9.469038724440162,23,0.41169733584522444,8.941483892057377,0.388760169219886,10.7,4 out of 5 stars,A-
Justin Jefferson,WR,MIN,DAL,Home,16.51252381824441,36,0.45868121717345584,15.875034026063448,0.44097316739065134,18,4 out of 5 stars,A+
Davante Adams,WR,LV,DEN,Away,13.849779977646001,29,0.4775786199188276,13.271114253780002,0.4576246294406897,15.2,2 out of 5 stars,A+
Dawson Knox,TE,BUF,CLE,Home,6.1009517524193715,13,0.46930398095533626,5.929931074884816,0.456148544221909,6.5,4 out of 5 stars,D+
Hunter Henry,TE,NE,NYJ,Home,5.27887877381656,11,0.47989807034695997,5.441255391166514,0.4946595810151377,4.9,2 out of 5 stars,F
Stefon Diggs,WR,BUF,CLE,Home,16.621375827593504,35,0.47489645221695725,16.116251182276432,0.46046431949361233,17.8,4 out of 5 stars,A+
Kyle Pitts,TE,ATL,CHI,Home,7.341088423501848,15,0.4894058949001232,7.358697747859784,0.49057984985731895,7.3,2 out of 5 stars,B-
Mike Williams,WR,LAC,KC,Home,10.359268186466391,26,0.39843339178716886,11.1560974092377,0.42908066958606533,8.5,4 out of 5 stars,B
Pat Freiermuth,TE,PIT,CIN,Home,8.888407040619487,16,0.555525440038718,8.58343862945641,0.5364649143410256,9.6,2 out of 5 stars,B
Diontae Johnson,WR,PIT,CIN,Home,8.645713442706596,15,0.5763808961804398,8.151019203866566,0.5434012802577711,9.8,2 out of 5 stars,B
Tyler Higbee,TE,LAR,NO,Away,6.687413401267301,11,0.6079466728424819,6.082019144667575,0.5529108313334159,8.1,1 out of 5 stars,B
CeeDee Lamb,WR,DAL,MIN,Away,15.54854945811364,24,0.6478562274214017,15.269356368733774,0.6362231820305739,16.2,4 out of 5 stars,A+
Keenan Allen,WR,LAC,KC,Home,5.682319459976142,24,0.23676331083233926,4.989027799965918,0.2078761583319132,7.3,4 out of 5 stars,C+
T J Hockenson,TE,MIN,DAL,Home,9.657530292987854,19,0.5082910680519923,9.167900418554078,0.48252107466074096,10.8,2 out of 5 stars,A
Michael Pittman Jr,WR,IND,PHI,Home,10.22963805530063,14,0.7306884325214735,9.685197221858044,0.691799801561289,11.5,2 out of 5 stars,A-
Tee Higgins,WR,CIN,PIT,Away,11.471919170236006,27,0.42488589519392617,10.55988452890858,0.39110683440402144,13.6,3 out of 5 stars,A
Tyler Conklin,TE,NYJ,NE,Away,6.2239407432541745,13,0.4787646725580134,6.491343918934536,0.49933414761034894,5.6,3 out of 5 stars,D
David Njoku,TE,CLE,BUF,Away,6.454611579892038,15,0.43030743865946924,7.292302256988627,0.4861534837992418,4.5,2 out of 5 stars,D
Brandin Cooks,WR,HOU,WAS,Home,8.594058249034727,14,0.6138613035024806,8.977226070049612,0.6412304335749723,7.7,4 out of 5 stars,C+
Gerald Everett,TE,LAC,KC,Home,6.154109306786193,17,0.36200642981095255,6.648727581123134,0.39110162241900787,5,4 out of 5 stars,D-
Cole Kmet,TE,CHI,ATL,Away,8.360823211049961,14,0.5972016579321401,8.60117601578566,0.6143697154132614,7.8,3 out of 5 stars,B-
Darnell Mooney,WR,CHI,ATL,Away,10.921408240066784,19,0.574810960003515,11.059154628666835,0.5820607699298335,10.6,5 out of 5 stars,B
Amon Ra St Brown,WR,DET,NYG,Away,12.203774089760998,18,0.6779874494311665,11.04824869965857,0.6137915944254762,14.9,2 out of 5 stars,A
Terry McLaurin,WR,WAS,HOU,Away,11.355136541001269,19,0.5976387653158562,10.435909344287529,0.5492583865414489,13.5,3 out of 5 stars,A
Foster Moreau,TE,LV,DEN,Away,5.071052249970871,11,0.46100474999735186,4.244360357101244,0.38585094155465854,7,3 out of 5 stars,C+
Marquise Brown,WR,ARI,SF,Home,9.81374255205312,18,0.5452079195585067,12.776775074361602,0.7098208374645334,2.9,3 out of 5 stars,F
Amari Cooper,WR,CLE,BUF,Away,11.918727242583165,20,0.5959363621291582,12.055324632261664,0.6027662316130832,11.6,3 out of 5 stars,A-
Adam Thielen,WR,MIN,DAL,Home,8.564746778803142,17,0.5038086340472436,8.421066826861633,0.49535687216833135,8.9,4 out of 5 stars,B-
DeVonta Smith,WR,PHI,IND,Away,9.87324029802132,14,0.7052314498586657,9.21891471145903,0.6584939079613593,11.4,3 out of 5 stars,A-
Van Jefferson,WR,LAR,NO,Away,4.848958494420444,15,0.3232638996280296,3.969940706314921,0.26466271375432804,6.9,3 out of 5 stars,C
A J Brown,WR,PHI,IND,Away,13.561526969750979,28,0.4843402489196778,13.373609956787115,0.4776289270281113,14,3 out of 5 stars,A
Juwan Johnson,TE,NO,LAR,Home,6.315830271603302,11,0.5741663883275728,6.322614673719003,0.574783152156273,6.3,3 out of 5 stars,D+
Tyler Boyd,WR,CIN,PIT,Away,10.697305515131145,25,0.4278922206052458,10.310436450187352,0.4124174580074942,11.6,3 out of 5 stars,A-
Brandon Aiyuk,WR,SF,ARI,Away,11.520735094643204,21,0.5486064330782477,11.401050135204578,0.5429071492954561,11.8,3 out of 5 stars,A
K J Osborn,WR,MIN,DAL,Home,5.305459092879055,12,0.44212159107325455,5.093512989827222,0.4244594158189351,5.8,4 out of 5 stars,D
Chase Claypool,WR,CHI,ATL,Away,8.175461012702511,13,0.6288816163617317,8.89351573243216,0.6841165948024739,6.5,5 out of 5 stars,C-
DeAndre Hopkins,WR,ARI,SF,Home,13.952654015604326,30,0.46508846718681085,13.503791450863323,0.45012638169544417,15,3 out of 5 stars,A+
Hayden Hurst,TE,CIN,PIT,Away,6.241406595798604,13,0.4801081996768157,6.002009422569434,0.46169303250534105,6.8,3 out of 5 stars,C-
Jakobi Meyers,WR,NE,NYJ,Home,11.152171709571068,18,0.6195650949761704,11.303102442244382,0.6279501356802435,10.8,2 out of 5 stars,B+
Allen Lazard,WR,GB,TEN,Home,11.627814980150202,21,0.5537054752452477,11.46830711450029,0.5461098625952518,12,3 out of 5 stars,A-
Logan Thomas,TE,WAS,HOU,Away,4.210952390585884,11,0.38281385368962584,3.958503415122692,0.3598639468293356,4.8,3 out of 5 stars,F
Courtland Sutton,WR,DEN,LV,Home,10.324505687227445,15,0.6883003791484963,9.563579553182064,0.6375719702121376,12.1,4 out of 5 stars,A
Robert Tonyan,TE,GB,TEN,Home,6.035713004107712,13,0.46428561570059323,6.136732863011017,0.4720563740777705,5.8,3 out of 5 stars,D
Jarvis Landry,WR,NO,LAR,Home,6.379408475558375,13,0.49072372888910576,6.15629782222625,0.4735613709404808,6.9,3 out of 5 stars,C
Donovan Peoples Jones,WR,CLE,BUF,Away,7.636572455758898,12,0.6363810379799082,7.309389222512713,0.6091157685427261,8.4,3 out of 5 stars,C+
Nick Westbrook Ikhine,WR,TEN,GB,Away,5.636042865803127,13,0.43354175890793284,5.522918379718753,0.424839875362981,5.9,3 out of 5 stars,D
Randall Cobb,WR,GB,TEN,Home,6.008594126837017,13,0.46219954821823206,6.869420181195738,0.5284169370150568,4,3 out of 5 stars,F
Laviska Shenault Jr,WR,CAR,BAL,Away,5.426180311482653,14,0.3875843079630466,5.694543302118076,0.406753093008434,4.8,2 out of 5 stars,F
DeVante Parker,WR,NE,NYJ,Home,5.312288445978028,11,0.48293531327072986,5.660412065682898,0.5145829150620816,4.5,2 out of 5 stars,F
DeAndre Carter,WR,LAC,KC,Home,5.974629718607913,17,0.35144880697693603,6.135185312297019,0.36089325366453057,5.6,4 out of 5 stars,D+
Marquez Valdes Scantling,WR,KC,LAC,Away,6.515482598966982,14,0.4653916142119273,5.964975141381404,0.4260696529558146,7.8,3 out of 5 stars,C+
Olamide Zaccheaus,WR,ATL,CHI,Home,6.1818342161792845,11,0.5619849287435713,6.302620308827549,0.5729654826206864,5.9,4 out of 5 stars,D
Jauan Jennings,WR,SF,ARI,Away,4.354028349685947,11,0.39582075906235886,4.334326213837068,0.3940296558033698,4.4,3 out of 5 stars,F
Michael Gallup,WR,DAL,MIN,Away,6.511847599773837,13,0.5009113538287567,6.174067999676911,0.4749283076674547,7.3,4 out of 5 stars,C
Tre Quan Smith,WR,NO,LAR,Home,5.1253614779940175,12,0.42711345649950144,5.350516397134312,0.4458763664278593,4.6,3 out of 5 stars,F
Rondale Moore,WR,ARI,SF,Home,9.081683991517863,16,0.5676052494698665,8.473834273596948,0.5296146420998092,10.5,3 out of 5 stars,B
Nico Collins,WR,HOU,WAS,Home,7.6014113203751865,16,0.47508820752344916,7.602016171964554,0.4751260107477846,7.6,4 out of 5 stars,C
Devin Duvernay,WR,BAL,CAR,Home,6.929190201894338,17,0.4075994236408434,6.727414574134768,0.395730269066751,7.4,3 out of 5 stars,C
Mack Hollins,WR,LV,DEN,Away,6.461310261903682,11,0.5873918419912438,6.230443231290975,0.5664039301173613,7,2 out of 5 stars,C
Demarcus Robinson,WR,BAL,CAR,Home,4.152395076768312,11,0.377490461524392,3.4891358239547317,0.3171941658140665,5.7,3 out of 5 stars,D
Kadarius Toney,WR,KC,LAC,Away,5.6497186580581555,13,0.43459374292755043,3.913883797225938,0.3010679844019952,9.7,3 out of 5 stars,B
Darius Slayton,WR,NYG,DET,Home,8.406548207491051,14,0.6004677291065036,8.409354582130074,0.6006681844378624,8.4,3 out of 5 stars,C+
Damiere Byrd,WR,ATL,CHI,Home,5.159730785015223,11,0.46906643500138395,5.228186835736033,0.4752897123396394,5,4 out of 5 stars,F
Chris Moore,WR,HOU,WAS,Home,5.700322555335202,14,0.40716589680965726,5.957603650478861,0.4255431178913472,5.1,4 out of 5 stars,F
Isaiah McKenzie,WR,BUF,CLE,Home,5.641429367416215,14,0.40295924052972965,5.14489909630888,0.3674927925934914,6.8,4 out of 5 stars,C-
Kendall Hinton,WR,DEN,LV,Home,3.4702934651512685,11,0.3154812241046608,2.9432763787875267,0.2675705798897752,4.7,4 out of 5 stars,F
Parris Campbell,WR,IND,PHI,Home,7.230412286775704,11,0.6573102078887003,6.7720175525367194,0.61563795932152,8.3,2 out of 5 stars,C+
Taysom Hill,TE,NO,LAR,Home,2.263301367603607,11,0.20575466978214607,0.6190019537194387,0.05627290488358533,6.1,3 out of 5 stars,D+
Chris Olave,WR,NO,LAR,Home,9.927678120327823,23,0.43163817914468794,8.91096874332546,0.3874334236228461,12.3,3 out of 5 stars,A
Curtis Samuel,WR,WAS,HOU,Away,7.708397461029758,14,0.5505998186449828,7.069139230042513,0.504938516431608,9.2,3 out of 5 stars,B-
Gabe Davis,WR,BUF,CLE,Home,9.656375021774513,19,0.5082302643039217,8.823392888249305,0.4643890993815424,11.6,4 out of 5 stars,A-
Garrett Wilson,WR,NYJ,NE,Away,8.414927558003209,15,0.5609951705335472,7.692753654290298,0.5128502436193532,10.1,3 out of 5 stars,B
DJ Moore,WR,CAR,BAL,Away,9.757498269358546,19,0.513552540492555,9.096426099083637,0.47875926837282295,11.3,2 out of 5 stars,B+
Drake London,WR,ATL,CHI,Home,7.501439462100398,17,0.4412611448294352,7.116342088714856,0.41860835815969744,8.4,4 out of 5 stars,C+
Joshua Palmer,WR,LAC,KC,Home,7.105841876017514,19,0.37399167768513236,6.67977410859645,0.3515670583471816,8.1,4 out of 5 stars,C
George Pickens,WR,PIT,CIN,Home,6.4179252090667624,16,0.40112032556667265,5.4827502986668035,0.3426718936666752,8.6,2 out of 5 stars,B-
Allen Robinson II,WR,LAR,NO,Away,6.043233049140394,14,0.43165950351002813,5.033190070200562,0.3595135764428973,8.4,3 out of 5 stars,C+
Christian Watson,WR,GB,TEN,Home,7.614170974978281,15,0.5076113983318854,7.148815678540402,0.47658771190269344,8.7,3 out of 5 stars,B-
Terrace Marshall Jr,WR,CAR,BAL,Away,6.064024332521248,15,0.40426828883474986,5.662891903601783,0.3775261269067855,7,2 out of 5 stars,C
Isaiah Likely,TE,BAL,CAR,Home,4.484759434126056,14,0.3203399595804326,4.221084905894366,0.3015060647067404,5.1,3 out of 5 stars,D-
Greg Dulcich,TE,DEN,LV,Home,8.440368220050836,16,0.5275230137531772,8.414811742929766,0.5259257339331104,8.5,5 out of 5 stars,B
Jahan Dotson,WR,WAS,HOU,Away,7.086221280113368,16,0.4428888300070855,7.251744685876241,0.45323404286726504,6.7,3 out of 5 stars,C-
Wan Dale Robinson,WR,NYG,DET,Home,5.535029608872529,14,0.39535925777660924,5.0357565841036145,0.35969689886454387,6.7,3 out of 5 stars,C-
Tyquan Thornton,WR,NE,NYJ,Home,3.8155808319036293,11,0.34687098471851174,3.1794011884337565,0.28903647167579605,5.3,2 out of 5 stars,D-
Samori Toure,WR,GB,TEN,Home,2.8981780384685454,14,0.20701271703346752,2.4688257692407793,0.1763446978029128,3.9,3 out of 5 stars,F
