Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,Int_pas,games,ex_ppd,home_away
Deshaun Watson,QB,CLE,NO,12.387029530201342,24,190.17,0.7404999999999999,24.88229530201342,0,0,0.67,3,0.5161262304250559,Home
Teddy Bridgewater,QB,MIA,GB,8.730860061919504,20,138.69,0.8414999999999999,5.6726006191950455,0,0,0.75,3.25,0.4365430030959752,Home
Sam Darnold,QB,CAR,DET,14.395471091283458,26,184.01,1.0959999999999999,11.937485106382978,0.3528870967741936,0.33,0,3,0.5536719650493638,Home
Brett Rypien,QB,DEN,LAR,8.4206,20,158.165,0.7735000000000001,0,0,0,1,2.75,0.42103,Away
Kyle Allen,QB,HOU,TEN,7.891039246119734,23,219.42999999999998,1.1185,6.398392461197338,0,2,2,2,0.343088662874771,Away
Tyler Huntley,QB,BAL,ATL,8.089378071567072,23,125.065,0.2355,21.10907103825137,0.25564516129032255,0.5,0.5,3.5,0.3517120900681336,Home
John Wolford,QB,LAR,DEN,5.350448883666276,20,139.675,0.40950000000000003,11.254488836662748,0,1,1,3,0.26752244418331383,Home
Sam Ehlinger,QB,IND,LAC,8.676932319391636,20,160.535,0.22499999999999998,28.555323193916347,0,0.5,0.5,2,0.4338466159695818,Home
Skylar Thompson,QB,MIA,GB,2.9195386996904023,20,75.02499999999999,0.20400000000000001,3.025386996904025,0,0.4,0.4,4,0.1459769349845201,Home
Trey Lance,QB,SF,WAS,7.107082308845579,20,112.03,0.2145,32.67882308845577,0,0.5,0.5,2,0.3553541154422789,Home
Jordan Love,QB,GB,MIA,5.7338000000000005,20,89.645,0.537,0,0,0,0,2.25,0.28669,Away
Malik Willis,QB,TEN,HOU,3.231146875,20,54.715,0.1395,12.04546875,0,0.29,0.14,5.75,0.16155734375,Home
Trace McSorley,QB,ARI,TB,3.713579606440071,20,64.44999999999999,0.2565,8.595796064400716,0,0,0.75,3,0.18567898032200353,Home
Bryce Perkins,QB,LAR,DEN,5.82238918918919,20,63.42999999999999,0.3415,24.191891891891892,0,0,0.5,3.25,0.2911194594594595,Home
Desmond Ridder,QB,ATL,BAL,9.047730895795247,20,118.66,0.1935,35.273308957952466,0,0,0,1,0.45238654478976237,Away
Jarrett Stidham,QB,LV,PIT,3.3228,20,56.22,0.2685,0,0,0,0,2.25,0.16614,Away
Tyrod Taylor,QB,NYG,MIN,6.124152941176471,20,66.47,0.6395,34.07352941176471,0,1,0.5,1.5,0.30620764705882353,Away
Nick Mullens,QB,MIN,NYG,2.8943999999999996,20,54.209999999999994,0.1815,0,0,0,0,1.5,0.14472,Home
Jeff Driskel,QB,HOU,TEN,5.477064745011086,20,52.404999999999994,0.481,14.568647450110864,0,0,0,3.25,0.2738532372505543,Away
Brian Hoyer,QB,NE,CIN,3.2565999999999997,20,65.365,0.1605,0,0,0,0,1,0.16282999999999997,Home
Brandon Allen,QB,CIN,NE,2.818,20,49,0.2145,0,0,0,0,0.75,0.1409,Away
Josh Johnson,QB,SF,WAS,2.3811999999999998,20,38.08,0.2145,0,0,0,0,0.75,0.11905999999999999,Home
Case Keenum,QB,BUF,CHI,2.0902,20,35.154999999999994,0.17099999999999999,0,0,0,0,1.5,0.10450999999999999,Away
C J Beathard,QB,JAX,NYJ,1.763,20,31.025,0.1305,0,0,0,0,2.25,0.08814999999999999,Away
Chase Daniel,QB,LAC,IND,2.0915999999999997,20,30.839999999999996,0.2145,0,0,0,0,1.5,0.10457999999999998,Away
Chad Henne,QB,KC,SEA,2.2062,20,32.654999999999994,0.22499999999999998,0,0,0,0,1.5,0.11030999999999999,Home
Nathan Peterman,QB,CHI,BUF,2.0418000000000003,20,32.895,0.1815,0,0,0,0,0.75,0.10209000000000001,Home
Logan Woodside,QB,ATL,BAL,2.2224000000000004,20,36.21,0.1935,0,0,0,0,0,0.11112000000000002,Away
Nate Sudfeld,QB,DET,CAR,2.0423999999999998,20,31.71,0.1935,0,0,0,0,0,0.10211999999999999,Away
PJ Walker,QB,CAR,DET,2.5745999999999998,23,39.765,0.24599999999999997,0,0,0,0,0,0.1119391304347826,Home
Matt Corral,QB,CAR,DET,2.5745999999999998,20,39.765,0.24599999999999997,0,0,0,0,0,0.12872999999999998,Home
Joshua Dobbs,QB,TEN,CAR,2.0423999999999998,20,31.71,0.1935,0,0,0,0,0,0.10211999999999999,Home
Tim Boyle,QB,CHI,BUF,2.0418000000000003,20,32.895,0.1815,0,0,0,0,0,0.10209000000000001,Home
Kellen Mond,QB,CLE,NO,1.8545999999999998,20,29.264999999999997,0.17099999999999999,0,0,0,0,0,0.09272999999999999,Home
Drew Lock,QB,SEA,KC,2.6496000000000004,20,34.14,0.321,0,0,0,0,0,0.13248000000000001,Away
Shane Buechele,QB,KC,SEA,2.2062,20,32.654999999999994,0.22499999999999998,0,0,0,0,0,0.11030999999999999,Home
Davis Webb,QB,NYG,MIN,2.5308,20,41.82,0.2145,0,0,0,0,0,0.12654,Away
Sam Howell,QB,WAS,SF,1.8264,20,31.71,0.1395,0,0,0,0,0,0.09132,Away
Gardner Minshew,QB,PHI,DAL,1.9656,20,28.74,0.20400000000000001,0,0,0,0,0,0.09828,Away
Ian Book,QB,PHI,DAL,1.9656,20,28.74,0.20400000000000001,0,0,0,0,0,0.09828,Away
Will Grier,QB,DAL,PHI,1.8084,20,25.86,0.1935,0,0,0,0,0,0.09042,Home
Mason Rudolph,QB,PIT,LV,2.3658,20,36.645,0.22499999999999998,0,0,0,0,0,0.11829,Home
Blaine Gabbert,QB,TB,ARI,2.4996,20,35.64,0.2685,0,0,0,0,0,0.12498000000000001,Away
Kyle Trask,QB,TB,ARI,2.4996,20,35.64,0.2685,0,0,0,0,0,0.12498000000000001,Away
David Blough,QB,ARI,TB,2.1929999999999996,20,29.174999999999997,0.2565,0,0,0,0,0,0.10964999999999998,Home
Easton Stick,QB,LAC,IND,2.0915999999999997,20,30.839999999999996,0.2145,0,0,0,0,0,0.10457999999999998,Away
Nick Foles,QB,IND,LAC,2.1534,20,31.335,0.22499999999999998,0,0,0,0,0,0.10767,Home
