Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Allen Lazard,WR,GB,MIA,9.768534022325081,15,3.8954073059360734,53.00830369357045,0.42,0,12,0.6512356014883387,Away
Drake London,WR,ATL,BAL,8.16823227924822,15,4.149089361702128,45.943343273691184,0.2965588785046729,0.14,13.5,0.544548818616548,Away
Marquise Brown,WR,ARI,TB,11.411730202388748,16,6.201452307692308,64.20731151346332,0.3517121495327103,0.11,9,0.7132331376492967,Home
Parris Campbell,WR,IND,LAC,6.77054247920235,15,3.623027868852459,36.2972854477612,0.22154999999999997,0,13.75,0.45136949861348996,Home
Noah Brown,WR,DAL,PHI,6.736746768779068,12,3.073356862745098,40.07140948871488,0.225487898089172,0.08,12.5,0.5613955640649223,Home
Brandin Cooks,WR,HOU,TEN,8.403683514427847,18,4.5485544554455455,54.91774707757705,0.10627192982456142,0,10,0.4668713063571026,Away
Christian Watson,WR,GB,MIA,9.297527417873809,25,2.6850849315068497,41.149849521203834,0.64,0,10.25,0.37190109671495236,Away
Alec Pierce,WR,IND,LAC,5.899604006606314,12,2.4023311475409836,39.089384328358214,0.15825,0.08,12.25,0.4916336672171928,Home
Devin Duvernay,WR,BAL,ATL,5.544550273790921,12,2.706286956521739,30.301704318936878,0.21687272727272724,0.07,13.75,0.4620458561492434,Home
Keenan Allen,WR,LAC,IND,11.111625186792695,21,5.823092783505155,67.49010795040117,0.28851133333333334,0.14,7,0.5291250088948902,Away
Chris Moore,WR,HOU,TEN,6.481670932461835,18,3.256351485148515,38.97047821466525,0.1594078947368421,0,10.75,0.3600928295812131,Away
Nico Collins,WR,HOU,TEN,8.26761515861022,17,3.824920792079208,50.79891604675878,0.21254385964912284,0,9.25,0.48633030344766,Away
Corey Davis,WR,NYJ,JAX,6.792911421779856,15,2.5712701421800945,43.559963506898086,0.19188,0,10.25,0.4528607614519904,Home
K J Osborn,WR,MIN,NYG,6.449092213787674,17,3.1271573076923076,32.014784722222224,0.280672514619883,0,12.75,0.379358365516922,Home
DeVante Parker,WR,NE,CIN,5.39955774614738,12,2.0778000000000003,38.67764722891566,0.08214883720930233,0,11.5,0.44996314551228167,Home
Isaiah McKenzie,WR,BUF,CHI,6.309392587378588,13,3.009054700854701,30.40472713586752,0.29406542056074764,0,11.5,0.4853378913368145,Away
Elijah Moore,WR,NYJ,JAX,4.684657178375803,14,2.450269194312796,30.118025812194038,0.07462,0,12.5,0.3346183698839859,Home
Demarcus Robinson,WR,BAL,ATL,4.876640193098105,15,3.2188413043478263,31.134740863787375,0.0722909090909091,0.14,11.5,0.3251093462065403,Home
Terrace Marshall Jr,WR,CAR,DET,5.467838955533139,15,2.088,38.29964536928488,0.09897906976744186,0,10,0.36452259703554263,Home
Marquise Goodwin,WR,SEA,KC,6.34631014652377,19,2.2479460580912862,32.095500207039336,0.3354645161290323,0,9.25,0.33401632350125104,Away
Rashid Shaheed,WR,NO,CLE,5.574439349737678,13,1.659552606635071,36.694532903225806,0.21586829268292684,0.11,7.5,0.4288030269028983,Away
Randall Cobb,WR,GB,MIA,5.736361736284192,14,2.949525114155251,38.615991792065664,0.1,0.1,8,0.40974012402029947,Away
Romeo Doubs,WR,GB,MIA,6.970713734235332,14,3.661479452054795,37.39974008207935,0.30000000000000004,0.2,9.25,0.4979081238739523,Away
Treylon Burks,WR,TEN,HOU,6.99652778440367,15,3.19886,46.2310378440367,0.128999,0,7,0.4664351856269114,Home
Trent Sherfield,WR,MIA,GB,4.222420727320244,12,1.8237300000000003,24.97844846491228,0.13545181347150262,0,11.25,0.3518683939433536,Home
Jauan Jennings,WR,SF,WAS,4.031089160935708,12,2.2962985294117653,25.697008718395818,0.07887317073170731,0.08,10.25,0.33592409674464235,Home
Jahan Dotson,WR,WAS,SF,8.924409977447493,17,2.5869473684210527,37.65551677852349,0.6442307692307693,0,8.5,0.524965292791029,Away
Greg Dortch,WR,ARI,TB,4.546035692503939,11,2.5667938461538466,24.634238161559885,0.15986915887850467,0.08,10.25,0.4132759720458127,Home
Mecole Hardman,WR,KC,SEA,7.724418041104377,14,3.0549270676691727,35.8895450726979,0.47800000000000004,0.13,7.25,0.5517441457931698,Home
Kendall Hinton,WR,DEN,LAR,3.9590460322550447,14,2.202225365853659,28.57933349328215,0,0,9.5,0.2827890023039318,Away
Quez Watkins,WR,PHI,DAL,4.415075350730732,13,2.141142718446602,22.430428450106156,0.20691019108280254,0.07,12.25,0.33962118082544096,Away
Russell Gage,WR,TB,ARI,7.323278233008209,14,3.9326530612244897,30.90490163934426,0.4110769230769231,0.1,8.5,0.5230913023577293,Away
Isaiah Hodgins,WR,NYG,MIN,6.400194967865143,15,3.2231015306122446,34.59934525139665,0.2647849462365591,0.13,7,0.42667966452434286,Away
Hunter Renfrow,WR,LV,PIT,3.650703730359735,15,3.122162441314554,29.49622509702458,0,0.43,5.5,0.243380248690649,Away
Kadarius Toney,WR,KC,SEA,2.8970002927350693,11,1.4640225563909774,11.8986901453958,0.16252000000000003,0,5,0.2633636629759154,Home
Dee Eskridge,WR,SEA,KC,0.9260083654201352,12,0.6993609958506224,5.76327867494824,0,0,7.5,0.07716736378501127,Away
Jameson Williams,WR,DET,CAR,3.445467544722412,13,0.3295138392857143,13.471923323966278,0.3222530487804878,0,2.25,0.26503596497864707,Away
DJ Chark,WR,DET,CAR,0,16,0,0,0,0,0,0,Away
Richie James,WR,NYG,MIN,0,16,0,0,0,0,0,0,Away
Taysom Hill,TE,NO,CLE,1.353856513062447,13,0.5366218009478674,5.0244805161290325,0.1471829268292683,0.15,11.75,0.1041428086971113,Away
Travis Kelce,TE,KC,SEA,15.868447773634408,38,6.344097744360902,79.03438901453958,0.82216,0.07,14,0.417590730885116,Home
T J Hockenson,TE,MIN,NYG,8.920634505454341,19,4.520252307692307,51.16473263888889,0.280672514619883,0.07,13.5,0.469507079234439,Home
Evan Engram,TE,JAX,NYJ,8.496086618248771,20,4.468507659574468,47.23136538461539,0.25644937500000003,0,14.25,0.4248043309124386,Away
Mark Andrews,TE,BAL,ATL,10.221494750863394,21,4.807759782608696,56.22996677740864,0.39243636363636364,0.08,13,0.48673784527920927,Home
Pat Freiermuth,TE,PIT,LV,8.052650320671649,19,4.114523076923077,49.62357532210109,0.172171875,0,11.5,0.4238237010879815,Home
George Kittle,TE,SF,WAS,9.565110345803642,14,3.807282843137255,48.637250217959895,0.49295731707317075,0.08,12,0.6832221675574031,Home
Dallas Goedert,TE,PHI,DAL,10.038291670067817,17,4.782552427184466,59.16147940552017,0.32514458598726115,0.11,9,0.5904877452981069,Away
David Njoku,TE,CLE,NO,8.739890644884683,16,4.625347368421052,49.622689606741574,0.274158,0.09,11,0.5462431653052927,Home
Gerald Everett,TE,LAC,IND,6.813853889177138,15,3.882061855670103,39.77442961342086,0.14923,0,12,0.45425692594514255,Away
Tyler Higbee,TE,LAR,DEN,5.871946048871232,11,4.014392523364486,34.51217787188989,0.06892200000000001,0,14,0.533813277170112,Home
Dawson Knox,TE,BUF,CHI,6.881236316650404,14,3.2337568376068377,34.99965374482499,0.29406542056074764,0,13,0.49151687976074315,Away
Tyler Conklin,TE,NYJ,JAX,5.7907444934478205,14,3.357776303317536,30.926563417890524,0.21320000000000003,0.13,14.75,0.4136246066748443,Home
Dalton Schultz,TE,DAL,PHI,6.722686347097142,17,3.572278431372549,36.25973883003224,0.24509554140127388,0.08,12,0.3954521380645377,Home
Cole Kmet,TE,CHI,BUF,6.833818220948982,14,3.010875,32.9379124726477,0.36243157894736844,0.07,14,0.48812987292492727,Home
Juwan Johnson,TE,NO,CLE,7.68076409827691,16,2.6731715639810423,31.650270967741935,0.5298585365853659,0,12,0.4800477561423069,Away
Hunter Henry,TE,NE,CIN,4.920617373181457,14,2.1377365384615388,29.891863132530123,0.1437604651162791,0,13.25,0.35147266951296124,Home
Noah Fant,TE,SEA,KC,5.720754683220946,12,2.9972614107883815,29.412594616977227,0.2134774193548387,0,13.75,0.47672955693507885,Away
Austin Hooper,TE,TEN,HOU,4.865598582568808,11,2.48346,27.903365825688077,0.13892200000000002,0,11,0.44232714386989164,Home
Robert Tonyan,TE,GB,MIA,4.819523610616595,12,3.346185388127854,27.264309165526676,0.07,0,11.25,0.4016269675513829,Away
Greg Dulcich,TE,DEN,LAR,6.490746811501515,13,3.252828292682927,41.70764923224568,0.11559462365591398,0,8,0.4992882162693473,Away
Cade Otton,TE,TB,ARI,5.041217615230204,14,2.802015306122449,27.15286885245902,0.15415384615384617,0,11.75,0.36008697251644317,Away
Jordan Akins,TE,HOU,TEN,5.701132625780896,12,2.4086663366336634,30.62720510095643,0.2656798245614035,0.08,9.5,0.4750943854817413,Away
Isaiah Likely,TE,BAL,ATL,3.9082066670058966,12,1.8964510869565219,20.3052657807309,0.1549090909090909,0,10,0.32568388891715805,Home
Jelani Woods,TE,IND,LAC,4.159246157786885,11,1.4648360655737704,20.043281250000003,0.26375,0.08,9,0.378113287071535,Home
Darren Waller,TE,LV,PIT,7.308092161536834,19,3.1519920187793424,37.32175420439845,0.3333201219512195,0,5.75,0.3846364295545702,Away
Cameron Brate,TE,TB,ARI,2.9969489294078286,13,2.182622448979592,19.056377049180327,0,0,7,0.23053453303137145,Away
Chigoziem Okonkwo,TE,TEN,HOU,0,15,0,0,0,0,0,0,Home
