player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Austin Ekeler,RB,LAC,LAR,Home,18.444825878337266,35,0.5269950250953505,18.80689411191038,0.537339831768868,17.6,3 out of 5 stars,A+
Joe Mixon,RB,CIN,BUF,Home,15.265466398490155,25,0.6106186559396062,15.207809140700222,0.6083123656280089,15.4,3 out of 5 stars,A
Najee Harris,RB,PIT,BAL,Away,11.4683035856922,20,0.5734151792846099,10.726147979560286,0.5363073989780143,13.2,3 out of 5 stars,B
James Conner,RB,ARI,ATL,Away,14.329469791340788,23,0.623020425710469,13.699242559058268,0.5956192416981856,15.8,4 out of 5 stars,A
Ezekiel Elliott,RB,DAL,TEN,Away,11.535131819638448,20,0.5767565909819223,10.050188313769212,0.5025094156884606,15,2 out of 5 stars,A-
Nick Chubb,RB,CLE,WAS,Away,13.789373988285494,25,0.5515749595314198,13.099105697550709,0.5239642279020283,15.4,2 out of 5 stars,A
Damien Harris,RB,NE,MIA,Home,6.723171490863223,14,0.48022653506165874,8.91881641551889,0.6370583153942064,1.6,3 out of 5 stars,F
Alvin Kamara,RB,NO,PHI,Away,13.080692888588676,22,0.5945769494813035,12.343846983698109,0.5610839538044595,14.8,4 out of 5 stars,A-
Leonard Fournette,RB,TB,CAR,Home,14.978358395894755,14,1.069882742563911,15.911940565563938,1.136567183254567,12.8,4 out of 5 stars,B
Cordarrelle Patterson,RB,ATL,ARI,Home,10.215891241074356,15,0.6810594160716238,11.122701772963367,0.7415134515308911,8.1,4 out of 5 stars,C
Aaron Jones,RB,GB,MIN,Home,14.01683946282741,23,0.6094278027316264,13.981199232610589,0.6078782275048081,14.1,3 out of 5 stars,B+
Dalvin Cook,RB,MIN,GB,Away,14.999792687150036,31,0.4838642802306463,14.31398955307148,0.46174159848617674,16.6,4 out of 5 stars,A
Josh Jacobs,RB,LV,SF,Home,16.35006170622714,36,0.4541683807285317,16.971516723181633,0.4714310200883786,14.9,1 out of 5 stars,A
Devin Singletary,RB,BUF,CIN,Away,9.66617942670889,16,0.6041362141693056,9.09454203815556,0.5684088773847225,11,2 out of 5 stars,C
David Montgomery,RB,CHI,DET,Away,12.424511539832515,21,0.5916434066586912,11.706445056903595,0.5574497646144569,14.1,4 out of 5 stars,B
AJ Dillon,RB,GB,MIN,Home,11.228785336896001,20,0.5614392668448001,10.683979052708574,0.5341989526354287,12.5,3 out of 5 stars,C+
D Andre Swift,RB,DET,CHI,Home,12.111674314006995,19,0.6374565428424734,11.902391877152851,0.626441677744887,12.6,4 out of 5 stars,B-
Michael Carter,RB,NYJ,SEA,Away,7.506224958606395,18,0.41701249770035526,7.851749940866279,0.4362083300481266,6.7,4 out of 5 stars,D+
Chuba Hubbard,RB,CAR,TB,Away,5.493093388063787,15,0.36620622587091917,4.9758476972339825,0.33172317981559885,6.7,3 out of 5 stars,C-
Saquon Barkley,RB,NYG,IND,Home,16.925565995272468,29,0.5836402067335333,16.250808564674955,0.5603727091267225,18.5,3 out of 5 stars,A+
Rhamondre Stevenson,RB,NE,MIA,Home,13.489672484108851,27,0.49961749941143896,12.542389263012646,0.46453293566713505,15.7,3 out of 5 stars,A
Chase Edmonds,RB,DEN,KC,Away,5.281407535495563,12,0.4401172946246303,5.402010764993662,0.4501675637494718,5,3 out of 5 stars,F
Alexander Mattison,RB,MIN,GB,Away,4.0739157523652265,11,0.37035597748774784,4.191308217664609,0.38102801978769174,3.8,4 out of 5 stars,F
Jamaal Williams,RB,DET,CHI,Home,12.525527233061052,26,0.48175104742542507,13.22218176151579,0.5085454523659919,10.9,4 out of 5 stars,C
Latavius Murray,RB,DEN,KC,Away,9.066284789131009,18,0.503682488285056,9.480406841615729,0.5266892689786515,8.1,3 out of 5 stars,C-
Miles Sanders,RB,PHI,NO,Home,12.51337928765884,25,0.5005351715063536,11.833398982369774,0.47333595929479094,14.1,3 out of 5 stars,A-
Christian McCaffrey,RB,SF,LV,Away,17.415901506485,35,0.4975971858995714,16.30843072355,0.46595516353,20,3 out of 5 stars,A+
Kenneth Gainwell,RB,PHI,NO,Home,4.81127610569634,12,0.400939675474695,4.687537293851914,0.3906281078209928,5.1,3 out of 5 stars,F
Kareem Hunt,RB,CLE,WAS,Away,6.672564678911771,12,0.5560470565759809,6.875092398445388,0.5729243665371156,6.2,2 out of 5 stars,D
D Onta Foreman,RB,CAR,TB,Away,8.401922492335302,15,0.5601281661556868,7.245603560479005,0.48304023736526697,11.1,3 out of 5 stars,C
Zack Moss,RB,IND,NYG,Away,5.871869219485688,16,0.3669918262178555,3.716956027836697,0.23230975173979357,10.9,3 out of 5 stars,C
Khalil Herbert,RB,CHI,DET,Away,7.881291631847983,14,0.5629494022748559,8.858988045497119,0.6327848603926514,5.6,4 out of 5 stars,D
Samaje Perine,RB,CIN,BUF,Home,7.272068636423683,15,0.4848045757615788,7.645812337748119,0.5097208225165413,6.4,3 out of 5 stars,D
Dare Ogunbowale,RB,HOU,JAX,Home,3.1397906201296863,11,0.2854355109208806,2.2997008858995525,0.2090637168999593,5.1,4 out of 5 stars,F
Matt Breida,RB,NYG,IND,Home,2.9259399262325183,11,0.2659945387484108,2.979914180332169,0.2709012891211063,2.8,3 out of 5 stars,F
Royce Freeman,RB,HOU,JAX,Home,5.607887379540478,13,0.4313759522723445,5.182696256486398,0.398668942806646,6.6,4 out of 5 stars,D
Jerick McKinnon,RB,KC,DEN,Home,9.526600717080782,17,0.5603882774753401,7.952286738686833,0.46778157286393135,13.2,3 out of 5 stars,B
Joshua Kelley,RB,LAC,LAR,Home,4.803955811587508,12,0.4003296509656256,4.462794016553582,0.3718995013794652,5.6,3 out of 5 stars,F
Marlon Mack,RB,DEN,KC,Away,4.638165803443068,12,0.38651381695358905,4.825951147775812,0.40216259564798434,4.2,3 out of 5 stars,F
Deon Jackson,RB,IND,NYG,Away,4.262738301927259,13,0.3279029463020968,3.818197574181798,0.29370750570629217,5.3,3 out of 5 stars,D-
Travis Etienne Jr,RB,JAC,HOU,Away,11.576704784136265,31,0.37344208981084726,9.809578263051806,0.31643800848554215,15.7,4 out of 5 stars,A
