player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Demarcus Robinson,WR,28-047,9,9,BAL,NOR,away,12,4,12,4,1,12,12,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Cam Sims,WR,26-304,9,9,WAS,MIN,home,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Kadarius Toney,WR,23-283,8,9,KAN,TEN,home,12,2,12,2,2,12,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Marquez Valdes Scantling,WR,28-027,8,9,KAN,TEN,home,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Kendrick Bourne,WR,27-094,9,9,NWE,IND,home,11,4,11,4,3,11,3.7,0,75,2.8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Antonio Gibson,RB,24-136,9,9,WAS,MIN,home,11,3,11,3,2,11,5.5,0,66.7,3.7,36,11,36,11,36,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
Tommy Tremble,TE,22-157,9,9,CAR,CIN,away,11,4,11,4,2,11,5.5,1,50,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
Malcolm Brown,RB,29-175,8,9,LAR,TAM,away,10,1,10,1,1,10,10,0,100,10,9,2,9,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Spencer Brown,RB,23-358,9,9,CAR,CIN,away,10,3,10,3,2,10,5,0,66.7,3.3,16,3,16,3,16,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
Michael Carter,RB,23-183,9,9,NYJ,BUF,home,10,1,10,1,1,10,10,0,100,10,76,12,76,12,76,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.100000000000001
AJ Dillon,RB,24-188,9,9,GNB,DET,away,10,4,10,4,2,10,5,0,50,2.5,34,11,34,11,34,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Rhamondre Stevenson,RB,24-256,9,9,NWE,IND,home,10,7,10,7,3,10,3.3,1,42.9,1.4,60,15,60,15,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
Kevin White,WR,30-135,9,9,NOR,BAL,home,10,1,10,1,1,10,10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Michael Burton,FB,30-278,8,9,KAN,TEN,home,9,1,9,1,1,9,9,0,100,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dalvin Cook,RB,27-088,8,9,MIN,WAS,away,9,6,9,6,2,9,4.5,1,33.3,1.5,47,17,47,17,47,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6
Cordarrelle Patterson,RB,31-234,9,9,ATL,LAC,home,9,1,9,1,1,9,9,0,100,9,44,13,44,13,44,3.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
Sammy Watkins,WR,29-145,9,9,GNB,DET,away,9,5,9,5,1,9,9,0,20,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Ameer Abdullah,RB,29-146,8,9,LVR,JAX,away,8,3,8,3,1,8,8,0,33.3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Evan Engram,TE,28-065,9,9,JAX,LVR,home,8,2,8,2,1,8,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Justice Hill,RB,24-358,9,9,BAL,NOR,away,8,1,8,1,1,8,8,0,100,8,11,4,11,4,11,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Tyron Johnson,WR,26-299,8,9,HOU,PHI,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
James Mitchell,TE,23-087,8,9,DET,GNB,home,8,2,8,2,2,8,4,1,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
David Montgomery,RB,25-152,9,9,CHI,MIA,home,8,2,8,2,1,8,8,0,50,4,36,14,36,14,36,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Zach Pascal,WR,27-320,8,9,PHI,HOU,away,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Giovanni Ricci,FB,26-021,9,9,CAR,CIN,away,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
J J Taylor,RB,24-306,9,9,NWE,IND,home,8,1,8,1,1,8,8,0,100,8,9,10,9,10,9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Adam Trautman,TE,25-275,9,9,NOR,BAL,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Jalen Camp,WR,24-116,8,9,HOU,PHI,home,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Tyler Conklin,TE,27-099,9,9,NYJ,BUF,home,7,2,7,2,1,7,7,0,50,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Mike Davis,RB,29-261,9,9,BAL,NOR,away,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Chris Manhertz,TE,30-210,9,9,JAX,LVR,home,7,2,7,2,1,7,7,0,50,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Dwayne Washington,RB,28-197,9,9,NOR,BAL,home,7,1,7,1,1,7,7,0,100,7,7,3,7,3,7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000004
Rachaad White,RB,23-298,9,9,TAM,LAR,home,7,3,7,3,3,7,2.3,0,100,2.3,27,8,27,8,27,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Braxton Berrios,WR,27-031,9,9,NYJ,BUF,home,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Rex Burkhead,RB,32-124,8,9,HOU,PHI,home,6,2,6,2,1,6,6,0,50,3,9,1,9,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
N Keal Harry,WR,24-324,9,9,CHI,MIA,home,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Ko Kieft,TE,24-290,9,9,TAM,LAR,home,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Dax Milne,WR,23-136,9,9,WAS,MIN,home,6,1,6,1,1,6,6,1,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Colby Parkinson,TE,23-302,9,9,SEA,ARI,away,6,2,6,2,2,6,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
MyCole Pruitt,TE,30-227,9,9,ATL,LAC,home,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Jeff Smith,WR,25-199,9,9,NYJ,BUF,home,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
John Bates,TE,25-000,9,9,WAS,MIN,home,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Devin Duvernay,WR,25-056,9,9,BAL,NOR,away,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jamycal Hasty,RB,26-055,9,9,JAX,LVR,home,5,1,5,1,1,5,5,0,100,5,6,3,6,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Brevin Jordan,TE,22-110,8,9,HOU,PHI,home,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James Robinson,RB,24-089,9,9,NYJ,BUF,home,5,2,5,2,2,5,2.5,1,100,2.5,48,13,48,13,48,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3
Tyquan Thornton,WR,22-091,9,9,NWE,IND,home,5,4,5,4,1,5,5,0,25,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Isiah Pacheco,RB,22-249,8,9,KAN,TEN,home,4,1,4,1,1,4,4,0,100,4,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Brandon Powell,WR,27-055,8,9,LAR,TAM,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Patrick Ricard,FB,28-164,9,9,BAL,NOR,away,4,1,4,1,1,4,4,0,100,4,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Mike Gesicki,TE,27-034,9,9,MIA,CHI,away,3,2,3,2,1,3,3,0,50,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Samaje Perine,RB,27-051,9,9,CIN,CAR,home,3,2,3,2,1,3,3,0,50,1.5,51,6,51,6,51,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
Hassan Haskins,RB,22-345,8,9,TEN,KAN,away,2,1,2,1,1,2,2,0,100,2,5,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Teagan Quitoriano,TE,22-233,8,9,HOU,PHI,home,2,1,2,1,1,2,2,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
Avery Williams,RB,24-114,9,9,ATL,LAC,home,2,1,2,1,1,2,2,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Jelani Woods,TE,24-028,9,9,IND,NWE,away,2,3,2,3,1,2,2,0,33.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Johnny Mundt,TE,27-348,8,9,MIN,WAS,away,1,1,1,1,1,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Breshad Perriman,WR,29-057,9,9,TAM,LAR,home,1,2,1,2,1,1,1,0,50,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Shane Zylstra,TE,25-355,8,9,DET,GNB,home,1,1,1,1,1,1,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
Jordan Akins,TE,30-198,8,9,HOU,PHI,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devin Asiasi,TE,25-084,9,9,CIN,CAR,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Bakhtiari,T,31-037,9,9,GNB,DET,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyami Brown,WR,23-005,9,9,WAS,MIN,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damiere Byrd,WR,29-283,9,9,ATL,LAC,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Conley,WR,30-012,8,9,TEN,KAN,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Dortch,WR,24-161,9,9,ARI,SEA,home,0,1,0,1,1,0,0,0,100,0,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
D Wayne Eskridge,WR,25-228,9,9,SEA,ARI,away,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kylen Granson,TE,24-224,9,9,IND,NWE,away,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy Hairston,FB,23-330,8,9,HOU,PHI,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrell Henderson,RB,25-079,8,9,LAR,TAM,away,0,1,0,1,0,0,0,0,0,0,56,12,56,12,56,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6000000000000005
Tyler Higbee,TE,29-309,8,9,LAR,TAM,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taysom Hill,TE,32-076,9,9,NOR,BAL,home,0,1,0,1,0,0,0,0,0,0,6,1,6,1,6,6,0,1,1,1,0,100,13,0,0,0,0,0,118.7,0,0,0,13,13,13,13,1.12
Nyheim Hines,RB,25-359,8,9,BUF,NYJ,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody Hollister,WR,28-353,8,9,TEN,KAN,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brycen Hopkins,TE,25-224,8,9,LAR,TAM,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Van Jefferson,WR,26-103,8,9,LAR,TAM,away,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Kumerow,WR,30-262,8,9,BUF,NYJ,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Lindsay,RB,28-105,9,9,IND,NWE,away,0,1,0,1,0,0,0,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Justin Fields,QB,23-246,9,9,CHI,MIA,home,0,0,0,0,0,0,0,0,0,0,178,15,178,15,178,11.9,1,28,17,28,11,60.7,123,3,0,0,10.7,0,106.7,2,7,6.67,4.4,6.54,5.87,7.2,40.72
Dameon Pierce,RB,22-257,8,9,HOU,PHI,home,0,0,0,0,0,0,0,0,0,0,139,27,139,27,139,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9
Derrick Henry,RB,28-306,8,9,TEN,KAN,away,0,0,0,0,0,0,0,0,0,0,115,17,115,17,115,6.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5
Miles Sanders,RB,25-186,8,9,PHI,HOU,away,0,0,0,0,0,0,0,0,0,0,93,17,93,17,93,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3
Josh Allen,QB,26-169,8,9,BUF,NYJ,away,0,0,0,0,0,0,0,0,0,0,86,9,86,9,86,9.6,2,34,18,34,16,52.9,205,0,2,0,0,5.9,46.8,5,22,12.82,6,3.38,2.38,11.4,26.8
Lamar Jackson,QB,25-304,9,9,BAL,NOR,away,0,0,0,0,0,0,0,0,0,0,82,11,82,11,82,7.5,0,22,12,22,10,54.5,133,1,0,0,4.5,0,87.9,3,2,12,6,6.95,6.04,11.1,17.520000000000003
Jamaal Williams,RB,27-217,8,9,DET,GNB,home,0,0,0,0,0,0,0,0,0,0,81,24,81,24,81,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
Patrick Mahomes,QB,27-050,8,9,KAN,TEN,home,0,0,0,0,0,0,0,0,0,0,63,6,63,6,63,10.5,1,68,43,68,25,63.2,446,1,1,0,1.5,1.5,80.9,4,24,5.56,6.6,6.19,5.51,10.4,33.14
Kyler Murray,QB,25-091,9,9,ARI,SEA,home,0,0,0,0,0,0,0,0,0,0,60,8,60,8,60,7.5,0,35,25,35,10,71.4,175,2,0,0,5.7,0,101.5,5,35,12.5,5,6.14,4.5,7,21
Trevor Lawrence,QB,23-031,9,9,JAX,LVR,home,0,0,0,0,0,0,0,0,0,0,53,6,53,6,53,8.8,0,31,25,31,6,80.6,235,1,0,0,3.2,0,109,0,0,0,7.6,8.23,8.23,9.4,18.700000000000003
Brian Robinson Jr,RB,23-229,9,9,WAS,MIN,home,0,0,0,0,0,0,0,0,0,0,44,13,44,13,44,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
Aaron Rodgers,QB,38-339,9,9,GNB,DET,away,0,0,0,0,0,0,0,0,0,0,40,4,40,4,40,10,0,43,23,43,20,53.5,291,1,3,0,2.3,7,53.5,1,8,2.27,6.8,4.09,3.82,12.7,16.64
Malik Willis,QB,23-165,8,9,TEN,KAN,away,0,0,0,0,0,0,0,0,0,0,40,8,40,8,40,5,0,16,5,16,11,31.3,80,0,0,0,0,0,49,3,23,15.79,5,5,3,16,7.2
Sam Ehlinger,QB,24-037,9,9,IND,NWE,away,0,0,0,0,0,0,0,0,0,0,39,5,39,5,39,7.8,0,29,15,29,14,51.7,103,0,1,1,0,3.4,45.6,9,60,23.68,3.6,2,-0.05,6.9,7.02
Geno Smith,QB,32-027,9,9,SEA,ARI,away,0,0,0,0,0,0,0,0,0,0,38,6,38,6,38,6.3,0,34,26,34,8,76.5,275,2,1,1,5.9,2.9,106.9,2,12,5.56,8.1,7.94,7.17,10.6,21.8
Caleb Huntley,RB,24-052,9,9,ATL,LAC,home,0,0,0,0,0,0,0,0,0,0,34,7,34,7,34,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4000000000000004
Isaiah Spiller,RB,21-089,8,9,LAC,ATL,away,0,0,0,0,0,0,0,0,0,0,29,7,29,7,29,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000000000000004
Justin Jackson,RB,26-198,8,9,DET,GNB,home,0,0,0,0,0,0,0,0,0,0,27,4,27,4,27,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Raheem Mostert,RB,30-211,9,9,MIA,CHI,away,0,0,0,0,0,0,0,0,0,0,26,9,26,9,26,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Marcus Mariota,QB,29-007,9,9,ATL,LAC,home,0,0,0,0,0,0,0,0,0,0,24,5,24,5,24,4.8,0,23,12,23,11,52.2,129,0,0,0,0,0,68.9,2,15,8,5.6,5.61,4.56,10.8,7.5600000000000005
Armani Rogers,TE,24-337,9,9,WAS,MIN,home,0,0,0,0,0,0,0,0,0,0,24,1,24,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Zach Wilson,QB,23-095,9,9,NYJ,BUF,home,0,0,0,0,0,0,0,0,0,0,24,5,24,5,24,4.8,0,25,18,25,7,72,154,1,0,0,4,0,101.1,2,18,7.41,6.2,6.96,5.78,8.6,12.56
D Onta Foreman,RB,26-196,9,9,CAR,CIN,away,0,0,0,0,0,0,0,0,0,0,23,7,23,7,23,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3000000000000003
Khalil Herbert,RB,24-199,9,9,CHI,MIA,home,0,0,0,0,0,0,0,0,0,0,23,7,23,7,23,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3000000000000003
Jalen Hurts,QB,24-088,8,9,PHI,HOU,away,0,0,0,0,0,0,0,0,0,0,23,9,23,9,23,2.6,0,27,21,27,6,77.8,243,2,0,0,7.4,0,128.9,4,26,12.9,9,10.48,8.29,11.6,20.020000000000003
Davis Mills,QB,24-013,8,9,HOU,PHI,home,0,0,0,0,0,0,0,0,0,0,18,3,18,3,18,6,0,22,13,22,9,59.1,154,2,2,0,9.1,9.1,72.9,3,19,12,7,4.73,3.4,11.8,13.96
Taylor Heinicke,QB,29-236,9,9,WAS,MIN,home,0,0,0,0,0,0,0,0,0,0,17,4,17,4,17,4.3,0,28,15,28,13,53.6,149,2,1,0,7.1,3.6,77.8,3,23,9.68,5.3,5.14,3.9,9.9,14.66
Ty Johnson,RB,25-050,9,9,NYJ,BUF,home,0,0,0,0,0,0,0,0,0,0,17,2,17,2,17,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Dontrell Hilliard,RB,27-253,8,9,TEN,KAN,away,0,0,0,0,0,0,0,0,0,0,12,3,12,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Sony Michel,RB,27-262,8,9,LAC,ATL,away,0,0,0,0,0,0,0,0,0,0,12,1,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Joe Burrow,QB,25-331,9,9,CIN,CAR,home,0,0,0,0,0,0,0,0,0,0,9,4,9,4,9,2.3,1,28,22,28,6,78.6,206,1,0,0,3.6,0,109.2,1,5,3.45,7.4,8.07,7.62,9.4,19.14
Kylin Hill,RB,24-080,9,9,GNB,DET,away,0,0,0,0,0,0,0,0,0,0,7,1,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
Laviska Shenault Jr,WR,24-032,9,9,CAR,CIN,away,0,0,0,0,0,0,0,0,0,0,6,2,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
P J Walker,QB,27-253,9,9,CAR,CIN,away,0,0,0,0,0,0,0,0,0,0,6,1,6,1,6,6,0,10,3,10,7,30,9,0,2,0,0,20,0,0,0,0,0.9,-8.1,-8.1,3,-1.04
Brandon Bolden,RB,32-284,8,9,LVR,JAX,away,0,0,0,0,0,0,0,0,0,0,5,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Andy Dalton,QB,35-009,9,9,NOR,BAL,home,0,0,0,0,0,0,0,0,0,0,5,2,5,2,5,2.5,0,29,19,29,10,65.5,210,1,1,0,3.4,3.4,84,4,28,12.12,7.2,6.38,4.76,11.1,11.9
Boston Scott,RB,27-190,8,9,PHI,HOU,away,0,0,0,0,0,0,0,0,0,0,5,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
DeeJay Dallas,RB,24-051,9,9,SEA,ARI,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Ke Shawn Vaughn,RB,25-186,9,9,TAM,LAR,home,0,0,0,0,0,0,0,0,0,0,4,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Cam Akers,RB,23-137,8,9,LAR,TAM,away,0,0,0,0,0,0,0,0,0,0,3,5,3,5,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Justin Herbert,QB,24-241,8,9,LAC,ATL,away,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,43,30,43,13,69.8,245,1,1,0,2.3,2.3,82,0,0,0,5.7,5.12,5.12,8.2,13.100000000000001
Ashtyn Davis,S,26-027,9,9,NYJ,BUF,home,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Keaontay Ingram,RB,23-011,9,9,ARI,SEA,home,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Alexander Mattison,RB,24-140,8,9,MIN,WAS,away,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Tua Tagovailoa,QB,24-249,9,9,MIA,CHI,away,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,30,21,30,9,70,302,3,0,0,10,0,135.7,0,0,0,10.1,12.07,12.07,14.4,24.08
Brandon Allen,QB,30-062,9,9,CIN,CAR,home,0,0,0,0,0,0,0,0,0,0,-1,3,-1,3,-1,-0.3,0,3,3,3,0,100,22,0,0,0,0,0,97.2,1,0,25,7.3,7.33,5.5,7.3,0.78
