player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Rex Burkhead,RB,32-134,9,10,HOU,NYG,away,28,2,28,2,2,28,14,0,100,14,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Will Dissly,TE,26-128,10,10,SEA,TAM,away,28,2,28,2,2,28,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000003
Travis Etienne,RB,23-291,10,10,JAX,KAN,away,28,3,28,3,3,28,9.3,0,100,9.3,45,11,45,11,45,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
Josh Jacobs,RB,24-275,9,10,LVR,IND,home,28,8,28,8,6,28,4.7,0,75,3.5,78,21,78,21,78,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6
Dameon Pierce,RB,22-267,9,10,HOU,NYG,away,28,3,28,3,2,28,14,0,66.7,9.3,94,17,94,17,94,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.200000000000001
Kyle Pitts,TE,22-035,10,10,ATL,CAR,away,28,8,28,8,2,28,14,0,25,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000003
Curtis Samuel,WR,26-095,10,10,WAS,PHI,away,28,4,28,4,2,28,14,0,50,7,12,4,12,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Dalvin Cook,RB,27-095,9,10,MIN,BUF,away,27,5,27,5,3,27,9,0,60,5.4,119,14,119,14,119,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1
Van Jefferson,WR,26-110,9,10,LAR,ARI,home,27,3,27,3,3,27,9,1,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
Scott Miller,WR,25-105,10,10,TAM,SEA,home,25,2,25,2,2,25,12.5,0,100,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
David Bell,WR,21-334,9,10,CLE,MIA,away,24,5,24,5,3,24,8,0,60,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004
Treylon Burks,WR,22-235,9,10,TEN,DEN,home,24,6,24,6,3,24,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004
Tanner Hudson,TE,28-001,9,10,NYG,HOU,home,24,3,24,3,3,24,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004
Deebo Samuel,WR,26-302,9,10,SFO,LAC,home,24,6,24,6,2,24,12,0,33.3,4,27,4,27,4,27,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1000000000000005
Jeff Wilson,RB,26-362,10,10,MIA,CLE,home,24,5,24,5,2,24,12,0,40,4.8,119,17,119,17,119,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3
Gerald Everett,TE,28-141,9,10,LAC,SFO,away,23,2,23,2,2,23,11.5,0,100,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3000000000000003
Dallas Goedert,TE,27-315,9,10,PHI,WAS,home,23,3,23,3,3,23,7.7,1,100,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
Latavius Murray,RB,32-299,9,10,DEN,TEN,away,23,3,23,3,3,23,7.7,0,100,7.7,24,9,24,9,24,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.200000000000001
Phillip Dorsett,WR,29-312,9,10,HOU,NYG,away,22,4,22,4,2,22,11,0,50,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Raheem Mostert,RB,30-218,10,10,MIA,CLE,home,22,4,22,4,4,22,5.5,0,100,5.5,65,8,65,8,65,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7
Adam Trautman,TE,25-281,10,10,NOR,PIT,away,22,3,22,3,2,22,11,0,66.7,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
George Kittle,TE,29-035,9,10,SFO,LAC,home,21,2,21,2,1,21,21,0,50,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Tre McKitty,TE,23-305,9,10,LAC,SFO,away,21,6,21,6,3,21,7,0,50,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
Keke Coutee,WR,25-303,10,10,IND,LVR,away,20,1,20,1,1,20,20,0,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Noah Gray,TE,23-197,9,10,KAN,JAX,home,20,2,20,2,2,20,10,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Wan Dale Robinson,WR,21-312,9,10,NYG,HOU,home,20,2,20,2,2,20,10,0,100,10,-5,1,-5,1,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Alvin Kamara,RB,27-111,10,10,NOR,PIT,away,19,4,19,4,3,19,6.3,0,75,4.8,26,8,26,8,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Nick Chubb,RB,26-321,9,10,CLE,MIA,away,18,4,18,4,3,18,6,0,75,4.5,63,11,63,11,63,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.600000000000001
Mack Hollins,WR,29-058,9,10,LVR,IND,home,18,6,18,6,2,18,9,0,33.3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Aaron Jones,RB,27-346,10,10,GNB,DAL,home,18,2,18,2,2,18,9,0,100,9,138,24,138,24,138,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6
James Conner,RB,27-192,10,10,ARI,LAR,away,17,3,17,3,3,17,5.7,0,100,5.7,69,21,69,21,69,3.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1
Laviska Shenault Jr,WR,24-036,10,10,CAR,ATL,home,17,4,17,4,3,17,5.7,0,75,4.3,42,2,42,2,42,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4
Shi Smith,WR,24-015,10,10,CAR,ATL,home,17,1,17,1,1,17,17,0,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Jonathan Taylor,RB,23-298,10,10,IND,LVR,away,16,2,16,2,2,16,8,0,100,8,147,22,147,22,147,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3
Dyami Brown,WR,23-013,10,10,WAS,PHI,away,15,1,15,1,1,15,15,0,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Harrison Bryant,TE,24-204,9,10,CLE,MIA,away,15,3,15,3,3,15,5,1,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Steven Sims,WR,25-227,9,10,PIT,NOR,home,15,2,15,2,1,15,15,0,50,7.5,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Jahan Dotson,WR,22-237,10,10,WAS,PHI,away,14,1,14,1,1,14,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Evan Engram,TE,28-072,10,10,JAX,KAN,away,14,4,14,4,3,14,4.7,0,75,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000000000000004
Antonio Gibson,RB,24-144,10,10,WAS,PHI,away,14,3,14,3,3,14,4.7,0,100,4.7,44,14,44,14,44,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3
Derrick Henry,RB,28-313,9,10,TEN,DEN,home,14,3,14,3,2,14,7,0,66.7,4.7,53,19,53,19,53,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.700000000000001
Justin Jackson,RB,26-205,9,10,DET,CHI,away,14,3,14,3,2,14,7,0,66.7,4.7,14,4,14,4,14,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000007
Ben Skowronek,WR,25-139,9,10,LAR,ARI,home,14,7,14,7,2,14,7,0,28.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Pharaoh Brown,TE,28-193,9,10,CLE,MIA,away,13,5,13,5,2,13,6.5,0,40,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Dare Ogunbowale,RB,28-193,9,10,HOU,NYG,away,13,1,13,1,1,13,13,0,100,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Tony Pollard,RB,25-197,9,10,DAL,GNB,away,13,6,13,6,3,13,4.3,0,50,2.2,115,22,115,22,115,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3
Zach Ertz,TE,32-003,10,10,ARI,LAR,away,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Byron Pringle,WR,28-361,10,10,CHI,DET,home,12,2,12,2,1,12,12,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Eric Saubert,TE,28-196,9,10,DEN,TEN,away,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Rashid Shaheed,WR,24-074,10,10,NOR,PIT,away,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Logan Thomas,TE,31-136,10,10,WAS,PHI,away,12,4,12,4,2,12,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Justin Watson,WR,26-223,9,10,KAN,JAX,home,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Greg Dulcich,TE,22-232,9,10,DEN,TEN,away,11,4,11,4,1,11,11,0,25,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Darrell Henderson,RB,25-086,9,10,LAR,ARI,home,11,1,11,1,1,11,11,0,100,11,21,6,21,6,21,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7
Brycen Hopkins,TE,25-231,9,10,LAR,ARI,home,11,2,11,2,1,11,11,0,50,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Jack Stoll,TE,24-290,9,10,PHI,WAS,home,11,1,11,1,1,11,11,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Ke Shawn Vaughn,RB,25-193,10,10,TAM,SEA,home,11,1,11,1,1,11,11,0,100,11,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
A J Green,WR,34-105,10,10,ARI,LAR,away,10,2,10,2,2,10,5,1,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kareem Hunt,RB,27-099,9,10,CLE,MIA,away,10,1,10,1,1,10,10,0,100,10,9,6,9,6,9,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Zach Pascal,WR,27-331,9,10,PHI,WAS,home,10,2,10,2,1,10,10,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Robert Woods,WR,30-217,9,10,TEN,DEN,home,10,7,10,7,2,10,5,0,28.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lawrence Cager,TE,25-085,9,10,NYG,HOU,home,9,2,9,2,2,9,4.5,1,100,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Connor Heyward,TE,23-295,9,10,PIT,NOR,home,9,2,9,2,2,9,4.5,0,100,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Nyheim Hines,RB,26-001,9,10,BUF,MIN,home,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dante Pettis,WR,27-021,10,10,CHI,DET,home,9,1,9,1,1,9,9,0,100,9,8,1,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
KaVontae Turpin,WR,26-103,9,10,DAL,GNB,away,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan Arnold,TE,27-243,10,10,JAX,KAN,away,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Saquon Barkley,RB,25-277,9,10,NYG,HOU,home,8,1,8,1,1,8,8,0,100,8,152,35,152,35,152,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5
Cameron Brate,TE,31-133,10,10,TAM,SEA,home,8,2,8,2,1,8,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Chase Claypool,WR,24-129,10,10,CHI,DET,home,8,2,8,2,1,8,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Alexander Mattison,RB,24-147,9,10,MIN,BUF,away,8,1,8,1,1,8,8,0,100,8,11,3,11,3,11,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Robert Tonyan,TE,28-197,10,10,GNB,DAL,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
A J Brown,WR,25-137,9,10,PHI,WAS,home,7,4,7,4,1,7,7,0,25,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Trey McBride,TE,22-356,10,10,ARI,LAR,away,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
David Montgomery,RB,25-159,10,10,CHI,DET,home,7,1,7,1,1,7,7,0,100,7,37,9,37,9,37,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Colby Parkinson,TE,23-309,10,10,SEA,TAM,away,7,3,7,3,1,7,7,0,33.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Cedrick Wilson Jr,WR,26-358,10,10,MIA,CLE,home,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Jody Fortson,TE,26-341,9,10,KAN,JAX,home,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Dontrell Hilliard,RB,27-260,9,10,TEN,DEN,home,6,2,6,2,1,6,6,0,50,3,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Skyy Moore,WR,22-064,9,10,KAN,JAX,home,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
MyCole Pruitt,TE,30-231,10,10,ATL,CAR,away,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Khalil Shakir,WR,22-283,9,10,BUF,MIN,home,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
D Andre Swift,RB,23-303,9,10,DET,CHI,away,6,3,6,3,1,6,6,0,33.3,2,6,6,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Kenneth Gainwell,RB,23-245,9,10,PHI,WAS,home,5,2,5,2,1,5,5,0,50,2.5,7,1,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Jamal Agnew,WR,27-224,10,10,JAX,KAN,away,4,4,4,4,3,4,1.3,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
James Mitchell,TE,23-094,9,10,DET,CHI,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Gunner Olszewski,WR,25-352,9,10,PIT,NOR,home,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Richard Rodgers,TE,30-295,9,10,LAC,SFO,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Noah Brown,WR,26-311,9,10,DAL,GNB,away,3,4,3,4,1,3,3,0,25,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Anthony Schwartz,WR,22-069,9,10,CLE,MIA,away,3,1,3,1,1,3,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Cordarrelle Patterson,RB,31-238,10,10,ATL,CAR,away,2,1,2,1,1,2,2,0,100,2,18,5,18,5,18,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Giovanni Ricci,FB,26-025,10,10,CAR,ATL,home,2,1,2,1,1,2,2,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Brock Wright,TE,23-351,9,10,DET,CHI,away,2,1,2,1,1,2,2,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
Leonard Fournette,RB,27-299,10,10,TAM,SEA,home,1,1,1,1,1,1,1,0,100,1,57,14,57,14,57,4.1,1,1,0,1,1,0,0,0,1,0,0,100,0,0,0,0,0,-45,-45,0,11.3
Zander Horvath,FB,23-338,9,10,LAC,SFO,away,1,1,1,1,1,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Sean McKeon,TE,24-320,9,10,DAL,GNB,away,1,2,1,2,1,1,1,0,50,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Cam Akers,RB,23-144,9,10,LAR,ARI,home,0,1,0,1,0,0,0,0,0,0,22,6,22,6,22,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Stephen Anderson,TE,29-287,10,10,ARI,LAR,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bandy,WR,24-343,9,10,LAC,SFO,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,QB,45-102,10,10,TAM,SEA,home,0,1,0,1,0,0,0,0,0,0,-3,6,-3,6,-3,-0.5,0,29,22,29,7,75.9,258,2,1,0,6.9,3.4,111,0,0,0,8.9,8.72,8.72,11.7,17.02
Tyrie Cleveland,WR,25-054,9,10,DEN,TEN,away,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keelan Cole,WR,29-207,9,10,LVR,IND,home,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Edmonds,RB,26-214,9,10,DEN,TEN,away,0,2,0,2,1,0,0,0,50,0,9,2,9,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Clyde Edwards Helaire,RB,23-216,9,10,KAN,JAX,home,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D Onta Foreman,RB,26-200,10,10,CAR,ATL,home,0,1,0,1,0,0,0,0,0,0,130,31,130,31,130,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Zach Gentry,TE,26-064,9,10,PIT,NOR,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Golladay,WR,29-010,9,10,NYG,HOU,home,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Najee Harris,RB,24-249,9,10,PIT,NOR,home,0,1,0,1,0,0,0,0,0,0,99,20,99,20,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9
Peyton Hendershot,TE,23-204,9,10,DAL,GNB,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O J Howard,TE,27-360,9,10,HOU,NYG,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Fields,QB,23-253,10,10,CHI,DET,home,0,0,0,0,0,0,0,0,0,0,147,13,147,13,147,11.3,2,20,12,20,8,60,167,2,1,1,10,5,99.4,3,17,13.04,8.4,8.1,6.3,13.9,40.38
Rachaad White,RB,23-305,10,10,TAM,SEA,home,0,0,0,0,0,0,0,0,0,0,105,22,105,22,105,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
Elijah Mitchell,RB,24-195,9,10,SFO,LAC,home,0,0,0,0,0,0,0,0,0,0,89,18,89,18,89,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
Brian Robinson Jr,RB,23-237,10,10,WAS,PHI,away,0,0,0,0,0,0,0,0,0,0,86,26,86,26,86,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6
Josh Allen,QB,26-176,9,10,BUF,MIN,home,0,0,0,0,0,0,0,0,0,0,84,6,84,6,84,14,0,43,29,43,14,67.4,330,1,2,0,2.3,4.7,78.6,2,19,4.44,7.7,6.05,5.36,11.4,23.6
Isiah Pacheco,RB,22-256,9,10,KAN,JAX,home,0,0,0,0,0,0,0,0,0,0,82,16,82,16,82,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.200000000000001
AJ Dillon,RB,24-195,10,10,GNB,DAL,home,0,0,0,0,0,0,0,0,0,0,65,13,65,13,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Jamaal Williams,RB,27-224,9,10,DET,CHI,away,0,0,0,0,0,0,0,0,0,0,59,16,59,16,59,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9
Khalil Herbert,RB,24-206,10,10,CHI,DET,home,0,0,0,0,0,0,0,0,0,0,57,10,57,10,57,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
Miles Sanders,RB,25-197,9,10,PHI,WAS,home,0,0,0,0,0,0,0,0,0,0,54,12,54,12,54,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Kenny Pickett,QB,24-160,9,10,PIT,NOR,home,0,0,0,0,0,0,0,0,0,0,51,8,51,8,51,6.4,1,30,18,30,12,60,199,0,0,0,0,0,79.7,6,37,16.67,6.6,6.63,4.5,11.1,19.060000000000002
Devin Singletary,RB,25-071,9,10,BUF,MIN,home,0,0,0,0,0,0,0,0,0,0,47,13,47,13,47,3.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7
Marcus Mariota,QB,29-011,10,10,ATL,CAR,away,0,0,0,0,0,0,0,0,0,0,43,3,43,3,43,14.3,0,30,19,30,11,63.3,186,2,1,0,6.7,3.3,89,5,33,14.29,6.2,6.03,4.23,9.8,18.740000000000002
Jacoby Brissett,QB,29-337,9,10,CLE,MIA,away,0,0,0,0,0,0,0,0,0,0,40,7,40,7,40,5.7,0,35,22,35,13,62.9,212,1,0,0,2.9,0,89.2,3,27,7.89,6.1,6.63,5.39,9.6,16.48
Patrick Mahomes,QB,27-057,9,10,KAN,JAX,home,0,0,0,0,0,0,0,0,0,0,39,7,39,7,39,5.6,0,35,26,35,9,74.3,331,4,1,0,11.4,2.9,129.6,0,0,0,9.5,10.46,10.46,12.7,32.14
Malik Davis,RB,23-352,9,10,DAL,GNB,away,0,0,0,0,0,0,0,0,0,0,38,5,38,5,38,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000003
