,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
142,Chase Claypool,PIT,24,WR,4,4,5,2.75,19.8,7.2,0,1,20,2.8,19.8,55.0%,4,1.75,11.8,0,0.75,15,6.7,11.8,1.8,4.5,7,31.5,0,0
143,Tre'Quan Smith,NOR,26,WR,2,1,3.5,2.5,61.5,24.6,0,2.5,48,2.5,61.5,71.4%,17.6,,,,0,,,,,2.5,24.6,61.5,0,0
144,Kylen Granson,IND,24,TE,5,2,3.6,2.4,24.2,10.1,0,1.2,20,2.4,24.2,66.7%,6.7,,,,0,,,,,2.4,10.1,24.2,0,0
145,Darnell Mooney,CHI,25,WR,4,4,4,2,30.3,15.1,0,1,56,2,30.3,50.0%,7.6,,,,0,,,,,2,15.1,30.3,0,0
146,Alvin Kamara,NOR,27,RB,2,2,5.5,2.5,9.5,3.8,0,0.5,15,2.5,9.5,45.5%,1.7,12,50,0,2,27,4.2,50,12,14.5,4.1,59.5,0,0.5
147,Taysom Hill,NOR,32,TE,3,1,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,4,38.7,0.67,2,57,9.7,38.7,4,4.33,9.1,39.3,2,0
148,K.J. Osborn,MIN,25,WR,4,3,4,2.75,29.5,10.7,0.25,1.5,28,2.8,29.5,68.8%,7.4,0.25,-0.25,0,0,-1,-1,-0.3,0.3,3,9.8,29.3,1,0
149,Mike Boone,DEN,27,RB,5,0,1.6,1,11.6,11.6,0,0.2,34,1,11.6,62.5%,7.3,2,11.6,0,0.6,18,5.8,11.6,2,3,7.7,23.2,0,0
150,Will Dissly,SEA,26,TE,4,4,3,3,29,9.7,0.75,1,38,3,29,100.0%,9.7,,,,0,,,,,3,9.7,29,3,0
151,Juwan Johnson,NOR,26,TE,4,1,4.25,2.25,29,12.9,0,1,26,2.3,29,52.9%,6.8,,,,0,,,,,2.25,12.9,29,0,0
152,Colby Parkinson,SEA,23,TE,4,0,1.75,1.5,28.8,19.2,0.25,1.5,36,1.5,28.8,85.7%,16.4,,,,0,,,,,1.5,19.2,28.8,1,0
153,Parris Campbell,IND,25,WR,5,4,3,2.2,22.4,10.2,0,1.4,20,2.2,22.4,73.3%,7.5,,,,0,,,,,2.2,10.2,22.4,0,0
154,Alexander Mattison,MIN,24,RB,4,0,1.75,1.25,9.25,7.4,0.25,0.5,16,1.3,9.3,71.4%,5.3,5,18.8,0.25,1,10,3.8,18.8,5,6.25,4.5,28,2,0
155,Dawson Knox,BUF,26,TE,4,4,4.25,3,27.8,9.3,0,1.5,20,3,27.8,70.6%,6.5,,,,0,,,,,3,9.3,27.8,0,0
156,Zack Moss,BUF,25,RB,4,0,2,1.75,6.75,3.9,0,0.25,8,1.8,6.8,87.5%,3.4,4,21,0,0.75,43,5.3,21,4,5.75,4.8,27.8,0,0.25
157,Sammy Watkins,GNB,29,WR,2,2,3.5,3,55.5,18.5,0,2.5,55,3,55.5,85.7%,15.9,,,,0,,,,,3,18.5,55.5,0,0
158,Chris Moore,HOU,29,WR,4,1,3,2,27,13.5,0,0.75,52,2,27,66.7%,9,,,,0,,,,,2,13.5,27,0,0
159,Samaje Perine,CIN,27,RB,4,0,2.25,1.5,13.8,9.2,0.25,0.5,14,1.5,13.8,66.7%,6.1,3,13.3,0,0.75,7,4.4,13.3,3,4.5,6,27,1,0
160,Logan Thomas,WAS,31,TE,4,4,5,3.25,26.5,8.2,0.25,1.5,27,3.3,26.5,65.0%,5.3,,,,0,,,,,3.25,8.2,26.5,1,0
161,Robert Tonyan,GNB,28,TE,4,2,4,3.25,26.5,8.2,0.25,0.75,23,3.3,26.5,81.3%,6.6,,,,0,,,,,3.25,8.2,26.5,1,0
162,Hayden Hurst,CIN,29,TE,4,4,5.25,3.5,26,7.4,0.25,2,20,3.5,26,66.7%,5,,,,0,,,,,3.5,7.4,26,1,0
163,Marvin Jones,JAX,32,WR,4,4,4.75,2.75,26,9.5,0.25,1.75,13,2.8,26,57.9%,5.5,,,,0,,,,,2.75,9.5,26,1,0
164,J.K. Dobbins,BAL,24,RB,2,2,3,3,19.5,6.5,0.5,1.5,20,3,19.5,100.0%,6.5,10,32,0.5,2.5,16,3.2,32,10,13,4,51.5,2,0
165,Cameron Brate,TAM,31,TE,4,1,4.75,2.75,25,9.1,0,1.75,19,2.8,25,57.9%,5.3,,,,0,,,,,2.75,9.1,25,0,0
166,Evan Engram,JAX,28,TE,4,3,4,3.25,24.8,7.6,0,1.5,16,3.3,24.8,81.3%,6.2,0.25,0,0,0,0,0,0,0.3,3.5,7.1,24.8,0,0
167,DJ Chark,DET,26,WR,3,3,6,2.33,32.7,14,0.33,2,23,2.3,32.7,38.9%,5.4,,,,0,,,,,2.33,14,32.7,1,0
168,James Cook,BUF,23,RB,4,0,1.75,1,9.25,9.3,0,0,11,1,9.3,57.1%,5.3,3.25,14.5,0,1,33,4.5,14.5,3.3,4.25,5.6,23.8,0,0.25
169,KhaDarel Hodge,ATL,27,WR,4,1,1.75,1.25,23.8,19,0,0.75,39,1.3,23.8,71.4%,13.6,,,,0,,,,,1.25,19,23.8,0,0
170,Marcus Mariota,ATL,29,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,7.5,23.8,0.5,1.5,16,3.2,23.8,7.5,7.5,3.2,23.8,2,1.5
171,Allen Robinson,LAR,29,WR,4,4,4.5,2.25,23.8,10.6,0.25,1.25,29,2.3,23.8,50.0%,5.3,,,,0,,,,,2.25,10.6,23.8,1,0
172,Chris Godwin,TAM,26,WR,2,2,6.5,5,47,9.4,0,2,24,5,47,76.9%,7.2,,,,0,,,,,5,9.4,47,0,0
173,Jauan Jennings,SFO,25,WR,4,1,3.75,2,23.3,11.6,0,1.25,44,2,23.3,53.3%,6.2,,,,0,,,,,2,11.6,23.3,0,0
174,Julio Jones,TAM,33,WR,2,1,3.5,2,38,19,0,1.5,48,2,38,57.1%,10.9,1,8.5,0,1,12,8.5,8.5,1,3,15.5,46.5,0,0
175,Kyler Murray,ARI,25,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,6,22.8,0.5,2,21,3.8,22.8,6,6,3.8,22.8,2,0.5
176,Irv Smith Jr.,MIN,24,TE,4,0,5,2.5,22.8,9.1,0.25,1.5,17,2.5,22.8,50.0%,4.6,,,,0,,,,,2.5,9.1,22.8,1,0
177,Laviska Shenault Jr.,CAR,24,WR,2,0,1,1,45,45,0.5,1,67,1,45,100.0%,45,0.5,0,0,0,0,0,0,0.5,1.5,30,45,1,0
178,Sony Michel,LAC,27,RB,4,0,1.5,1.25,7.75,6.2,0,0.25,9,1.3,7.8,83.3%,5.2,5.5,14.5,0,0.75,8,2.6,14.5,5.5,6.75,3.3,22.3,0,0
179,Craig Reynolds,DET,26,RB,4,0,0.75,0.75,7.5,10,0,0.5,13,0.8,7.5,100.0%,10,2.75,14.8,0,0.5,21,5.4,14.8,2.8,3.5,6.4,22.3,0,0
180,Deon Jackson,IND,23,RB,5,0,0.8,0.8,5.8,7.3,0,0.2,21,0.8,5.8,100.0%,7.3,3,11.8,0,0.6,17,3.9,11.8,3,3.8,4.6,17.6,0,0
181,Darrel Williams,ARI,27,RB,4,0,1.25,0.5,0.75,1.5,0,0,2,0.5,0.8,40.0%,0.6,3.25,21.3,0.25,1.25,30,6.5,21.3,3.3,3.75,5.9,22,1,0
182,Kendall Hinton,DEN,25,WR,3,2,1.67,1.33,28.7,21.5,0,1,35,1.3,28.7,80.0%,17.2,,,,0,,,,,1.33,21.5,28.7,0,0
183,Jerick McKinnon,KAN,30,RB,4,0,2,1.5,8,5.3,0.25,0.5,18,1.5,8,75.0%,4,4.25,13.3,0,0.25,18,3.1,13.3,4.3,5.75,3.7,21.3,1,0
184,Ian Thomas,CAR,26,TE,4,4,3,1.5,21.3,14.2,0,0.75,50,1.5,21.3,50.0%,7.1,,,,0,,,,,1.5,14.2,21.3,0,0
185,Eric Saubert,DEN,28,TE,5,2,2.6,1.4,16.6,11.9,0.2,0.8,25,1.4,16.6,53.8%,6.4,,,,0,,,,,1.4,11.9,16.6,1,0
186,Breshad Perriman,TAM,29,WR,3,2,4,2,29.7,14.8,0.33,1,28,2,29.7,50.0%,7.4,0.67,-2.33,0,0,0,-3.5,-2.3,0.7,2.67,10.3,27.3,1,0.67
187,Harrison Bryant,CLE,24,TE,4,2,3.5,2.25,20.3,9,0,0.75,30,2.3,20.3,64.3%,5.8,,,,0,,,,,2.25,9,20.3,0,0
188,Jamal Agnew,JAX,27,WR,4,0,2.25,1.5,18.3,12.2,0.5,1.25,24,1.5,18.3,66.7%,8.1,0.75,1.75,0,0.25,6,2.3,1.8,0.8,2.25,8.9,20,2,0
189,Jacoby Brissett,CLE,30,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,4.5,20,0.25,2.75,21,4.4,20,4.5,4.5,4.4,20,1,0
190,Hunter Renfrow,LVR,27,WR,2,1,8,5,40,8,0,2.5,20,5,40,62.5%,5,,,,0,,,,,5,8,40,0,1.5
191,Dalton Schultz,DAL,26,TE,3,3,5.33,3,26.7,8.9,0,0.67,14,3,26.7,56.3%,5,,,,0,,,,,3,8.9,26.7,0,0.33
192,Daniel Bellinger,NYG,22,TE,4,3,2.25,2,19.8,9.9,0.25,1,20,2,19.8,88.9%,8.8,,,,0,,,,,2,9.9,19.8,1,0
193,Joe Burrow,CIN,26,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,5,19.8,0,1.25,23,4,19.8,5,5,4,19.8,0,0.75
194,Joshua Kelley,LAC,25,RB,4,0,2,1.25,5.75,4.6,0,0.25,9,1.3,5.8,62.5%,2.9,3.25,13.8,0,0.75,12,4.2,13.8,3.3,4.5,4.3,19.5,0,0
195,Rachaad White,TAM,23,RB,4,0,2.25,1.75,14.3,8.1,0,0.75,11,1.8,14.3,77.8%,6.3,2.75,5.25,0.25,0.75,5,1.9,5.3,2.8,4.5,4.3,19.5,1,0.25
196,Trent Sherfield,MIA,26,WR,4,0,2.75,2,19.3,9.6,0,1,16,2,19.3,72.7%,7,,,,0,,,,,2,9.6,19.3,0,0
197,Jaylen Warren,PIT,24,RB,4,0,1,0.75,1.75,2.3,0,0,4,0.8,1.8,75.0%,1.8,3.5,17.5,0,1,14,5,17.5,3.5,4.25,4.5,19.3,0,0.25
198,Foster Moreau,LVR,25,TE,3,2,2.67,2,24.7,12.3,0,1.67,22,2,24.7,75.0%,9.3,,,,0,,,,,2,12.3,24.7,0,0
199,Russell Wilson,DEN,34,QB,5,5,0.2,0.2,0.2,1,0,0,1,0.2,0.2,100.0%,1,3.4,14.6,0.2,0.8,18,4.3,14.6,3.4,3.6,4.1,14.8,1,0.2
200,Kenneth Gainwell,PHI,23,RB,4,0,2,1,5.25,5.3,0,0.25,11,1,5.3,50.0%,2.6,3.75,13,0.5,1,10,3.5,13,3.8,4.75,3.8,18.3,2,0
201,Christian Watson,GNB,23,WR,3,1,3.33,2,17,8.5,0,0.33,25,2,17,60.0%,5.1,0.67,7.33,0.33,0.33,15,11,7.3,0.7,2.67,9.1,24.3,1,0
202,Pharaoh Brown,HOU,28,TE,3,3,3.33,2.33,24,10.3,0,1,30,2.3,24,70.0%,7.2,,,,0,,,,,2.33,10.3,24,0,0
203,O.J. Howard,HOU,28,TE,4,3,2.25,1.25,18,14.4,0.5,0.75,22,1.3,18,55.6%,8,,,,0,,,,,1.25,14.4,18,2,0
204,Kenneth Walker III,SEA,22,RB,3,0,2.33,2,4.67,2.3,0,0,6,2,4.7,85.7%,2,5,19.3,0,1.33,21,3.9,19.3,5,7,3.4,24,0,0
205,Mike Gesicki,MIA,27,TE,4,0,2.5,2,17.8,8.9,0.25,0.75,21,2,17.8,80.0%,7.1,,,,0,,,,,2,8.9,17.8,1,0
206,Kyle Philips,TEN,23,WR,3,0,3.67,2.33,23.7,10.1,0,1,21,2.3,23.7,63.6%,6.5,,,,0,,,,,2.33,10.1,23.7,0,0.67
207,Kyle Juszczyk,SFO,31,FB,4,3,1.25,0.5,14.8,29.5,0,0.5,35,0.5,14.8,40.0%,11.8,0.75,2.5,0.25,0.5,9,3.3,2.5,0.8,1.25,13.8,17.3,1,0
208,Quez Watkins,PHI,24,WR,4,2,1,0.5,17.3,34.5,0.25,0.25,53,0.5,17.3,50.0%,17.3,,,,0,,,,,0.5,34.5,17.3,1,0
209,Johnny Mundt,MIN,28,TE,4,3,2.25,1.75,17,9.7,0,1,17,1.8,17,77.8%,7.6,,,,0,,,,,1.75,9.7,17,0,0
210,Mecole Hardman,KAN,24,WR,4,4,3,2,17.8,8.9,0.25,1,30,2,17.8,66.7%,5.9,0.25,-1,0,0,-4,-4,-1,0.3,2.25,7.4,16.8,1,0
211,Trey Lance,SFO,22,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
212,Keenan Allen,LAC,30,WR,1,1,4,4,66,16.5,0,2,42,4,66,100.0%,16.5,,,,0,,,,,4,16.5,66,0,0
213,Derek Carr,LVR,31,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,2.5,16.5,0,1.75,20,6.6,16.5,2.5,2.5,6.6,16.5,0,0.5
214,Nick Westbrook-Ikhine,TEN,25,WR,4,3,2.25,1.25,16.5,13.2,0,1,15,1.3,16.5,55.6%,7.3,,,,0,,,,,1.25,13.2,16.5,0,0
215,KJ Hamler,DEN,23,WR,4,0,1,0.5,16.3,32.5,0,0.25,55,0.5,16.3,50.0%,16.3,,,,0,,,,,0.5,32.5,16.3,0,0
216,Latavius Murray,NOR,32,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,11,57,1,4,10,5.2,57,11,12,5.4,65,1,0
217,Jordan Akins,HOU,30,TE,2,0,3,2.5,32,12.8,0.5,1.5,30,2.5,32,83.3%,10.7,,,,0,,,,,2.5,12.8,32,1,0
218,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,,0,,,,,0.67,32,21.3,0,0
219,Jake Kumerow,BUF,30,WR,3,1,1.67,1.33,21.3,16,0,1.33,39,1.3,21.3,80.0%,12.8,,,,0,,,,,1.33,16,21.3,0,0
220,Patrick Mahomes,KAN,27,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,3.25,16,0,1.5,11,4.9,16,3.3,3.25,4.9,16,0,0.25
221,Geno Smith,SEA,32,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,4.25,16,0.25,1.5,17,3.8,16,4.3,4.25,3.8,16,1,0.25
222,Braxton Berrios,NYJ,27,WR,4,0,2,1.5,10.8,7.2,0,0.5,13,1.5,10.8,75.0%,5.4,0.75,5,0,0.25,19,6.7,5,0.8,2.25,7,15.8,0,0
223,David Sills,NYG,26,WR,4,4,2.5,1.5,15.5,10.3,0,1,24,1.5,15.5,60.0%,6.2,,,,0,,,,,1.5,10.3,15.5,0,0
224,Carson Wentz,WAS,30,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,3,15.5,0,0.5,18,5.2,15.5,3,3,5.2,15.5,0,0.75
225,Skyy Moore,KAN,22,WR,4,1,1.25,0.75,15.3,20.3,0,0.75,30,0.8,15.3,60.0%,12.2,,,,0,,,,,0.75,20.3,15.3,0,0.25
226,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,,0,,,,,1.5,10,15,0,0.25
227,Caleb Huntley,ATL,24,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,5.5,29.5,0.5,2.5,14,5.4,29.5,5.5,5.5,5.4,29.5,1,0
228,Mike Strachan,IND,25,WR,5,0,1.2,0.6,11.8,19.7,0,0.6,23,0.6,11.8,50.0%,9.8,,,,0,,,,,0.6,19.7,11.8,0,0
229,Jonnu Smith,NWE,27,TE,4,2,2.75,1.75,14.5,8.3,0,0.75,15,1.8,14.5,63.6%,5.3,,,,0,,,,,1.75,8.3,14.5,0,0
230,Marquez Callaway,NOR,24,WR,4,1,1.75,1,14.3,14.3,0.25,1,33,1,14.3,57.1%,8.1,,,,0,,,,,1,14.3,14.3,1,0
231,Noah Fant,SEA,25,TE,4,4,2.75,2.5,14,5.6,0.25,0.75,16,2.5,14,90.9%,5.1,,,,0,,,,,2.5,5.6,14,1,0
232,Cole Kmet,CHI,23,TE,4,4,2,1.25,14,11.2,0,0.75,24,1.3,14,62.5%,7,,,,0,,,,,1.25,11.2,14,0,0
233,Kenyan Drake,BAL,28,RB,2,2,0.5,0.5,7.5,15,0,0.5,15,0.5,7.5,100.0%,15,8.5,19.5,0,0.5,8,2.3,19.5,8.5,9,3,27,0,0
234,Tom Kennedy,DET,26,WR,1,1,5,3,54,18,0,3,28,3,54,60.0%,10.8,,,,0,,,,,3,18,54,0,0
235,Phillip Lindsay,IND,28,RB,1,0,4,3,14,4.7,0,0,7,3,14,75.0%,3.5,11,40,0,1,15,3.6,40,11,14,3.9,54,0,0
236,Jonathan Williams,WAS,28,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,1.5,13.5,0,0.75,23,9,13.5,1.5,1.5,9,13.5,0,0
237,Marquise Goodwin,SEA,32,WR,4,0,2,1,13.3,13.3,0,0.5,23,1,13.3,50.0%,6.6,,,,0,,,,,1,13.3,13.3,0,0
238,Ray-Ray McCloud,SFO,26,WR,4,1,2,1,13.3,13.3,0,0.75,20,1,13.3,50.0%,6.6,,,,0,,,,,1,13.3,13.3,0,0.5
239,George Kittle,SFO,29,TE,2,2,4.5,3,26,8.7,0,0.5,20,3,26,66.7%,5.8,,,,0,,,,,3,8.7,26,0,0
240,Andrew Beck,DEN,26,FB,5,2,0.8,0.4,10.4,26,0,0.4,27,0.4,10.4,50.0%,13,0.2,-0.2,0,0,-1,-1,-0.2,0.2,0.6,17,10.2,0,0
241,Trestan Ebner,CHI,23,RB,4,0,1,0.5,2,4,0,0,6,0.5,2,50.0%,2,3.25,10.8,0,0.5,11,3.3,10.8,3.3,3.75,3.4,12.8,0,0.5
242,Travis Homer,SEA,24,RB,3,0,1.33,1.33,11,8.3,0,0.67,17,1.3,11,100.0%,8.3,1.33,6,0,0.67,7,4.5,6,1.3,2.67,6.4,17,0,0
243,Isaiah Likely,BAL,22,TE,4,0,2.75,1.25,12.8,10.2,0,0.25,34,1.3,12.8,45.5%,4.6,,,,0,,,,,1.25,10.2,12.8,0,0
244,Dante Pettis,CHI,27,WR,4,2,1,0.25,12.8,51,0.25,0.25,51,0.3,12.8,25.0%,12.8,,,,0,,,,,0.25,51,12.8,1,0
245,Avery Williams,ATL,24,RB,4,0,0.5,0.5,3.5,7,0,0,8,0.5,3.5,100.0%,7,1,9.25,0,0.5,21,9.3,9.3,1,1.5,8.5,12.8,0,0
246,Albert Okwuegbunam,DEN,24,TE,5,0,2.2,1.4,10,7.1,0,0.4,12,1.4,10,63.6%,4.5,,,,0,,,,,1.4,7.1,10,0,0
247,Justin Watson,KAN,26,WR,4,0,1.25,0.5,12.5,25,0.25,0.25,41,0.5,12.5,40.0%,10,,,,0,,,,,0.5,25,12.5,1,0
248,Michael Bandy,LAC,25,WR,1,0,2,2,49,24.5,0,2,25,2,49,100.0%,24.5,,,,0,,,,,2,24.5,49,0,0
249,Ross Dwelley,SFO,27,TE,4,0,1,0.5,12.3,24.5,0.25,0.5,38,0.5,12.3,50.0%,12.3,,,,0,,,,,0.5,24.5,12.3,1,0
250,Noah Gray,KAN,23,TE,4,0,2,1,12,12,0,0.75,26,1,12,50.0%,6,0.25,0.25,0.25,0.25,1,1,0.3,0.3,1.25,9.8,12.3,1,0
251,Brandon Bolden,LVR,32,RB,3,0,1.67,1.67,8,4.8,0.33,0.33,18,1.7,8,100.0%,4.8,2,8,0,0.33,12,4,8,2,3.67,4.4,16,1,0
252,Austin Hooper,TEN,28,TE,4,0,2.5,1.25,12,9.6,0,0.75,19,1.3,12,50.0%,4.8,,,,0,,,,,1.25,9.6,12,0,0
253,David Bell,CLE,22,WR,4,1,1.25,1,11.8,11.8,0,0.25,20,1,11.8,80.0%,9.4,,,,0,,,,,1,11.8,11.8,0,0
254,Scott Miller,TAM,25,WR,2,1,6.5,2,19,9.5,0,1,23,2,19,30.8%,2.9,0.5,4,0,0,8,8,4,0.5,2.5,9.2,23,0,0
255,Adam Trautman,NOR,25,TE,4,4,1,1,11.5,11.5,0,0.5,14,1,11.5,100.0%,11.5,,,,0,,,,,1,11.5,11.5,0,0
256,Jelani Woods,IND,24,TE,5,0,1,0.6,9.2,15.3,0.4,0.6,33,0.6,9.2,60.0%,9.2,,,,0,,,,,0.6,15.3,9.2,2,0
257,Chigoziem Okonkwo,TEN,23,TE,4,1,1,1,12.3,12.3,0.25,1,23,1,12.3,100.0%,12.3,0.25,-1,0,0,-4,-4,-1,0.3,1.25,9,11.3,1,0
258,Kalif Raymond,DET,28,WR,4,0,2,1,10.5,10.5,0,0.25,21,1,10.5,50.0%,5.3,0.25,0.75,0,0,3,3,0.8,0.3,1.25,9,11.3,0,0.25
259,Patrick Ricard,BAL,28,FB,4,4,1.25,1.25,9,7.2,0,0,12,1.3,9,100.0%,7.2,0.5,2,0,0.5,5,4,2,0.5,1.75,6.3,11,0,0
260,Peyton Hendershot,DAL,23,TE,4,1,0.75,0.75,10.8,14.3,0,0.5,29,0.8,10.8,100.0%,14.3,,,,0,,,,,0.75,14.3,10.8,0,0
261,Zach Gentry,PIT,26,TE,4,2,0.75,0.75,10.5,14,0,0.25,32,0.8,10.5,100.0%,14,,,,0,,,,,0.75,14,10.5,0,0
262,Durham Smythe,MIA,27,TE,4,4,1.5,1.25,10.5,8.4,0,0.5,14,1.3,10.5,83.3%,7,,,,0,,,,,1.25,8.4,10.5,0,0
263,Tommy Tremble,CAR,22,TE,4,0,2,1.25,10.5,8.4,0,0.25,16,1.3,10.5,62.5%,5.3,,,,0,,,,,1.25,8.4,10.5,0,0
264,Matt Breida,NYG,27,RB,4,0,0.25,0,0,,0,0,0,0,0,0.0%,0,2.5,10.3,0,0.75,13,4.1,10.3,2.5,2.5,4.1,10.3,0,0
265,Hunter Henry,NWE,28,TE,4,3,2.25,1.25,10.3,8.2,0,0.5,11,1.3,10.3,55.6%,4.6,,,,0,,,,,1.25,8.2,10.3,0,0
266,Elijah Mitchell,SFO,24,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,6,41,0,2,16,6.8,41,6,6,6.8,41,0,0
267,Demarcus Robinson,BAL,28,WR,4,0,2.5,1.25,10.3,8.2,0.25,0.5,12,1.3,10.3,50.0%,4.1,,,,0,,,,,1.25,8.2,10.3,1,0
268,Grant Calcaterra,PHI,24,TE,2,0,0.5,0.5,20,40,0,0.5,40,0.5,20,100.0%,40,,,,0,,,,,0.5,40,20,0,0
269,Tanner Hudson,NYG,28,TE,4,0,1.25,0.75,10,13.3,0,0.75,18,0.8,10,60.0%,8,,,,0,,,,,0.75,13.3,10,0,0
270,Baker Mayfield,CAR,27,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,3.5,10,0.25,0.75,17,2.9,10,3.5,3.5,2.9,10,1,1.5
271,Reggie Gilliam,BUF,25,FB,4,0,1.5,1,9.75,9.8,0.25,0.5,14,1,9.8,66.7%,6.5,,,,0,,,,,1,9.8,9.75,1,0
272,Zach Pascal,PHI,28,WR,4,0,1.75,1.5,9.75,6.5,0,1,13,1.5,9.8,85.7%,5.6,0.25,0,0,0,0,0,0,0.3,1.75,5.6,9.75,0,0
273,Anthony Schwartz,CLE,22,WR,4,0,0.5,0.25,4.75,19,0,0.25,19,0.3,4.8,50.0%,9.5,0.5,5,0,0.25,15,10,5,0.5,0.75,13,9.75,0,0
274,DeeJay Dallas,SEA,24,RB,4,0,0.5,0.5,4.25,8.5,0,0.25,10,0.5,4.3,100.0%,8.5,0.75,5.25,0,0.25,16,7,5.3,0.8,1.25,7.6,9.5,0,0
275,Geoff Swaim,TEN,29,TE,4,4,1.75,1.5,9.5,6.3,0.25,0.75,13,1.5,9.5,85.7%,5.4,,,,0,,,,,1.5,6.3,9.5,1,0
276,Hassan Haskins,TEN,23,RB,4,0,0.25,0.25,0,0,0,0,0,0.3,0,100.0%,0,2.25,9.25,0,0.5,9,4.1,9.3,2.3,2.5,3.7,9.25,0,0
277,Mac Jones,NWE,24,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,4.67,12.3,0.33,1.33,15,2.6,12.3,4.7,4.67,2.6,12.3,1,0.33
278,Shi Smith,CAR,24,WR,4,3,3.25,1,9,9,0,0.5,24,1,9,30.8%,2.8,,,,0,,,,,1,9,9,0,0.25
279,Kendall Blanton,LAR,27,TE,2,0,1,1,17.5,17.5,0,0.5,28,1,17.5,100.0%,17.5,,,,0,,,,,1,17.5,17.5,0,0
280,Dan Arnold,JAX,27,TE,4,0,0.5,0.5,8.5,17,0,0.25,26,0.5,8.5,100.0%,17,,,,0,,,,,0.5,17,8.5,0,0
281,John Bates,WAS,25,TE,4,2,2.75,1.5,8.5,5.7,0,0.25,9,1.5,8.5,54.5%,3.1,,,,0,,,,,1.5,5.7,8.5,0,0.25
282,Tyrion Davis-Price,SFO,22,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,14,33,0,2,20,2.4,33,14,14,2.4,33,0,0
283,Cade Otton,TAM,23,TE,3,3,2,1.33,11,8.3,0,0.67,12,1.3,11,66.7%,5.5,,,,0,,,,,1.33,8.3,11,0,0
284,Byron Pringle,CHI,29,WR,3,1,1,0.67,11,16.5,0,0.67,22,0.7,11,66.7%,11,,,,0,,,,,0.67,16.5,11,0,0
285,Parker Hesse,ATL,27,TE,4,2,1,0.75,8,10.7,0,0.75,22,0.8,8,75.0%,8,,,,0,,,,,0.75,10.7,8,0,0
286,Montrell Washington,DEN,23,WR,5,0,0.4,0.2,0.8,4,0,0,4,0.2,0.8,50.0%,2,0.4,5.6,0,0,19,14,5.6,0.4,0.6,10.7,6.4,0,0.2
287,Brandon Powell,LAR,27,WR,4,0,1.25,1.25,10.8,8.6,0,0.5,16,1.3,10.8,100.0%,8.6,0.75,-3,0,0.25,11,-4,-3,0.8,2,3.9,7.75,0,0
288,Giovanni Ricci,CAR,26,FB,4,1,0.75,0.5,7.75,15.5,0,0.5,16,0.5,7.8,66.7%,10.3,,,,0,,,,,0.5,15.5,7.75,0,0
289,Boston Scott,PHI,27,RB,3,0,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,3.33,9.67,0.33,0.67,16,2.9,9.7,3.3,3.67,2.8,10.3,1,0
290,Tyrod Taylor,NYG,33,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,30,0,3,13,10,30,3,3,10,30,0,1
291,Mitchell Wilcox,CIN,26,TE,4,0,0.75,0.75,7.5,10,0,0.25,18,0.8,7.5,100.0%,10,,,,0,,,,,0.75,10,7.5,0,0
292,Tyler Davis,GNB,25,TE,4,0,1,0.75,7.25,9.7,0,0.25,23,0.8,7.3,75.0%,7.3,,,,0,,,,,0.75,9.7,7.25,0,0
293,A.J. Green,ARI,34,WR,3,3,4.33,1.67,9.67,5.8,0,0.67,10,1.7,9.7,38.5%,2.2,,,,0,,,,,1.67,5.8,9.67,0,0
294,Trevor Lawrence,JAX,23,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,2.5,7.25,0,0.5,8,2.9,7.3,2.5,2.5,2.9,7.25,0,1
295,Tyrie Cleveland,DEN,25,WR,3,0,1.33,0.67,9.33,14,0,0.33,16,0.7,9.3,50.0%,7,,,,0,,,,,0.67,14,9.33,0,0
296,Josiah Deguara,GNB,25,TE,4,0,0.75,0.5,7,14,0,0.5,15,0.5,7,66.7%,9.3,,,,0,,,,,0.5,14,7,0,0
