player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Mac Jones,QB,NE,BUF,Home,12.99381067151494,23,0.5649482900658669,12.43401524502134,0.5406093584791887,14.3,3 out of 5 stars,F
Matt Ryan,QB,IND,DAL,Away,12.327745157336468,20,0.6163872578668234,11.953921653337812,0.5976960826668907,13.2,2 out of 5 stars,F
Taylor Heinicke,QB,WAS,NYG,Away,13.22751203849978,21,0.6298815256428467,13.02501719785683,0.6202389141836585,13.7,2 out of 5 stars,F
Trevor Lawrence,QB,JAC,DET,Away,16.99550185341826,31,0.5482419952715568,16.3935740763118,0.5288249702036064,18.4,4 out of 5 stars,B
Jared Goff,QB,DET,JAX,Home,15.631726309563916,24,0.6513219295651632,15.25960901366274,0.6358170422359476,16.5,4 out of 5 stars,C-
Tua Tagovailoa,QB,MIA,SF,Away,17.83462990246146,32,0.5573321844519207,17.292328432087803,0.5403852635027439,19.1,2 out of 5 stars,B
Daniel Jones,QB,NYG,WAS,Home,16.83252618884048,26,0.6474048534169415,17.532180269772113,0.6743146257604659,15.2,4 out of 5 stars,D
Davis Mills,QB,HOU,CLE,Home,9.510673643035826,20,0.4755336821517913,13.072390918622611,0.6536195459311307,1.2,3 out of 5 stars,F
Justin Fields,QB,CHI,GB,Home,18.973240606005113,38,0.4992958054211872,19.476058008578736,0.5125278423310193,17.8,3 out of 5 stars,B-
Jameis Winston,QB,NO,TB,Away,9.511170206277699,20,0.47555851031388496,13.158814580396712,0.6579407290198356,1,3 out of 5 stars,F
Andy Dalton,QB,NO,TB,Away,13.443081504350568,22,0.6110491592886622,13.63297357764367,0.6196806171656214,13,3 out of 5 stars,F
Tyler Huntley,QB,BAL,DEN,Home,2.0261785474437035,20,0.10130892737218518,2.508826496348148,0.12544132481740738,0.9,2 out of 5 stars,F
Jacoby Brissett,QB,CLE,HOU,Away,10.413499983160305,22,0.47334090832546843,14.404999975943293,0.6547727261792405,1.1,2 out of 5 stars,F
Geno Smith,QB,SEA,LAR,Away,17.26459017760198,31,0.5569222637936123,17.120843110859976,0.5522852616406444,17.6,3 out of 5 stars,B
Mike White,QB,NYJ,MIN,Away,17.04818304794655,27,0.6314141869609834,17.368832925637932,0.6432901083569604,16.3,3 out of 5 stars,C-
Joe Flacco,QB,NYJ,MIN,Away,10.432055520933694,20,0.5216027760466847,14.517222172762423,0.7258611086381213,0.9,3 out of 5 stars,F
Jordan Love,QB,GB,CHI,Away,4.230488094050839,26,0.16271108054041689,5.486411562929771,0.21101582934345273,1.3,3 out of 5 stars,F
Marcus Mariota,QB,ATL,PIT,Home,15.680702576103089,29,0.5407138819345892,15.715289394432984,0.5419065308425166,15.6,4 out of 5 stars,D
Kyle Allen,QB,HOU,CLE,Home,8.713146559850674,23,0.37883245912394237,7.004495085500965,0.3045432645869985,12.7,3 out of 5 stars,F
John Wolford,QB,LAR,SEA,Home,10.39584500687344,20,0.519792250343672,9.579778581247773,0.47898892906238866,12.3,4 out of 5 stars,F
Kenny Pickett,QB,PIT,ATL,Away,12.713480603471016,22,0.5778854819759552,11.86211514781574,0.5391870521734426,14.7,4 out of 5 stars,D-
Bryce Perkins,QB,LAR,SEA,Home,6.880513051279799,20,0.3440256525639899,7.429304358971142,0.3714652179485571,5.6,4 out of 5 stars,F
Deshaun Watson,QB,CLE,HOU,Away,6.1170423839999994,30,0.2039014128,1.28148912,0.042716304,17.4,2 out of 5 stars,B-
