player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Austin Ekeler,RB,LAC,DEN,Away,17.33265237256704,33,0.525231890077789,17.43236053223863,0.5282533494617766,17.1,3 out of 5 stars,A+
Joe Mixon,RB,CIN,BAL,Home,15.06271781783602,24,0.6276132424098342,15.26102545405146,0.6358760605854775,14.6,3 out of 5 stars,A
Najee Harris,RB,PIT,CLE,Home,13.893294824746704,24,0.578887284364446,13.63327832106672,0.56805326337778,14.5,4 out of 5 stars,A-
James Conner,RB,ARI,SF,Away,11.486745204325864,21,0.5469878668726602,10.92392172046552,0.5201867485935961,12.8,1 out of 5 stars,B-
Ezekiel Elliott,RB,DAL,WAS,Away,11.414467282912334,17,0.6714392519360196,10.563524689874765,0.6213838052867507,13.4,2 out of 5 stars,B
Nick Chubb,RB,CLE,PIT,Away,13.524706869127652,25,0.540988274765106,12.763866955896647,0.5105546782358659,15.3,2 out of 5 stars,A
Damien Harris,RB,NE,BUF,Away,7.1777647828671824,16,0.4486102989291989,7.511092546953119,0.46944328418456993,6.4,2 out of 5 stars,D
Alvin Kamara,RB,NO,CAR,Home,13.949710043959477,20,0.6974855021979739,13.799585777084967,0.6899792888542484,14.3,4 out of 5 stars,A-
Leonard Fournette,RB,TB,ATL,Away,12.091378878178766,12,1.0076149065148972,13.973398397398237,1.1644498664498528,7.7,4 out of 5 stars,C-
Cordarrelle Patterson,RB,ATL,TB,Home,10.1760224693775,14,0.7268587478126786,10.980032099110716,0.784288007079337,8.3,3 out of 5 stars,C
Aaron Jones,RB,GB,DET,Home,13.56753482012897,19,0.7140807800067879,13.039335457327102,0.6862808135435317,14.8,4 out of 5 stars,A
Derrick Henry,RB,TEN,JAX,Away,17.48921235876068,35,0.4996917816788765,17.056017655372397,0.48731479015349705,18.5,4 out of 5 stars,A+
Dalvin Cook,RB,MIN,CHI,Away,15.46449364679577,30,0.515483121559859,15.106419495422529,0.5035473165140842,16.3,4 out of 5 stars,A
Josh Jacobs,RB,LV,KC,Home,16.374408098127358,36,0.4548446693924266,16.234868711610513,0.4509685753225143,16.7,3 out of 5 stars,A
Devin Singletary,RB,BUF,NE,Home,9.670887532990745,14,0.6907776809279104,10.001267904272494,0.7143762788766067,8.9,1 out of 5 stars,C
David Montgomery,RB,CHI,MIN,Home,12.363352012956787,20,0.6181676006478394,12.17621716136684,0.608810858068342,12.8,3 out of 5 stars,B-
AJ Dillon,RB,GB,DET,Home,11.230510923344562,22,0.5104777692429346,11.415015604777947,0.5188643456717249,10.8,4 out of 5 stars,C+
D Andre Swift,RB,DET,GB,Away,11.697991803880486,19,0.6156837791516045,11.054274005543553,0.581803895028608,13.2,4 out of 5 stars,B
Tony Pollard,RB,DAL,WAS,Away,12.677958287664666,25,0.5071183315065866,12.79708326809238,0.5118833307236952,12.4,2 out of 5 stars,B-
