player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Josh Allen,QB,NYJ,24.00941582160615,37,Home,12,0.6489031303136797
Justin Herbert,QB,MIA,18.079311578269962,34,Home,12,0.5317444581844106
Tom Brady,QB,SF,15.260547604127968,25,Away,12,0.6104219041651188
Patrick Mahomes,QB,DEN,21.62466128566062,34,Away,12,0.6360194495782535
Matthew Stafford,QB,LV,13.873526427061847,26,Home,9,0.5335971702716095
Dak Prescott,QB,HOU,17.024385107876597,29,Home,7,0.5870477623405723
Joe Burrow,QB,CLE,22.55541543107475,37,Home,12,0.6096058224614798
Jalen Hurts,QB,NYG,22.38987947358317,39,Away,12,0.5740994736816197
Kyler Murray,QB,NE,19.017475362491666,30,Home,10,0.6339158454163889
Kirk Cousins,QB,DET,15.571807155223398,30,Away,12,0.5190602385074466
Ryan Tannehill,QB,JAX,14.814737050025732,26,Home,10,0.5697975788471435
Derek Carr,QB,LAR,14.434008295232422,27,Away,13,0.5345928998234231
Russell Wilson,QB,KC,14.567746596133883,22,Home,11,0.6621702998242674
Lamar Jackson,QB,PIT,19.301159752958906,34,Away,12,0.5676811692046737
Jimmy Garoppolo,QB,TB,15.554215149481042,20,Home,10.75,0.777710757474052
Mac Jones,QB,ARI,12.488086347452882,23,Away,9,0.5429602759762122
Teddy Bridgewater,QB,LAC,9.48868461709772,20,Away,3.25,0.474434230854886
Trevor Lawrence,QB,TEN,15.996019241414103,30,Away,12,0.5332006413804701
Jared Goff,QB,MIN,15.881142207234324,28,Home,12,0.5671836502583687
Tua Tagovailoa,QB,LAC,17.64533700586984,33,Away,10,0.5347071819960558
Baker Mayfield,QB,SEA,12.095837698127411,20,Home,7.5,0.6047918849063706
Daniel Jones,QB,PHI,17.20908446010937,25,Home,12,0.6883633784043748
Sam Darnold,QB,SEA,9.10825500776655,22,Away,1,0.4140115912621159
Davis Mills,QB,DAL,11.707150610553757,20,Away,10,0.5853575305276879
Zach Wilson,QB,BUF,11.037702540242721,20,Away,7,0.5518851270121361
Tyler Huntley,QB,PIT,9.410602560034716,26,Away,1.5,0.36194625230902755
Tyrod Taylor,QB,PHI,3.123999074626365,20,Home,0.75,0.15619995373131826
Jacoby Brissett,QB,CIN,13.33137855473249,22,Away,11.75,0.6059717524878404
Trey Lance,QB,TB,7.491139847574569,20,Home,2,0.37455699237872847
Geno Smith,QB,CAR,18.64575294854024,31,Home,12,0.6014759015658141
Drew Lock,QB,CAR,2.6100217432153197,20,Home,0,0.13050108716076597
Josh Johnson,QB,TB,2.783333866536644,20,Home,0,0.1391666933268322
Mike White,QB,BUF,17.36939280588493,30,Away,2,0.5789797601961644
Colt McCoy,QB,NE,9.699430408991393,20,Home,2,0.48497152044956965
Case Keenum,QB,NYJ,2.600669508513035,20,Home,1.5,0.13003347542565175
Cooper Rush,QB,HOU,8.579471299963911,20,Home,7.25,0.42897356499819556
Joe Flacco,QB,BUF,13.740442778924269,20,Away,3,0.6870221389462134
Mason Rudolph,QB,BAL,3.015988142047066,20,Home,0,0.1507994071023533
Brandon Allen,QB,CLE,2.890098661408651,20,Home,0.75,0.14450493307043255
Brian Hoyer,QB,ARI,3.4532935706941594,20,Away,1,0.17266467853470796
Nick Mullens,QB,DET,3.773734676470589,20,Away,1.5,0.18868673382352946
Kyle Allen,QB,DAL,6.41017776185752,20,Away,2,0.32050888809287603
Chad Henne,QB,DEN,1.862443755882353,20,Away,1.5,0.09312218779411766
Ian Book,QB,NYG,2.0896852369450762,20,Away,0,0.10448426184725382
Blaine Gabbert,QB,SF,1.8084035839284487,20,Away,0,0.09042017919642244
C J Beathard,QB,TEN,2.9556207362342883,20,Away,1.5,0.14778103681171442
Kellen Mond,QB,CIN,1.9126312109803925,20,Away,0,0.09563156054901963
Brett Rypien,QB,KC,6.7735942985011155,20,Home,1,0.3386797149250558
Chase Daniel,QB,MIA,2.6204896712649943,20,Home,1.5,0.13102448356324972
John Wolford,QB,LV,6.502893944361634,20,Home,3,0.3251446972180817
Kenny Pickett,QB,BAL,12.287004878869322,23,Home,8.75,0.534217603429101
Mitch Trubisky,QB,BAL,10.323438878452269,20,Home,4.75,0.5161719439226135
Bailey Zappe,QB,ARI,11.1277431,20,Away,3.5,0.556387155
Skylar Thompson,QB,LAC,2.885142476588629,20,Away,4,0.14425712382943146
Brock Purdy,QB,TB,5.232980699999999,25,Home,3,0.20931922799999994
Bryce Perkins,QB,LV,6.163707587456446,20,Home,3.25,0.3081853793728223
Malik Willis,QB,JAX,3.4766766833194325,20,Home,5,0.17383383416597162
Deshaun Watson,QB,CIN,5.083155463846154,28,Away,1,0.18154126656593408
Jarrett Stidham,QB,LAR,2.6190485999999997,20,Away,2.25,0.13095242999999998
Trace McSorley,QB,NE,3.161708609334203,20,Home,2.25,0.15808543046671014
Will Grier,QB,HOU,1.3064846399999999,20,Home,0,0.065324232
Nate Sudfeld,QB,MIN,1.8627019200000001,20,Home,0,0.093135096
Gardner Minshew,QB,NYG,1.39988304,20,Away,0,0.069994152
Easton Stick,QB,MIA,1.7504748,20,Home,0,0.08752374
PJ Walker,QB,SEA,1.57455576,20,Away,0,0.07872778799999999
Matt Corral,QB,SEA,1.57455576,20,Away,0,0.07872778799999999
Kyle Trask,QB,SF,1.25189064,20,Away,0,0.06259453200000001
Shane Buechele,QB,DEN,1.0818036,20,Away,0,0.05409018
