player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Trey Lance,QB,LV,7.209753430186519,20,Away,2,0.360487671509326
Geno Smith,QB,NYJ,18.143375654538332,28,Home,15,0.6479777019477976
Drew Lock,QB,NYJ,2.5663984964871194,20,Home,0,0.12831992482435597
Josh Johnson,QB,LV,3.031218843634116,20,Away,0.75,0.1515609421817058
Mike White,QB,SEA,14.9973115511039,29,Away,3,0.5171486741759965
Colt McCoy,QB,ATL,8.952816750637195,20,Away,3.75,0.4476408375318598
Case Keenum,QB,CIN,2.6273447276390702,20,Away,1.5,0.13136723638195352
Tim Boyle,QB,DET,2.6316817490310083,20,Away,0,0.13158408745155042
Cooper Rush,QB,TEN,8.820227962487856,20,Away,7.25,0.4410113981243928
Joe Flacco,QB,SEA,13.12625589080268,20,Away,3.75,0.656312794540134
Jordan Love,QB,MIN,6.493753640296561,20,Home,2.25,0.32468768201482806
Mason Rudolph,QB,BAL,2.722379067705718,20,Away,0,0.1361189533852859
Nick Foles,QB,NYG,3.7264117647985184,24,Away,1.75,0.15526715686660494
Brandon Allen,QB,BUF,2.5543498995940044,20,Home,0.75,0.12771749497970022
Brian Hoyer,QB,MIA,3.5072879432078103,20,Home,1,0.1753643971603905
Nick Mullens,QB,GB,3.330075245294118,20,Away,1.5,0.1665037622647059
Kyle Allen,QB,JAX,7.397676904821402,22,Home,2,0.3362580411282456
Chad Henne,QB,DEN,2.150458342941177,20,Home,1.5,0.10752291714705886
Ian Book,QB,NO,1.9941067955021123,20,Home,0,0.09970533977510562
Blaine Gabbert,QB,CAR,2.190471061334084,20,Home,0,0.10952355306670421
C J Beathard,QB,HOU,2.4514395370370377,20,Away,2.25,0.12257197685185188
Sam Ehlinger,QB,NYG,7.468650429203448,20,Away,2,0.3734325214601724
David Blough,QB,ATL,2.340970739431033,20,Away,0,0.11704853697155164
Kellen Mond,QB,WAS,2.15336896627451,20,Away,0,0.1076684483137255
Nathan Peterman,QB,DET,2.696919279106861,20,Away,1.5,0.13484596395534304
Brett Rypien,QB,KC,7.221493488235293,20,Away,3.5,0.36107467441176466
Chase Daniel,QB,LAR,2.420620775453846,20,Home,1.5,0.1210310387726923
Logan Woodside,QB,ARI,2.4806072475939516,20,Home,0,0.12403036237969758
John Wolford,QB,LAC,5.686881366927229,20,Away,3,0.28434406834636144
Kenny Pickett,QB,BAL,10.629414922855984,21,Away,10.75,0.5061626153740945
Mitch Trubisky,QB,BAL,10.124921127675826,20,Away,6.5,0.5062460563837913
Brock Purdy,QB,LV,8.879544,29,Away,6,0.30619117241379307
Bailey Zappe,QB,MIA,11.7465876,20,Home,3.5,0.58732938
Deshaun Watson,QB,WAS,11.126130425711628,24,Away,4,0.46358876773798446
Trace McSorley,QB,ATL,3.7748762167259793,20,Away,4,0.18874381083629896
Desmond Ridder,QB,ARI,7.575526110727614,21,Home,2,0.3607393386060768
Skylar Thompson,QB,NE,2.755065843065693,20,Away,4,0.13775329215328463
Malik Willis,QB,DAL,4.0532967979838705,20,Home,6.75,0.20266483989919354
Joshua Dobbs,QB,DAL,7.111638313548387,20,Home,1,0.35558191567741937
Bryce Perkins,QB,LAC,4.670939649944383,20,Away,4,0.23354698249721917
Jeff Driskel,QB,JAX,4.635990837232845,20,Home,4.25,0.23179954186164226
Jarrett Stidham,QB,SF,2.5614386999999996,20,Home,2.25,0.12807193499999997
Will Grier,QB,TEN,1.8938858399999998,20,Away,0,0.09469429199999999
Nate Sudfeld,QB,CHI,1.4714719200000002,20,Home,0,0.073573596
Shane Buechele,QB,DEN,1.2962008800000002,20,Home,0,0.06481004400000001
Jarrett Guarantano,QB,KC,1.8038397599999998,20,Away,0,0.09019198799999999
Gardner Minshew,QB,NO,1.3297348800000002,29,Home,0,0.04585292689655173
PJ Walker,QB,TB,1.48034088,20,Away,0,0.074017044
Matt Corral,QB,TB,1.48034088,20,Away,0,0.074017044
Kyle Trask,QB,CAR,1.6082906399999999,20,Home,0,0.080414532
Sam Howell,QB,CLE,1.4687892000000002,20,Home,0,0.07343946000000001
Easton Stick,QB,LAR,1.6073964,20,Home,0,0.08036982000000001
