player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Justin Herbert,QB,SEA,17.67392973179634,35,Home,6,0.5049694209084669
Tom Brady,QB,CAR,14.90634583118726,28,Away,6,0.5323694939709736
Patrick Mahomes,QB,SF,16.446227320090397,35,Away,6,0.46989220914543994
Aaron Rodgers,QB,WAS,14.215514598459052,26,Away,6,0.5467505614791943
Dak Prescott,QB,DET,10.068934406268218,32,Home,1,0.3146542001958818
Joe Burrow,QB,ATL,21.642067485199327,33,Home,6,0.655820226824222
Kyler Murray,QB,NO,18.292440451547893,35,Home,7,0.5226411557585112
Ryan Tannehill,QB,IND,14.424575632601915,23,Home,5,0.6271554622870398
Carson Wentz,QB,GB,12.380277886535504,24,Home,6,0.5158449119389793
Derek Carr,QB,HOU,15.538928627053217,28,Home,5,0.554961736680472
Russell Wilson,QB,NYJ,17.125726011483156,26,Home,6,0.6586817696724291
Lamar Jackson,QB,CLE,24.868659859577615,40,Home,6,0.6217164964894404
Jimmy Garoppolo,QB,KC,18.011440262022887,24,Home,4.75,0.7504766775842869
Mac Jones,QB,CHI,13.249755780703275,20,Home,3,0.6624877890351637
Matt Ryan,QB,TEN,13.909576182584937,24,Away,6,0.5795656742743723
Taylor Heinicke,QB,GB,4.766859521371285,24,Home,0,0.19861914672380354
Teddy Bridgewater,QB,PIT,14.23704151075276,26,Home,3.25,0.5475785196443369
Trevor Lawrence,QB,NYG,15.11248236688607,25,Home,6,0.6044992946754428
Jared Goff,QB,DAL,13.801112128503673,26,Away,5,0.530812004942449
Tua Tagovailoa,QB,PIT,17.958685750626113,32,Home,4,0.561208929707066
Baker Mayfield,QB,TB,11.934004281408845,20,Home,5,0.5967002140704423
Daniel Jones,QB,JAX,15.954501635173312,25,Away,6,0.6381800654069325
Sam Darnold,QB,TB,6.437029240775726,20,Home,0,0.32185146203878634
Davis Mills,QB,LV,12.966309986513638,23,Away,5,0.5637526081092886
Zach Wilson,QB,DEN,10.414087036859122,22,Away,3,0.47336759258450556
Justin Fields,QB,NE,12.747473123620964,20,Away,6,0.6373736561810481
Jameis Winston,QB,ARI,13.66173342155276,26,Away,3,0.525451285444337
Trevor Siemian,QB,NE,6.283894860187115,20,Away,0,0.3141947430093558
Andy Dalton,QB,ARI,15.14735924087325,21,Away,4,0.7213028209939643
Tyler Huntley,QB,CLE,6.7858826512701995,20,Home,0,0.33929413256351
Tyrod Taylor,QB,JAX,6.464003966888924,20,Away,0.75,0.32320019834444624
Jacoby Brissett,QB,BAL,15.40497134452644,25,Away,6,0.6161988537810575
Trey Lance,QB,KC,12.982539971320927,20,Home,2,0.6491269985660464
Geno Smith,QB,LAC,17.476488824987225,30,Away,6,0.5825496274995742
Drew Lock,QB,LAC,6.784770813806616,20,Away,0,0.33923854069033077
Mike White,QB,DEN,4.221468895237424,20,Away,0,0.21107344476187123
Colt McCoy,QB,NO,6.210147040114852,20,Home,0,0.3105073520057426
Cooper Rush,QB,DET,12.786392577141372,22,Home,5.75,0.5811996625973351
Joe Flacco,QB,DEN,10.55571500138644,20,Away,3,0.527785750069322
Jordan Love,QB,WAS,8.156150862880887,20,Away,1.5,0.4078075431440443
Mason Rudolph,QB,MIA,6.991493439148091,20,Away,0,0.34957467195740455
Nick Foles,QB,TEN,8.516911821398798,20,Away,0,0.4258455910699399
Marcus Mariota,QB,CIN,12.601186547432514,25,Away,6,0.5040474618973005
Brandon Allen,QB,ATL,7.486599661690594,20,Home,0,0.3743299830845297
P J Walker,QB,TB,7.6546263074511405,20,Home,1.75,0.382731315372557
Brian Hoyer,QB,CHI,4.959445132168349,20,Home,1,0.24797225660841743
Kyle Allen,QB,LV,7.506370050577757,20,Away,0,0.3753185025288878
Chad Henne,QB,SF,3.8577808784313734,20,Away,0,0.19288904392156866
Blaine Gabbert,QB,CAR,5.496729900084436,20,Away,0,0.2748364950042218
C J Beathard,QB,NYG,5.328421170437406,20,Home,0,0.2664210585218703
Sam Ehlinger,QB,TEN,7.95233059305234,20,Away,0,0.39761652965261696
Kellen Mond,QB,BAL,6.985458650980391,20,Away,0,0.34927293254901953
Brett Rypien,QB,NYJ,5.781524611764706,20,Home,0,0.2890762305882353
Chase Daniel,QB,SEA,6.537817605747643,20,Home,0,0.3268908802873821
Mitch Trubisky,QB,MIA,12.934789699478388,20,Away,4.75,0.6467394849739194
Bailey Zappe,QB,CHI,10.449566999999998,21,Home,2.75,0.4975984285714285
Kenny Pickett,QB,MIA,15.704403321799306,21,Away,2.75,0.7478287296094908
Skylar Thompson,QB,PIT,9.359395152339902,20,Home,1.75,0.4679697576169951
Trace McSorley,QB,NO,7.0464950490566025,20,Home,0.75,0.3523247524528301
Malik Willis,QB,IND,4.9001626365758755,20,Home,0.75,0.24500813182879377
Joshua Dobbs,QB,BAL,6.2629272,20,Away,0,0.31314636
Kyle Trask,QB,CAR,4.953924000000001,20,Away,0,0.24769620000000003
Matt Corral,QB,TB,5.116543200000001,20,Home,0,0.25582716000000005
Desmond Ridder,QB,CIN,4.182696,20,Away,0,0.2091348
Nate Sudfeld,QB,DAL,3.9395160000000007,20,Away,0,0.19697580000000003
Will Grier,QB,DET,6.274584000000001,20,Home,0,0.31372920000000004
Sam Howell,QB,GB,3.4428240000000003,20,Home,0,0.17214120000000002
Jarrett Stidham,QB,HOU,4.909377600000001,20,Home,0,0.24546888000000006
Easton Stick,QB,SEA,5.88708,20,Home,0,0.294354
Shane Buechele,QB,SF,3.269728800000001,20,Away,0,0.16348644000000007
Brock Purdy,QB,KC,7.690464,20,Home,0,0.3845232
Taysom Hill,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,NA,NA,NA,NA,NA,NA,NA
Breece Hall,NA,NA,NA,NA,NA,NA,NA
Leonard Fournette,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,NA,NA,NA,NA,NA,NA,NA
Chris Olave,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,NA,NA,NA,NA,NA,NA,NA
Ja Marr Chase,NA,NA,NA,NA,NA,NA,NA
