player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Jonathan Taylor,RB,TEN,11.993229012695148,31,Away,4,0.38687835524823055
Austin Ekeler,RB,SEA,22.89363420541647,39,Home,6,0.5870162616773453
Joe Mixon,RB,ATL,14.443230188423799,21,Home,6,0.687772866115419
Najee Harris,RB,MIA,11.956595496271818,16,Away,6,0.7472872185169886
James Conner,RB,NO,9.309621512653923,19,Home,5,0.48998007961336437
Ezekiel Elliott,RB,DET,13.60962138744569,20,Home,6,0.6804810693722845
Nick Chubb,RB,BAL,14.820101882083456,40,Away,6,0.3705025470520864
Damien Harris,RB,CHI,11.539582467903797,19,Home,5,0.6073464456791472
Alvin Kamara,RB,ARI,11.54153447674386,27,Away,5,0.42746423987940224
Antonio Gibson,RB,GB,11.967744520038146,12,Home,5.75,0.9973120433365121
Leonard Fournette,RB,CAR,18.37770539977762,27,Away,6,0.6806557555473193
Aaron Jones,RB,WAS,11.724741962141819,25,Away,6,0.46898967848567275
Derrick Henry,RB,IND,18.72661050314265,37,Home,5,0.5061246081930445
Josh Jacobs,RB,HOU,20.792930564097006,32,Home,5,0.6497790801280314
David Montgomery,RB,NE,9.490210026959506,17,Away,5,0.5582476486446768
AJ Dillon,RB,WAS,8.251304581792251,16,Away,5,0.5157065363620157
D Andre Swift,RB,DAL,11.53465111836913,23,Away,3,0.5015065703638752
James Robinson,RB,NYG,10.584814752956703,18,Home,5.75,0.5880452640531502
Sony Michel,RB,SEA,4.043462566696406,12,Home,4.5,0.3369552138913672
Tony Pollard,RB,DET,12.878848247281953,19,Home,4.75,0.6778341182779976
Michael Carter,RB,DEN,7.322417468858819,16,Away,5.75,0.4576510918036762
Saquon Barkley,RB,JAX,15.240471365746844,40,Away,6,0.3810117841436711
Rhamondre Stevenson,RB,CHI,14.50397135544787,27,Home,4.75,0.537184124275847
Clyde Edwards Helaire,RB,SF,10.178562574841875,16,Away,6,0.6361601609276172
Jamaal Williams,RB,DAL,10.60004774124345,22,Away,4.25,0.4818203518747023
Latavius Murray,RB,NYJ,12.51757782800455,13,Home,1.5,0.9628906021541961
Christian McCaffrey,RB,CAR,18.300769896423976,35,Home,6,0.5228791398978279
Kareem Hunt,RB,BAL,9.366786905060504,16,Away,4.5,0.5854241815662815
J D McKissic,RB,GB,6.715343788641438,13,Home,4.5,0.5165649068185721
Brandon Bolden,RB,HOU,4.925949042553129,15,Home,3,0.3283966028368753
Rex Burkhead,RB,LV,7.483037244800513,11,Away,3.75,0.680276113163683
Nyheim Hines,RB,TEN,4.088655269836481,13,Away,4.75,0.3145119438335755
Kenyan Drake,RB,CLE,8.504769136073202,18,Home,3.5,0.472487174226289
Khalil Herbert,RB,NE,8.425221142641368,13,Away,4.75,0.648093934049336
Samaje Perine,RB,ATL,5.5436459123791995,11,Home,4.5,0.5039678102162909
Dontrell Hilliard,RB,IND,10.845934434429541,13,Home,3,0.8343026488022723
Damien Williams,RB,CIN,0.5878259077352637,13,Away,1,0.04521737751809721
Kyle Juszczyk,RB,KC,4.1150632929749404,11,Home,5.75,0.3740966629977219
Tevin Coleman,RB,KC,7.689398068691595,15,Home,2.25,0.512626537912773
DeeJay Dallas,RB,LAC,1.3029242607432414,12,Away,4.5,0.10857702172860345
Eno Benjamin,RB,NO,8.653027303847674,16,Home,5.75,0.5408142064904796
Joshua Kelley,RB,SEA,5.121164151016876,14,Home,4.5,0.36579743935834824
Deon Jackson,RB,TEN,4.940798168232331,16,Away,4.75,0.3087998855145207
Mike Boone,RB,NYJ,2.4657904950790765,14,Home,4.5,0.17612789250564834
Breece Hall,RB,DEN,11.744593266390472,24,Away,4.75,0.4893580527662697
Jeff Wilson Jr,RB,KC,8.257527821596323,21,Home,5.5,0.3932156105522059
Dameon Pierce,RB,LV,12.965711588709677,24,Away,5,0.5402379828629033
Travis Etienne Jr,RB,NYG,7.33984420904404,17,Home,4.75,0.43175554170847297
Raheem Mostert,RB,PIT,8.614019492614574,18,Home,5.5,0.4785566384785874
Melvin Gordon III,RB,NYJ,6.416684764661727,19,Home,5,0.33772025077166984
Kenneth Walker III,RB,LAC,7.361105189372403,23,Away,4,0.32004805171184364
Tyler Allgeier,RB,CIN,4.207370323268887,11,Away,4.25,0.3824882112062625
Mark Ingram II,RB,ARI,3.3609899395022746,11,Away,5.75,0.3055445399547522
J K Dobbins,RB,CLE,8.159832861690834,18,Home,4,0.453324047871713
Caleb Huntley,RB,CIN,3.6185198540843637,11,Away,3,0.3289563503713058
Justice Hill,RB,CLE,3.6797276443056415,12,Home,3,0.3066439703588035
Rachaad White,RB,CAR,4.78634744635539,12,Away,4.5,0.39886228719628253
Brian Robinson Jr,RB,GB,8.46478082827225,16,Home,1.75,0.5290488017670156
JaMycal Hasty,RB,NYG,0,11,Home,0,0
Mark Andrews,TE,CLE,14.48902061166083,27,Home,6,0.5366303930244752
Travis Kelce,TE,SF,12.737997131086498,28,Away,6,0.45492846896737493
Deebo Samuel,WR,KC,11.925283169407402,23,Home,5.75,0.5184905725829305
Dalton Schultz,TE,DET,3.998036402456964,14,Home,4,0.285574028746926
Ja Marr Chase,WR,ATL,15.13181967958411,29,Home,6,0.5217868855029003
George Kittle,TE,KC,8.369588442722753,18,Home,4,0.4649771357068196
Davante Adams,WR,HOU,15.545288651400705,34,Home,5,0.45721437210002075
Mike Evans,WR,CAR,12.26382013075275,27,Away,5,0.45421556039825
Hunter Henry,TE,CHI,4.921420568306603,12,Home,5.75,0.4101183806922169
Tyreek Hill,WR,PIT,17.047970850744317,34,Home,6,0.5014109073748328
Kyle Pitts,TE,CIN,6.686969731967285,16,Away,5,0.41793560824795534
Mike Williams,WR,SEA,10.64017728617064,23,Home,6,0.4626164037465496
Zach Ertz,TE,NO,9.270462033421111,16,Home,7,0.5794038770888195
