player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Logan Thomas,TE,Washington Football Team,GB,8.33040520909767,12,3.0969101123595504,34.00997771965514,0.6190476190476191,1,0.6942004340914725
Russell Gage,WR,Tampa Bay Buccaneers,CAR,8.282705670963114,11,4.3610712577714015,49.05635614352836,0.25170998632010944,2,0.7529732428148286
Elijah Moore,WR,New York Jets,DEN,10.990917298135267,11,4.311427134956547,56.04434499887762,0.5384615384615384,0,0.9991742998304788
Courtland Sutton,WR,Denver Broncos,NYJ,7.864892057705501,19,3.6925541782612363,51.58913476037569,0.14328358208955222,0,0.41394168724765795
Robert Woods,WR,Tennessee Titans,IND,12.566330122461029,13,5.215877437325906,66.85664131070801,0.5454545454545454,0,0.9666407786508484
Robert Tonyan,TE,Green Bay Packers,WAS,5.607024885224991,13,2.476582604220278,28.19661965077716,0.2581786030061892,0,0.43130960655576855
Will Dissly,TE,Seattle Seahawks,LAC,2.7757243227582213,13,1.4962335216572504,16.41166883963494,0.06440677966101695,0,0.21351725559678625
Jarvis Landry,WR,New Orleans Saints,ARI,8.216342100468825,12,4.880546075085324,50.92161016949152,0.16954022988505746,2,0.6846951750390687
O J Howard,TE,Houston Texans,LV,1.9390774448022072,12,0.9939736346516007,9.659001512859305,0.07936507936507936,0,0.1615897870668506
Donovan Peoples Jones,WR,Cleveland Browns,BAL,8.769896265735209,13,2.9875,56.851098511693834,0.2913165266106442,1,0.6746074050565546
Corey Davis,WR,New York Jets,DEN,9.976687301736725,14,3.693121693121693,55.523486773980984,0.4666666666666667,1,0.7126205215526232
Nelson Agholor,WR,New England Patriots,CHI,5.618991065883863,11,2.3764683592269797,30.083430931669245,0.23706896551724138,0,0.5108173696258057
Randall Cobb,WR,Green Bay Packers,WAS,7.961057716257117,15,2.8646511034570734,38.541759515108296,0.47994740302432604,1,0.5307371810838079
DeVante Parker,WR,New England Patriots,CHI,8.407438916990928,12,3.921341816078658,49.99399587898967,0.24122807017543857,0,0.700619909749244
Marquez Valdes Scantling,WR,Kansas City Chiefs,SF,6.42298114013244,13,2.3794642857142856,37.251408891671886,0.25135135135135134,0,0.49407547231788
Zay Jones,WR,Jacksonville Jaguars,NYG,6.0257624984279214,11,3.3112650046168053,38.53463329452852,0.10833333333333334,1,0.5477965907661747
Jauan Jennings,WR,San Francisco 49ers,KC,5.8747104694203856,11,2.1248289403224847,23.162206460409323,0.41601255886970173,0,0.5340645881291259
Rashod Bateman,WR,Baltimore Ravens,CLE,7.740722417852562,18,4.431565656565656,48.106538752840194,0.11904761904761905,0,0.4300401343251423
Michael Gallup,WR,Dallas Cowboys,DET,7.772368082368082,17,3.6171171171171173,47.46666666666667,0.20285714285714285,0,0.4571981224922401
Tre Quan Smith,WR,New Orleans Saints,ARI,7.871435959937185,12,3.6965082698871097,41.45197740112994,0.3129973474801061,0,0.655952996661432
Rondale Moore,WR,Arizona Cardinals,NO,5.707058430421507,14,4.163855421686747,33.62092170825299,0.0710506424792139,1,0.4076470307443934
Josh Reynolds,WR,Detroit Lions,DAL,6.659208761065984,15,2.714954422271495,41.05549153323662,0.19936373276776245,0,0.4439472507377323
Nico Collins,WR,Houston Texans,LV,5.806448771946533,13,2.8115254237288134,38.29257488653555,0.09523809523809523,0,0.4466499055343487
Devin Duvernay,WR,Baltimore Ravens,CLE,4.042856213886257,16,2.312121212121212,18.478345688646115,0.17316017316017315,0,0.25267851336789104
Jerry Jeudy,WR,Denver Broncos,NYJ,8.258774565466393,15,4.631154156577885,59.431974871774486,0,0,0.5505849710310928
Mack Hollins,WR,Las Vegas Raiders,HOU,3.981470559142135,11,0.9572649572649572,15.704709307512024,0.322061191626409,0,0.36195186901292137
Sammy Watkins,WR,Green Bay Packers,WAS,4.713665081092444,14,2.244402985074627,32.90181537273079,0.07799145299145299,1,0.33669036293517457
Darius Slayton,WR,New York Giants,JAX,5.871141905074946,11,2.451178451178451,34.09189043122084,0.2363636363636364,1,0.5337401731886314
Parris Campbell,WR,Indianapolis Colts,TEN,5.59272071786535,12,2.1134626690182245,34.56624303991159,0.17989417989417988,0,0.4660600598221125
