player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fl,pl_int_game,ex_ppd
Justin Herbert,QB,Los Angeles Chargers,SEA,20.326286484059274,35,280.2058823529412,1.823529411764706,18.23933542882802,0.16666666666666669,1,0.8823529411764706,0.5807510424016935
Tom Brady,QB,Tampa Bay Buccaneers,CAR,18.33590498639647,28,252.41176470588235,2.0294117647058822,5.13944202082747,0.1111111111111111,3,0.7058823529411765,0.6548537495141596
Patrick Mahomes,QB,Kansas City Chiefs,SF,18.738521889574244,35,245.55882352941177,1.8235294117647058,21.294042425154203,0.1213235294117647,4,0.7647058823529411,0.5353863397021212
Aaron Rodgers,QB,Green Bay Packers,WAS,20.39515148696118,26,256.03492647058823,2.15625,6.104851973684211,0.19471153846153846,0,0.25,0.7844289033446608
Dak Prescott,QB,Dallas Cowboys,DET,18.72803701801627,32,261.3841911764706,2.068014705882353,9.506105474280321,0.07083333333333333,6,0.625,0.5852511568130084
Joe Burrow,QB,Cincinnati Bengals,ATL,18.848874075606133,33,260.3290441176471,1.9742647058823528,8.433409873708381,0.13671875,2,0.875,0.5711780022910949
Kyler Murray,QB,Arizona Cardinals,NO,19.2699923310616,35,247.63235294117646,1.4453781512605042,26.670365400495456,0.2717391304347826,0,0.7142857142857143,0.5505712094589029
Ryan Tannehill,QB,Tennessee Titans,IND,17.195401909009284,23,226.88235294117646,1.5588235294117647,14.065528041499462,0.29539641943734013,4,0.8235294117647058,0.7476261699569254
Carson Wentz,QB,Washington Football Team,GB,15.950913034791787,24,214.3235294117647,1.7058823529411764,12.015012700859092,0.058823529411764705,5,0.4117647058823529,0.6646213764496578
Derek Carr,QB,Las Vegas Raiders,HOU,15.758526683400632,28,262.38235294117646,1.4705882352941178,7.926443304594564,0,5,0.8235294117647058,0.5628045244071654
Russell Wilson,QB,Denver Broncos,NYJ,18.51925054466231,26,240.85504201680675,1.7163865546218489,14.123597883597881,0.1964285714285714,1,0.42857142857142855,0.7122788671023965
Lamar Jackson,QB,Baltimore Ravens,CLE,19.795232554767235,40,221.23039215686273,1.5196078431372548,55.898077181659275,0.1435185185185185,3,1.0833333333333333,0.49488081386918087
Jimmy Garoppolo,QB,San Francisco 49ers,KC,16.08617987764232,24,252.6764705882353,1.4607843137254901,3.2689289012003693,0.16818181818181818,3,0.8,0.6702574949017633
Mac Jones,QB,New England Patriots,CHI,14.175766674870786,20,207.58823529411765,1.5588235294117647,7.545902042825498,0,3,0.7647058823529411,0.7087883337435393
Matt Ryan,QB,Indianapolis Colts,TEN,14.239427765379595,24,239.3235294117647,1.2941176470588236,3.777165354330709,0.0481283422459893,4,0.7058823529411765,0.5933094902241498
Taylor Heinicke,QB,Washington Football Team,GB,15.972093029998671,24,218.06909430438844,1.5466853408029877,18.8798472000801,0.06349206349206349,2,0.9523809523809523,0.6655038762499447
Teddy Bridgewater,QB,Miami Dolphins,PIT,15.427048265734868,26,216.52941176470588,1.3487394957983194,9.780566690962099,0.17261904761904762,1,0.5,0.5933480102205718
Trevor Lawrence,QB,Jacksonville Jaguars,NYG,14.770055304172951,25,220,1.1470588235294117,22.098743086978384,0.12669683257918551,5,1,0.5908022121669181
Jared Goff,QB,Detroit Lions,DAL,14.135187894882238,26,234.9810924369748,1.384453781512605,6.267004999242539,0,6,0.5714285714285714,0.543661072880086
Tua Tagovailoa,QB,Miami Dolphins,PIT,15.85762304921969,32,211.5686274509804,1.3333333333333335,12.968387354941978,0.28431372549019607,1,0.7843137254901961,0.4955507202881153
Baker Mayfield,QB,Carolina Panthers,TB,14.449270568162117,20,226.97058823529412,1.3718487394957983,8.872537614394291,0.058823529411764705,3,0.9285714285714286,0.7224635284081058
Daniel Jones,QB,New York Giants,JAX,17.540085599513393,25,224.33422459893046,1.160427807486631,30.613690219732874,0.34090909090909094,3,0.6363636363636364,0.7016034239805358
Sam Darnold,QB,Carolina Panthers,TB,15.737636214649418,20,227.00250312891114,1.1476846057571963,17.514034236606832,0.3504380475594493,4,1.1063829787234043,0.7868818107324709
Davis Mills,QB,Houston Texans,LV,14.148295590303633,23,218.00117647058823,1.4929411764705882,4.164838255977497,0,1,0.8,0.6151432865349405
Zach Wilson,QB,New York Jets,DEN,13.895689421908767,22,197.18099547511312,0.9932126696832579,15.19115407687693,0.2527472527472528,1,0.8461538461538461,0.6316222464503984
Justin Fields,QB,Chicago Bears,NE,13.529609176889181,20,174.8631713554987,0.921994884910486,37.2909036066704,0.14285714285714285,5,0.8695652173913043,0.6764804588444591
Taysom Hill,QB,New Orleans Saints,ARI,15.559309428375402,21,150.67254901960786,1.0601307189542484,32.91884591774095,0.4074074074074074,0,0.4444444444444444,0.7409194965893049
Jameis Winston,QB,New Orleans Saints,ARI,17.580135399212423,26,190.77731092436974,1.8823529411764706,23.482026261031788,0.13095238095238093,1,0.42857142857142855,0.6761590538158624
Trevor Siemian,QB,Chicago Bears,NE,14.76761251108246,20,198.46791443850267,1.6176470588235294,3.712947112352464,0.14935064935064934,1,0.5454545454545454,0.738380625554123
Andy Dalton,QB,New Orleans Saints,ARI,13.527722397849145,21,208.20588235294116,1.4156862745098038,10.034086723589486,0,1,1.2,0.6441772570404355
Tyler Huntley,QB,Baltimore Ravens,CLE,16.044045660410188,20,187.6270588235294,1.092941176470588,41.13865268253328,0.27555555555555555,3,0.64,0.8022022830205093
Tyrod Taylor,QB,New York Giants,JAX,19.904609062819443,20,194.47058823529412,1.1225490196078431,28.43922788309637,0.9375,0,0.8333333333333334,0.9952304531409721
Jacoby Brissett,QB,Cleveland Browns,BAL,13.030513335496716,25,206.9969040247678,1.174922600619195,5.825257193976443,0.08684210526315789,3,0.42105263157894735,0.5212205334198686
Trey Lance,QB,San Francisco 49ers,KC,16.45509123498304,20,185.9764705882353,1.2941176470588234,32.304709141274245,0.16818181818181818,0,0.4,0.8227545617491521
Geno Smith,QB,Seattle Seahawks,LAC,16.187113682631523,30,204.21764705882353,1.4607843137254901,11.974927675988427,0.2962962962962963,1,0.26666666666666666,0.5395704560877175
Drew Lock,QB,Seattle Seahawks,LAC,14.21832698106565,20,185.5700280112045,0.984593837535014,10.793727326996372,0.42328042328042326,1,0.38095238095238093,0.7109163490532825
Mike White,QB,New York Jets,DEN,12.472239575614289,20,234.478431372549,1.3137254901960784,-0.2846630673865227,0,0,2.1333333333333333,0.6236119787807144
Colt McCoy,QB,Arizona Cardinals,NO,9.969126609324954,20,167.19716775599127,0.8104575163398693,4.838542781702705,0,1,0.14814814814814814,0.4984563304662477
Cooper Rush,QB,Dallas Cowboys,DET,11.19282347389168,22,175.1029411764706,1.2867647058823528,-2.08352996696555,0,1,0.25,0.5087647033587127
Joe Flacco,QB,New York Jets,DEN,13.21627499710142,20,203.98319327731093,1.504201680672269,1.8299768617705028,0,1,0,0.660813749855071
Jordan Love,QB,Green Bay Packers,WAS,11.16737005051328,20,170.70433436532508,1.2105263157894737,5.497229916897506,0,1,0.631578947368421,0.5583685025256641
Mason Rudolph,QB,Pittsburgh Steelers,MIA,14.297386517462323,20,192.99579831932772,0.9621848739495799,33.00243660319465,0,0,0.5714285714285714,0.7148693258731161
Nick Foles,QB,Indianapolis Colts,TEN,15.354691987031034,20,247.61764705882354,1.2058823529411766,6.264566929133858,0,0,0,0.7677345993515516
Marcus Mariota,QB,Atlanta Falcons,CIN,10.258323344524827,25,124.44313725490196,0.7647058823529411,12.763197794624396,0.15757575757575756,0,0,0.4103329337809931
Brandon Allen,QB,Cincinnati Bengals,ATL,9.74187031027288,20,131.91950464396285,1.1222910216718267,-0.24073962172940963,0,0,0,0.487093515513644
P J Walker,QB,Carolina Panthers,TB,9.198916059909305,20,164.72058823529412,0.8897058823529411,3.0126900108577632,0,1,0.75,0.4599458029954652
Brian Hoyer,QB,New England Patriots,CHI,9.010680340197446,20,126.06078431372549,1.0450980392156863,-2.121431892143189,0,0,0,0.4505340170098723
Kyle Allen,QB,Houston Texans,LV,10.337086401367861,20,151.44117647058823,1.1862745098039216,8.676746366619785,0,1,0,0.516854320068393
Chad Henne,QB,Kansas City Chiefs,SF,7.617254901960785,20,116.90196078431373,0.7352941176470589,0,0,0,0,0.38086274509803925
Blaine Gabbert,QB,Tampa Bay Buccaneers,CAR,7.031164508865746,20,103.50326797385621,0.7647058823529411,-1.677897395002658,0,0,0,0.3515582254432873
C J Beathard,QB,Jacksonville Jaguars,NYG,8.282912686442097,20,123.91176470588235,0.7941176470588235,1.4997150997150996,0,0,0,0.4141456343221049
Sam Ehlinger,QB,Indianapolis Colts,TEN,8.04146364057434,20,122.61764705882354,0.7058823529411765,3.132283464566929,0,0,0,0.402073182028717
Kellen Mond,QB,Cleveland Browns,BAL,9.35921568627451,20,142.80392156862746,0.9117647058823529,0,0,0,0,0.4679607843137255
Brett Rypien,QB,Denver Broncos,NYJ,8.481176470588235,20,129.6764705882353,0.8235294117647058,0,0,0,0,0.4240588235294117
Chase Daniel,QB,Los Angeles Chargers,SEA,7.85914982787008,20,132.73529411764707,0.7058823529411765,-2.737913486005089,0,0,0,0.392957491393504
