Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,Int_pas,games,ex_ppd,home_away
Lamar Jackson,QB,BAL,CIN,19.13183190271817,31,190.55,1.3659999999999999,59.991652360515026,0.24444444444444444,0.42,0.58,12,0.6171558678296184,Away
Kenny Pickett,QB,PIT,CLE,12.202015705563092,22,185.98999999999998,0.6034999999999999,20.038134328358208,0.26576704545454544,0.25,0.75,11.75,0.5546370775255951,Home
Matthew Stafford,QB,LAR,SEA,12.9346,20,229.66500000000002,1.1595,0,0,0,0.89,9,0.64673,Away
Baker Mayfield,QB,LAR,SEA,10.508944040990688,22,188.35500000000002,0.9894999999999999,7.2268722280887,0.09567613636363637,0.82,0.64,10.5,0.4776792745904858,Away
Taylor Heinicke,QB,WAS,DAL,13.10038313253012,24,206.14999999999998,1.3375000000000001,10.743831325301203,0.11,0.78,0.67,9,0.545849297188755,Home
Carson Wentz,QB,WAS,DAL,13.435624096385542,25,217.03,1.38,10.844240963855421,0.13,0.75,1.13,7.75,0.5374249638554217,Home
Zach Wilson,QB,NYJ,MIA,11.924235976267529,20,195.48999999999998,0.823,11.367470873786408,0.11264814814814815,0.11,0.78,9,0.5962117988133764,Away
Mitch Trubisky,QB,PIT,CLE,11.606858785617366,20,181.57,0.6629999999999999,5.523201492537313,0.3082897727272727,0,0.71,6.5,0.5803429392808683,Home
Brock Purdy,QB,SF,ARI,11.2258,30,162.445,1.307,0,0,0,0.5,7,0.3741933333333333,Home
Mike White,QB,NYJ,MIA,14.1372,31,289.33,0.891,0,0,0,1,4,0.45603870967741933,Away
Sam Darnold,QB,CAR,NO,16.077071271585556,22,216.085,1.349,14.808712715855574,0.39280000000000004,0.8,0.2,5,0.7307759668902526,Away
Cooper Rush,QB,DAL,WAS,8.341,20,141.075,0.7695,0,0,0,0.38,7.25,0.41705,Away
Joe Flacco,QB,NYJ,MIA,13.6222,20,227.70499999999998,1.316,0,0,0,0.75,3.75,0.68111,Away
Deshaun Watson,QB,CLE,PIT,14.693699224700064,21,182.05,1.1035,25.11144602851324,0.18109243697478994,0,0.6,5,0.6996999630809554,Away
Jameis Winston,QB,NO,CAR,13.403722845953004,24,277.855,1.3555000000000001,5.375228459530026,0,1,1.67,3,0.5584884519147085,Home
Bailey Zappe,QB,NE,BUF,12.017600000000002,20,195.99,1.232,0,0,0,0.75,3.5,0.6008800000000001,Away
Colt McCoy,QB,ARI,SF,8.651092321270962,20,199.45499999999998,0.391,8.58892321270962,0,0.5,0.75,3.75,0.4325546160635481,Away
Teddy Bridgewater,QB,MIA,NYJ,8.843628751311646,23,144.98499999999999,0.8210000000000001,5.602287513116474,0,0,0.8,4.25,0.38450559788311506,Home
Tyler Huntley,QB,BAL,CIN,8.40320126711629,20,125.015,0.4395,21.47267933782955,0.16622222222222224,0.5,0.5,5.5,0.42016006335581446,Away
Desmond Ridder,QB,ATL,TB,8.136181132075471,20,167.60000000000002,0.2535,17.581811320754717,0,0.67,0,3,0.40680905660377353,Home
Brett Rypien,QB,DEN,LAC,6.771,20,132.125,0.6214999999999999,0,0,0,1,3.5,0.33855,Home
Jarrett Stidham,QB,LV,KC,8.6419,22,126.43,0.9375,8.347,0,0.25,0.5,3.25,0.39281363636363636,Home
Kyle Allen,QB,HOU,IND,10.5258,20,207.445,1.057,0,0,0,2,2,0.52629,Away
John Wolford,QB,LAR,SEA,5.872571277719114,20,143.05,0.49650000000000005,11.645712777191129,0,1,1,3,0.2936285638859557,Away
Trace McSorley,QB,ARI,SF,3.982751809355694,20,98.815,0.1785,9.161518093556928,0,0.4,0.8,4,0.1991375904677847,Away
Skylar Thompson,QB,MIA,NYJ,3.614038195173138,20,83.02000000000001,0.2855,3.1123819517313747,0,0.33,0.5,4.75,0.1807019097586569,Home
Sam Ehlinger,QB,IND,HOU,8.403931034482758,20,134.575,0.402,24.029310344827586,0,0.33,0.33,2.75,0.4201965517241379,Home
Malik Willis,QB,TEN,JAX,4.676695483870968,20,65.78999999999999,0.22499999999999998,15.191354838709676,0.12766,0.38,0.38,6.75,0.2338347741935484,Away
Joshua Dobbs,QB,TEN,JAX,12.6466,22,233.665,1.075,0,0,0,1,1,0.5748454545454545,Away
Nick Foles,QB,IND,HOU,2.9546,20,94.965,0.1215,0,0,0,1.33,2.75,0.14773,Home
David Blough,QB,ARI,SF,13.010199999999998,20,222.40499999999997,1.0285,0,0,0,0,1,0.6505099999999999,Away
Jordan Love,QB,GB,DET,4.941599999999999,20,78.88999999999999,0.4465,0,0,0,0,3,0.24707999999999997,Home
Trey Lance,QB,SF,ARI,7.461882907231555,20,117.82,0.24449999999999997,32.710829072315555,0,0.5,0.5,2,0.37309414536157776,Home
Bryce Perkins,QB,LAR,SEA,5.499891869060191,20,59.92,0.386,19.5909186906019,0,0,0.4,4,0.27499459345300953,Away
Nick Mullens,QB,MIN,CHI,4.3974,21,62.235,0.47700000000000004,0,0,0,0,2.25,0.2094,Away
Jeff Driskel,QB,HOU,IND,4.374567155756209,20,44.075,0.35150000000000003,12.055671557562077,0,0,0,5,0.21872835778781044,Away
Tyrod Taylor,QB,NYG,PHI,4.246630120481929,20,43.615,0.47700000000000004,22.640301204819277,0,0.67,0.33,2.25,0.21233150602409645,Away
Brian Hoyer,QB,NE,BUF,3.1354,20,61.435,0.16949999999999998,0,0,0,0,1,0.15677000000000002,Away
C J Beathard,QB,JAX,TEN,2.7733000000000003,20,49.3325,0.2625,0,0,0,0.25,3,0.138665,Home
Chase Daniel,QB,LAC,DEN,2.1726,20,38.415,0.159,0,0,0,0,2.25,0.10863,Away
Nathan Peterman,QB,CHI,MIN,2.3933999999999997,20,51.635,0.207,0,0,0,0.5,1.5,0.11966999999999998,Home
Brandon Allen,QB,CIN,BAL,2.8666,20,53.815,0.1785,0,0,0,0,0.75,0.14333,Home
Anthony Brown,QB,BAL,CIN,2.4508,20,45.37,0.159,0,0,0,0,0.75,0.12254000000000001,Away
Josh Johnson,QB,SF,ARI,2.7327999999999997,21,43.87,0.24449999999999997,0,0,0,0,0.75,0.13013333333333332,Home
Case Keenum,QB,BUF,NE,2.3638,20,35.695,0.23399999999999999,0,0,0,0,1.5,0.11818999999999999,Home
Chad Henne,QB,KC,LV,2.3808,20,37.02,0.22499999999999998,0,0,0,0,1.5,0.11903999999999999,Away
Blaine Gabbert,QB,TB,ATL,2.3274,22,35.685,0.22499999999999998,0,0,0,0,0,0.10579090909090909,Away
Kyle Trask,QB,TB,ATL,2.3274,20,35.685,0.22499999999999998,0,0,0,0,0,0.11637,Away
Logan Woodside,QB,ATL,TB,2.2338,20,30.495,0.2535,0,0,0,0,0,0.11169,Home
Tim Boyle,QB,CHI,MIN,2.4684,20,41.01,0.207,0,0,0,0,0,0.12342,Home
Jake Browning,QB,CIN,BAL,2.1186,20,35.114999999999995,0.1785,0,0,0,0,0,0.10593,Home
Nate Sudfeld,QB,DET,GB,2.0016,20,29.339999999999996,0.207,0,0,0,0,0,0.10007999999999999,Away
PJ Walker,QB,CAR,NO,1.7993999999999999,20,29.085,0.159,0,0,0,0,0,0.08997,Away
Matt Corral,QB,CAR,NO,1.7993999999999999,20,29.085,0.159,0,0,0,0,0,0.08997,Away
Gardner Minshew,QB,PHI,NYG,2.0724,27,32.16,0.1965,0,0,0,0,0,0.07675555555555556,Home
Ian Book,QB,PHI,NYG,2.0724,20,32.16,0.1965,0,0,0,0,0,0.10362,Home
Kellen Mond,QB,CLE,PIT,2.3664,20,33.81,0.2535,0,0,0,0,0,0.11832000000000001,Away
Mason Rudolph,QB,PIT,CLE,1.8941999999999999,20,29.504999999999995,0.1785,0,0,0,0,0,0.09470999999999999,Home
Will Grier,QB,DAL,WAS,2.1113999999999997,20,29.384999999999998,0.23399999999999999,0,0,0,0,0,0.10556999999999998,Away
Sam Howell,QB,WAS,DAL,2.0496,22,30.54,0.207,0,0,0,0,0,0.09316363636363635,Home
Easton Stick,QB,LAC,DEN,1.8666,20,30.764999999999997,0.159,0,0,0,0,0,0.09333,Away
Jarrett Guarantano,QB,DEN,LAC,1.9638,20,29.445,0.1965,0,0,0,0,0,0.09819,Home
Shane Buechele,QB,KC,LV,2.3808,20,37.02,0.22499999999999998,0,0,0,0,0,0.11903999999999999,Away
Chase Garbers,QB,LV,KC,2.541,20,33.525,0.3,0,0,0,0,0,0.12705,Home
Drew Lock,QB,SEA,LAR,2.1917999999999997,20,34.095,0.207,0,0,0,0,0,0.10958999999999999,Home
