Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Amon Ra St Brown,WR,DET,GB,12.825011057789943,23,6.529781777777778,72.22838400945254,0.3895469613259669,0,15,0.5576091764256497,Away
Terry McLaurin,WR,WAS,DAL,10.656373421772278,22,4.632448557692308,69.67024142926122,0.24885416666666665,0.06,16,0.4843806100805581,Home
DeVonta Smith,WR,PHI,NYG,12.1903715548819,24,5.5,69.66910016420361,0.43224358974358973,0.06,16,0.5079321481200791,Home
Mike Evans,WR,TB,ATL,12.261105189758405,21,4.980403691275168,73.7090334412082,0.4,0,15,0.5838621518932574,Away
Tee Higgins,WR,CIN,BAL,11.857459190370859,25,4.837335365853658,67.55687282091917,0.44718403755868547,0,14.5,0.47429836761483435,Home
DK Metcalf,WR,SEA,LAR,10.944317293457626,21,5.402285714285715,62.82756756756757,0.37006961325966853,0.13,16,0.521157966355125,Home
Chris Olave,WR,NO,CAR,10.605725535873704,20,4.8630356435643565,70.48432714091527,0.2109625,0.07,12.75,0.5302862767936852,Home
Brandon Aiyuk,WR,SF,ARI,11.233020527117564,22,4.748500495049505,59.90486255924171,0.4980473372781065,0.06,16,0.5105918421417074,Home
Tyler Lockett,WR,SEA,LAR,11.995549743732544,24,5.293048319327731,65.12127241527241,0.516149723756906,0.13,15,0.4998145726555227,Home
Chris Godwin,WR,TB,ATL,11.31806202370351,23,6.795872483221477,68.00125782092772,0.20999999999999996,0.07,13.5,0.49208965320450043,Away
Ja Marr Chase,WR,CIN,BAL,16.03366982491952,31,7.131841463414634,86.60374445324881,0.6945624413145539,0.18,11,0.5172151556425651,Home
DJ Moore,WR,CAR,NO,10.159693202216578,19,3.9684829268292683,55.18027738801943,0.442904,0,16,0.5347206948535042,Away
Michael Pittman Jr,WR,IND,HOU,10.060277830036368,14,6.285675213675214,59.95695542347697,0.19695744680851066,0.13,15,0.7185912735740263,Home
JuJu Smith Schuster,WR,KC,LV,9.121721177341515,19,5.020854022988506,58.64094165847263,0.1912,0.2,14.5,0.4800905882811324,Away
Diontae Johnson,WR,PIT,CLE,7.731891282937247,16,5.170890410958904,52.66446077457795,0,0.06,16,0.48324320518357794,Home
Mike Williams,WR,LAC,DEN,11.331184848651944,19,4.8094732394366195,70.03923228933633,0.3204208333333334,0,12,0.5963781499290497,Away
Curtis Samuel,WR,WAS,DAL,7.446526315093044,18,3.942083653846154,41.023594881699665,0.24885416666666665,0.06,14.75,0.41369590639405796,Home
Deebo Samuel,WR,SF,ARI,7.932546329672789,21,4.615173267326733,51.089431279620854,0.16933609467455624,0.25,11.75,0.37774030141299,Home
Zay Jones,WR,JAX,TEN,10.112056506719668,20,5.2684444444444445,54.61534284497445,0.33605,0,14.75,0.5056028253359834,Home
Jerry Jeudy,WR,DEN,LAC,10.685094451317989,17,4.378458653846153,58.041566137566136,0.44861808510638296,0,13.75,0.6285349677245876,Home
Courtland Sutton,WR,DEN,LAC,8.247898893521766,12,4.309273076923077,56.55077248677249,0.0730308510638298,0,14,0.6873249077934805,Home
Donovan Peoples Jones,WR,CLE,PIT,7.973761010597053,16,3.6859,50.36280821917808,0.20242169811320754,0.06,15.25,0.4983600631623158,Away
Gabe Davis,WR,BUF,NE,10.012018762844225,15,3.2133000000000003,56.17968762844225,0.4879,0.07,14,0.6674679175229483,Home
Jakobi Meyers,WR,NE,BUF,10.394628888193202,15,4.925203846153846,59.19422965116279,0.385434,0.15,12.75,0.6929752592128801,Away
George Pickens,WR,PIT,CLE,7.286109110319486,14,3.013890410958904,45.48294339622642,0.20514492753623187,0,14.75,0.5204363650228204,Home
Allen Lazard,WR,GB,DET,9.57573410125774,17,3.9858064516129033,54.33034556432884,0.35829938650306753,0,14,0.563278476544573,Home
Drake London,WR,ATL,TB,8.235500294831898,16,4.334282550335571,48.16710083493899,0.27194148936170215,0.19,15.5,0.5147187684269936,Home
Joshua Palmer,WR,LAC,DEN,7.98324861071725,12,4.428234507042253,47.43964690529456,0.19419444444444448,0.07,14,0.6652707175597709,Away
Darius Slayton,WR,NYG,PHI,6.895710826954336,16,3.0733435643564357,48.124410447761186,0.13443300000000002,0.13,14,0.430981926684646,Away
DeAndre Hopkins,WR,ARI,SF,13.107147393559929,19,7.028152325581396,80.11689230769231,0.336897,0.22,9,0.6898498628189437,Away
Adam Thielen,WR,MIN,CHI,8.197921477588062,13,4.109572243346007,43.39654692931634,0.30058011049723754,0,16,0.630609344429851,Away
Marquise Brown,WR,ARI,SF,10.852695423971378,18,5.93093023255814,64.13372307692308,0.275643,0.09,10.75,0.6029275235539654,Away
Keenan Allen,WR,LAC,DEN,11.242493544338366,22,6.2953267605633805,70.33146830723342,0.21361388888888888,0.11,9,0.511022433833562,Away
Marquez Valdes Scantling,WR,KC,LV,5.997044080742323,12,2.4163478927203066,40.43190134382169,0.12428000000000002,0,14.5,0.49975367339519355,Away
Parris Campbell,WR,IND,HOU,6.516484788345956,12,3.4964068376068376,36.45623922734026,0.1871095744680851,0,15.75,0.5430403990288296,Home
Brandin Cooks,WR,HOU,IND,8.208448952864304,18,4.348587317073171,49.80283596214511,0.17564528301886795,0,12,0.45602494182579467,Away
Christian Watson,WR,GB,DET,8.572726548557423,22,2.7601709677419355,39.67946586158848,0.5374490797546012,0,12.25,0.389669388570792,Home
Noah Brown,WR,DAL,WAS,6.005544829283712,11,2.7580657276995306,35.766658115877924,0.19830769230769232,0.07,14.5,0.5459586208439738,Away
K J Osborn,WR,MIN,CHI,6.7287367887098455,13,3.3263361216730036,32.62088064889919,0.30058011049723754,0,14.25,0.5175951375930651,Away
Chris Moore,WR,HOU,IND,5.886113710290184,14,3.0831785365853657,35.386225552050476,0.1343169811320755,0,12.75,0.420436693592156,Away
Corey Davis,WR,NYJ,MIA,6.790105284889523,15,2.629531132075472,43.658184422560424,0.18492021276595746,0,11.25,0.45267368565930155,Away
Rashid Shaheed,WR,NO,CAR,6.20989889483058,15,2.304611881188119,41.5264295423652,0.180825,0.09,9.5,0.41399325965537204,Home
Marvin Jones Jr,WR,JAX,TEN,6.1057051802588855,16,2.9685658119658123,33.99422274275979,0.2036666666666667,0,13.75,0.38160657376618035,Home
Robert Woods,WR,TEN,JAX,5.482755769109679,12,3.185718072289157,31.787818393480787,0.13851914893617023,0.06,15.5,0.4568963140924733,Away
Treylon Burks,WR,TEN,JAX,6.592912101655079,16,3.019144578313253,44.44020663562282,0.10655319148936171,0,8.75,0.41205700635344245,Away
Greg Dortch,WR,ARI,SF,5.163104933810376,15,3.1631627906976747,29.252215384615386,0.132717,0.07,12.25,0.3442069955873584,Away
DeVante Parker,WR,NE,BUF,5.344696315891473,14,2.0822000000000003,38.167323158914726,0.081144,0,11.5,0.38176402256367664,Away
Isaiah McKenzie,WR,BUF,NE,5.9827768078023755,12,2.8629401869158877,28.534147143444308,0.282982,0,12.25,0.4985647339835313,Home
Jahan Dotson,WR,WAS,DAL,9.370547549376926,21,2.9115389423076925,40.92378078223081,0.6370666666666667,0,10.5,0.44621654997032983,Home
Romeo Doubs,WR,GB,DET,6.498379026600432,16,3.4875806451612905,36.01674593590339,0.24881901840490797,0.17,10.75,0.406148689162527,Home
Demarcus Robinson,WR,BAL,CIN,4.744106404645192,13,2.9124,27.772795138888892,0.12843781512605043,0.13,13,0.364931261895784,Away
Kendrick Bourne,WR,NE,BUF,3.7831285700655934,13,2.072189423076923,25.810278585271316,0.07100100000000001,0.13,11.75,0.2910098900050456,Away
Michael Gallup,WR,DAL,WAS,6.415673298599248,15,2.8762685446009386,31.3327748783724,0.30737692307692305,0,12.25,0.4277115532399499,Away
Russell Gage,WR,TB,ATL,7.137138262273481,17,3.8833557046979865,33.75460409924487,0.33,0.08,10,0.41983166248667536,Away
Randall Cobb,WR,GB,DET,5.086882459900898,14,2.660525806451613,34.38887041337668,0.07962208588957055,0.08,9.75,0.3633487471357784,Home
Jauan Jennings,WR,SF,ARI,4.157161153440774,12,2.3280985148514852,27.14752132701422,0.06972662721893493,0.07,12.25,0.34643009612006453,Home
Isaiah Hodgins,WR,NYG,PHI,8.039604105216494,16,3.7040297029702973,39.057492537313436,0.41364000000000006,0.1,8.75,0.5024752565760309,Away
Julio Jones,WR,TB,ATL,5.307463453588468,11,2.330013422818792,29.424567421790723,0.2,0,8.75,0.48249667759895165,Away
Quez Watkins,WR,PHI,NYG,4.071818624478969,13,1.94,21.01914778325123,0.18665064102564102,0.06,14,0.313216817267613,Home
Mecole Hardman,WR,KC,LV,7.7898479497959965,14,3.09965938697318,36.320182563094065,0.47800000000000004,0.13,7.25,0.556417710699714,Away
Van Jefferson,WR,LAR,SEA,6.070657818017714,11,2.096684210526316,31.351957127545553,0.31452,0,9.5,0.5518779834561558,Away
Shi Smith,WR,CAR,NO,2.8503280501493955,11,1.411470731707317,18.594446842957367,0.130858,0.25,13.5,0.2591207318317632,Away
Tutu Atwell,WR,LAR,SEA,3.467682750267953,11,1.3279,23.00500750267953,0.083872,0,9.75,0.3152438863879957,Away
Hunter Renfrow,WR,LV,KC,4.603039581915772,15,3.2703601895734598,29.54542327365729,0.11221952662721893,0.33,7,0.3068693054610515,Home
Jamal Agnew,WR,JAX,TEN,3.3851173167926154,14,1.5906649572649574,13.066848381601364,0.21384999999999998,0,10.5,0.2417940940566154,Home
Tyquan Thornton,WR,NE,BUF,3.8537563935599293,11,1.7518509615384616,19.432449127906978,0.17243100000000003,0,11,0.35034149032362993,Away
Trenton Irwin,WR,CIN,BAL,6.441644600607782,11,1.7382621951219512,27.18147305863708,0.4757276995305164,0,6.5,0.5856040546007075,Home
Kadarius Toney,WR,KC,LV,3.910371263802711,14,1.733036398467433,18.69853064568994,0.23900000000000002,0.13,6.75,0.2793122331287651,Away
Scotty Miller,WR,TB,ATL,2.0020736055906694,13,1.5242171140939598,12.399650485436894,0,0,10.75,0.15400566196851304,Away
Byron Pringle,WR,CHI,MIN,3.1810071174429044,13,0.9876641221374046,14.579715165511931,0.20486725663716815,0,8.25,0.24469285518791573,Home
T Y Hilton,WR,DAL,WAS,6.2563470118959374,13,2.4625586854460093,50.250676691729325,0,0,1.5,0.4812574624535336,Away
Breshad Perriman,WR,TB,ATL,1.582275807794502,13,0.7766711409395974,9.939402373247033,0.1,0.2,8.25,0.12171352367650015,Away
DJ Chark,WR,DET,GB,0,16,0,0,0,0,0,0,Away
Richie James,WR,NYG,PHI,0,16,0,0,0,0,0,0,Away
Taysom Hill,TE,NO,CAR,1.302395249700548,16,0.5380811881188119,5.097796556411419,0.13059583333333336,0.13,13.25,0.08139970310628425,Home
Travis Kelce,TE,KC,LV,15.359608951276575,35,6.436992337164751,79.59112782694199,0.717,0.06,16,0.4388459700364736,Away
T J Hockenson,TE,MIN,CHI,10.15358198942957,21,5.134547908745247,54.955898030127464,0.3684530386740332,0.06,15.25,0.48350390425855094,Away
Mark Andrews,TE,BAL,CIN,10.068869569911298,19,4.9247875,57.902690972222224,0.32603445378151263,0.07,15,0.529940503679542,Away
Evan Engram,TE,JAX,TEN,8.4271805449992,23,4.366729914529914,47.16315587734242,0.25458333333333333,0,15.25,0.3663991541304,Home
George Kittle,TE,SF,ARI,11.005415365790203,28,4.102376237623762,52.692236966824645,0.6375005917159764,0.07,14,0.39305054877822154,Home
Pat Freiermuth,TE,PIT,CLE,7.778002967198638,17,4.136712328767124,48.67472889771598,0.14036231884057973,0,13.25,0.45752958630580226,Home
Dallas Goedert,TE,PHI,NYG,9.517856429202983,19,4.45,58.81414121510674,0.26524038461538463,0.09,11,0.5009398120633148,Home
Tyler Higbee,TE,LAR,SEA,7.052589654312632,18,4.243289473684211,37.35768917470526,0.199196,0,16,0.3918105363507018,Away
David Njoku,TE,CLE,PIT,7.943884377243618,15,4.145388888888889,45.60969178082192,0.24503679245283022,0.08,13,0.5295922918162412,Away
Gerald Everett,TE,LAC,DEN,6.514481997090673,15,3.587554225352113,35.555382177479494,0.19419444444444448,0,13.75,0.43429879980604486,Away
Dalton Schultz,TE,DAL,WAS,7.701188292468154,18,3.7332389671361503,38.32845731977002,0.3569538461538462,0.07,14,0.42784379402600853,Away
Tyler Conklin,TE,NYJ,MIA,6.1615270605963035,14,3.5671933962264153,33.978771709937334,0.20667553191489363,0.13,15.75,0.4401090757568788,Away
Dawson Knox,TE,BUF,NE,7.308845755280778,18,3.2933822429906545,35.5442663378545,0.35128800000000004,0,14,0.40604698640448766,Home
Cole Kmet,TE,CHI,MIN,7.205159636710969,16,3.160525190839695,34.09410315627405,0.38924778761061946,0.06,16,0.4503224772944356,Home
Juwan Johnson,TE,NO,CAR,7.486556176679063,14,2.7716257425742574,32.67818305391935,0.47215416666666665,0,14,0.534754012619933,Home
Noah Fant,TE,SEA,LAR,5.792853175530329,14,2.860033613445378,29.02035263835264,0.2434668508287293,0,15.75,0.4137752268235949,Home
Jordan Akins,TE,HOU,IND,5.411696780650397,13,2.370130731707317,30.647899053627757,0.21697358490566035,0.07,11.25,0.41628436774233823,Away
Hayden Hurst,TE,CIN,BAL,6.260511671628083,12,3.973170731707317,33.03441798732171,0.1617474178403756,0,12,0.5217093059690069,Home
Cade Otton,TE,TB,ATL,4.634330193559364,14,2.650390268456376,25.29135059331176,0.13,0,13.75,0.3310235852542403,Away
Darren Waller,TE,LV,KC,8.363467123880659,19,3.300829383886256,43.87047698209719,0.3876674556213018,0,7.5,0.44018248020424516,Home
Trey McBride,TE,ARI,SF,2.641614288014311,12,1.7100848837209304,14.977938461538463,0.07146300000000001,0.07,14.25,0.2201345240011926,Away
MyCole Pruitt,TE,ATL,TB,3.197878027047955,11,1.133420134228188,9.995190237636482,0.27194148936170215,0,10,0.29071618427708684,Home
Marcedes Lewis,TE,GB,DET,1.3858365131271322,12,0.3786516129032258,4.201953692522062,0.12938588957055216,0,16,0.11548637609392769,Home
Shane Zylstra,TE,DET,GB,2.8659582485508452,11,0.9006595555555557,4.873710122095313,0.32137624309392265,0,9.5,0.26054165895916775,Away
Chigoziem Okonkwo,TE,TEN,JAX,0,13,0,0,0,0,0,0,Away
Donald Parham Jr,TE,LAC,DEN,0,12,0,0,0,0,0,0,Away
