player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Jamaal Williams,RB,DET,NYJ,Away,10.63577375954663,27,0.3939175466498752,11.122533942209474,0.41194570156331384,9.5,3 out of 5 stars,C
Latavius Murray,RB,DEN,ARI,Home,11.003160241083751,14,0.785940017220268,11.518800344405362,0.8227714531718116,9.8,4 out of 5 stars,C+
Miles Sanders,RB,PHI,CHI,Away,13.352560540357217,26,0.5135600207829699,12.603657914796027,0.48475607364600104,15.1,4 out of 5 stars,A
Christian McCaffrey,RB,SF,SEA,Away,18.134866846768812,38,0.4772333380728635,17.46409549538402,0.4595814604048426,19.7,5 out of 5 stars,A+
Kenneth Gainwell,RB,PHI,CHI,Away,4.436176258845141,15,0.2957450839230094,4.408823226921632,0.2939215484614421,4.5,4 out of 5 stars,F
Kareem Hunt,RB,CLE,BAL,Home,7.41923582861861,13,0.5707104483552776,7.856051183740872,0.6043116295185287,6.4,3 out of 5 stars,D
Boston Scott,RB,PHI,CHI,Away,3.1075954762011317,13,0.23904580586162552,2.8965649660016166,0.22281268969243204,3.6,4 out of 5 stars,F
D Onta Foreman,RB,CAR,PIT,Home,8.379522725921996,19,0.4410275118906314,7.770746751317136,0.4089866711219545,9.8,2 out of 5 stars,C
Ty Johnson,RB,NYJ,DET,Home,2.8890843634879393,11,0.2626440330443581,3.0558348049827706,0.2778031640893428,2.5,4 out of 5 stars,F
Kenyan Drake,RB,BAL,CLE,Away,5.817080128327874,14,0.41550572345199105,6.895828754754106,0.49255919676815046,3.3,4 out of 5 stars,F
Samaje Perine,RB,CIN,TB,Away,7.589285111485353,16,0.47433031946783455,7.713264444979076,0.4820790278111923,7.3,3 out of 5 stars,D+
Travis Homer,RB,SEA,SF,Home,4.423444117440043,13,0.3402649321107726,3.833491596342919,0.2948839689494553,5.8,1 out of 5 stars,F
Jerick McKinnon,RB,KC,HOU,Away,6.847315441442169,18,0.3804064134134538,6.2247363449173845,0.3458186858287436,8.3,4 out of 5 stars,C
Eno Benjamin,RB,NO,HOU,Home,5.276556061629818,12,0.4397130051358182,6.895080088042597,0.5745900073368831,1.5,4 out of 5 stars,F
Marlon Mack,RB,DEN,ARI,Home,4.264958859377349,12,0.3554132382814457,4.207084084824784,0.3505903404020653,4.4,4 out of 5 stars,F
Travis Etienne Jr,RB,JAC,DAL,Home,10.276211362713227,20,0.5138105681356613,9.194587661018897,0.45972938305094474,12.8,3 out of 5 stars,B
Jeff Wilson Jr,RB,MIA,BUF,Away,6.0138700358363675,15,0.40092466905575785,7.048385765480525,0.46989238436536834,3.6,3 out of 5 stars,F
Kenneth Walker III,RB,SEA,SF,Home,10.653853430329091,24,0.44391055959704545,10.63407632904156,0.443086513710065,10.7,1 out of 5 stars,C+
Raheem Mostert,RB,MIA,BUF,Away,8.230194725113025,15,0.5486796483408684,7.6431353215900355,0.5095423547726691,9.6,3 out of 5 stars,C
Tyler Allgeier,RB,ATL,NO,Away,6.127072991457039,13,0.47131330703515684,5.881532844938628,0.4524256034568176,6.7,2 out of 5 stars,D
Isiah Pacheco,RB,KC,HOU,Away,8.320720207232814,21,0.39622477177299115,6.272457438904019,0.29868844947161993,13.1,4 out of 5 stars,B+
Rachaad White,RB,TB,CIN,Home,7.903835091149224,18,0.43910194950829023,6.87690727307032,0.3820504040594622,10.3,3 out of 5 stars,C+
James Cook,RB,BUF,MIA,Home,5.179612952867306,12,0.43163441273894215,4.270875646953295,0.35590630391277456,7.3,3 out of 5 stars,C-
Cam Akers,RB,LAR,GB,Away,6.887980346691313,17,0.4051753145112537,6.025686209559019,0.35445212997405995,8.9,4 out of 5 stars,C
Jaylen Warren,RB,PIT,CAR,Away,4.080434939069837,13,0.3138796106976798,3.3434784843854817,0.25719065264503704,5.8,4 out of 5 stars,F
Zonovan Knight,RB,NYJ,DET,Home,12.991386258893886,21,0.6186374408997088,13.416266084134124,0.6388698135301963,12,4 out of 5 stars,B
J K Dobbins,RB,BAL,CLE,Away,9.205346888843223,20,0.46026734444216116,8.436209841204606,0.4218104920602303,11,4 out of 5 stars,B-
Justice Hill,RB,BAL,CLE,Away,1.9302314094201924,12,0.1608526174516827,2.028902013457418,0.16907516778811815,1.7,4 out of 5 stars,F
Gus Edwards,RB,BAL,CLE,Away,7.1190153300939585,17,0.4187656076525858,7.212879042991369,0.42428700252890406,6.9,4 out of 5 stars,D+
Jordan Mason,RB,SF,SEA,Away,2.9715734142526236,13,0.2285825703271249,1.545104877503748,0.11885422134644216,6.3,5 out of 5 stars,D-
Kyren Williams,RB,LAR,GB,Away,4.222283614099734,11,0.3838439649181576,3.5889765915710488,0.3262705992337317,5.7,4 out of 5 stars,F
Mark Andrews,TE,BAL,CLE,Away,10.995512513650986,20,0.5497756256825493,10.60787501950141,0.5303937509750705,11.9,3 out of 5 stars,A
Travis Kelce,TE,KC,HOU,Away,14.996929746952127,36,0.4165813818597813,14.652756781360182,0.4070210217044495,15.8,3 out of 5 stars,A+
Dalton Schultz,TE,DAL,JAX,Away,8.050323941507465,18,0.44724021897263694,7.171891345010664,0.398438408056148,10.1,4 out of 5 stars,B+
Ja Marr Chase,WR,CIN,TB,Away,16.561288551572876,31,0.534235114566867,16.45898364510411,0.5309349562936809,16.8,3 out of 5 stars,A+
George Kittle,TE,SF,SEA,Away,9.583430855677191,20,0.47917154278385954,9.447758365253131,0.47238791826265664,9.9,4 out of 5 stars,B+
Justin Jefferson,WR,MIN,IND,Home,17.477019078354886,35,0.49934340223871104,17.467170111935552,0.49906200319815863,17.5,3 out of 5 stars,A+
Davante Adams,WR,LV,NE,Home,17.40119060106982,34,0.5117997235608771,17.61598657295689,0.5181172521457909,16.9,3 out of 5 stars,A+
Dawson Knox,TE,BUF,MIA,Home,6.515267501220792,14,0.4653762500871994,6.564667858886846,0.4689048470633462,6.4,4 out of 5 stars,C-
Mike Evans,WR,TB,CIN,Home,11.13075200618006,15,0.7420501337453373,10.58678858025723,0.7057859053504819,12.4,2 out of 5 stars,B+
Hunter Henry,TE,NE,LV,Away,5.663877305930082,13,0.43568286968692943,5.434110437042975,0.4180084951571519,6.2,5 out of 5 stars,D+
Tyreek Hill,WR,MIA,BUF,Away,16.560207995503895,39,0.4246207178334332,16.757439993576995,0.42967794855325625,16.1,3 out of 5 stars,A+
Dallas Goedert,TE,PHI,CHI,Away,7.878426115283308,18,0.43769033973796156,9.540608736119012,0.5300338186732785,4,3 out of 5 stars,D
Stefon Diggs,WR,BUF,MIA,Home,16.791662009076617,36,0.4664350558076838,16.95951715582374,0.47109769877288166,16.4,2 out of 5 stars,A+
Mike Williams,WR,LAC,TEN,Home,12.489283624945838,26,0.4803570624979168,12.098976607065485,0.4653452541179032,13.4,3 out of 5 stars,A
Tyler Lockett,WR,SEA,SF,Home,12.699745713532439,24,0.5291560713971849,12.528208162189198,0.5220086734245499,13.1,3 out of 5 stars,A
Pat Freiermuth,TE,PIT,CAR,Away,8.201727228100642,17,0.48245454282944955,8.202467468715206,0.4824980863950121,8.2,3 out of 5 stars,B-
Diontae Johnson,WR,PIT,CAR,Away,8.716252230742835,15,0.5810834820495223,7.994646043918337,0.5329764029278892,10.4,3 out of 5 stars,B-
Noah Fant,TE,SEA,SF,Home,6.0592256425130016,11,0.5508386947739092,6.08460806073286,0.553146187339351,6,2 out of 5 stars,D-
Hunter Renfrow,WR,LV,NE,Home,4.383778123621666,11,0.398525283965606,4.719683033745238,0.42906209397683975,3.6,3 out of 5 stars,F
CeeDee Lamb,WR,DAL,JAX,Away,13.521757887573607,29,0.46626751336460714,12.973939839390866,0.4473772358410643,14.8,4 out of 5 stars,A
Keenan Allen,WR,LAC,TEN,Home,12.178490634096573,27,0.45105520867024346,11.226415191566533,0.41579315524320487,14.4,3 out of 5 stars,A
T J Hockenson,TE,MIN,IND,Home,9.96621916564613,20,0.49831095828230654,9.608884522351616,0.4804442261175808,10.8,4 out of 5 stars,A
Michael Pittman Jr,WR,IND,MIN,Away,11.20507857770952,17,0.6591222692770305,10.6072551110136,0.6239561830008,12.6,3 out of 5 stars,B+
Tee Higgins,WR,CIN,TB,Away,9.456104950502107,21,0.45029071192867176,9.951578500717297,0.47388469051034743,8.3,3 out of 5 stars,C+
Darren Waller,TE,LV,NE,Home,5.716764035229048,19,0.3008823176436341,6.7096629074700695,0.3531401530247405,3.4,4 out of 5 stars,F
Tyler Conklin,TE,NYJ,DET,Home,6.486036123277634,14,0.463288294519831,6.565765890396621,0.46898327788547295,6.3,4 out of 5 stars,D+
Chris Godwin,WR,TB,CIN,Home,11.348772969340898,18,0.6304873871856054,10.641104241915569,0.5911724578841981,13,2 out of 5 stars,A
David Njoku,TE,CLE,BAL,Home,9.507884956792935,18,0.5282158309329409,9.596978509704194,0.5331654727613441,9.3,4 out of 5 stars,B
Jaylen Waddle,WR,MIA,BUF,Away,12.35161791131043,24,0.5146507463046013,12.073739873300616,0.503072494720859,13,3 out of 5 stars,A
Gerald Everett,TE,LAC,TEN,Home,7.266995661639383,16,0.45418722885246143,7.295708088056262,0.4559817555035164,7.2,4 out of 5 stars,C+
Cole Kmet,TE,CHI,PHI,Home,7.009701197721112,14,0.5006929426943652,7.013858853887303,0.5009899181348073,7,3 out of 5 stars,C
Amon Ra St Brown,WR,DET,NYJ,Away,13.735404120577506,26,0.5282847738683656,13.36486302939644,0.5140331934383247,14.6,2 out of 5 stars,A
Evan Engram,TE,JAC,DAL,Home,8.000732002545151,13,0.6154409232727039,8.129617146493073,0.6253551651148518,7.7,1 out of 5 stars,C+
Terry McLaurin,WR,WAS,NYG,Home,11.608114216314776,20,0.5804057108157388,10.88302030902111,0.5441510154510555,13.3,2 out of 5 stars,A
Foster Moreau,TE,LV,NE,Home,5.001171619088997,11,0.45465196537172703,4.958816598698568,0.4508015089725971,5.1,4 out of 5 stars,F
Marquise Brown,WR,ARI,DEN,Away,10.723092698145718,13,0.8248532844727475,10.818703854493885,0.8322079888072218,10.5,2 out of 5 stars,B
Austin Hooper,TE,TEN,LAC,Away,5.088960200535576,12,0.42408001671129797,4.698514572193681,0.3915428810161401,6,3 out of 5 stars,D-
Amari Cooper,WR,CLE,BAL,Home,12.731563995939691,23,0.55354626069303,12.74509142277099,0.5541344096856953,12.7,4 out of 5 stars,B+
Adam Thielen,WR,MIN,IND,Home,9.435199354352996,15,0.6290132902901997,9.364570506218564,0.6243047004145709,9.6,3 out of 5 stars,C+
Christian Kirk,WR,JAC,DAL,Home,12.370494926941348,22,0.5622952239518795,12.10070703848764,0.5500321381130745,13,4 out of 5 stars,A-
DeVonta Smith,WR,PHI,CHI,Away,11.08324411181885,19,0.58332863746415,10.347491588312645,0.5446048204375076,12.8,4 out of 5 stars,A-
Van Jefferson,WR,LAR,GB,Away,6.751482911137076,12,0.5626235759280896,6.302118444481538,0.5251765370401281,7.8,2 out of 5 stars,C
A J Brown,WR,PHI,CHI,Away,14.620243816568017,29,0.5041463385023455,14.15749116652574,0.4881893505698531,15.7,4 out of 5 stars,A
Juwan Johnson,TE,NO,ATL,Home,5.698141007533041,16,0.3561338129708151,6.125915725047202,0.3828697328154501,4.7,3 out of 5 stars,F
Tyler Boyd,WR,CIN,TB,Away,6.934424969649589,16,0.4334015606030993,7.677749956642271,0.4798593722901419,5.2,3 out of 5 stars,F
Jonnu Smith,TE,NE,LV,Away,2.829867276111118,11,0.2572606614646471,2.4569532515873114,0.2233593865079374,3.7,5 out of 5 stars,F
Brandon Aiyuk,WR,SF,SEA,Away,10.89619365773296,18,0.6053440920962756,10.294562368189943,0.571920131566108,12.3,4 out of 5 stars,B+
DeAndre Hopkins,WR,ARI,DEN,Away,14.430731097515503,21,0.6871776713102621,14.743901567879291,0.7020905508513949,13.7,2 out of 5 stars,A
Jakobi Meyers,WR,NE,LV,Away,8.313183711505044,15,0.5542122474336696,9.13311958786435,0.6088746391909566,6.4,4 out of 5 stars,C-
Allen Lazard,WR,GB,LAR,Home,10.086475377349275,17,0.5933220810205456,10.037821967641824,0.5904601157436367,10.2,4 out of 5 stars,B-
Logan Thomas,TE,WAS,NYG,Home,4.670047077826711,11,0.4245497343478828,4.528638682609587,0.4116944256917806,5,4 out of 5 stars,F
Elijah Moore,WR,NYJ,DET,Home,6.282044244511116,14,0.4487174460365083,5.417206063587309,0.3869432902562363,8.3,3 out of 5 stars,C
Courtland Sutton,WR,DEN,ARI,Home,7.115728220819608,13,0.547363709293816,8.451040315456583,0.650080024265891,4,4 out of 5 stars,F
Jarvis Landry,WR,NO,ATL,Home,6.0940098052073255,12,0.5078341504339438,5.834299721724751,0.48619164347706256,6.7,4 out of 5 stars,D
Donovan Peoples Jones,WR,CLE,BAL,Home,8.74053266815396,15,0.5827021778769307,8.329332383077087,0.5552888255384725,9.7,4 out of 5 stars,B-
Quez Watkins,WR,PHI,CHI,Away,5.142703205950465,12,0.4285586004958721,4.689576008500664,0.39079800070838866,6.2,4 out of 5 stars,F
Jordan Akins,TE,HOU,KC,Home,5.226484158456622,11,0.47513492349605657,5.237834512080889,0.47616677382553535,5.2,4 out of 5 stars,F
Nick Westbrook Ikhine,WR,TEN,LAC,Away,5.696013343902332,12,0.47466777865852766,5.394304777003332,0.44952539808361097,6.4,3 out of 5 stars,D-
Randall Cobb,WR,GB,LAR,Home,5.67635242602514,15,0.37842349506834266,5.923360608607345,0.3948907072404896,5.1,4 out of 5 stars,F
Laviska Shenault Jr,WR,CAR,PIT,Home,4.357476527147458,11,0.396134229740678,4.039252181639226,0.36720474378538415,5.1,3 out of 5 stars,F
DeAndre Carter,WR,LAC,TEN,Home,5.714862254231271,14,0.4082044467308051,6.1069460774732445,0.43621043410523175,4.8,3 out of 5 stars,F
Marquez Valdes Scantling,WR,KC,HOU,Away,6.4278367058200505,13,0.4944489773707731,6.268338151171501,0.4821798577824232,6.8,3 out of 5 stars,D+
Zay Jones,WR,JAC,DAL,Home,9.489309384269392,14,0.6778078131620994,8.799013406099133,0.6285009575785095,11.1,4 out of 5 stars,B
Jauan Jennings,WR,SF,SEA,Away,4.803173884795715,13,0.369474914215055,4.247391263993879,0.32672240492260607,6.1,4 out of 5 stars,F
Michael Gallup,WR,DAL,JAX,Away,7.37894647270647,13,0.567611267131267,6.855637818152102,0.5273567552424694,8.6,4 out of 5 stars,C
Devin Duvernay,WR,BAL,CLE,Away,5.715890418662981,12,0.4763242015552484,5.551272026661401,0.46260600222178344,6.1,3 out of 5 stars,D-
Jerry Jeudy,WR,DEN,ARI,Home,11.123824686790478,17,0.654342628634734,10.705463838272111,0.6297331669571831,12.1,4 out of 5 stars,B
Mack Hollins,WR,LV,NE,Home,7.410962168840835,14,0.5293544406314882,7.20137452691548,0.5143838947796772,7.9,3 out of 5 stars,C
Demarcus Robinson,WR,BAL,CLE,Away,5.586466621307727,14,0.3990333300934091,4.894952316153895,0.34963945115384965,7.2,3 out of 5 stars,C-
Darius Slayton,WR,NYG,WAS,Away,7.930360296650996,15,0.5286906864433997,7.557657566644279,0.5038438377762853,8.8,3 out of 5 stars,C+
Ashton Dulin,WR,IND,MIN,Away,3.410984777955886,12,0.28424873149632385,3.458549682794123,0.2882124735661769,3.3,3 out of 5 stars,F
Marquise Goodwin,WR,SEA,SF,Home,6.02545769216354,15,0.40169717947756933,5.993510988805058,0.3995673992536705,6.1,3 out of 5 stars,F
Chris Moore,WR,HOU,KC,Home,6.84395331217233,16,0.4277470820107706,6.348504731674758,0.3967815457296724,8,4 out of 5 stars,C
Isaiah McKenzie,WR,BUF,MIA,Home,6.602548577941409,16,0.41265928612133806,6.26078368277344,0.39129898017334,7.4,2 out of 5 stars,C-
Parris Campbell,WR,IND,MIN,Away,7.363508355065204,17,0.4331475502979532,7.1764405072360065,0.4221435592491769,7.8,3 out of 5 stars,C
Garrett Wilson,WR,NYJ,DET,Home,11.116715913811138,24,0.4631964964087974,9.966737019730198,0.4152807091554249,13.8,3 out of 5 stars,A
DK Metcalf,WR,SEA,SF,Home,11.547465462204585,23,0.5020637157480254,10.324950660292265,0.44891089827357666,14.4,3 out of 5 stars,A
Chris Olave,WR,NO,ATL,Home,10.990732197575472,22,0.4995787362534305,10.172474567964962,0.462385207634771,12.9,4 out of 5 stars,A-
JuJu Smith Schuster,WR,KC,HOU,Away,9.527611904611863,16,0.5954757440382414,8.682302720874091,0.5426439200546307,11.5,3 out of 5 stars,B
Curtis Samuel,WR,WAS,NYG,Home,7.312612778052704,15,0.48750751853684693,6.803732540075291,0.4535821693383528,8.5,2 out of 5 stars,C
Gabe Davis,WR,BUF,MIA,Home,9.62278272556653,15,0.6415188483711021,9.246832465095045,0.616455497673003,10.5,2 out of 5 stars,B-
Joshua Palmer,WR,LAC,TEN,Home,8.531562051544295,20,0.42657810257721474,8.502231502206136,0.4251115751103069,8.6,3 out of 5 stars,C
DJ Moore,WR,CAR,PIT,Home,7.807889567740926,16,0.48799309798380786,7.125556525344181,0.4453472828340113,9.4,3 out of 5 stars,C+
George Pickens,WR,PIT,CAR,Away,7.115786,13,0.5473681538461539,6.39398,0.4918446153846154,8.8,3 out of 5 stars,C+
Drake London,WR,ATL,NO,Away,7.678247298299876,15,0.5118831532199918,7.068924711856967,0.4712616474571311,9.1,3 out of 5 stars,C+
Alec Pierce,WR,IND,MIN,Away,6.498578519127566,14,0.4641841799376833,5.983683598753666,0.4274059713395476,7.7,3 out of 5 stars,C
Christian Watson,WR,GB,LAR,Home,9.748653132793429,26,0.37494819741513186,8.440933046847757,0.32465127103260605,12.8,4 out of 5 stars,A-
Marvin Jones Jr,WR,JAC,DAL,Home,5.360452059756218,12,0.4467043383130182,5.086360085366027,0.42386334044716895,6,4 out of 5 stars,F
Ben Skowronek,WR,LAR,GB,Away,4.747378068909731,13,0.3651829283776716,3.867682955585329,0.2975140735065637,6.8,2 out of 5 stars,D+
Trent Sherfield,WR,MIA,BUF,Away,4.6253762680258195,12,0.385448022335485,4.121966097179742,0.3434971747649785,5.8,3 out of 5 stars,F
Terrace Marshall Jr,WR,CAR,PIT,Home,5.1876640300375465,13,0.3990510792336574,4.753805757196496,0.36567736593819195,6.2,3 out of 5 stars,F
Romeo Doubs,WR,GB,LAR,Home,5.854773183221428,14,0.4181980845158163,6.049675976030612,0.4321197125736151,5.4,4 out of 5 stars,F
Rashid Shaheed,WR,NO,ATL,Home,4.260300885779697,11,0.38730008052542697,3.857572693970995,0.35068842672463596,5.2,4 out of 5 stars,F
Tutu Atwell,WR,LAR,GB,Away,4.383791770620086,13,0.3372147515861605,3.5197025294572666,0.27074634841978973,6.4,2 out of 5 stars,D
Jahan Dotson,WR,WAS,NYG,Home,7.147618048698604,13,0.5498167729768156,7.039454355283719,0.5414964888679784,7.4,2 out of 5 stars,C-
Isaiah Hodgins,WR,NYG,WAS,Away,5.798395359480076,11,0.5271268508618251,5.669136227828681,0.5153760207116983,6.1,3 out of 5 stars,F
Denzel Mims,WR,NYJ,DET,Home,3.298937478022842,11,0.29990340709298563,2.9127678257469176,0.2647970750679016,4.2,3 out of 5 stars,F
Jameson Williams,WR,DET,NYJ,Away,4.808000417125576,12,0.4006667014271313,4.125714881607966,0.3438095734673305,6.4,2 out of 5 stars,D-
Taysom Hill,TE,NO,ATL,Home,3.1283244101376035,15,0.20855496067584023,1.5976063001965768,0.10650708667977178,6.7,3 out of 5 stars,C
Greg Dulcich,TE,DEN,ARI,Home,7.192378125590939,16,0.4495236328494337,6.803397322272771,0.42521233264204816,8.1,4 out of 5 stars,B-
Cade Otton,TE,TB,CIN,Home,4.972335197315942,11,0.4520304724832675,4.8747645675942035,0.44316041523583666,5.2,2 out of 5 stars,F
Jelani Woods,TE,IND,MIN,Away,3.9252917944053416,11,0.35684470858230377,3.636131134864774,0.33055737589679757,4.6,4 out of 5 stars,F
Chigoziem Okonkwo,TE,TEN,LAC,Away,1.92,12,0.16,0,0,6.4,3 out of 5 stars,C-
