player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,ovr_ex_rec,fl,ex_ppd
Jonathan Taylor,RB,Indianapolis Colts,MIN,19.55479147809119,25,24.13462379893939,0.12200435729847495,99.86083835108847,0.8903743315508021,2.6325344952795935,2,0.7821916591236476
Austin Ekeler,RB,Los Angeles Chargers,TEN,16.998364473138828,36,37.77957682291667,0.4078947368421053,50.7904852780807,0.6666666666666667,4.137979683972912,3,0.472176790920523
Joe Mixon,RB,Cincinnati Bengals,TB,15.426212408330557,26,18.865049398137636,0.16145833333333331,71.65928171641792,0.685546875,2.83349609375,1,0.5933158618588675
Najee Harris,RB,Pittsburgh Steelers,CAR,16.695332667373727,20,25.60916139881045,0.18797953964194375,78.43632715246554,0.5352941176470588,3.902283737024221,0,0.8347666333686863
James Conner,RB,Arizona Cardinals,DEN,15.876381703272454,19,27.265723876079896,0.21350762527233116,56.36661755260871,0.8184143222506394,2.643231750531538,0,0.8355990370143397
Ezekiel Elliott,RB,Dallas Cowboys,JAX,13.508864450269574,20,15.255667892156863,0.09411764705882353,59.052438719706856,0.7254901960784315,2.5561075781664018,1,0.6754432225134787
Nick Chubb,RB,Cleveland Browns,BAL,12.6350616203468,32,15.090232358003444,0.08843537414965985,71.09488639648495,0.47142857142857136,1.6004464285714284,1,0.3948456756358375
Damien Harris,RB,New England Patriots,LV,12.379134452713794,15,8.72242675654654,0,58.93888114055478,0.875,1.2593406593406593,2,0.8252756301809197
Alvin Kamara,RB,New Orleans Saints,ATL,19.110392533018853,19,40.14479162663182,0.422237860661506,77.92687501921914,0.4217687074829932,4.478372919133523,0,1.0058101333167817
Antonio Gibson,RB,Washington Football Team,NYG,14.082581681637958,16,20.064684872177068,0.22119815668202764,69.04568718598864,0.4863523573200993,2.8847408481333816,4,0.8801613551023724
Leonard Fournette,RB,Tampa Bay Buccaneers,CIN,15.238670186047624,14,29.838863679827533,0.11670190274841437,60.29073510221835,0.5333333333333333,4.6509977827051,0,1.0884764418605446
Cordarrelle Patterson,RB,Atlanta Falcons,NO,14.012871210862308,17,36.457038407368,0.32786885245901637,42.45167267345302,0.4113263785394933,3.373657433578293,0,0.8242865418154298
Aaron Jones,RB,Green Bay Packers,LAR,12.92740713775602,21,25.444449594438005,0.2871794871794872,51.22010526315789,0.31794871794871793,3.527031509121061,1,0.61559081608362
