player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Ronnie Rivers,RB,TB,2.926546646084134,15,Away,1.75,0.19510310973894227
JaMycal Hasty,RB,LV,0,11,Home,0,0
Kyren Williams,RB,TB,0,12,Away,0,0
Mark Andrews,TE,NO,12.224357725150751,25,Away,8,0.48897430900603006
Cooper Kupp,WR,TB,18.739828082693514,39,Away,7,0.48050841237675673
Travis Kelce,TE,TEN,15.855703884046521,32,Home,7,0.4954907463764538
Ja Marr Chase,WR,CAR,14.918534456471102,30,Home,7,0.49728448188237007
Justin Jefferson,WR,WAS,15.43148321913378,35,Away,7,0.4408995205466794
Davante Adams,WR,JAX,14.520068786062726,28,Away,7,0.5185738852165259
Dawson Knox,TE,NYJ,5.273683445586396,14,Away,6,0.3766916746847426
Mike Evans,WR,LAR,12.277614728947878,23,Home,7,0.5338093360412121
Tyreek Hill,WR,CHI,14.375819961878658,32,Away,8,0.4492443738087081
Dallas Goedert,TE,HOU,9.425909339230081,20,Away,8,0.47129546696150404
Stefon Diggs,WR,NYJ,16.217775845671582,40,Away,7,0.40544439614178956
Kyle Pitts,TE,LAC,8.855845602869172,16,Home,7,0.5534903501793232
Mike Williams,WR,ATL,12.545672683096118,25,Away,7,0.5018269073238447
Zach Ertz,TE,SEA,9.555398726557245,23,Home,8,0.41545211854596714
Mike Gesicki,TE,CHI,5.845674951418586,11,Away,6.25,0.5314249955835079
Tyler Lockett,WR,ARI,12.124714311478291,22,Away,8,0.5511233777944677
Noah Fant,TE,ARI,4.89812396895424,13,Away,8,0.3767787668426339
Hunter Renfrow,WR,JAX,5.376370808589806,11,Away,4,0.4887609825990733
Tyler Higbee,TE,TB,6.300715949972383,16,Away,7,0.3937947468732739
Keenan Allen,WR,ATL,5.780102377695312,27,Away,2,0.2140778658405671
T J Hockenson,TE,DET,9.808269115128981,19,Away,7,0.5162246902699463
Michael Pittman Jr,WR,NE,10.901064080617724,16,Away,7,0.6813165050386077
Tee Higgins,WR,CAR,9.983772336617642,28,Home,7.75,0.3565632977363444
Darren Waller,TE,JAX,5.82679993796611,21,Away,4.75,0.2774666637126719
Tyler Conklin,TE,BUF,7.379338647296793,11,Home,8,0.6708489679360721
Chris Godwin,WR,LAR,8.439582677414414,20,Home,5.75,0.4219791338707207
Brandin Cooks,WR,PHI,8.766579425107688,16,Home,7,0.5479112140692305
Jaylen Waddle,WR,CHI,12.166274368796538,26,Away,8,0.4679336295690976
Gerald Everett,TE,ATL,7.53084865648162,18,Away,6.5,0.41838048091564556
Cole Kmet,TE,MIA,5.759619102014815,11,Home,8,0.5236017365468014
Darnell Mooney,WR,MIA,9.732335542010873,16,Home,8,0.6082709713756795
Amon Ra St Brown,WR,GB,10.009974041777385,26,Home,6,0.3849990016068225
Evan Engram,TE,LV,7.887398013532474,15,Home,7.75,0.5258265342354983
Mo Alie Cox,TE,NE,3.839507341305881,11,Away,7.25,0.34904612193689827
Terry McLaurin,WR,MIN,10.954965213891441,19,Home,8,0.5765771165206022
Adam Thielen,WR,WAS,9.393760785011615,19,Away,7,0.49440846236903235
Christian Kirk,WR,LV,12.889344090011463,17,Home,8,0.7581967111771448
DeVonta Smith,WR,HOU,9.051187333672477,18,Away,8,0.502843740759582
Van Jefferson,WR,TB,0.8309966782790185,12,Away,0,0.0692497231899182
A J Brown,WR,HOU,14.40749579819628,27,Away,7.75,0.5336109554887511
Juwan Johnson,TE,BAL,5.671064922555882,11,Home,7,0.5155513565959893
Tyler Boyd,WR,CAR,9.911662158831618,23,Home,7.5,0.430941832992679
K J Osborn,WR,WAS,6.142654941986403,14,Away,6.75,0.43876106728474307
Geoff Swaim,TE,KC,3.1603181499708293,11,Away,6.75,0.28730164999734814
DeAndre Hopkins,WR,SEA,17.29148925053085,29,Home,2,0.5962582500183052
Hayden Hurst,TE,CAR,6.2283474568028385,15,Home,8,0.4152231637868559
Jakobi Meyers,WR,IND,12.206976646176514,16,Home,5.75,0.7629360403860321
Allen Lazard,WR,DET,10.658572931128344,19,Away,6,0.5609775226909655
Logan Thomas,TE,MIN,5.587519999563084,15,Home,4.75,0.3725013333042056
Russell Gage,WR,LAR,5.833700709697369,11,Home,6.25,0.5303364281543063
Elijah Moore,WR,BUF,4.713674147145798,13,Home,6.75,0.36259031901121525
Robert Woods,WR,KC,9.44800612032612,15,Away,6.75,0.629867074688408
Robert Tonyan,TE,DET,6.424319418771888,16,Away,6.5,0.401519963673243
Will Dissly,TE,ARI,5.681291732151397,13,Away,8,0.43702244093472287
Kalif Raymond,WR,GB,4.1629662666613,11,Home,5.5,0.37845147878739094
Mecole Hardman,WR,TEN,6.2311959464082545,18,Home,6.5,0.34617755257823635
Jarvis Landry,WR,BAL,6.065547003716191,14,Home,3.25,0.4332533574082994
Corey Davis,WR,BUF,7.860857015312671,13,Home,6.5,0.6046813088702054
DeAndre Carter,WR,ATL,4.587823061365204,13,Away,6.25,0.3529094662588618
Marquez Valdes Scantling,WR,TEN,6.497366348282142,14,Home,6.5,0.4640975963058673
Zay Jones,WR,LV,8.172631903781049,14,Home,6.75,0.5837594216986464
Olamide Zaccheaus,WR,LAC,7.426756185568186,11,Home,7.25,0.6751596532334715
Rashod Bateman,WR,NO,7.597554379829639,18,Away,5.75,0.42208635443498
Rondale Moore,WR,SEA,8.175091925882583,11,Home,5,0.7431901750802349
Nico Collins,WR,PHI,6.367579381041689,11,Home,5.5,0.5788708528219717
Devin Duvernay,WR,NO,6.994725290242995,17,Away,8,0.41145442883782324
Julio Jones,WR,LAR,5.805577203771106,11,Home,2.75,0.5277797457973733
Mack Hollins,WR,JAX,8.345466752773605,12,Away,6.75,0.6954555627311337
Demarcus Robinson,WR,NO,3.133588551983155,13,Away,6.25,0.24104527322947344
Sammy Watkins,WR,DET,5.183799284677732,12,Away,3.75,0.4319832737231443
Kadarius Toney,WR,TEN,1.2938342465431145,14,Home,1.75,0.09241673189593676
Marquise Goodwin,WR,ARI,5.416194192269393,13,Away,5.25,0.416630322482261
Isaiah McKenzie,WR,NYJ,5.4043436038735155,14,Away,5.75,0.38602454313382256
Parris Campbell,WR,NE,6.42917652574307,16,Away,7.75,0.4018235328589419
Taysom Hill,TE,BAL,0.8535803219229382,17,Home,5.75,0.05021060717193754
Chris Olave,WR,BAL,10.328849171699499,23,Home,6.5,0.4490803987695434
Curtis Samuel,WR,MIN,7.81073561298704,14,Home,7.5,0.5579096866419314
JuJu Smith Schuster,WR,TEN,8.390909313374925,22,Home,7,0.3814049687897693
DK Metcalf,WR,ARI,9.013211901692623,24,Away,8,0.3755504959038593
DJ Moore,WR,CIN,8.59043454730716,16,Away,8,0.5369021592066975
Garrett Wilson,WR,BUF,7.315404273356031,14,Home,7,0.522528876668288
Gabe Davis,WR,NYJ,8.40342277784347,24,Away,6,0.35014261574347794
Alec Pierce,WR,NE,6.125115887619317,12,Away,6.75,0.5104263239682764
Drake London,WR,LAC,7.982416184545774,13,Home,7.5,0.6140320141958288
Romeo Doubs,WR,DET,6.6333898604348205,14,Away,7.5,0.47381356145963005
Marvin Jones Jr,WR,LV,5.908395338151194,12,Home,6.5,0.49236627817926615
Joshua Palmer,WR,ATL,6.237120513109069,19,Away,6,0.328269500689951
Allen Robinson II,WR,TB,5.6764816345429905,16,Away,7,0.3547801021589369
Dante Pettis,WR,MIA,4.854462547096157,11,Home,6.75,0.4413147770087415
Michael Thomas,WR,BAL,12.10512718017085,22,Home,3,0.5502330536441296
Irv Smith Jr,TE,WAS,4.236797412508587,11,Away,5.25,0.3851634011371443
Terrace Marshall Jr,WR,CIN,3.5723692805861083,11,Away,4.25,0.3247608436896462
Jahan Dotson,WR,MIN,9.45774254020941,17,Home,3.75,0.5563377964829064
Rashid Shaheed,WR,BAL,4.805188993192488,13,Home,2.5,0.36962992255326826
Tyquan Thornton,WR,IND,3.782794489590835,11,Home,3.25,0.34389040814462135
