player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Pat Freiermuth,TE,Pittsburgh Steelers,BAL,9.288201743162723,17,4.071826625386997,39.32685074252598,0.5766590389016018,1,0.5463648084213366
Diontae Johnson,WR,Pittsburgh Steelers,BAL,15.161135223360322,16,6.6758254269449715,84.45943407503543,0.605890603085554,2,0.9475709514600201
Noah Fant,TE,Seattle Seahawks,NYJ,8.611043190991108,14,4.755015432098766,47.83535474941725,0.24166666666666664,0,0.615074513642222
Hunter Renfrow,WR,Las Vegas Raiders,SF,12.947640518169074,11,6.41048951048951,61.192073571272175,0.6260869565217391,1,1.1770582289244613
Tyler Higbee,TE,Los Angeles Rams,LAC,6.948229518950763,14,3.8212643678160916,33.79060749676864,0.2764227642276423,0,0.49630210849648304
CeeDee Lamb,WR,Dallas Cowboys,TEN,11.087018276473195,30,4.894476443656772,67.51255464480874,0.3147540983606557,0,0.3695672758824398
Keenan Allen,WR,Los Angeles Chargers,LAR,11.440392391173866,21,6.423109480812641,66.00548177083334,0.2713815789473684,0,0.5447805900558984
T J Hockenson,TE,Minnesota Vikings,GB,8.956478645448044,22,4.961997487437186,45.63715195847098,0.31862745098039214,0,0.4071126657021838
Michael Pittman Jr,WR,Indianapolis Colts,NYG,11.834727967024026,17,5.799564270152507,68.17298773124244,0.35294117647058826,0,0.6961604686484721
Tee Higgins,WR,Cincinnati Bengals,BUF,10.263520623621071,23,4.6869419642857135,63.486210700496414,0.2857142857142857,1,0.4462400271139596
Darren Waller,TE,Las Vegas Raiders,SF,8.818121601934589,17,4.667832167832168,53.458655970698885,0.18972332015810278,0,0.518713035407917
Tyler Conklin,TE,New York Jets,SEA,7.3583367750153466,14,4.142262965792377,40.87205292119158,0.2,0,0.5255954839296676
Chris Godwin,WR,Tampa Bay Buccaneers,CAR,10.781972088484359,21,5.897357723577236,63.997384094199944,0.2865448504983389,2,0.513427242308779
David Njoku,TE,Cleveland Browns,WAS,7.2152666355494635,15,2.745762711864407,37.11634674290383,0.35512510088781274,0,0.48101777570329757
Brandin Cooks,WR,Houston Texans,JAX,12.354728314920163,17,5.807733050847458,70.40147503782148,0.4017857142857143,0,0.7267487244070684
Jaylen Waddle,WR,Miami Dolphins,NE,10.968535085328583,25,5.816212871287128,59.35428649685018,0.375,1,0.4387414034131433
Gerald Everett,TE,Los Angeles Chargers,LAR,5.683960695494429,15,3.2657716526078175,31.12940058479532,0.20313942751615882,2,0.37893071303296194
Cole Kmet,TE,Chicago Bears,DET,5.971355923888146,17,3.6729270021261513,41.3489242282507,0,0,0.3512562308169498
Amon Ra St Brown,WR,Detroit Lions,CHI,10.829104406561688,25,5.378787878787879,57.91884380211228,0.3913043478260869,0,0.43316417626246756
Evan Engram,TE,Jacksonville Jaguars,HOU,6.677677309956984,19,3.2370121980852407,31.46890509159978,0.3421052631578947,1,0.35145670052405176
Terry McLaurin,WR,Washington Football Team,CLE,10.59285220680947,21,4.599388631857238,61.92317554746397,0.35014005602240894,0,0.5044215336575938
Marquise Brown,WR,Arizona Cardinals,ATL,11.114506740714027,16,5.523042168674699,60.6131898971001,0.4027777777777778,1,0.6946566712946267
Amari Cooper,WR,Cleveland Browns,WAS,13.613803640712975,19,5.186440677966102,67.59082091076169,0.7102502017756255,0,0.7165159810901566
Adam Thielen,WR,Minnesota Vikings,GB,12.173132499765188,13,5.030827212988017,52.45954187388827,0.7352941176470589,0,0.9363948076742452
Christian Kirk,WR,Jacksonville Jaguars,HOU,12.599229096347898,17,4.9815029934769015,69.63316309286867,0.5241935483870968,0,0.7411311233145822
Kendrick Bourne,WR,New England Patriots,MIA,9.668583077863284,13,3.977138932496075,57.24656468758103,0.34970238095238093,1,0.7437371598356373
DeVonta Smith,WR,Philadelphia Eagles,NO,9.578621188411775,23,4.206718848752978,58.03619972990511,0.29850746268656714,1,0.416461790800512
Van Jefferson,WR,Los Angeles Rams,LAC,7.407911976144284,13,2.76369168356998,42.699685733836844,0.29268292682926833,0,0.5698393827803295
A J Brown,WR,Philadelphia Eagles,NO,12.06950264637738,33,5.335504885993485,70.94057895688329,0.38461538461538464,0,0.3657425044356782
Juwan Johnson,TE,New Orleans Saints,PHI,4.426837518229794,16,1.4157617126900404,15.747560349255266,0.3573667711598746,0,0.27667734488936213
Tyler Boyd,WR,Cincinnati Bengals,BUF,8.07999340550526,14,4.097252155172414,46.52056983091466,0.2298850574712644,0,0.5771423861075186
Brandon Aiyuk,WR,San Francisco 49ers,LV,8.264503532619246,18,3.6210782820590923,46.789930942303414,0.3157290470723306,1,0.45913908514551366
K J Osborn,WR,Minnesota Vikings,GB,8.405219097179257,13,3.2537688442211055,41.01864086833412,0.446078431372549,0,0.6465553151676352
Chase Claypool,WR,Chicago Bears,DET,10.145002334423982,14,4.234420440382218,68.12274872853564,0.2025862068965517,0,0.7246430238874273
DeAndre Hopkins,WR,Arizona Cardinals,ATL,12.69812546099584,23,4.07855421686747,55.03292797006549,0.8592592592592594,0,0.5520924113476452
Hayden Hurst,TE,Cincinnati Bengals,BUF,3.593780986749737,11,2.0958806818181817,16.367497367497364,0.18181818181818182,1,0.32670736243179427
Jakobi Meyers,WR,New England Patriots,MIA,8.269863775198717,15,5.016483516483516,51.795324647181516,0.11691542288557213,1,0.5513242516799145
Allen Lazard,WR,Green Bay Packers,MIN,7.795318105049686,15,2.7551895693944077,35.31781675790147,0.4809902740937224,0,0.519687873669979
Russell Gage,WR,Tampa Bay Buccaneers,CAR,8.282705670963114,14,4.3610712577714015,49.05635614352836,0.25170998632010944,2,0.5916218336402225
MyCole Pruitt,TE,Atlanta Falcons,ARI,3.0718866718110065,13,0.9694262180650566,10.08226194357426,0.26315789473684204,0,0.2362989747546928
Courtland Sutton,WR,Denver Broncos,KC,7.759302000753966,16,3.6925541782612363,50.71233866847228,0.14029850746268654,0,0.48495637504712286
Byron Pringle,WR,Chicago Bears,DET,9.225416388928695,14,3.121987951807229,46.59958127310793,0.5245535714285715,1,0.6589583134949067
Mecole Hardman,WR,Kansas City Chiefs,DEN,6.278446532203014,11,3.522321428571429,41.39823609946616,0.10810810810810811,2,0.5707678665639103
Donovan Peoples Jones,WR,Cleveland Browns,WAS,8.58857058486045,15,3,53.9669383416017,0.3081232492997199,1,0.57257137232403
Quez Watkins,WR,Philadelphia Eagles,NO,6.243427289348547,12,3.0058425107285043,43.59553653031914,0.06349206349206349,0,0.5202856074457123
Jordan Akins,TE,Houston Texans,JAX,3.0128777416759163,13,2.359967715899919,22.138462646783374,0,2,0.2317598262827628
Corey Davis,WR,New York Jets,SEA,11.044476420584868,12,4.232804232804233,62.16963193071638,0.4888888888888889,1,0.920373035048739
Randall Cobb,WR,Green Bay Packers,MIN,7.750897806409976,12,2.8682229876259724,38.394687583563595,0.44707429322813935,1,0.6459081505341647
DeVante Parker,WR,New England Patriots,MIA,8.799023070730016,14,4.26257952573742,54.30891202598147,0.20614035087719296,0,0.6285016479092869
Marquez Valdes Scantling,WR,Kansas City Chiefs,DEN,6.368754137095657,11,2.2895089285714287,37.88864537674807,0.2391891891891892,0,0.5789776488268779
Zay Jones,WR,Jacksonville Jaguars,HOU,6.088389078971553,14,3.142012927054478,40.00715948777648,0.10833333333333334,1,0.43488493421225377
Jauan Jennings,WR,San Francisco 49ers,LV,5.835492523787824,11,2.121972987445707,21.842391540838083,0.43171114599686033,0,0.5304993203443477
Michael Gallup,WR,Dallas Cowboys,TEN,7.73821702059202,15,3.779279279279279,47.51434523809523,0.18285714285714286,0,0.5158811347061347
Jerry Jeudy,WR,Denver Broncos,KC,8.157765460460627,20,4.631154156577885,58.42188382171683,0,0,0.4078882730230314
Mack Hollins,WR,Las Vegas Raiders,SF,3.7998410583505926,15,0.9681429681429681,14.606971105109928,0.30917874396135264,0,0.25332273722337284
Demarcus Robinson,WR,Baltimore Ravens,PIT,3.706374316632324,15,1.5544792184136447,16.644977050835813,0.2107728337236534,0,0.2470916211088216
Darius Slayton,WR,New York Giants,IND,6.234560877865009,14,2.494949494949495,34.598134031175334,0.2848484848484849,1,0.4453257769903578
Chris Moore,WR,Houston Texans,JAX,5.227646833039279,14,2.344021988089785,26.656744490329967,0.23166023166023167,0,0.3734033452170914
Isaiah McKenzie,WR,Buffalo Bills,CIN,2.6296257681060977,12,1.712381440656242,15.039315016786855,0.07328605200945626,1,0.21913548067550814
DJ Chark,WR,Detroit Lions,CHI,7.973704061850103,15,1.5688131313131313,36.67558365758755,0.5869565217391304,0,0.5315802707900069
Kendall Hinton,WR,Denver Broncos,KC,2.7921533983167817,12,1.3057765479072985,15.637549202814998,0.09591836734693876,0,0.2326794498597318
Parris Campbell,WR,Indianapolis Colts,NYG,5.515015319934491,14,2.1340388007054676,33.05138776724614,0.19047619047619047,0,0.3939296657096065
