player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,ovr_ex_rec,fl,ex_ppd
Saquon Barkley,RB,New York Giants,IND,11.052345280939896,29,22.712140175219023,0.24102564102564106,47.85832118118847,0.17307692307692307,3.329059829059829,1,0.3811153545151688
Rhamondre Stevenson,RB,New England Patriots,MIA,10.421926697945734,27,12.970866367370332,0,59.57836012625707,0.4385964912280701,1.491902834008097,1,0.38599728510910125
Chase Edmonds,RB,Denver Broncos,KC,10.673630222878115,12,28.972718820875105,0,50.05953244024166,0.16489361702127658,3.902512321192451,1,0.889469185239843
Alexander Mattison,RB,Minnesota Vikings,GB,8.432056592943406,11,16.474897447997968,0.07352941176470588,37.03537265842965,0.2653846153846154,2.4027831465017395,1,0.7665505993584915
Jamaal Williams,RB,Detroit Lions,CHI,8.803996551481927,26,11.964813785436354,0,51.15191940615058,0.26,1.8646464646464647,0,0.3386152519800741
Latavius Murray,RB,Denver Broncos,KC,8.182917050483587,18,6.841427776231561,0,41.48197530864198,0.484375,0.8886534839924671,0,0.4546065028046437
Miles Sanders,RB,Philadelphia Eagles,NO,7.403753667517112,25,13.973144339992164,0,49.80380601596072,0,2.3854505971769813,1,0.29615014670068446
Christian McCaffrey,RB,San Francisco 49ers,LV,15.186763905632573,35,46.492537313432834,0.1510989010989011,59.89242843951986,0.12987012987012986,5.724906289046231,0,0.43390754016093064
Kenneth Gainwell,RB,Philadelphia Eagles,NO,7.696442555084065,12,21.918091560948703,0.08163265306122447,18.829090089074302,0.3020408163265306,2.965897759755368,1,0.6413702129236721
Kareem Hunt,RB,Cleveland Browns,WAS,14.574938961349241,12,32.08727710843373,0,53.06211250505868,0.68,3.96,0,1.2145782467791035
D Onta Foreman,RB,Carolina Panthers,TB,11.237399743738907,15,18.483544303797466,0,69.9562070213536,0.3294117647058824,1.3672413793103448,1,0.7491599829159271
Zack Moss,RB,Indianapolis Colts,NYG,9.262599568341479,16,21.64191060352917,0.10256410256410256,32.96759539672926,0.34498834498834496,2.6429249762583096,1,0.5789124730213424
Khalil Herbert,RB,Chicago Bears,DET,5.942368522594435,14,8.32179607109448,0,34.93019428913364,0.1778975741239892,1.099568083655376,0,0.4244548944710311
Samaje Perine,RB,Cincinnati Bengals,BUF,5.3313596702283155,15,13.306306306306304,0.05555555555555555,21.229621125143513,0.09114583333333333,1.9951171875,0,0.355423978015221
Dare Ogunbowale,RB,Houston Texans,JAX,4.065576048518459,11,9.345702623240944,0.08086253369272237,12.902714752010192,0.14150943396226415,1.0130050101268522,0,0.36959782259258717
Matt Breida,RB,New York Giants,IND,7.176619411217194,11,11.97496871088861,0.4641975308641975,19.429085483587855,0.16666666666666669,1.0946502057613168,1,0.6524199464742904
Royce Freeman,RB,Houston Texans,JAX,3.076957272769337,13,7.4346612876113625,0,18.746085325832162,0,0.9177652228499685,0,0.2366890209822567
Jerick McKinnon,RB,Kansas City Chiefs,DEN,2.6703346858254444,17,9.66985105620046,0.08177408177408177,6.2565151813233655,0,1.1741071428571428,0,0.1570785109309085
Joshua Kelley,RB,Los Angeles Chargers,LAR,1.8570439342325482,12,4.701972222222222,0,13.303380588876772,0,0.6463506395786305,1,0.1547536611860457
Marlon Mack,RB,Denver Broncos,KC,2.6616105399946135,12,1.9460061230169774,0,22.300356652949244,0,0.4739485247959824,0,0.22180087833288445
Deon Jackson,RB,Indianapolis Colts,NYG,1.1753633447334235,13,0,0,4.27888597258676,0.12457912457912457,0,0,0.09041256497949411
