player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Mark Andrews,TE,Baltimore Ravens,JAX,16.3130801884633,26,6.962205387205387,89.74834637717748,0.6428571428571428,0,0.6274261610947423
Travis Kelce,TE,Kansas City Chiefs,LAR,11.640959203791862,30,5.544642857142858,65.30799937382594,0.41047297297297297,1,0.38803197345972873
Deebo Samuel,WR,San Francisco 49ers,NO,12.803056970180538,23,5.074182053773891,84.97956175283822,0.336996336996337,2,0.5566546508774147
Dalton Schultz,TE,Dallas Cowboys,NYG,9.094969014469015,16,4.503685503685505,44.06762626262626,0.40606060606060607,0,0.5684355634043134
Ja Marr Chase,WR,Cincinnati Bengals,TEN,14.453749234938414,35,4.832950367647058,83.31391698173707,0.6372549019607843,1,0.41296426385538326
George Kittle,TE,San Francisco 49ers,NO,10.955704316763452,16,5.263640149937526,61.92016109926557,0.3791208791208791,1,0.6847315197977157
Justin Jefferson,WR,Minnesota Vikings,NE,13.918692898514301,38,5.722435707951522,83.20450823085253,0.4757785467128028,1,0.36628139206616583
Davante Adams,WR,Las Vegas Raiders,SEA,17.770009315543327,28,7.812937062937063,96.48866871031314,0.7024456521739131,0,0.6346431898408331
Dawson Knox,TE,Buffalo Bills,DET,8.877793546116289,17,3.0978966714314886,39.22065549383595,0.5677966101694916,0,0.5222231497715464
Mike Evans,WR,Tampa Bay Buccaneers,CLE,11.775639490239541,20,4.0374745934959355,53.61553356282272,0.7325581395348837,0,0.5887819745119771
Hunter Henry,TE,New England Patriots,MIN,9.813673179339181,12,3.4453251666366422,41.811745304470904,0.651639344262295,0,0.8178060982782651
Tyreek Hill,WR,Miami Dolphins,HOU,14.579411307469028,33,6.290601448204521,78.69078600424338,0.6140724946695095,1,0.4418003426505766
Stefon Diggs,WR,Buffalo Bills,DET,13.210926983597599,38,5.650035435861091,71.01595540176857,0.5473856209150327,0,0.34765597325256836
Kyle Pitts,TE,Atlanta Falcons,WAS,9.351712383013403,11,4.246925488304798,67.37340547951914,0.08181818181818182,0,0.8501556711830367
Mike Williams,WR,Los Angeles Chargers,ARI,11.862476341562965,23,4.482633073618292,65.04012096774193,0.5195246179966044,0,0.5157598409375203
Mike Gesicki,TE,Miami Dolphins,HOU,8.755999736756163,12,4.619719471947194,55.31854286496851,0.15238095238095237,0,0.7296666447296802
