player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Josh Allen,QB,BUF,MIN,Home,23.16102325895713,41,0.5649030063160275,24.730033227081616,0.6031715421239419,19.5,3 out of 5 stars,B+
Justin Herbert,QB,LAC,SF,Away,15.333696634170558,33,0.4646574737627442,14.576709477386514,0.4417184690117125,17.1,2 out of 5 stars,B
Tom Brady,QB,TB,SEA,Home,16.747303650063323,26,0.644127063463974,16.38186235723332,0.6300716291243584,17.6,3 out of 5 stars,B
Aaron Rodgers,QB,GB,DAL,Home,13.86127840611189,25,0.5544511362444756,13.416112008731274,0.5366444803492509,14.9,2 out of 5 stars,D+
Matthew Stafford,QB,LAR,ARI,Home,14.298386476685794,24,0.5957661031952414,15.283409252408278,0.636808718850345,12,3 out of 5 stars,F
Dak Prescott,QB,DAL,GB,Away,15.590221165435455,30,0.5196740388478485,14.214601664907793,0.4738200554969263,18.8,2 out of 5 stars,B+
Jalen Hurts,QB,PHI,WAS,Home,21.94843070686702,38,0.5775902817596584,21.75490100981003,0.5724973949950009,22.4,4 out of 5 stars,A+
Kyler Murray,QB,ARI,LAR,Away,16.69217890380517,30,0.5564059634601723,16.4316841482931,0.5477228049431033,17.3,2 out of 5 stars,B
Kirk Cousins,QB,MIN,BUF,Away,14.737926477144608,28,0.5263545170408789,14.025609253063726,0.5009146161808473,16.4,2 out of 5 stars,C+
Ryan Tannehill,QB,TEN,DEN,Home,11.770315744793013,20,0.5885157872396507,11.243308206847162,0.5621654103423581,13,1 out of 5 stars,F
Derek Carr,QB,LV,IND,Home,14.576232930075017,24,0.6073430387531257,13.923189900107168,0.5801329125044653,16.1,3 out of 5 stars,C+
Russell Wilson,QB,DEN,TEN,Away,16.249742221124855,24,0.6770725925468689,16.442488887321225,0.6851037036383844,15.8,3 out of 5 stars,C
Jimmy Garoppolo,QB,SF,LAC,Home,16.210441970490336,26,0.6234785373265515,15.872059957843335,0.610463844532436,17,4 out of 5 stars,B-
Matt Ryan,QB,IND,LV,Away,9.30143199093558,20,0.465071599546779,12.902045701336544,0.6451022850668272,0.9,5 out of 5 stars,F
Taylor Heinicke,QB,WAS,PHI,Away,15.60699247085645,23,0.678564890037237,16.25284638693779,0.7066454950842518,14.1,1 out of 5 stars,F
Teddy Bridgewater,QB,MIA,CLE,Home,8.518416476615633,20,0.4259208238307816,11.783452109450904,0.5891726054725452,0.9,4 out of 5 stars,F
Trevor Lawrence,QB,JAC,KC,Away,16.40767638627034,27,0.6076917180100125,16.325251980386195,0.6046389622365257,16.6,4 out of 5 stars,B-
Jared Goff,QB,DET,CHI,Away,13.867713485740897,25,0.5547085394296358,12.996733551058425,0.5198693420423369,15.9,3 out of 5 stars,C
Tua Tagovailoa,QB,MIA,CLE,Home,17.841643480065464,33,0.5406558630322867,16.70234782866495,0.5061317523837864,20.5,4 out of 5 stars,A-
Baker Mayfield,QB,CAR,ATL,Home,11.351815122481995,20,0.5675907561240997,14.24545017497428,0.712272508748714,4.6,4 out of 5 stars,F
Daniel Jones,QB,NYG,HOU,Home,17.8082552055986,26,0.684932892523023,18.240364579426572,0.701552483824099,16.8,2 out of 5 stars,B-
Davis Mills,QB,HOU,NYG,Away,12.033958872127535,20,0.6016979436063767,11.448512674467908,0.5724256337233954,13.4,3 out of 5 stars,F
Justin Fields,QB,CHI,DET,Home,20.474380014837045,33,0.620435758025365,20.03482859262435,0.6071160179583136,21.5,5 out of 5 stars,A-
Jameis Winston,QB,NO,PIT,Away,10.951060657418672,26,0.42119464066994894,14.872943796312391,0.572036299858169,1.8,3 out of 5 stars,F
Andy Dalton,QB,NO,PIT,Away,15.476102071356395,26,0.5952346950521691,15.93728867336628,0.6129726412833185,14.4,3 out of 5 stars,D-
Jacoby Brissett,QB,CLE,MIA,Away,14.646499008259518,24,0.6102707920108132,14.4092842975136,0.6003868457297333,15.2,4 out of 5 stars,D+
Geno Smith,QB,SEA,TB,Away,16.60128714242545,31,0.5355253916911435,15.958981632036355,0.514805859097947,18.1,3 out of 5 stars,B+
Colt McCoy,QB,ARI,LAR,Away,4.807525291538529,20,0.24037626457692646,5.625036130769328,0.28125180653846643,2.9,2 out of 5 stars,F
Case Keenum,QB,BUF,MIN,Home,8.278481473649109,23,0.35993397711517866,7.88354496235587,0.34276282445025524,9.2,3 out of 5 stars,F
Nick Foles,QB,IND,LV,Away,5.745291641111626,26,0.22097275542737022,7.778988058730895,0.2991918484127267,1,5 out of 5 stars,F
Sam Ehlinger,QB,IND,LV,Away,11.992226595625288,23,0.5214011563315343,11.260323708036127,0.4895792916537447,13.7,5 out of 5 stars,F
John Wolford,QB,LAR,ARI,Home,7.141387916720142,20,0.3570693958360071,6.987697023885918,0.3493848511942959,7.5,3 out of 5 stars,F
Kenny Pickett,QB,PIT,NO,Home,13.099594444520548,21,0.6237902116438356,12.41370634931507,0.5911288737769081,14.7,4 out of 5 stars,D-
Malik Willis,QB,TEN,DEN,Home,5.285240353092058,20,0.2642620176546029,5.1503433615600835,0.2575171680780042,5.6,1 out of 5 stars,F
Desmond Ridder,QB,ATL,CAR,Away,3.6066457599999997,20,0.18033228799999998,4.7666368,0.23833184,0.9,3 out of 5 stars,F
Bryce Perkins,QB,LAR,ARI,Home,4.52067048,20,0.22603352399999999,6.072386399999999,0.30361931999999997,0.9,3 out of 5 stars,F
