player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Jonathan Taylor,RB,IND,LV,Away,12.787660582937036,24,0.5328191909557098,13.210943689910051,0.5504559870795854,11.8,3 out of 5 stars,B+
Austin Ekeler,RB,LAC,SF,Away,17.73866147681906,35,0.5068188993376874,17.926659252598657,0.5121902643599616,17.3,2 out of 5 stars,A
Najee Harris,RB,PIT,NO,Home,11.154573115297897,16,0.6971608197061185,12.035104450425568,0.752194028151598,9.1,2 out of 5 stars,C+
James Conner,RB,ARI,LAR,Away,8.953799524157994,20,0.4476899762078997,8.676856463082848,0.4338428231541423,9.6,2 out of 5 stars,B-
Ezekiel Elliott,RB,DAL,GB,Away,8.333869928567676,18,0.46299277380931536,9.034099897953825,0.5018944387752123,6.7,4 out of 5 stars,C
Nick Chubb,RB,CLE,MIA,Away,15.701217090144821,37,0.4243572186525627,15.487452985921175,0.418579810430302,16.2,3 out of 5 stars,A
Alvin Kamara,RB,NO,PIT,Away,15.21936178371229,31,0.4909471543132997,15.22765969101756,0.4912148287425019,15.2,2 out of 5 stars,A
Antonio Gibson,RB,WAS,PHI,Away,10.288520830278177,17,0.6052071076634222,10.797886900397396,0.635169817670435,9.1,3 out of 5 stars,C+
Leonard Fournette,RB,TB,SEA,Home,16.350805993980288,25,0.6540322397592115,18.558294277114697,0.7423317710845879,11.2,4 out of 5 stars,B
Cordarrelle Patterson,RB,ATL,CAR,Away,11.965084535546026,23,0.5202210667628707,12.550120765065753,0.5456574245680761,10.6,3 out of 5 stars,B
Aaron Jones,RB,GB,DAL,Home,12.898220639758911,21,0.6142009828456624,13.711743771084162,0.6529401795754363,11,3 out of 5 stars,B
Derrick Henry,RB,TEN,DEN,Home,18.59619148329984,37,0.5025997698189146,19.06598783328549,0.5152969684671754,17.5,3 out of 5 stars,A
Dalvin Cook,RB,MIN,BUF,Away,13.308159623166564,26,0.511852293198714,12.96879946166652,0.4987999792948662,14.1,3 out of 5 stars,A-
Josh Jacobs,RB,LV,IND,Home,17.2684446965273,30,0.5756148232175767,17.469206709324716,0.5823068903108238,16.8,3 out of 5 stars,A
Devin Singletary,RB,BUF,MIN,Home,9.300879886274044,16,0.5813049928921278,9.25839983753435,0.5786499898458969,9.4,2 out of 5 stars,B-
David Montgomery,RB,CHI,DET,Home,10.996619634894891,21,0.5236485540426139,11.295170906992702,0.5378652812853668,10.3,4 out of 5 stars,B
AJ Dillon,RB,GB,DAL,Home,8.278824402007274,17,0.4869896707063102,8.226892002867535,0.48393482369809027,8.4,3 out of 5 stars,C
D Andre Swift,RB,DET,CHI,Away,11.651789338218139,18,0.6473216299010077,12.702556197454484,0.7056975665252491,9.2,3 out of 5 stars,B-
Elijah Mitchell,RB,SF,LAC,Home,4.476495539345359,17,0.2633232670203153,5.109279341921943,0.3005458436424672,3,4 out of 5 stars,F
Tony Pollard,RB,DAL,GB,Away,11.3066072779988,23,0.4915916207825565,11.223724682855432,0.48798802968936666,11.5,4 out of 5 stars,B+
Chuba Hubbard,RB,CAR,ATL,Home,4.3166339114614045,15,0.287775594097427,3.638048444944864,0.24253656299632423,5.9,4 out of 5 stars,C-
Saquon Barkley,RB,NYG,HOU,Home,19.218529110289495,36,0.5338480308413749,18.755041586127852,0.5209733773924403,20.3,5 out of 5 stars,A+
Clyde Edwards Helaire,RB,KC,JAX,Home,9.485065371692919,19,0.49921396693120623,10.935807673847028,0.5755688249393173,6.1,4 out of 5 stars,C-
Alexander Mattison,RB,MIN,BUF,Away,4.9390688487910595,11,0.4490062589810054,4.9986697839872285,0.4544245258170207,4.8,3 out of 5 stars,D-
Jamaal Williams,RB,DET,CHI,Away,12.656405007440906,25,0.5062562002976363,13.580578582058438,0.5432231432823376,10.5,3 out of 5 stars,B
Latavius Murray,RB,DEN,TEN,Away,7.471437255980769,14,0.5336740897129121,8.144910365686814,0.5817793118347724,5.9,2 out of 5 stars,D+
Miles Sanders,RB,PHI,WAS,Home,11.348513400261666,22,0.515841518193712,11.155019143230952,0.507046324692316,11.8,2 out of 5 stars,B+
Christian McCaffrey,RB,SF,LAC,Home,18.755352630967494,43,0.4361709914178487,18.607646615667846,0.43273596780622897,19.1,4 out of 5 stars,A+
Kenneth Gainwell,RB,PHI,WAS,Home,4.850304330670031,12,0.40419202755583594,4.657577615242902,0.3881314679369085,5.3,2 out of 5 stars,D-
Kareem Hunt,RB,CLE,MIA,Away,8.95755715411812,15,0.5971704769412081,9.4536530773116,0.63024353848744,7.8,3 out of 5 stars,C
