player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Mark Andrews,TE,Baltimore Ravens,CIN,17.07558432450884,31,7.34949494949495,93.72265421189935,0.6714285714285713,0,0.5508253007906077
Cooper Kupp,WR,Los Angeles Rams,DAL,19.24184844322656,40,8.088235294117647,107.21403679955395,0.7460545193687231,0,0.481046211080664
Travis Kelce,TE,Kansas City Chiefs,LV,11.902101936727407,32,5.4419642857142865,62.95984658735129,0.5016891891891891,1,0.37194068552273146
Deebo Samuel,WR,San Francisco 49ers,CAR,12.366299911735997,25,4.8461289277615816,79.11489416109174,0.38095238095238093,2,0.49465199646943986
Dalton Schultz,TE,Dallas Cowboys,LAR,8.906324460824461,12,4.5782145782145784,45.44489898989899,0.34545454545454546,0,0.7421937050687051
Ja Marr Chase,WR,Cincinnati Bengals,BAL,15.462948117691035,32,4.845358455882352,88.88308105436133,0.7116013071895424,1,0.48321712867784483
George Kittle,TE,San Francisco 49ers,CAR,10.706795917676645,20,5.02707205331112,57.646884624496565,0.42857142857142855,1,0.5353397958838323
Justin Jefferson,WR,Minnesota Vikings,CHI,14.50300576923918,35,5.6825302985515815,84.0568525664159,0.5622837370242215,1,0.4143715934068337
Davante Adams,WR,Las Vegas Raiders,KC,17.595839331518434,28,7.436625874125874,93.93830742281585,0.7472826086956521,0,0.6284228332685154
Dawson Knox,TE,Buffalo Bills,PIT,8.279758734887324,13,3.0818868695119463,36.87967842504233,0.5084745762711864,0,0.6369045180682557
Mike Evans,WR,Tampa Bay Buccaneers,ATL,12.271448850970692,28,4.1502794715447155,56.78867254733218,0.752906976744186,0,0.43826603039181045
Tyreek Hill,WR,Miami Dolphins,NYJ,15.107799687424071,29,6.602260972365893,81.64878156465005,0.6268656716417911,1,0.5209586099111749
Dallas Goedert,TE,Philadelphia Eagles,ARI,9.94402151449936,22,4.167614420581903,58.26315999123663,0.3389830508474576,0,0.45200097793178906
Stefon Diggs,WR,Buffalo Bills,PIT,12.429314721400019,34,5.620836286321758,66.77720107650904,0.4901960784313726,0,0.365568080041177
Kyle Pitts,TE,Atlanta Falcons,TB,9.175042972017255,15,4.492886423920907,65.10417941874984,0.0696969696969697,0,0.611669531467817
Mike Williams,WR,Los Angeles Chargers,CLE,11.657982708286225,25,4.482633073618292,63.45358870967742,0.5118845500848896,0,0.46631930833144897
