player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Mark Andrews,TE,Baltimore Ravens,PIT,15.963178040670467,24,6.764057239057239,87.2400656399899,0.6428571428571428,0,0.6651324183612695
Travis Kelce,TE,Kansas City Chiefs,DEN,11.293001272728276,36,5.063337053571429,61.95454367564183,0.4484797297297297,1,0.3136944797980077
Deebo Samuel,WR,San Francisco 49ers,TB,13.592270265130455,20,5.615808228053126,87.5262011935786,0.38095238095238093,2,0.6796135132565227
Dalton Schultz,TE,Dallas Cowboys,HOU,9.13296874146874,19,4.296068796068797,45.485707070707065,0.40606060606060607,0,0.48068256534046006
Ja Marr Chase,WR,Cincinnati Bengals,CLE,13.976010509281217,29,4.659237132352941,76.21882139183177,0.690359477124183,1,0.4819313968717661
George Kittle,TE,San Francisco 49ers,TB,11.718892521979855,19,5.825489379425239,63.775764036958066,0.42857142857142855,1,0.6167838169463081
Justin Jefferson,WR,Minnesota Vikings,DET,15.695299762872786,40,6.04167898315105,94.1840490797546,0.5622837370242215,1,0.39238249407181963
Davante Adams,WR,Las Vegas Raiders,LAR,16.5920239396781,33,7.571022727272727,92.19556054302606,0.5978260869565217,0,0.5027886042326697
Dawson Knox,TE,Buffalo Bills,NYJ,8.924958048020788,13,3.265999591586686,40.37720964091851,0.5423728813559322,0,0.6865352344631375
Mike Evans,WR,Tampa Bay Buccaneers,SF,11.587120690240095,19,4.060975609756098,54.05470094664372,0.6918604651162791,0,0.6098484573810576
Hunter Henry,TE,New England Patriots,ARI,9.475136214236509,15,3.292199603675014,38.45429855021953,0.6639344262295082,0,0.6316757476157673
Tyreek Hill,WR,Miami Dolphins,LAC,14.19417427274629,37,6.241392049652726,75.08446264977496,0.6140724946695095,1,0.38362633169584565
Stefon Diggs,WR,Buffalo Bills,NYJ,13.426578343361914,36,5.956626506024096,73.11010188389082,0.5228758169934641,0,0.37296050953783094
Mike Williams,WR,Los Angeles Chargers,MIA,11.732252285600953,24,4.5158377630525015,66.78068548387097,0.46604414261460103,0,0.48884384523337304
Tyler Lockett,WR,Seattle Seahawks,CAR,12.29316347233014,24,4.654031635802469,71.66147654428904,0.4666666666666667,0,0.5122151446804225
Pat Freiermuth,TE,Pittsburgh Steelers,BAL,9.288201743162723,17,4.071826625386997,39.32685074252598,0.5766590389016018,1,0.5463648084213366
Diontae Johnson,WR,Pittsburgh Steelers,BAL,15.161135223360322,15,6.6758254269449715,84.45943407503543,0.605890603085554,2,1.0107423482240214
Noah Fant,TE,Seattle Seahawks,CAR,7.653860048130882,11,4.335262345679013,40.862288752913756,0.23333333333333334,0,0.6958054589209893
Hunter Renfrow,WR,Las Vegas Raiders,LAR,12.951429688974743,12,6.762626262626262,65.7301510838625,0.5217391304347826,1,1.079285807414562
Tyler Higbee,TE,Los Angeles Rams,LV,7.115946040216107,13,4.0366174055829225,33.903202642539135,0.2845528455284553,0,0.5473804646320082
CeeDee Lamb,WR,Dallas Cowboys,HOU,11.043061549254173,24,4.707797961896323,67.12113387978141,0.3295081967213115,0,0.4601275645522572
Keenan Allen,WR,Los Angeles Chargers,MIA,11.280928568268337,22,6.10158013544018,64.24217447916666,0.30098684210526316,0,0.5127694803758335
T J Hockenson,TE,Minnesota Vikings,DET,9.142527222452937,22,4.83427554438861,48.136247443762784,0.31862745098039214,0,0.41556941920240625
Tee Higgins,WR,Cincinnati Bengals,CLE,11.702694544878762,23,5.1687127976190474,69.3976671749781,0.38690476190476186,1,0.5088128062990765
Darren Waller,TE,Las Vegas Raiders,LAR,9.153059209491937,18,4.924242424242424,57.423213965802105,0.15810276679841898,0,0.5085032894162187
Tyler Conklin,TE,New York Jets,BUF,5.769060746940043,11,3.386299974535268,32.03183486945136,0.14545454545454545,0,0.5244600679036403
Chris Godwin,WR,Tampa Bay Buccaneers,SF,11.065365281143793,23,6.146341463414634,65.83556675682323,0.2823920265780731,2,0.4811028383105997
David Njoku,TE,Cleveland Browns,CIN,6.889640888007236,16,2.8220338983050848,36.57800694302635,0.3034705407586763,0,0.43060255550045223
Brandin Cooks,WR,Houston Texans,DAL,12.473697182711646,13,5.704449152542373,72.10758320726173,0.4017857142857143,0,0.9595151679008959
Jaylen Waddle,WR,Miami Dolphins,LAC,11.946696113075918,28,6.1219059405940595,64.39314571350316,0.42857142857142855,1,0.4266677183241399
Gerald Everett,TE,Los Angeles Chargers,MIA,5.652024528644689,17,3.102292978495901,30.29779239766082,0.22530009233610343,2,0.3324720310967464
Amon Ra St Brown,WR,Detroit Lions,MIN,11.952938475554785,27,6.037878787878788,66.73129516397998,0.37681159420289856,0,0.4427014250205476
Evan Engram,TE,Jacksonville Jaguars,TEN,6.612984093421664,11,3.3800845604315497,31.685558482936095,0.3157894736842105,1,0.6011803721292422
Foster Moreau,TE,Las Vegas Raiders,LAR,4.248683383818205,13,1.906158357771261,22.857865331233185,0.16830294530154277,0,0.3268217987552466
Marquise Brown,WR,Arizona Cardinals,NE,9.88318092294341,17,5.0296686746987955,54.93346585594013,0.33333333333333337,1,0.5813635837025535
Austin Hooper,TE,Tennessee Titans,JAX,4.6938060978266485,12,2.434540389972145,23.00399539204213,0.19602272727272727,0,0.3911505081522207
Amari Cooper,WR,Cleveland Browns,CIN,12.967948306543363,24,5.330508474576272,66.61047580151113,0.6069410815173526,0,0.5403311794393068
Adam Thielen,WR,Minnesota Vikings,DET,12.395654719897689,20,4.901333591032084,55.332232184992925,0.7352941176470589,0,0.6197827359948844
Christian Kirk,WR,Jacksonville Jaguars,TEN,12.515322291975643,26,5.201679921365383,70.11256524841338,0.4838709677419355,0,0.4813585496913709
DeVonta Smith,WR,Philadelphia Eagles,NYG,10.009191658308202,16,4.412076425689144,58.18078818597961,0.3507462686567163,1,0.6255744786442626
Van Jefferson,WR,Los Angeles Rams,LV,7.55166602948251,14,2.9194436395247756,42.84196720480523,0.30129124820659975,0,0.5394047163916078
A J Brown,WR,Philadelphia Eagles,NYG,12.621253096346921,23,5.595965923327487,71.11731673144716,0.45192307692307687,0,0.5487501346237792
Tyler Boyd,WR,Cincinnati Bengals,CLE,9.21224919750053,15,4.518408764367816,50.85228723362598,0.3113026819923372,0,0.6141499465000353
Jonnu Smith,TE,New England Patriots,ARI,3.349132666220242,13,1.9061277705345505,19.38441662308899,0.07627118644067796,0,0.25762558970924937
Brandon Aiyuk,WR,San Francisco 49ers,TB,8.43030112913956,20,3.840389887298203,48.384643944456826,0.29850746268656714,1,0.42151505645697795
K J Osborn,WR,Minnesota Vikings,DET,8.587961581031585,13,3.1700167504187604,43.26482617586912,0.446078431372549,0,0.660612429310122
DeAndre Hopkins,WR,Arizona Cardinals,NE,11.111385016210775,25,3.71421686746988,49.87609915809168,0.7111111111111112,0,0.44445540064843103
Hayden Hurst,TE,Cincinnati Bengals,CLE,4.240266778548029,13,2.311316287878788,17.891540891540892,0.24621212121212122,1,0.3261743675806176
Jakobi Meyers,WR,New England Patriots,ARI,8.202449674008847,15,4.975643759225849,50.28060630216818,0.13432835820895522,1,0.5468299782672564
Elijah Moore,WR,New York Jets,BUF,9.399364078175315,13,4.039646627881922,49.18002302695892,0.41025641025641024,0,0.7230280060134858
Courtland Sutton,WR,Denver Broncos,KC,7.759302000753966,14,3.6925541782612363,50.71233866847228,0.14029850746268654,0,0.5542358571967119
Robert Woods,WR,Tennessee Titans,JAX,11.94132721455432,12,5.125348189415042,65.90774331968012,0.46464646464646464,0,0.99511060121286
Brock Wright,TE,Detroit Lions,MIN,3.7079406035956777,11,1.38008658008658,14.675867545461765,0.25838509316770186,0,0.33708550941778886
Donovan Peoples Jones,WR,Cleveland Browns,CIN,8.28305541493706,15,3.083333333333333,53.18419560595322,0.2633053221288515,1,0.5522036943291373
Quez Watkins,WR,Philadelphia Eagles,NYG,6.394322585478228,11,3.1525774261930612,43.704148247626506,0.07460317460317459,0,0.5813020532252935
Corey Davis,WR,New York Jets,BUF,8.513565802862612,14,3.46031746031746,48.72295961592771,0.3555555555555555,1,0.6081118430616151
Nick Westbrook Ikhine,WR,Tennessee Titans,JAX,6.789046219397321,14,2.8329197265130412,36.932475131655934,0.3041322314049587,1,0.48493187281409433
Laviska Shenault Jr,WR,Carolina Panthers,SEA,7.439529098578965,11,4.937871581450654,51.08524342336396,0,1,0.6763208271435422
DeVante Parker,WR,New England Patriots,ARI,8.807059880610364,13,4.227877385772123,52.72068556145354,0.23684210526315788,0,0.6774661446623357
DeAndre Carter,WR,Los Angeles Chargers,MIA,3.6656049466861487,13,1.5511464892479505,18.761812865497077,0.16897506925207756,0,0.2819696112835499
Zay Jones,WR,Jacksonville Jaguars,TEN,6.135369484153984,19,3.2808864265927977,40.282596041909194,0.1,1,0.3229141833765255
Jauan Jennings,WR,San Francisco 49ers,TB,5.8329082853715,11,2.250490866900696,22.586832600844176,0.40816326530612246,0,0.5302643895792273
Michael Gallup,WR,Dallas Cowboys,HOU,7.690025900900901,12,3.635135135135135,47.23886904761905,0.19142857142857142,0,0.6408354917417417
Rondale Moore,WR,Arizona Cardinals,NE,5.317607510280138,13,3.898303417752643,30.963469578664018,0.07256235827664398,1,0.4090467315600106
Jamal Agnew,WR,Jacksonville Jaguars,TEN,5.8634648985082185,14,3.1412742382271466,31.67827779394645,0.1875,0,0.4188189213220156
Josh Reynolds,WR,Detroit Lions,MIN,6.987307706114518,13,2.847129834934713,42.4030694559308,0.22057264050901376,0,0.5374852081626552
Nico Collins,WR,Houston Texans,DAL,5.822532202657211,16,2.67728813559322,39.69602420574887,0.08571428571428572,0,0.3639082626660757
Devin Duvernay,WR,Baltimore Ravens,PIT,3.974964792003418,13,2.2757575757575754,19.020210690596954,0.15584415584415584,0,0.30576652246180136
Julio Jones,WR,Tampa Bay Buccaneers,SF,5.462020720431357,13,2.7219512195121953,36.26626506024096,0.07906976744186048,0,0.42015544003318134
Jerry Jeudy,WR,Denver Broncos,KC,8.157765460460627,16,4.631154156577885,58.42188382171683,0,0,0.5098603412787892
Mack Hollins,WR,Las Vegas Raiders,LAR,3.6255800559561315,16,1.021324354657688,15.690241588205243,0.2576489533011272,0,0.22659875349725822
Demarcus Robinson,WR,Baltimore Ravens,PIT,3.706374316632324,16,1.5544792184136447,16.644977050835813,0.2107728337236534,0,0.23164839478952026
Kadarius Toney,WR,Kansas City Chiefs,DEN,6.373980123906168,11,4.04030987394958,43.53825186931378,0,0,0.5794527385369244
Darius Slayton,WR,New York Giants,PHI,6.013094229740037,14,2.558922558922559,33.51814768460576,0.2606060606060606,1,0.42950673069571693
Marquise Goodwin,WR,Seattle Seahawks,CAR,4.213059401316977,13,1.8546576879910213,27.766396482305574,0.08484848484848485,0,0.32408149240899825
