Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Tee Higgins,WR,CIN,TEN,11.369955575044521,27,4.997892720306513,71.07009214891265,0.29400000000000004,0,9.75,0.42110946574238967,Away
Michael Pittman Jr,WR,IND,PIT,10.544431043588709,19,6.610051181102362,69.45845013477089,0.11559340659340661,0.2,10,0.5549700549257215,Home
Mike Evans,WR,TB,CLE,11.935649451392944,20,5.253265248226951,72.92716827279466,0.33605,0,9,0.5967824725696472,Away
Deebo Samuel,WR,SF,NO,8.212658634627491,23,4.537314572864322,51.021163481953295,0.2136475,0.22,8.75,0.3570721145490214,Home
Amon Ra St Brown,WR,DET,BUF,11.6353950213858,24,6.278645714285714,65.59632164242943,0.32274,0,9,0.484808125891075,Home
Curtis Samuel,WR,WAS,ATL,8.285035284580811,20,4.441059154929578,46.127130600571974,0.2719654411764706,0.09,10.5,0.41425176422904053,Home
Tyler Lockett,WR,SEA,LV,11.777977474519984,22,5.433573913043478,64.61190517998244,0.5,0.2,10,0.5353626124781811,Home
Courtland Sutton,WR,DEN,CAR,9.106204036635456,16,4.664807881773398,61.20057238605898,0.10895714285714286,0,10,0.569137752289716,Away
JuJu Smith Schuster,WR,KC,LAR,9.916016761096223,21,5.025154716981133,65.96039402605656,0.2079,0.22,9,0.4721912743379154,Home
Gabe Davis,WR,BUF,DET,11.612762665843332,23,3.193435,67.44045165843332,0.5453333333333334,0,9,0.504902724601884,Away
Ja Marr Chase,WR,CIN,TEN,16.754621916542035,35,6.707172030651341,86.24235901216366,0.8428,0.14,7,0.4787034833297724,Away
Brandon Aiyuk,WR,SF,NO,11.344112205080606,19,4.577115577889447,57.595044161358814,0.582675,0.1,10,0.5970585371095055,Home
DK Metcalf,WR,SEA,LV,10.280471256250717,20,4.8298434782608695,58.655495171202816,0.4,0.2,10,0.5140235628125358,Home
Donovan Peoples Jones,WR,CLE,TB,8.101921760459971,15,3.991737089201878,56.76053215859031,0.10500000000000001,0.1,9.5,0.5401281173639981,Home
DeVonta Smith,WR,PHI,GB,9.668747972655915,18,5.1626331658291456,54.94031389741341,0.2989,0.1,10,0.5371526651475508,Home
DJ Moore,WR,CAR,DEN,8.18298136305429,13,3.9500619047619043,45.922967521367525,0.2692756097560976,0,11,0.62946010485033,Home
Garrett Wilson,WR,NYJ,CHI,8.504982293906812,14,4.353555555555556,53.16324516129032,0.20198000000000002,0.1,9,0.607498735279058,Home
Allen Lazard,WR,GB,PHI,11.049879125812028,14,4.187136283185841,57.522693657219975,0.534006936416185,0,9,0.7892770804151449,Away
Jakobi Meyers,WR,NE,MIN,11.552406352184791,18,5.615661764705883,65.85242136498516,0.4032222222222222,0.13,7.75,0.641800352899155,Away
Mike Williams,WR,LAC,ARI,11.00351843680805,23,4.687752707581227,63.31049583017437,0.38809875,0,8,0.4784138450786109,Away
Joshua Palmer,WR,LAC,ARI,9.95716165702671,22,4.934476534296029,54.67724639878696,0.337033125,0,8.75,0.45259825713757773,Away
Darnell Mooney,WR,CHI,NYJ,7.775630672223766,13,3.9282880000000002,47.596765027322405,0.17530169491525424,0,11,0.5981254363249051,Away
Adam Thielen,WR,MIN,NE,8.176642734082481,13,4.365728744939271,48.12635504469988,0.19685714285714287,0,10,0.6289725180063447,Home
DeAndre Hopkins,WR,ARI,LAC,16.20553497035939,30,8.76619926199262,97.28469237668162,0.4156610169491526,0.2,5,0.5401844990119797,Home
Marquise Brown,WR,ARI,LAC,14.339761439274252,18,6.983738745387454,80.70434439461883,0.5195762711864407,0.17,6,0.796653413293014,Home
Chris Godwin,WR,TB,CLE,9.498122610917465,19,5.794042553191489,58.068013343217196,0.13238333333333335,0,7.75,0.4999011900482876,Away
Diontae Johnson,WR,PIT,IND,6.847966952575259,12,5.02599574468085,45.34969080234834,0,0.1,10,0.5706639127146049,Away
George Pickens,WR,PIT,IND,7.421705489861348,17,3.252114893617021,45.05133757338552,0.21508571428571432,0,9,0.4365709111683146,Away
Parris Campbell,WR,IND,PIT,7.943606458880595,19,3.9462992125984253,40.97843665768194,0.31210219780219783,0,10.75,0.41808455046739973,Home
Brandin Cooks,WR,HOU,MIA,8.157368565687426,13,4.409774384236453,52.59481373569199,0.1155,0,9,0.6274898896682635,Away
Marquez Valdes Scantling,WR,KC,LAR,6.327355163048367,14,2.655169811320755,44.32770257387988,0.09450000000000001,0,9,0.4519539402177405,Home
Jerry Jeudy,WR,DEN,CAR,8.827715364307506,14,3.3769152709359607,49.81906300268096,0.35955857142857145,0,9,0.6305510974505362,Away
Zay Jones,WR,JAX,BAL,7.9862629211837675,15,5.268060792951541,46.92232524707997,0.11,0,8.75,0.5324175280789178,Home
Alec Pierce,WR,IND,PIT,6.218479449684174,14,2.7624094488188975,43.43714285714285,0.11559340659340661,0.1,9.25,0.4441771035488696,Home
Darius Slayton,WR,NYG,DAL,7.282860725649233,16,2.697135326086957,45.820263959390864,0.2253777777777778,0,8,0.45517879535307704,Away
Drake London,WR,ATL,WAS,7.767110330755308,15,3.682,38.53486601941748,0.37543728813559324,0.09,10.5,0.5178073553836872,Away
Rondale Moore,WR,ARI,LAC,8.48277339603713,16,4.9967335793357925,51.73867623318385,0.1350898305084746,0,8,0.5301733372523206,Home
Nico Collins,WR,HOU,MIA,7.768270931859773,15,3.5644827586206898,51.670295525494275,0.1365,0,7.5,0.5178847287906515,Away
Noah Brown,WR,DAL,NYG,6.249288164376604,11,3.101317258883249,42.75383381088825,0.10720769230769231,0.11,9,0.5681171058524185,Home
Olamide Zaccheaus,WR,ATL,WAS,5.645518564803336,12,2.354405633802817,35.22003883495146,0.18771864406779662,0.09,10.25,0.470459880400278,Away
Devin Duvernay,WR,BAL,JAX,6.456070439886782,13,2.6652826086956525,33.234291355389544,0.30000000000000004,0,10,0.496620803068214,Away
DeAndre Carter,WR,LAC,ARI,6.316184029649965,12,3.0593754512635383,37.609213040181956,0.2042625,0.1,9,0.5263486691374971,Away
Josh Reynolds,WR,DET,BUF,8.643016672369548,14,3.74498,50.68806672369547,0.28362,0,7,0.6173583337406819,Home
Corey Davis,WR,NYJ,CHI,8.095068780534877,13,2.6813944444444444,49.97145558312655,0.292871,0,6.5,0.6226975985026828,Home
Marvin Jones Jr,WR,JAX,BAL,6.12093097652493,13,3.1386339207048457,38.91614016172507,0.11,0,8.5,0.4708408443480715,Home
DeVante Parker,WR,NE,MIN,5.579076453860475,13,1.929745588235294,39.13870326409495,0.11672222222222223,0,8.5,0.42915972722003654,Away
Allen Robinson II,WR,LAR,KC,7.098369189550839,15,3.3275696202531644,34.545843794242565,0.33,0,10,0.4732246126367226,Away
Robert Woods,WR,TEN,CIN,5.391974607013301,11,3.099,34.48474607013301,0.099,0.1,9.5,0.49017950972848195,Home
Randall Cobb,WR,GB,PHI,6.029329402983293,13,3.4032884955752216,46.07685155195682,0,0.14,5.5,0.46379456946025327,Away
Romeo Doubs,WR,GB,PHI,6.568888353010407,12,3.4132106194690266,34.141870895186685,0.3146826589595376,0.22,8.5,0.5474073627508672,Away
Demarcus Robinson,WR,BAL,JAX,4.780327171592965,16,2.5627717391304348,28.989413020277482,0.1,0,8,0.29877044822456034,Away
Treylon Burks,WR,TEN,CIN,6.249284782345828,14,3.43989,45.293397823458285,0,0,5.25,0.44637748445327347,Home
Chris Moore,WR,HOU,MIA,5.6074799690388195,11,2.484953694581281,29.79003121748179,0.231,0,7.25,0.5097709062762563,Away
Christian Watson,WR,GB,PHI,7.694748152024738,24,2.2324778761061945,29.739623931623928,0.6007578034682081,0,7.25,0.3206145063343641,Away
Isaiah McKenzie,WR,BUF,DET,5.662133482583931,15,2.6479725,24.10004375441073,0.3213571428571429,0,8.25,0.3774755655055954,Away
Richie James Jr,WR,NYG,DAL,3.562202333615341,12,2.3233749999999995,23.858481669486746,0.10244444444444445,0.3,7.75,0.2968501944679451,Away
Jarvis Landry,WR,NO,SF,6.621494733051499,12,3.4982579185520364,39.06195831578948,0.161028323699422,0,5,0.5517912277542916,Away
Damiere Byrd,WR,ATL,WAS,5.112957280719035,11,1.1720169014084505,29.62626796116505,0.26072033898305086,0,6.75,0.464814298247185,Away
Quez Watkins,WR,PHI,GB,3.8921137335075198,12,1.3899396984924623,22.015438842612888,0.19926666666666668,0.1,8.5,0.32434281112562663,Home
Jauan Jennings,WR,SF,NO,3.389095104396718,11,1.9900502512562814,23.940699787685773,0,0,7,0.3080995549451562,Home
Marquise Goodwin,WR,SEA,LV,6.02212775126923,14,2.0124347826086955,27.35910359964882,0.38,0,6,0.4301519822335164,Home
Michael Gallup,WR,DAL,NYG,5.183688770559943,12,2.7024340101522846,30.13794842406877,0.13644615384615386,0,6.5,0.43197406421332857,Home
Justin Watson,WR,KC,LAR,3.364039390614602,15,0.9833962264150944,17.383412774070543,0.18900000000000003,0,7.75,0.22426929270764012,Home
Jahan Dotson,WR,WAS,ATL,8.304200273922458,17,2.373318309859155,30.68277883698761,0.674877205882353,0,5.5,0.48848236905426223,Home
Keenan Allen,WR,LAC,ARI,6.807219756926674,21,3.6219057761732856,56.56266868840031,0,0.33,3,0.32415332175841305,Away
Skyy Moore,WR,KC,LAR,1.8221470463034577,15,1.1800754716981132,16.32109310454401,0,0.2,8,0.12147646975356384,Home
Kadarius Toney,WR,KC,LAR,3.2534452938108176,15,1.573433962264151,13.327283126787417,0.18900000000000003,0,4.25,0.21689635292072118,Home
Van Jefferson,WR,LAR,KC,4.13865326969373,13,1.5125316455696203,17.323874469089194,0.275,0,3.75,0.31835794382259464,Away
Travis Kelce,TE,KC,LAR,17.886838048815584,30,6.785433962264151,82.57121067683508,1.0395,0,10,0.5962279349605194,Home
Mark Andrews,TE,BAL,JAX,12.428172091202267,26,5.4638293478260875,63.36257417289221,0.56,0,9,0.4780066188923949,Away
T J Hockenson,TE,MIN,NE,9.372882889978655,20,4.559761133603239,53.212880374627495,0.2952857142857143,0,10,0.46864414449893277,Home
Pat Freiermuth,TE,PIT,IND,8.449882037306908,18,4.819042978723404,53.30577690802348,0.11829714285714286,0,8,0.4694378909614949,Away
Tyler Higbee,TE,LAR,KC,6.801971822151601,15,4.840101265822785,43.81921189240208,0,0,10,0.45346478814344005,Away
David Njoku,TE,CLE,TB,8.155778368182665,18,4.490704225352112,53.514262555066075,0.1365,0.13,8,0.45309879823237026,Home
George Kittle,TE,SF,NO,9.908335854698121,16,4.109453768844221,52.00233970276009,0.4855625,0.13,8,0.6192709909186326,Home
Gerald Everett,TE,LAC,ARI,7.222367814194377,20,3.7304642599277975,40.090031842304775,0.22468875,0,8.25,0.36111839070971885,Away
Kyle Pitts,TE,ATL,WAS,6.39125920786526,11,2.904112676056338,36.877452427184465,0.2085762711864407,0,10,0.5810235643513872,Away
Evan Engram,TE,JAX,BAL,5.983885535382802,13,3.6331453744493394,35.673128481581315,0.1,0,9.25,0.46029888733713864,Home
Juwan Johnson,TE,NO,SF,7.085859955302322,14,2.8185963800904976,31.190530947368423,0.4262514450867052,0,10,0.5061328539501658,Away
Robert Tonyan,TE,GB,PHI,5.407853156683666,11,3.7009522123893808,30.424417903733694,0.08582254335260116,0,9,0.49162301424396965,Away
Tyler Conklin,TE,NYJ,CHI,6.45085512269093,12,3.4630555555555556,33.01507344913152,0.30297,0.2,10,0.5375712602242442,Home
Hayden Hurst,TE,CIN,TEN,6.47911783268582,14,3.998314176245211,33.03960744563214,0.196,0,10,0.46279413090613003,Away
Cole Kmet,TE,CHI,NYJ,6.888403515844349,17,2.546912,29.85422092115535,0.4382542372881356,0,11,0.40520020681437346,Away
Dawson Knox,TE,BUF,DET,6.402932008266962,17,3.41162,34.11693436838391,0.21423809523809523,0,9,0.3766430593098213,Away
Noah Fant,TE,SEA,LV,5.198582803374432,13,3.0186521739130434,30.892567164179106,0.1,0,10,0.3998909848749563,Home
Dalton Schultz,TE,DAL,NYG,5.804532741116753,16,3.619865482233503,34.944,0.1267,0.13,8,0.36278329631979706,Home
Mike Gesicki,TE,MIA,HOU,6.023548881649324,12,2.3362000000000003,26.06306024506467,0.3748571428571429,0,7.75,0.5019624068041103,Home
Hunter Henry,TE,NE,MIN,4.349776197125735,12,2.0420588235294117,26.92080118694362,0.10611111111111113,0,9.75,0.3624813497604779,Away
Will Dissly,TE,SEA,LV,5.712750036263695,12,2.6161652173913046,26.04667427568042,0.30000000000000004,0,10,0.47606250302197456,Home
Foster Moreau,TE,LV,SEA,4.962413112094396,17,2.623599557522124,31.30613333333333,0.13,0.13,7.75,0.29190665365261154,Away
Austin Hooper,TE,TEN,CIN,4.609377569528416,11,2.1693000000000002,23.367275695284157,0.198,0,7.75,0.41903432450258327,Home
Greg Dulcich,TE,DEN,CAR,7.4842024049445985,14,3.447901477832512,44.52765951742628,0.21791428571428573,0,4.5,0.5345858860674714,Away
Isaiah Likely,TE,BAL,JAX,4.255390355435944,13,1.8451956521739132,21.327925293489866,0.2,0,7.75,0.3273377196489188,Away
Jonnu Smith,TE,NE,MIN,3.149839976435678,11,2.2666852941176474,22.364973293768546,0,0.11,8,0.2863490887668798,Away
Logan Thomas,TE,WAS,ATL,4.416755080370069,12,2.546478873239437,23.5783770257388,0.13094632352941177,0,7.75,0.3680629233641724,Home
Harrison Bryant,TE,CLE,TB,3.350151690761308,11,2.095661971830986,16.72320704845815,0.10500000000000001,0,9,0.3045592446146644,Home
Daniel Bellinger,TE,NYG,DAL,5.105400362165575,12,2.3132733695652177,21.66230344049633,0.2970888888888889,0,6.75,0.4254500301804646,Away
O J Howard,TE,HOU,MIA,2.940709162766618,12,0.9165812807881774,12.224185223725287,0.21000000000000002,0,9.5,0.24505909689721816,Away
