player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fl,pl_int_game,ex_ppd
Ryan Tannehill,QB,Tennessee Titans,HOU,17.760276819112224,20,230.91176470588238,1.4117647058823528,15.928599393168252,0.42966751918158563,4,0.8235294117647058,0.8880138409556112
Carson Wentz,QB,Washington Football Team,SF,15.018416860417886,20,208.02941176470588,1.5294117647058822,11.723535120015981,0.06787330316742082,5,0.4117647058823529,0.7509208430208943
Derek Carr,QB,Las Vegas Raiders,PIT,14.876001309614752,26,248.8235294117647,1.3823529411764706,8.054130743206372,0,5,0.8235294117647058,0.5721538965236443
Russell Wilson,QB,Denver Broncos,LAR,16.411652038593218,22,232.03151260504202,1.3928571428571428,12.196772486772485,0.15178571428571427,1,0.42857142857142855,0.745984183572419
Lamar Jackson,QB,Baltimore Ravens,ATL,21.297050235046285,32,236.3186274509804,1.5784313725490196,60.86135202366546,0.17129629629629628,3,1.0833333333333333,0.6655328198451964
Jimmy Garoppolo,QB,San Francisco 49ers,WAS,16.935444003337924,20,254.44117647058823,1.6666666666666665,3.0931209602954755,0.16363636363636364,3,0.8,0.8467722001668962
Mac Jones,QB,New England Patriots,CIN,14.654915907785707,20,235.97058823529412,1.4117647058823528,6.866806136680614,0,3,0.7647058823529411,0.7327457953892853
Matt Ryan,QB,Indianapolis Colts,LAC,14.264180176007411,24,227.3235294117647,1.3823529411764706,4.653566465956461,0.058823529411764705,4,0.7058823529411765,0.5943408406669755
Taylor Heinicke,QB,Washington Football Team,SF,15.027252561856553,22,211.7749766573296,1.3702147525676938,18.4218325208136,0.07326007326007325,2,0.9523809523809523,0.6830569346298433
Teddy Bridgewater,QB,Miami Dolphins,GB,16.03609881452581,20,218.52941176470588,1.5546218487394958,8.264349489795919,0.14880952380952378,1,0.5,0.8018049407262906
Trevor Lawrence,QB,Jacksonville Jaguars,NYJ,15.99967152673035,35,236.76470588235296,1.1764705882352942,22.98314060667002,0.18552036199095023,5,1,0.4571334721922957
Jared Goff,QB,Detroit Lions,CAR,13.452106253954392,28,211.9516806722689,1.4432773109243697,6.295012119375853,0,6,0.5714285714285714,0.4804323662126569
Tua Tagovailoa,QB,Miami Dolphins,GB,16.324817927170866,33,213.5686274509804,1.5392156862745097,10.957983193277311,0.24509803921568626,1,0.7843137254901961,0.4946914523385111
Baker Mayfield,QB,Los Angeles Rams,DEN,13.679850606909428,20,214.91176470588235,1.254201680672269,10.165732959850606,0.06785714285714285,3,0.9285714285714286,0.6839925303454714
Daniel Jones,QB,New York Giants,MIN,18.227281470968393,28,236.83422459893046,1.3074866310160427,31.376023265833695,0.26136363636363635,3,0.6363636363636364,0.6509743382488712
Sam Darnold,QB,Carolina Panthers,DET,17.41271149197083,26,229.8848560700876,1.2947434292866082,21.221983505440434,0.45056320400500627,4,1.1063829787234043,0.6697196727681087
Davis Mills,QB,Houston Texans,TEN,13.944615603540996,23,229.17764705882354,1.3458823529411765,3.5398030942334744,0,1,0.8,0.606287634936565
Zach Wilson,QB,New York Jets,JAX,15.350786199579737,24,203.7398190045249,1.0520361990950227,16.194222693922754,0.39560439560439564,1,0.8461538461538461,0.6396160916491557
Justin Fields,QB,Chicago Bears,BUF,12.146642359792194,37,162.80434782608694,0.6572890025575449,35.146292067048734,0.20496894409937888,5,0.8695652173913043,0.32828763134573496
Taysom Hill,QB,New Orleans Saints,CLE,15.453330300075832,13,144.6137254901961,1.030718954248366,32.125721301411915,0.4629629629629629,0,0.4444444444444444,1.1887177153904487
Jameis Winston,QB,New Orleans Saints,CLE,17.270702235690862,20,184.71848739495798,1.8529411764705883,22.916266054387602,0.14880952380952378,1,0.42857142857142855,0.8635351117845431
Andy Dalton,QB,New Orleans Saints,CLE,13.14354694162949,22,202.1470588235294,1.3862745098039215,9.792332161392935,0,1,1.2,0.5974339518922496
Tyler Huntley,QB,Baltimore Ravens,ATL,17.56814551091917,23,202.71529411764706,1.151764705882353,44.791415893505445,0.3288888888888889,3,0.64,0.7638324135182247
Tyrod Taylor,QB,New York Giants,MIN,19.751162879843882,20,206.97058823529412,1.2696078431372548,29.1474131121643,0.71875,0,0.8333333333333334,0.9875581439921941
Jacoby Brissett,QB,Cleveland Browns,NO,10.659888790464748,20,179.90866873065016,0.8513931888544892,6.053377068734158,0.08421052631578946,3,0.42105263157894735,0.5329944395232374
Trey Lance,QB,San Francisco 49ers,WAS,17.14819654258077,20,187.74117647058824,1.5,30.567313019390582,0.16363636363636364,0,0.4,0.8574098271290385
Geno Smith,QB,Seattle Seahawks,KC,16.38061202185792,32,219.27647058823527,1.4607843137254901,10.997492767598843,0.2444444444444444,1,0.26666666666666666,0.51189412568306
Drew Lock,QB,Seattle Seahawks,KC,14.288133351701335,20,200.62885154061624,0.984593837535014,9.912706066032971,0.3492063492063492,1,0.38095238095238093,0.7144066675850668
Josh Johnson,QB,San Francisco 49ers,WAS,16.269116623423287,20,225.5950226244344,1.7692307692307692,7.837772569074508,0,0,0.6153846153846154,0.8134558311711644
Mike White,QB,New York Jets,JAX,12.968007010362633,30,241.03725490196078,1.3725490196078431,-0.3034593081383723,0,0,2.1333333333333333,0.4322669003454211
Colt McCoy,QB,Arizona Cardinals,TB,10.956426049760516,22,174.28540305010893,0.9869281045751633,4.8174195389995,0,1,0.14814814814814814,0.4980193658982053
Case Keenum,QB,Buffalo Bills,CHI,9.983026493570245,20,135.9680306905371,1.1726342710997442,3.755073119845691,0,1,0.17391304347826086,0.49915132467851225
Tim Boyle,QB,Chicago Bears,BUF,7.287551513502659,20,139.94444444444446,0.6862745098039216,2.7800902984252835,0,0,1.3333333333333333,0.36437757567513296
Cooper Rush,QB,Dallas Cowboys,PHI,10.386390916914195,20,163.22058823529412,1.1985294117647058,-1.865502595563945,0,1,0.25,0.5193195458457097
Joe Flacco,QB,New York Jets,JAX,13.726005353551137,20,210.5420168067227,1.5630252100840336,1.9508098380323933,0,1,0,0.6863002676775569
Jordan Love,QB,Green Bay Packers,MIA,9.343484764542938,20,157.11609907120743,0.8869969040247678,5.634847645429363,0,1,0.631578947368421,0.4671742382271469
Mason Rudolph,QB,Pittsburgh Steelers,LV,14.979499301931764,20,190.58403361344537,1.138655462184874,33.729446800830246,0,0,0.5714285714285714,0.7489749650965882
Nick Foles,QB,Indianapolis Colts,LAC,15.372987494210284,20,235.61764705882354,1.2941176470588234,7.718110236220472,0,0,0,0.7686493747105142
Brandon Allen,QB,Cincinnati Bengals,NE,7.659180828413304,20,109.24303405572756,0.8281733746130031,-0.23234032267810745,0,0,0,0.3829590414206652
Brian Hoyer,QB,New England Patriots,CIN,9.576831058969379,20,154.44313725490196,0.8980392156862744,-1.9305129397179606,0,0,0,0.478841552948469
Nick Mullens,QB,Minnesota Vikings,NYG,12.632941176470588,20,186.41176470588235,1.2941176470588234,0,0,0,0,0.6316470588235295
Kyle Allen,QB,Houston Texans,TEN,10.065694272082954,23,162.61764705882354,1.0392156862745099,7.374589779653071,0,1,0,0.43763888139491103
Chad Henne,QB,Kansas City Chiefs,SEA,8.679607843137255,20,146.40196078431373,0.7058823529411765,0,0,0,0,0.43398039215686274
Ian Book,QB,Philadelphia Eagles,DAL,8.79899252518687,20,186.58823529411765,0.7058823529411765,5.119337016574585,0,0,2,0.43994962625934353
Blaine Gabbert,QB,Tampa Bay Buccaneers,ARI,7.946844294336555,20,114.65032679738562,0.8823529411764706,-1.6858054226475279,0,0,0,0.39734221471682774
C J Beathard,QB,Jacksonville Jaguars,NYJ,9.077149879894979,20,140.6764705882353,0.8235294117647058,1.5597340930674264,0,0,0,0.45385749399474895
Sam Ehlinger,QB,Indianapolis Colts,LAC,7.987081982399259,20,110.61764705882354,0.7941176470588235,3.859055118110236,0,0,0,0.39935409911996295
David Blough,QB,Arizona Cardinals,TB,8.540729910461295,20,119.47058823529412,0.7647058823529411,7.03082851637765,0,0,0,0.4270364955230647
Kellen Mond,QB,Cleveland Browns,NO,6.981568627450979,20,115.71568627450979,0.5882352941176471,0,0,0,0,0.34907843137254896
Nathan Peterman,QB,Chicago Bears,BUF,4.928388425736995,20,81.5,0.35294117647058826,2.566237198546416,0,0,0,0.24641942128684974
Brett Rypien,QB,Denver Broncos,LAR,6.834117647058824,20,120.8529411764706,0.5,0,0,0,0,0.3417058823529412
Chase Daniel,QB,Los Angeles Chargers,IND,8.178938140141554,20,117.05882352941177,0.9411764705882353,-2.6812068338785897,0,0,0,0.4089469070070777
Davis Webb,QB,New York Giants,MIN,8.007318093114023,20,126.47058823529412,0.8529411764705882,-4.632701421800948,0,0,0,0.40036590465570115
Logan Woodside,QB,Atlanta Falcons,BAL,9.066709368792313,20,139.47058823529412,0.9117647058823529,-1.5917298414886285,0,0,0,0.4533354684396157
John Wolford,QB,Los Angeles Rams,DEN,6.437501815541031,20,108.52287581699346,0.6470588235294118,-0.47204066811909945,0,0,0.4444444444444444,0.32187509077705156
