Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Tyler Lockett,WR,SEA,TB,10.88513575062265,21,5.3865,60.78831858407081,0.42550898203592813,0.22,9,0.5183397976486976,Away
JuJu Smith Schuster,WR,KC,JAX,9.540278629358594,18,4.978102189781022,64.21949967928158,0.188212927756654,0.25,8,0.5300154794088108,Home
Curtis Samuel,WR,WAS,PHI,8.56565074859235,15,4.877232142857143,46.16016713091922,0.2885029940119761,0.11,8.5,0.57104338323949,Away
CeeDee Lamb,WR,DAL,GB,11.550137014690453,24,5.11875,65.85362014690452,0.40090000000000003,0,8,0.4812557089454355,Away
Michael Pittman Jr,WR,IND,LV,11.486097137508303,14,6.581896551724137,72.85148861646235,0.195,0.13,8,0.8204355098220216,Away
Deebo Samuel,WR,SF,LAC,8.754174093209617,24,4.6842500000000005,51.76649093209616,0.30256666666666665,0.29,6.75,0.36475725388373403,Home
Dallas Goedert,TE,PHI,WAS,10.236231088249802,17,4.841463414634147,61.754993809327274,0.2733333333333333,0,8,0.6021312404852824,Home
DJ Moore,WR,CAR,ATL,11.110044987680299,22,5.041463414634147,61.89313280363224,0.4,0,10,0.505002044894559,Home
DK Metcalf,WR,SEA,TB,9.522113626728844,22,4.4365000000000006,51.908097345132745,0.42550898203592813,0.22,9,0.4328233466694929,Away
Mike Williams,WR,LAC,SF,10.458816803549178,26,4.562852233676976,60.95979643765904,0.34690184049079753,0,7,0.40226218475189146,Away
Brandon Aiyuk,WR,SF,LAC,11.218436577393504,20,4.86875,56.540615773935045,0.5216666666666666,0,8,0.5609218288696752,Home
Courtland Sutton,WR,DEN,TEN,10.519920449391877,16,5.165303030303029,65.69668934240363,0.22793333333333332,0,8,0.6574950280869923,Away
Amon Ra St Brown,WR,DET,CHI,9.872582666470066,20,5.122866972477064,52.02920608802962,0.35137142857142856,0,7,0.49362913332350333,Away
T J Hockenson,TE,MIN,BUF,9.14903376892217,17,4.05588,52.817072658546834,0.3065644171779141,0,8,0.5381784569954218,Away
Gabe Davis,WR,BUF,MIN,10.022485258356618,17,2.5380082987551864,60.519685039370074,0.45025210084033607,0,7,0.5895579563739187,Home
Jerry Jeudy,WR,DEN,TEN,12.51970621521336,18,4.422348484848484,63.10931972789116,0.6662666666666667,0,8,0.6955392341785199,Away
DeVonta Smith,WR,PHI,WAS,9.306586020152402,18,4.841463414634147,52.45854312835328,0.2733333333333333,0,8,0.5170325566751335,Home
Allen Lazard,WR,GB,DAL,11.01567444627024,18,4.0975,54.71539830885625,0.5825641025641025,0,7,0.61198191368168,Home
Donovan Peoples Jones,WR,CLE,MIA,7.2780391658020065,15,4.071691176470589,55.02193577566712,0,0.13,7.5,0.4852026110534671,Away
Adam Thielen,WR,MIN,BUF,8.163818310474282,17,4.3985,47.54445611087778,0.20168711656441718,0,8,0.4802246064984872,Away
David Njoku,TE,CLE,MIA,9.880318161864476,17,5.276911764705883,63.04816824966079,0.2028409090909091,0.14,7,0.581195185992028,Away
Chris Godwin,WR,TB,SEA,7.936048126369693,16,5.294117647058824,52.8898930284028,0,0,6.75,0.4960030078981058,Home
Darnell Mooney,WR,CHI,DET,10.449032765229283,17,5.093983739837398,70.8744630071599,0.13576576576576574,0,9,0.6146489861899579,Home
Drake London,WR,ATL,CAR,9.146445518766948,14,4.929370629370629,49.317602040816325,0.32499999999999996,0.1,9.5,0.653317537054782,Away
Alec Pierce,WR,IND,LV,7.677520088102476,12,3.0520498084291185,52.41495183887916,0.195,0.13,7.75,0.6397933406752063,Away
Zach Ertz,TE,ARI,LAR,9.201162198608333,16,4.654089219330856,43.13516085183507,0.4267669172932331,0,9,0.5750726374130208,Away
Diontae Johnson,WR,PIT,NO,6.77208584435734,15,4.864416666666666,45.998775110240075,0,0.13,8,0.4514723896238227,Home
Marquez Valdes Scantling,WR,KC,JAX,5.502324950955835,15,2.6067153284671534,41.98967286722258,0,0,7.25,0.36682166339705563,Home
Zay Jones,WR,JAX,KC,8.343923759046039,14,5.257090909090909,46.444766651563214,0.17848360655737705,0,7.75,0.5959945542175742,Away
Pat Freiermuth,TE,PIT,NO,8.352738716723827,13,4.132041666666667,51.83517883390495,0.18386666666666668,0,6.25,0.6425183628249098,Home
Olamide Zaccheaus,WR,ATL,CAR,7.079474989296417,11,3.113286713286713,44.2283163265306,0.21666666666666667,0.1,9.25,0.6435886353905833,Away
Brandin Cooks,WR,HOU,NYG,8.342752810284754,12,4.434926108374384,53.25609756097561,0.13328,0,7,0.6952294008570629,Away
Joshua Palmer,WR,LAC,SF,7.03307375649487,18,4.191958762886598,42.59425663395129,0.11294478527607363,0,7,0.39072631980527056,Away
Gerald Everett,TE,LAC,SF,6.608316570780973,14,3.450171821305842,36.73107960741549,0.20168711656441718,0,7.25,0.47202261219864095,Away
George Pickens,WR,PIT,NO,6.678075536910011,14,2.9385416666666666,41.84404703576678,0.17073333333333335,0,7,0.47700539549357224,Home
Evan Engram,TE,JAX,KC,6.888271495755614,15,3.953590909090909,40.053285002265525,0.15102459016393444,0,8.5,0.4592180997170409,Away
Mecole Hardman,WR,KC,JAX,6.687775986331277,15,2.832992700729927,32.72724502886466,0.376425855513308,0.13,7.25,0.44585173242208515,Home
Parris Campbell,WR,IND,LV,7.210000620676237,12,3.471340996168583,34.94330122591944,0.33,0,8.75,0.6008333850563531,Away
Romeo Doubs,WR,GB,DAL,5.957874259696689,14,3.285641025641026,31.304383622607922,0.27076923076923076,0.22,8.5,0.4255624471211921,Home
Rondale Moore,WR,ARI,LAR,8.665649849539333,13,4.854460966542751,52.490960579972814,0.1648872180451128,0,6,0.6665884499645641,Away
George Kittle,TE,SF,LAC,9.099242482075075,21,4.78675,49.80067482075074,0.3443,0.17,6,0.43329726105119404,Home
Robert Tonyan,TE,GB,DAL,5.696267074047448,13,4.0306410256410254,31.39408099688474,0.09025641025641026,0,7.25,0.43817439031134214,Home
Marvin Jones Jr,WR,JAX,KC,7.056608089894166,13,3.641181818181818,41.651155414589944,0.17848360655737705,0,7.5,0.5428160069149358,Away
Kyle Pitts,TE,ATL,CAR,7.449948622805765,17,3.606223776223776,42.168367346938766,0.23833333333333334,0,9,0.4382322719297509,Away
Tyler Higbee,TE,LAR,ARI,6.484593524909965,14,4.527551020408163,42.208180147058826,0,0,8,0.4631852517792832,Home
DeAndre Hopkins,WR,ARI,LAR,16.966604713568373,31,7.896468401486989,97.79272768463977,0.6498496240601503,0.33,3,0.5473098294699476,Away
DeAndre Carter,WR,LAC,SF,4.706756898975289,13,2.587628865979381,30.436786623046164,0.10487730061349694,0.13,7.25,0.3620582229980992,Away
Noah Fant,TE,SEA,TB,4.828033384558317,14,2.8499999999999996,27.647699115044247,0.10637724550898203,0,9,0.3448595274684512,Away
Tre Quan Smith,WR,NO,PIT,6.177175130114196,13,2.4353524229074894,40.03810295905959,0.15928143712574852,0,6,0.475167317701092,Away
Allen Robinson II,WR,LAR,ARI,7.014590823829532,15,3.1491632653061226,33.55009191176471,0.34750000000000003,0,8,0.4676393882553021,Home
Cade Otton,TE,TB,SEA,4.989772838562085,15,2.541176470588235,28.232386573220214,0.14932432432432433,0,7.5,0.33265152257080566,Home
Terrace Marshall Jr,WR,CAR,ATL,6.931658522743003,16,2.5853658536585367,45.189755959137344,0.18666666666666668,0,6,0.4332286576714377,Home
Mike Gesicki,TE,MIA,CLE,5.493347377097979,13,2.1836974789915966,22.564986376021796,0.35750000000000004,0,7,0.42256518285369066,Home
Will Dissly,TE,SEA,TB,5.526686436860793,12,2.5365,23.436460176991154,0.31913173652694615,0,9,0.4605572030717327,Away
Cole Kmet,TE,CHI,DET,7.434379666353588,13,3.019186991869918,34.81002386634845,0.40729729729729724,0,9,0.571875358950276,Home
Isaiah McKenzie,WR,BUF,MIN,5.893523684867043,14,2.8243983402489627,24.433413214652514,0.33966386554621847,0,6.5,0.4209659774905031,Home
K J Osborn,WR,MIN,BUF,4.527768600268486,12,2.4353800000000003,20.999559008819826,0.20168711656441718,0,7.75,0.3773140500223738,Away
Dawson Knox,TE,BUF,MIN,5.239391739723358,15,2.8243983402489627,24.52738788086272,0.22907563025210081,0,7,0.34929278264822383,Home
Greg Dulcich,TE,DEN,TEN,12.65859175427747,18,4.717171717171717,68.28405895691611,0.5786,0,2.5,0.7032550974598595,Away
Marquise Goodwin,WR,SEA,TB,4.976340628477558,12,1.9,23.436460176991154,0.2804491017964072,0,5.25,0.41469505237312987,Away
Foster Moreau,TE,LV,IND,3.6963682810640703,11,2.691026785714286,26.90854888206927,0,0.17,5.75,0.33603348009673367,Home
Darren Waller,TE,LV,IND,5.829377030342474,20,3.042857142857143,32.25339763261728,0.18043478260869567,0,4.75,0.2914688515171237,Home
Jarvis Landry,WR,NO,PIT,6.339608269688522,17,3.758259911894273,44.60478313741386,0,0,3.25,0.37291813351108954,Away
Daniel Bellinger,TE,NYG,HOU,5.645412464208395,13,2.372694444444445,25.682652419861725,0.3151333333333333,0,6.75,0.4342624972467996,Home
Mo Alie Cox,TE,IND,LV,4.4398229059725836,12,1.4041379310344828,17.57753940455342,0.33,0,8.25,0.36998524216438194,Away
Jahan Dotson,WR,WAS,PHI,10.17525244104906,14,2.9263392857142856,34.66573816155989,0.874251497005988,0,3.75,0.7268037457892186,Away
Julio Jones,WR,TB,SEA,5.474396367856563,11,1.7647058823529411,28.69070453707119,0.28716216216216217,0,3.5,0.4976723970778693,Home
Michael Gallup,WR,DAL,GB,4.994342077649528,14,2.34,25.58342077649528,0.21100000000000002,0,4.5,0.35673871983210914,Away
Rashid Shaheed,WR,NO,PIT,4.629090661107104,15,1.002202643171806,24.214025131738957,0.28443113772455086,0,3.25,0.30860604407380693,Away
Cameron Brate,TE,TB,SEA,3.2369887386898695,13,2.294117647058824,20.899299151604573,0,0,4,0.24899913374537458,Home
Wan Dale Robinson,WR,NYG,HOU,6.356033417138069,13,3.1083333333333334,31.71866750471402,0.27166666666666667,0,3.25,0.48892564747215916,Home
Jelani Woods,TE,IND,LV,4.279990946514483,12,0.7605747126436782,9.297035901926444,0.495,0,6.75,0.3566659122095403,Away
Keenan Allen,WR,LAC,SF,4.613407308307758,23,2.587628865979381,33.19592875318067,0,0,2,0.20058292644816336,Away
Samori Toure,WR,GB,DAL,3.8422099979459796,14,1.270320512820513,22.424343569203383,0.27076923076923076,0.33,2.5,0.2744435712818557,Home
Kadarius Toney,WR,KC,JAX,0.9547522040611847,13,1.2037956204379563,3.5285439384220654,0,0,2.75,0.07344247723547574,Home
