Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,Int_pas,games,ex_ppd,home_away
Marcus Mariota,QB,ATL,CAR,15.980503967354341,29,198.95,1.2999999999999998,32.406857855361594,0.3136363636363636,0.8,0.7,10,0.5510518609432531,Away
Russell Wilson,QB,DEN,TEN,17.024201722017217,24,258.8,1.3699999999999999,14.555350553505537,0.09777777777777778,0.14,0.57,7,0.709341738417384,Away
Jimmy Garoppolo,QB,SF,LAC,15.262108976797261,26,224.2,1.6,3.6479079497907954,0.15988636363636366,0.43,0.57,6.75,0.5870041914152793,Home
Davis Mills,QB,HOU,NYG,11.478794896957801,20,207.7,1.19,4.107948969578018,0,0.5,1,8,0.57393974484789,Away
Daniel Jones,QB,NYG,HOU,17.414464396284828,26,196.2,0.815,48.0846439628483,0.418,0.38,0.25,8,0.669787092164801,Home
Andy Dalton,QB,NO,PIT,17.114689075630256,26,254.05,1.9,5.226890756302521,0,0.17,0.83,6,0.6582572721396253,Away
Justin Fields,QB,CHI,DET,19.82864552269772,33,207.7,1.37,58.92267144319345,0.543063063063063,1.22,0.67,9,0.6008680461423551,Home
Baker Mayfield,QB,CAR,ATL,13.499956779661018,20,233.15,1.25,6.70956779661017,0.1955,1,0.67,5.75,0.6749978389830509,Home
Ryan Tannehill,QB,TEN,DEN,10.028606760365426,20,174.3,0.75,4.495667603654251,0.12784,0.33,0.5,6,0.5014303380182713,Home
Cooper Rush,QB,DAL,GB,9.634699619771864,20,170.3,0.97,1.0269961977186313,0,0.33,0.5,5.75,0.4817349809885932,Away
Kenny Pickett,QB,PIT,NO,14.110493150684933,21,196.05,0.81,22.28493150684932,0.6000000000000001,0.6,1.6,4.75,0.671928245270711,Home
Jameis Winston,QB,NO,PIT,15.022533231474407,26,281.65,1.73,5.065332314744079,0,1,1.67,3,0.5777897396720926,Away
Mitch Trubisky,QB,PIT,NO,12.88145205479452,20,179.55,0.9099999999999999,6.594520547945205,0.30000000000000004,0,0.4,4.75,0.644072602739726,Home
P J Walker,QB,CAR,ATL,12.19185593220339,23,200.95000000000002,1,6.5385593220338984,0,0,0.5,5.75,0.5300806927044952,Home
Taylor Heinicke,QB,WAS,PHI,17.03710185185185,23,193.64999999999998,1.46,17.73601851851852,0.44625000000000004,0,1,3,0.7407435587761675,Away
Dak Prescott,QB,DAL,GB,14.137374296577947,30,183.8,1.0550000000000002,15.404942965779467,0.28248,0,0.67,3,0.47124580988593157,Away
Teddy Bridgewater,QB,MIA,CLE,10.660349827387803,20,169.4,1,6.34349827387802,0,0,0.75,3.25,0.5330174913693901,Home
Sam Ehlinger,QB,IND,LV,13.802228373702423,23,203.65,1,31.56228373702422,0,0.5,0.5,2,0.6000968858131488,Away
Skylar Thompson,QB,MIA,CLE,8.25972842347526,20,167.9,0.625,5.437284234752589,0,0.5,0.5,1.75,0.41298642117376294,Home
Brett Rypien,QB,DEN,TEN,11.585653136531365,20,250.3,0.94,8.136531365313653,0,1,1,1,0.5792826568265682,Away
Trey Lance,QB,SF,LAC,11.550435146443515,20,151.9,0.815,37.14435146443515,0,0.5,0.5,2,0.5775217573221758,Home
Malik Willis,QB,TEN,DEN,5.854326071679551,20,100.55000000000001,0.25,15.823260716795502,0,0.25,0.25,3.5,0.29271630358397754,Home
Jordan Love,QB,GB,DAL,6.298,20,107.45,0.5,0,0,0,0,1.5,0.3149,Home
Jarrett Stidham,QB,LV,IND,6.786000000000001,20,114.15,0.555,0,0,0,0,1.5,0.33930000000000005,Home
Brock Purdy,QB,SF,LAC,7.556000000000001,20,119.9,0.815,0,0,0,0.5,1.5,0.3778,Home
Gardner Minshew II,QB,PHI,WAS,8.368,20,120.2,0.89,0,0,0,0,0.75,0.4184,Home
Trace McSorley,QB,ARI,LAR,8.861025641025641,20,113,0.625,18.41025641025641,0,0,0,0.75,0.4430512820512821,Away
Tyrod Taylor,QB,NYG,HOU,6.507399380804953,20,114.25,0.44,31.773993808049536,0,1,1,0.75,0.3253699690402477,Home
Case Keenum,QB,BUF,MIN,7.978,23,130.45,0.69,0,0,0,0,1.5,0.3468695652173913,Home
Trevor Siemian,QB,CHI,DET,8.73,20,136.75,0.815,0,0,0,0,0.75,0.4365,Home
Chad Henne,QB,KC,JAX,7.426,20,119.15,0.665,0,0,0,0,1.5,0.3713,Home
Nick Mullens,QB,MIN,BUF,5.836,20,95.9,0.5,0,0,0,0,0.75,0.2918,Away
Drew Lock,QB,SEA,TB,6.876,20,93.9,0.78,0,0,0,0,0,0.3438,Away
Blaine Gabbert,QB,TB,SEA,7.398,20,112.95,0.72,0,0,0,0,0,0.3699,Home
Kyle Trask,QB,TB,SEA,7.398,20,112.95,0.72,0,0,0,0,0,0.3699,Home
Will Grier,QB,DAL,GB,5.632,20,85.3,0.555,0,0,0,0,0,0.28159999999999996,Away
Desmond Ridder,QB,ATL,CAR,7.263999999999999,20,111.6,0.7,0,0,0,0,0,0.36319999999999997,Away
Sam Darnold,QB,CAR,ATL,8.602,20,140.05,0.75,0,0,0,0,0,0.43010000000000004,Home
Matt Corral,QB,CAR,ATL,8.602,20,140.05,0.75,0,0,0,0,0,0.43010000000000004,Home
Nate Sudfeld,QB,DET,CHI,6.234,20,100.35,0.555,0,0,0,0,0,0.3117,Away
C J Beathard,QB,JAX,KC,9.25,20,124.75,1.065,0,0,0,0,0,0.4625,Away
Shane Buechele,QB,KC,JAX,7.426,20,119.15,0.665,0,0,0,0,0,0.3713,Home
Joshua Dobbs,QB,CLE,MIA,8.258,20,122.95,0.835,0,0,0,0,0,0.41289999999999993,Away
Kellen Mond,QB,CLE,MIA,8.258,20,122.95,0.835,0,0,0,0,0,0.41289999999999993,Away
Kyle Allen,QB,HOU,NYG,6.428,20,104.2,0.565,0,0,0,0,0,0.3214,Away
Mason Rudolph,QB,PIT,NO,6.433999999999999,20,99.85,0.61,0,0,0,0,0,0.3217,Home
Nick Foles,QB,IND,LV,9.106000000000002,26,127.65,1,0,0,0,0,0,0.3502307692307693,Away
Colt McCoy,QB,ARI,LAR,6.78,20,107,0.625,0,0,0,0,0,0.339,Away
John Wolford,QB,LAR,ARI,8.628,20,126.7,0.89,0,0,0,0,0,0.4314,Home
Bryce Perkins,QB,LAR,ARI,8.628,20,126.7,0.89,0,0,0,0,0,0.4314,Home
Chase Daniel,QB,LAC,SF,5.986000000000001,20,99.65,0.5,0,0,0,0,0,0.2993,Away
Easton Stick,QB,LAC,SF,5.986000000000001,20,99.65,0.5,0,0,0,0,0,0.2993,Away
Sam Howell,QB,WAS,PHI,6.052,20,88.8,0.625,0,0,0,0,0,0.3026,Away
Ian Book,QB,PHI,WAS,7.9079999999999995,20,108.7,0.89,0,0,0,0,0,0.3954,Home
