Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Taysom Hill,TE,NO,LV,1.0734031811024278,19,0.3443478260869566,0.840362856028092,0.1928654970760234,0.17,5,0.056494904268548835,Home
Tyler Boyd,WR,CIN,CLE,9.409606932412721,22,3.4577528089887637,57.03534266236096,0.3295327102803738,0,6.5,0.42770940601876006,Away
Justin Jefferson,WR,MIN,ARI,17.167286112461515,34,7.549686274509804,112.73842975206611,0.35309999999999997,0,6,0.5049201797782799,Home
Mack Hollins,WR,LV,NO,8.474062416794675,14,2.993888888888889,50.433179723502306,0.32230000000000003,0,5.75,0.6052901726281911,Away
Braxton Berrios,WR,NYJ,NE,1.63346312946529,11,1.4900462962962964,8.884399813171417,0,0,5.25,0.14849664813320818,Home
Christian Kirk,WR,JAX,DEN,10.016353190732012,14,4.652714932126697,56.899957246686625,0.37999999999999995,0.14,7,0.7154537993380009,Home
Cooper Kupp,WR,LAR,SF,17.2116720019834,38,8.320410447761194,93.714667781028,0.67,0.17,6,0.4529387368943,Home
Tyreek Hill,WR,MIA,DET,15.690859186500635,34,7.861709401709403,104.06846590909092,0.2721929824561403,0.14,7,0.46149585842648927,Away
Stefon Diggs,WR,BUF,GB,15.646096593231965,36,6.823462962962963,83.22704334365325,0.6519434628975265,0,6,0.4346137942564435,Home
Jaylen Waddle,WR,MIA,DET,12.849799964632409,25,4.693846153846154,83.6129794034091,0.4035964912280702,0.14,7,0.5139919985852963,Away
Ja Marr Chase,WR,CIN,CLE,14.057821868276458,31,5.604232209737827,75.81313240043059,0.6590654205607476,0.14,7,0.45347812478311156,Away
Mike Evans,WR,TB,BAL,13.844179839149849,25,5.331285714285714,81.76147601476015,0.5003982300884956,0,7,0.5537671935659939,Home
Deebo Samuel,WR,SF,LAR,8.347396927596062,21,4.581598984771574,50.92178830559112,0.2574031007751938,0.29,6.75,0.3974950917902887,Away
Davante Adams,WR,LV,NO,15.537285430340269,31,5.827222222222222,80.99874319229158,0.8106333333333333,0.17,6,0.501202755817428,Away
A J Brown,WR,PHI,PIT,14.784054394845837,27,5.848780487804879,90.28264150943396,0.4719,0,5.75,0.5475575701794755,Home
Mark Andrews,TE,BAL,TB,12.476750220017792,30,5.689864864864865,61.03147574819401,0.5881117021276596,0,8,0.41589167400059307,Away
Chris Olave,WR,NO,LV,13.040189646536568,22,5.561739130434782,83.53004291845494,0.3743859649122807,0.17,5.5,0.5927358930243894,Home
CeeDee Lamb,WR,DAL,CHI,11.017282000532868,20,5.29,67.84026186579379,0.2647093023255814,0,7,0.5508641000266434,Home
Michael Pittman Jr,WR,IND,WAS,11.260385926992242,21,6.066206896551725,72.66584804297774,0.21678294573643414,0.17,6,0.5362088536662972,Home
Tyler Lockett,WR,SEA,NYG,10.284217281897345,18,5.34141592920354,64.69369189907039,0.23735668789808917,0.14,7,0.5713454045498525,Home
Courtland Sutton,WR,DEN,JAX,10.56674977822205,18,5.224500000000001,67.71401186672753,0.1971830985915493,0,7,0.5870416543456695,Away
Terry McLaurin,WR,WAS,IND,8.808777777777777,17,3.5713247863247863,58.53115384615384,0.24166666666666664,0.14,7,0.5181633986928105,Away
Tee Higgins,WR,CIN,CLE,8.88697348356957,22,3.6999625468164794,57.03534266236096,0.22224299065420558,0,6.75,0.40395334016225315,Away
Amari Cooper,WR,CLE,CIN,11.619830293062202,18,4.685598086124402,58.5703125,0.57,0,7,0.6455461273923446,Home
DK Metcalf,WR,SEA,NYG,8.636236638100849,19,4.037964601769911,57.73114209827357,0.23735668789808917,0.29,7,0.4545387704263605,Home
Curtis Samuel,WR,WAS,IND,8.269158999497236,13,5.153440170940171,45.2243891402715,0.24166666666666664,0.14,6.5,0.6360891538074797,Away
David Njoku,TE,CLE,CIN,8.701551375151753,13,4.685598086124402,57.98752332089552,0.14,0.14,7,0.6693501057809041,Home
Brandon Aiyuk,WR,SF,LAR,9.866352202586384,18,4.581598984771574,52.85552710200597,0.38166666666666665,0,7,0.5481306779214657,Away
DeVonta Smith,WR,PHI,PIT,12.88790345144961,24,5.848780487804879,71.3211320754717,0.4719,0,6,0.5369959771437337,Home
Jerry Jeudy,WR,DEN,JAX,10.043238399245313,16,3.68725,57.489091738932,0.4084507042253521,0,7,0.6277023999528321,Away
Gabe Davis,WR,BUF,GB,10.131334011198346,22,2.3385185185185184,58.327461300309594,0.5215547703180212,0,5,0.46051518232719757,Home
Chris Godwin,WR,TB,BAL,8.872569583552979,18,5.5801428571428575,60.8249815498155,0,0,5.75,0.4929205324196099,Home
Devin Duvernay,WR,BAL,TB,7.666097474854475,13,3.2513513513513517,39.12017543859649,0.3547340425531915,0,8,0.5896998057580365,Away
Jakobi Meyers,WR,NE,NYJ,12.237982448606159,16,5.438775510204081,69.50594693504118,0.428,0,4.75,0.7648739030378849,Away
Diontae Johnson,WR,PIT,PHI,6.87660438268725,16,5.211419491525423,45.50894636924538,0,0.14,7,0.42978777391795314,Away
Dallas Goedert,TE,PHI,PIT,10.171175701794754,20,4.604585365853659,64.10283018867923,0.24310000000000004,0,6,0.5085587850897377,Home
Corey Davis,WR,NYJ,NE,8.345744599702456,15,2.5719907407407403,49.45649229332088,0.35234999999999994,0,6.5,0.5563829733134971,Home
Josh Reynolds,WR,DET,MIA,9.722635746163721,15,4.198198198198199,57.8419238476954,0.30655737704918035,0,6,0.6481757164109148,Home
Amon Ra St Brown,WR,DET,MIA,11.844724480714492,29,5.877477477477477,55.61723446893787,0.5573770491803278,0,5,0.4084387751970514,Home
Allen Lazard,WR,GB,BUF,10.61729851321006,18,4.159315352697096,54.65029371893358,0.5121019108280255,0,6,0.5898499174005588,Away
George Pickens,WR,PIT,PHI,7.462258341634354,15,3.5606567796610165,45.69817275747508,0.18535211267605634,0,6,0.4974838894422903,Away
Donovan Peoples Jones,WR,CLE,CIN,6.170746447189887,12,3.5768660287081335,46.623134328358205,0,0.14,6.5,0.5142288705991572,Home
Chase Claypool,WR,PIT,PHI,6.626905577844566,15,3.8389830508474576,35.95301376364499,0.18535211267605634,0,7,0.44179370518963773,Away
