player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
D Onta Foreman,RB,PIT,7.7707467513171355,19,Home,11.25,0.4089866711219545
Ty Johnson,RB,DET,3.0558348049827706,11,Home,9.75,0.2778031640893428
Kenyan Drake,RB,CLE,6.895828754754106,14,Away,9.5,0.49255919676815046
Khalil Herbert,RB,PHI,9.344972637680641,12,Home,7.75,0.7787477198067201
Samaje Perine,RB,TB,7.713264444979076,16,Away,10.25,0.4820790278111923
Dontrell Hilliard,RB,LAC,6.160558885007611,14,Away,9.25,0.4400399203576865
Travis Homer,RB,SF,3.833491596342919,13,Home,7,0.2948839689494553
DeeJay Dallas,RB,SF,1.556077790583355,11,Home,9,0.14146161732575954
Jerick McKinnon,RB,HOU,6.2247363449173845,18,Away,9.75,0.3458186858287436
Eno Benjamin,RB,HOU,6.895080088042597,12,Home,9.75,0.5745900073368831
Marlon Mack,RB,ARI,4.207084084824784,12,Home,3.75,0.3505903404020653
Dameon Pierce,RB,KC,11.690754679638356,17,Home,13,0.6876914517434327
Travis Etienne Jr,RB,DAL,9.194587661018895,20,Home,11.75,0.45972938305094474
Jeff Wilson Jr,RB,BUF,7.048385765480525,15,Away,11.5,0.46989238436536834
Kenneth Walker III,RB,SF,10.63407632904156,24,Home,11,0.443086513710065
Raheem Mostert,RB,BUF,7.6431353215900355,15,Away,11.5,0.5095423547726691
Tyler Allgeier,RB,NO,5.881532844938628,13,Away,10.25,0.4524256034568176
Isiah Pacheco,RB,HOU,6.272457438904019,21,Away,11.5,0.29868844947161993
Rachaad White,RB,CIN,6.87690727307032,18,Home,10.75,0.3820504040594622
James Cook,RB,MIA,4.270875646953295,12,Home,9.75,0.35590630391277456
Cam Akers,RB,GB,6.025686209559019,17,Away,9.5,0.35445212997405995
Jaylen Warren,RB,CAR,3.3434784843854817,13,Away,9,0.25719065264503704
Zonovan Knight,RB,DET,13.416266084134124,21,Home,2.75,0.6388698135301963
J K Dobbins,RB,CLE,8.436209841204606,20,Away,5,0.4218104920602303
Justice Hill,RB,CLE,2.028902013457418,12,Away,8.25,0.16907516778811815
Gus Edwards,RB,CLE,7.212879042991369,17,Away,4.5,0.42428700252890406
Jordan Mason,RB,SEA,1.545104877503748,13,Away,9.75,0.11885422134644215
Kyren Williams,RB,GB,3.5889765915710488,11,Away,4.5,0.3262705992337317
Ronald Jones,RB,HOU,0,14,Away,0,0
Brian Robinson,RB,NYG,0,18,Home,0,0
Mark Andrews,TE,CLE,10.60787501950141,20,Away,12,0.5303937509750705
Travis Kelce,TE,HOU,14.652756781360182,36,Away,13,0.4070210217044495
Deebo Samuel,WR,SEA,8.452243776454477,19,Away,11.75,0.4448549356028672
Dalton Schultz,TE,JAX,7.171891345010664,18,Away,11,0.398438408056148
Ja Marr Chase,WR,TB,16.45898364510411,31,Away,9,0.5309349562936809
George Kittle,TE,SEA,9.447758365253133,20,Away,12,0.47238791826265664
Justin Jefferson,WR,IND,17.467170111935552,35,Home,13,0.49906200319815863
Davante Adams,WR,NE,17.61598657295689,34,Home,13,0.5181172521457909
Dawson Knox,TE,MIA,6.564667858886846,14,Home,12,0.4689048470633462
Mike Evans,WR,CIN,10.58678858025723,15,Home,12,0.7057859053504819
Hunter Henry,TE,LV,5.434110437042975,13,Away,12.5,0.4180084951571519
Tyreek Hill,WR,BUF,16.757439993576995,39,Away,13,0.42967794855325625
Dallas Goedert,TE,CHI,9.540608736119012,18,Away,9,0.5300338186732785
Stefon Diggs,WR,MIA,16.95951715582374,36,Home,13,0.47109769877288166
Mike Williams,WR,TEN,12.098976607065483,26,Home,9,0.4653452541179032
Tyler Lockett,WR,SF,12.528208162189198,24,Home,14,0.5220086734245499
Pat Freiermuth,TE,CAR,8.202467468715206,17,Away,10.75,0.4824980863950121
Diontae Johnson,WR,CAR,7.994646043918337,15,Away,13,0.5329764029278892
Noah Fant,TE,SF,6.08460806073286,11,Home,13.75,0.553146187339351
Hunter Renfrow,WR,NE,4.719683033745238,11,Home,4.75,0.42906209397683975
CeeDee Lamb,WR,JAX,12.973939839390866,29,Away,13,0.4473772358410643
Keenan Allen,WR,TEN,11.226415191566531,27,Home,6,0.41579315524320487
T J Hockenson,TE,IND,9.608884522351616,20,Home,12.75,0.4804442261175808
Michael Pittman Jr,WR,MIN,10.6072551110136,17,Away,12,0.6239561830008
Tee Higgins,WR,TB,9.951578500717297,21,Away,12.5,0.47388469051034743
Darren Waller,TE,NE,6.7096629074700695,19,Home,4.75,0.3531401530247405
Tyler Conklin,TE,DET,6.565765890396621,14,Home,13,0.46898327788547295
Chris Godwin,WR,CIN,10.641104241915567,18,Home,10.75,0.5911724578841981
David Njoku,TE,BAL,9.596978509704194,18,Home,10,0.5331654727613441
Brandin Cooks,WR,KC,8.714077277914766,17,Home,10,0.5125927810538098
Jaylen Waddle,WR,BUF,12.073739873300617,24,Away,13,0.503072494720859
Gerald Everett,TE,TEN,7.295708088056262,16,Home,11,0.4559817555035164
Cole Kmet,TE,PHI,7.013858853887303,14,Home,13,0.5009899181348073
Amon Ra St Brown,WR,NYJ,13.36486302939644,26,Away,12,0.5140331934383247
Evan Engram,TE,DAL,8.129617146493073,13,Home,12.25,0.6253551651148518
Terry McLaurin,WR,NYG,10.88302030902111,20,Home,13,0.5441510154510555
Foster Moreau,TE,NE,4.958816598698568,11,Home,10.75,0.4508015089725971
Marquise Brown,WR,DEN,10.818703854493883,13,Away,8,0.8322079888072218
Austin Hooper,TE,LAC,4.698514572193681,12,Away,10.25,0.3915428810161401
Amari Cooper,WR,BAL,12.74509142277099,23,Home,13,0.5541344096856953
Adam Thielen,WR,IND,9.364570506218563,15,Home,13,0.6243047004145709
Christian Kirk,WR,DAL,12.10070703848764,22,Home,13,0.5500321381130745
DeVonta Smith,WR,CHI,10.347491588312645,19,Away,13,0.5446048204375076
Van Jefferson,WR,GB,6.302118444481538,12,Away,6.5,0.5251765370401281
A J Brown,WR,CHI,14.15749116652574,29,Away,12.75,0.4881893505698531
Juwan Johnson,TE,ATL,6.125915725047202,16,Home,11,0.3828697328154501
Tyler Boyd,WR,TB,7.677749956642271,16,Away,12.5,0.4798593722901419
Jonnu Smith,TE,LV,2.4569532515873114,11,Away,10.5,0.2233593865079374
Brandon Aiyuk,WR,SEA,10.294562368189943,18,Away,14,0.571920131566108
DeAndre Hopkins,WR,DEN,14.743901567879293,21,Away,7,0.7020905508513949
Hayden Hurst,TE,TB,5.753526539065613,14,Away,12,0.41096618136182955
Jakobi Meyers,WR,LV,9.13311958786435,15,Away,9.75,0.6088746391909566
Allen Lazard,WR,LAR,10.037821967641824,17,Home,11,0.5904601157436367
Logan Thomas,TE,NYG,4.528638682609587,11,Home,9.75,0.4116944256917806
Elijah Moore,WR,DET,5.417206063587309,14,Home,10.75,0.38694329025623636
Courtland Sutton,WR,ARI,8.451040315456583,13,Home,12,0.650080024265891
Mecole Hardman,WR,HOU,7.524083095192848,12,Away,7.25,0.627006924599404
Jarvis Landry,WR,ATL,5.834299721724751,12,Home,6.75,0.48619164347706256
Donovan Peoples Jones,WR,BAL,8.329332383077087,15,Home,12.5,0.5552888255384725
Quez Watkins,WR,CHI,4.689576008500664,12,Away,11.25,0.39079800070838866
Jordan Akins,TE,KC,5.237834512080889,11,Home,8.75,0.47616677382553535
Corey Davis,WR,DET,7.6617349475486165,17,Home,9.5,0.45069029103227154
Nick Westbrook Ikhine,WR,LAC,5.394304777003332,12,Away,12.25,0.44952539808361097
Randall Cobb,WR,LAR,5.923360608607345,15,Home,7,0.39489070724048964
Laviska Shenault Jr,WR,PIT,4.039252181639226,11,Home,7,0.36720474378538415
DeVante Parker,WR,LV,5.834368951750423,12,Away,11.5,0.4861974126458686
DeAndre Carter,WR,TEN,6.1069460774732445,14,Home,11.5,0.43621043410523175
Marquez Valdes Scantling,WR,HOU,6.268338151171501,13,Away,11.75,0.48217985778242317
Zay Jones,WR,DAL,8.799013406099133,14,Home,11.75,0.6285009575785095
Jauan Jennings,WR,SEA,4.247391263993879,13,Away,10.25,0.32672240492260607
Michael Gallup,WR,JAX,6.855637818152102,13,Away,9.25,0.5273567552424694
Rondale Moore,WR,DEN,8.12581744962217,11,Away,8,0.7387106772383791
Nico Collins,WR,KC,7.936322242506975,18,Home,9.25,0.4409067912503875
Devin Duvernay,WR,CLE,5.551272026661401,12,Away,13,0.46260600222178344
Jerry Jeudy,WR,ARI,10.705463838272113,17,Home,10.75,0.6297331669571831
Mack Hollins,WR,NE,7.20137452691548,14,Home,12.75,0.5143838947796772
Demarcus Robinson,WR,CLE,4.894952316153895,14,Away,10.5,0.34963945115384965
Darius Slayton,WR,WAS,7.557657566644279,15,Away,11,0.5038438377762853
Ashton Dulin,WR,MIN,3.458549682794123,12,Away,7.25,0.2882124735661769
Marquise Goodwin,WR,SF,5.993510988805058,15,Home,9.25,0.3995673992536705
Chris Moore,WR,KC,6.348504731674758,16,Home,9.75,0.3967815457296724
Isaiah McKenzie,WR,MIA,6.26078368277344,16,Home,10.75,0.39129898017334
DJ Chark,WR,NYJ,0.6792409379704678,14,Away,0,0.04851720985503342
Kendall Hinton,WR,ARI,3.861623127323984,11,Home,9.5,0.351056647938544
Parris Campbell,WR,MIN,7.1764405072360065,17,Away,12.75,0.42214355924917685
Garrett Wilson,WR,DET,9.966737019730198,24,Home,11.75,0.4152807091554249
DK Metcalf,WR,SF,10.324950660292263,23,Home,14,0.44891089827357666
Chris Olave,WR,ATL,10.172474567964962,22,Home,10.75,0.462385207634771
JuJu Smith Schuster,WR,HOU,8.682302720874091,16,Away,11.75,0.5426439200546307
Curtis Samuel,WR,NYG,6.803732540075291,15,Home,12.25,0.45358216933835277
Gabe Davis,WR,MIA,9.246832465095045,15,Home,12,0.616455497673003
Joshua Palmer,WR,TEN,8.502231502206136,20,Home,11.5,0.42511157511030684
DJ Moore,WR,PIT,7.125556525344181,16,Home,13,0.4453472828340113
George Pickens,WR,CAR,6.39398,13,Away,11.75,0.4918446153846154
Drake London,WR,NO,7.068924711856967,15,Away,12.5,0.4712616474571311
Alec Pierce,WR,MIN,5.983683598753666,14,Away,11.25,0.4274059713395476
Christian Watson,WR,LAR,8.440933046847757,26,Home,9.25,0.32465127103260605
Marvin Jones Jr,WR,DAL,5.086360085366027,12,Home,11,0.42386334044716895
Ben Skowronek,WR,GB,3.8676829555853285,13,Away,12.25,0.2975140735065637
Treylon Burks,WR,LAC,6.311620713713092,16,Away,7,0.39447629460706823
Trent Sherfield,WR,BUF,4.121966097179742,12,Away,10.5,0.3434971747649785
Terrace Marshall Jr,WR,PIT,4.753805757196496,13,Home,9,0.36567736593819195
Romeo Doubs,WR,LAR,6.049675976030612,14,Home,8.5,0.4321197125736151
Rashid Shaheed,WR,ATL,3.8575726939709956,11,Home,6.5,0.35068842672463596
Tutu Atwell,WR,GB,3.5197025294572666,13,Away,7.25,0.27074634841978973
Jahan Dotson,WR,NYG,7.039454355283719,13,Home,7.5,0.5414964888679784
Isaiah Hodgins,WR,WAS,5.669136227828681,11,Away,6,0.5153760207116983
Denzel Mims,WR,DET,2.9127678257469176,11,Home,6,0.2647970750679016
Jameson Williams,WR,NYJ,4.125714881607966,12,Away,1.5,0.3438095734673305
Richie James,WR,WAS,0,14,Away,0,0
Taysom Hill,TE,ATL,1.5976063001965768,15,Home,10.75,0.10650708667977178
Greg Dulcich,TE,ARI,6.803397322272771,16,Home,7,0.42521233264204816
Cade Otton,TE,CIN,4.8747645675942035,11,Home,11,0.44316041523583666
Jelani Woods,TE,MIN,3.6361311348647734,11,Away,8.25,0.33055737589679757
Chigoziem Okonkwo,TE,LAC,0,12,Away,0,0
