Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,games,ex_ppd,home_away
Christian McCaffrey,RB,SF,LV,17.366712789022486,35,5.443817910447761,43.4252872759073,0.25738922155688626,61.49889309576838,0.45800841121495317,0.07,14.75,0.496191793972071,Away
Najee Harris,RB,PIT,BAL,10.752285678864816,20,2.5828589285714285,14.718043988269796,0.17010597014925372,50.90093414211439,0.35638709677419356,0.13,15,0.5376142839432407,Away
Derrick Henry,RB,TEN,DAL,16.93422400853291,34,2.345181325301205,27.126371362048893,0,96.46896209677419,0.7003499999999999,0.4,15,0.4980654120156739,Home
Leonard Fournette,RB,TB,CAR,15.1693056055537,14,4.3973938983050855,33.13564500557,0.21,56.81044155844156,0.45266666666666666,0,12.75,1.0835218289681214,Home
Josh Jacobs,RB,LV,SF,16.44456987985437,36,3.2584947368421053,24.14981673306773,0,87.2454083812654,0.6793,0.2,15,0.4567936077737325,Home
Saquon Barkley,RB,NYG,IND,15.980955682275695,29,3.7546088669950732,23.74424747742963,0,78.49226501035196,0.67,0.07,15,0.5510674373198515,Home
Nick Chubb,RB,CLE,WAS,13.824452327028359,25,1.3600487804878048,11.893245546461241,0,81.7951283095723,0.6525984251968504,0.07,15,0.5529780930811343,Away
Austin Ekeler,RB,LAC,LAR,17.94698025837094,35,6.008069686411149,40.38666271751203,0.32356500000000005,55.15578798586573,0.6645517241379311,0.27,15,0.512770864524884,Home
Dalvin Cook,RB,MIN,GB,15.103176977378935,31,2.096241509433962,16.626154290111582,0.11676166666666668,89.11870793650795,0.53,0.2,15,0.48719925733480435,Away
Tony Pollard,RB,DAL,TEN,13.552009916405824,28,2.833267605633803,26.966588235294118,0.20276923076923076,55.01941905444127,0.45336,0,12.25,0.4840003541573509,Away
Aaron Jones,RB,GB,MIN,13.27468115031606,23,3.804218181818182,27.642970387243736,0.3091922155688623,63.632918765231516,0.15497164179104478,0.27,15,0.5771600500137417,Home
Rhamondre Stevenson,RB,NE,MIA,13.592823774328794,27,4.470725,27.327815915627994,0.0917225806451613,63.012941988950274,0.362175,0.2,12.75,0.5034379175677332,Home
Travis Etienne Jr,RB,JAX,HOU,11.461126607140795,31,1.8639148936170211,17.025119565217395,0,74.81767548638132,0.33414827586206897,0.33,13.75,0.3697137615206708,Away
Miles Sanders,RB,PHI,NO,11.705966598648962,25,1.30755625,4.757754414784395,0,73.97160858257477,0.5732086956521739,0.13,14.5,0.4682386639459585,Home
Alvin Kamara,RB,NO,PHI,12.41099127727589,22,4.254500495049506,34.19725280143433,0.14502941176470588,56.465242105263165,0.16121917808219177,0.31,12.5,0.5641359671489041,Away
Joe Mixon,RB,CIN,BUF,14.272006174030057,25,3.990730534351145,28.30568053491828,0.1224251101321586,61.989704684317715,0.4187586206896552,0,13,0.5708802469612023,Home
Devin Singletary,RB,BUF,CIN,9.547922438370106,16,2.3812750000000005,17.56580346820809,0.0571830985915493,47.461,0.29525100000000004,0.13,15,0.5967451523981316,Away
David Montgomery,RB,CHI,DET,12.009447823264933,21,2.8457066666666666,29.611200000000004,0.08135486725663718,50.0387979966611,0.4022442477876106,0.14,14,0.5718784677745207,Away
James Conner,RB,ARI,ATL,13.968549905118092,23,3.3535891891891896,23.41363653308481,0.09653600000000001,62.89020818505338,0.5970258064516129,0.25,12,0.6073282567442648,Away
Ezekiel Elliott,RB,DAL,TEN,10.443449874616313,20,1.3185591549295774,7.1728941176470595,0,51.679848853868194,0.649816,0,13.75,0.5221724937308156,Away
Kenneth Walker III,RB,SEA,NYJ,12.618945217258844,25,1.811253112033195,10.409478005865104,0,62.699983606557375,0.7337287499999999,0,12,0.5047578086903538,Home
Tyler Allgeier,RB,ATL,ARI,8.421428042830478,20,1.3758294520547947,11.021220322580646,0.08992900000000001,51.8136567164179,0.151741935483871,0,12,0.4210714021415239,Home
Raheem Mostert,RB,MIA,NE,8.934984325100483,14,1.4945833333333334,9.761871953437613,0.06503636363636364,59.23427007299269,0.1729767123287671,0.07,13.5,0.638213166078606,Away
Jamaal Williams,RB,DET,CHI,13.026843049746144,26,0.6758314159292035,3.7197018438603373,0,62.28779204639602,1.0813629921259844,0.2,13,0.5010324249902364,Home
AJ Dillon,RB,GB,MIN,9.836162815878287,20,1.97608,15.209184510250568,0,46.06189439480097,0.47683582089552234,0.07,12,0.4918081407939144,Home
Antonio Gibson,RB,WAS,CLE,10.12654524174741,17,2.956511848341232,23.0174047954866,0.12138431372549019,37.61647210994341,0.3327659574468086,0.07,12.75,0.5956791318674947,Home
Jeff Wilson Jr,RB,MIA,NE,8.913629178368936,14,1.2056305555555555,9.944336849763552,0.06503636363636364,55.669729927007296,0.29653150684931506,0.21,12.25,0.636687798454924,Away
