player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Justin Herbert,QB,LAC,SEA,Home,18.791750812257437,35,0.5369071660644982,17.67392973179634,0.5049694209084669,21.4,5 out of 5 stars,A
Tom Brady,QB,TB,CAR,Away,16.28444208183108,28,0.5815872172082529,14.90634583118726,0.5323694939709736,19.5,3 out of 5 stars,B+
Aaron Rodgers,QB,GB,WAS,Away,15.050860218921335,26,0.5788792391892821,14.215514598459052,0.5467505614791943,17,4 out of 5 stars,B-
Dak Prescott,QB,DAL,DET,Home,12.748254084387753,32,0.3983829401371173,10.068934406268218,0.3146542001958818,19,5 out of 5 stars,B+
Joe Burrow,QB,CIN,ATL,Home,21.299447239639527,33,0.6454377951405917,21.642067485199327,0.655820226824222,20.5,3 out of 5 stars,A
Kyler Murray,QB,ARI,NO,Home,18.804708316083527,35,0.5372773804595293,18.292440451547893,0.5226411557585112,20,4 out of 5 stars,A
Ryan Tannehill,QB,TEN,IND,Home,14.62720294282134,23,0.6359653453400582,14.424575632601917,0.6271554622870398,15.1,3 out of 5 stars,D+
Derek Carr,QB,LV,HOU,Home,16.27725003893725,28,0.5813303585334733,15.538928627053217,0.554961736680472,18,1 out of 5 stars,B
Lamar Jackson,QB,BAL,CLE,Home,24.668061901704327,40,0.6167015475426082,24.868659859577615,0.6217164964894404,24.2,4 out of 5 stars,A+
Jimmy Garoppolo,QB,SF,KC,Home,17.588008183416022,24,0.7328336743090009,18.011440262022887,0.7504766775842869,16.6,4 out of 5 stars,B-
Mac Jones,QB,NE,CHI,Home,13.264829046492293,20,0.6632414523246146,13.249755780703277,0.6624877890351637,13.3,4 out of 5 stars,F
Matt Ryan,QB,IND,TEN,Away,14.386703327809453,24,0.5994459719920605,13.909576182584937,0.5795656742743723,15.5,4 out of 5 stars,C
Taylor Heinicke,QB,WAS,GB,Home,7.476801664959899,24,0.31153340270666247,4.766859521371285,0.1986191467238035,13.8,3 out of 5 stars,F
Teddy Bridgewater,QB,MIA,PIT,Home,10.355929057526932,26,0.39830496375103586,14.23704151075276,0.5475785196443369,1.3,3 out of 5 stars,F
Trevor Lawrence,QB,JAC,NYG,Home,15.408737656820248,25,0.6163495062728099,15.11248236688607,0.6044992946754428,16.1,3 out of 5 stars,C+
Jared Goff,QB,DET,DAL,Away,14.25077848995257,26,0.5481068649981757,13.801112128503672,0.530812004942449,15.3,2 out of 5 stars,C-
Tua Tagovailoa,QB,MIA,PIT,Home,17.821080025438278,32,0.5569087507949462,17.958685750626113,0.561208929707066,17.5,3 out of 5 stars,B
Daniel Jones,QB,NYG,JAX,Away,15.908151144621318,25,0.6363260457848527,15.954501635173312,0.6381800654069325,15.8,2 out of 5 stars,C
Davis Mills,QB,HOU,LV,Away,13.306416990559544,23,0.5785398691547627,12.966309986513638,0.5637526081092886,14.1,5 out of 5 stars,D-
Zach Wilson,QB,NYJ,DEN,Away,11.309860925801384,22,0.5140845875364266,10.414087036859122,0.4733675925845056,13.4,2 out of 5 stars,F
Justin Fields,QB,CHI,NE,Away,13.393231186534674,20,0.6696615593267337,12.747473123620964,0.6373736561810481,14.9,3 out of 5 stars,D+
Jameis Winston,QB,NO,ARI,Away,10.76321339508693,26,0.41396974596488195,13.66173342155276,0.525451285444337,4,3 out of 5 stars,F
Andy Dalton,QB,NO,ARI,Away,14.683151468611275,21,0.6991976889814893,15.14735924087325,0.7213028209939643,13.6,3 out of 5 stars,F
Tyler Huntley,QB,BAL,CLE,Home,4.99011785588914,20,0.24950589279445698,6.7858826512701995,0.33929413256351,0.8,4 out of 5 stars,F
Jacoby Brissett,QB,CLE,BAL,Away,15.163479941168507,25,0.6065391976467402,15.40497134452644,0.6161988537810575,14.6,3 out of 5 stars,D
Geno Smith,QB,SEA,LAC,Away,17.783542177491057,30,0.5927847392497019,17.476488824987225,0.5825496274995742,18.5,3 out of 5 stars,B
Drew Lock,QB,SEA,LAC,Away,4.989339569664631,20,0.24946697848323157,6.784770813806616,0.33923854069033077,0.8,3 out of 5 stars,F
Cooper Rush,QB,DAL,DET,Home,10.33047480399896,22,0.46956703654540727,12.786392577141372,0.5811996625973351,4.6,5 out of 5 stars,F
Joe Flacco,QB,NYJ,DEN,Away,7.599000500970508,20,0.3799500250485254,10.55571500138644,0.527785750069322,0.7,2 out of 5 stars,F
Jordan Love,QB,GB,WAS,Away,5.97930560401662,20,0.298965280200831,8.156150862880887,0.4078075431440443,0.9,4 out of 5 stars,F
Marcus Mariota,QB,ATL,CIN,Away,13.50083058320276,25,0.5400332233281104,12.601186547432514,0.5040474618973005,15.6,1 out of 5 stars,C
Brandon Allen,QB,CIN,ATL,Home,5.390619763183416,20,0.2695309881591708,7.486599661690594,0.3743299830845297,0.5,3 out of 5 stars,F
Sam Ehlinger,QB,IND,TEN,Away,5.686631415136637,20,0.28433157075683185,7.95233059305234,0.39761652965261696,0.4,4 out of 5 stars,F
Brett Rypien,QB,DEN,NYJ,Home,7.767067228235294,20,0.3883533614117647,5.781524611764706,0.2890762305882353,12.4,3 out of 5 stars,F
Chase Daniel,QB,LAC,SEA,Home,4.666472324023349,20,0.23332361620116746,6.537817605747643,0.3268908802873821,0.3,5 out of 5 stars,F
Mitch Trubisky,QB,PIT,MIA,Away,12.17435278963487,20,0.6087176394817435,12.934789699478388,0.6467394849739194,10.4,3 out of 5 stars,F
Bailey Zappe,QB,NE,CHI,Home,10.854696899999999,21,0.5168903285714285,10.449566999999998,0.4975984285714285,11.8,4 out of 5 stars,F
Kenny Pickett,QB,PIT,MIA,Away,15.313082325259515,21,0.7291943964409293,15.704403321799306,0.7478287296094908,14.4,3 out of 5 stars,D
Skylar Thompson,QB,MIA,PIT,Home,6.821576606637931,20,0.34107883033189657,9.359395152339902,0.4679697576169951,0.9,3 out of 5 stars,F
Malik Willis,QB,TEN,IND,Home,3.6701138456031126,20,0.18350569228015562,4.9001626365758755,0.24500813182879377,0.8,3 out of 5 stars,F
Desmond Ridder,QB,ATL,CIN,Away,3.2578872,20,0.16289436,4.182696,0.2091348,1.1,1 out of 5 stars,F
Sam Howell,QB,WAS,GB,Home,2.7099767999999997,20,0.13549883999999998,3.4428240000000003,0.17214120000000002,1,3 out of 5 stars,F
