player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Josh Allen,QB,BUF,NYJ,Home,23.496591075124307,37,0.6350430020303867,24.00941582160615,0.6489031303136797,22.3,2 out of 5 stars,A
Justin Herbert,QB,LAC,MIA,Home,18.71551810478897,34,0.5504564148467344,18.07931157826996,0.5317444581844106,20.2,4 out of 5 stars,A
Tom Brady,QB,TB,SF,Away,15.272383322889576,25,0.6108953329155831,15.260547604127968,0.6104219041651188,15.3,2 out of 5 stars,C
Patrick Mahomes,QB,KC,DEN,Away,21.587262899962433,34,0.6349194970577186,21.62466128566062,0.6360194495782535,21.5,1 out of 5 stars,A
Dak Prescott,QB,DAL,HOU,Home,17.497069575513617,29,0.6033472267418488,17.024385107876597,0.5870477623405723,18.6,2 out of 5 stars,B
Joe Burrow,QB,CIN,CLE,Home,22.028790801752322,37,0.5953727243716844,22.55541543107475,0.6096058224614798,20.8,4 out of 5 stars,A
Jalen Hurts,QB,PHI,NYG,Away,22.54291563150822,39,0.57802347773098,22.38987947358317,0.5740994736816197,22.9,3 out of 5 stars,A+
Kyler Murray,QB,ARI,NE,Home,19.072232753744164,30,0.6357410917914721,19.017475362491663,0.6339158454163889,19.2,3 out of 5 stars,B+
Kirk Cousins,QB,MIN,DET,Away,16.360265008656377,30,0.5453421669552125,15.571807155223398,0.5190602385074466,18.2,4 out of 5 stars,B
Ryan Tannehill,QB,TEN,JAX,Home,14.750315935018012,26,0.5673198436545389,14.814737050025732,0.5697975788471435,14.6,4 out of 5 stars,D+
Derek Carr,QB,LV,LAR,Away,15.323805806662694,27,0.5675483632097295,14.434008295232422,0.5345928998234231,17.4,3 out of 5 stars,B-
Russell Wilson,QB,DEN,KC,Home,14.367422617293718,22,0.6530646644224417,14.567746596133883,0.6621702998242674,13.9,4 out of 5 stars,D
Lamar Jackson,QB,BAL,PIT,Away,13.780811827071231,34,0.4053179949138597,19.301159752958903,0.5676811692046737,0.9,4 out of 5 stars,F
Mac Jones,QB,NE,ARI,Away,13.181660443217016,23,0.573115671444218,12.488086347452882,0.5429602759762122,14.8,4 out of 5 stars,C-
Teddy Bridgewater,QB,MIA,LAC,Away,6.912079231968404,20,0.3456039615984202,9.48868461709772,0.474434230854886,0.9,4 out of 5 stars,F
Trevor Lawrence,QB,JAC,TEN,Away,16.267213468989873,30,0.5422404489663291,15.996019241414103,0.5332006413804701,16.9,3 out of 5 stars,C+
Jared Goff,QB,DET,MIN,Home,16.456799545064026,28,0.5877428408951438,15.881142207234324,0.5671836502583687,17.8,4 out of 5 stars,B
Tua Tagovailoa,QB,MIA,LAC,Away,18.26173590410889,33,0.5533859364881482,17.64533700586984,0.5347071819960558,19.7,4 out of 5 stars,A
Baker Mayfield,QB,LAR,SEA,Home,9.457086388689188,20,0.4728543194344594,12.095837698127411,0.6047918849063706,3.3,5 out of 5 stars,F
Daniel Jones,QB,NYG,PHI,Home,16.72635912207656,25,0.6690543648830624,17.20908446010937,0.6883633784043748,15.6,1 out of 5 stars,C
Sam Darnold,QB,CAR,SEA,Away,10.185778505436584,22,0.46298993206529926,9.10825500776655,0.4140115912621159,12.7,4 out of 5 stars,F
Davis Mills,QB,HOU,DAL,Away,11.585005427387628,20,0.5792502713693815,11.707150610553755,0.5853575305276879,11.3,2 out of 5 stars,F
Tyler Huntley,QB,BAL,PIT,Away,11.387421792024302,26,0.4379777612317039,9.410602560034716,0.3619462523090275,16,4 out of 5 stars,C
Jacoby Brissett,QB,CLE,CIN,Away,9.601964988312742,22,0.4364529540142156,13.33137855473249,0.6059717524878404,0.9,2 out of 5 stars,F
Geno Smith,QB,SEA,CAR,Home,18.722027063978164,31,0.6039363569025215,18.64575294854024,0.6014759015658141,18.9,2 out of 5 stars,B
Josh Johnson,QB,SF,TB,Home,2.2183337065756508,20,0.11091668532878254,2.783333866536644,0.1391666933268322,0.9,3 out of 5 stars,F
Mike White,QB,NYJ,BUF,Away,16.68857496411945,30,0.556285832137315,17.36939280588493,0.5789797601961644,15.1,3 out of 5 stars,C-
Case Keenum,QB,BUF,NYJ,Home,2.0604686559591245,20,0.10302343279795623,2.600669508513035,0.13003347542565177,0.8,2 out of 5 stars,F
Joe Flacco,QB,NYJ,BUF,Away,9.888309945246986,20,0.4944154972623493,13.740442778924267,0.6870221389462134,0.9,3 out of 5 stars,F
Kyle Allen,QB,HOU,DAL,Away,4.787124433300264,20,0.2393562216650132,6.41017776185752,0.32050888809287603,1,2 out of 5 stars,F
C J Beathard,QB,JAC,TEN,Away,2.3389345153640018,20,0.11694672576820009,2.9556207362342883,0.14778103681171442,0.9,3 out of 5 stars,F
John Wolford,QB,LAR,LV,Home,8.182025761053143,20,0.40910128805265716,6.502893944361634,0.3251446972180817,12.1,5 out of 5 stars,F
Kenny Pickett,QB,PIT,BAL,Home,12.890903415208523,23,0.5604740615308054,12.287004878869322,0.534217603429101,14.3,3 out of 5 stars,D
Bailey Zappe,QB,NE,ARI,Away,8.05942017,20,0.40297100849999995,11.1277431,0.556387155,0.9,4 out of 5 stars,F
Brock Purdy,QB,SF,TB,Home,7.65308649,25,0.3061234596,5.232980699999999,0.2093192279999999,13.3,3 out of 5 stars,D-
Bryce Perkins,QB,LAR,LV,Home,4.614595311219512,20,0.2307297655609756,6.163707587456446,0.3081853793728223,1,5 out of 5 stars,F
Malik Willis,QB,TEN,JAX,Home,2.733673678323602,20,0.1366836839161801,3.4766766833194325,0.17383383416597162,1,4 out of 5 stars,F
Deshaun Watson,QB,CLE,CIN,Away,8.478208824692306,28,0.3027931723104395,5.083155463846154,0.18154126656593408,16.4,2 out of 5 stars,C+
PJ Walker,QB,CAR,SEA,Away,1.3721890319999999,20,0.0686094516,1.57455576,0.07872778799999999,0.9,4 out of 5 stars,F
