Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,games,ex_ppd,home_away
Christian McCaffrey,RB,SF,TB,15.899191438185188,32,5.5102142857142855,43.6072754491018,0.2450632911392405,57.25567365028203,0.29123493975903614,0.08,11.75,0.4968497324432871,Home
Najee Harris,RB,PIT,BAL,10.55847133512264,19,2.5733407079646016,13.472172102358254,0.23531044776119403,49.47149999999999,0.3175951807228916,0.17,12,0.5557090176380337,Home
Derrick Henry,RB,TEN,JAX,17.56961811305505,38,2.2586292993630575,28.35435355892649,0,87.95981150959132,0.8581478260869564,0.17,12,0.4623583713961855,Home
DeeJay Dallas,RB,SEA,CAR,1.3792071355526414,13,0.5685949579831933,3.3218351063829785,0,9.227261459227467,0,0.08,9,0.10609285658097242,Home
Leonard Fournette,RB,TB,SF,13.433682761711367,13,3.99360553633218,28.80632496251874,0.2375390977443609,47.06903819918145,0.40401818181818183,0,10.5,1.033360212439336,Away
Josh Jacobs,RB,LV,LAR,18.53054345655863,36,3.441598130841121,26.382301498929337,0,99.09714241245136,0.7603,0.15,13,0.5147373182377397,Away
Saquon Barkley,RB,NYG,PHI,15.098951763502145,30,3.4044046875000005,20.01743847006652,0,80.6178637274549,0.5822032,0.08,12,0.5032983921167381,Home
Nick Chubb,RB,CLE,CIN,15.257232924257147,32,1.3852202898550725,12.720752793296088,0,83.573475,0.8492,0.08,12,0.47678852888303586,Away
Austin Ekeler,RB,LAC,MIA,19.423855370550957,36,6.679967491166077,44.73024390243902,0.41117245508982037,54.93287131050768,0.718420895522388,0.33,12,0.5395515380708599,Home
Rhamondre Stevenson,RB,NE,ARI,14.96487306691723,22,5.0222325471698115,33.72545514018692,0.11120000000000001,62.54243279313633,0.386628,0.08,10,0.6802215030416923,Away
Tony Pollard,RB,DAL,HOU,15.237137775614322,30,2.0103515151515152,21.567908571428575,0.140386,75.40307059629883,0.6154246835443038,0,10,0.5079045925204774,Home
Dalvin Cook,RB,MIN,DET,15.805356759552412,28,2.2278168674698797,13.501561725758222,0.08166400000000001,91.4850815324165,0.6437999999999999,0.08,12,0.5644770271268719,Away
Dameon Pierce,RB,HOU,DAL,12.70748549626568,16,2.4765625,13.473818181818183,0.0826,85.1479385665529,0.26857142857142857,0.25,12,0.794217843516605,Away
Miles Sanders,RB,PHI,NYG,12.329937921371284,21,1.4091411764705883,6.016581643132222,0,74.37771668822768,0.59765625,0,11.5,0.5871399010176802,Away
Travis Etienne Jr,RB,JAX,TEN,9.573216814706775,20,2.189813100436681,19.421760142666074,0,56.358081632653054,0.26005434782608694,0.33,10.75,0.47866084073533877,Away
Joe Mixon,RB,CIN,CLE,16.55077676719487,29,3.764023346303502,28.842548066298342,0.17525000000000002,66.6969028741328,0.67722,0,10,0.5707164402480989,Home
Devin Singletary,RB,BUF,NYJ,9.665451202359034,18,2.453168067226891,16.657827322404373,0.0626,46.90336610418194,0.3411913043478261,0.17,12,0.5369695112421685,Home
Jeff Wilson Jr,RB,MIA,LAC,11.376078558332711,20,1.25685,11.228039931153184,0.074852,71.95969565217392,0.386628,0.17,10.75,0.5688039279166356,Away
Jamaal Williams,RB,DET,MIN,12.83220108547702,25,0.7925454545454546,5.06754956629492,0,61.75757401574803,1.042236,0.25,10.5,0.5132880434190809,Home
Kenneth Walker III,RB,SEA,CAR,13.197265889075783,29,1.695981512605042,9.965505319148937,0,62.79220600858369,0.845584,0,10,0.4550781341060615,Home
Ezekiel Elliott,RB,DAL,HOU,12.425372321336958,24,1.0631666666666668,5.391977142857144,0,69.45578615490062,0.7348354430379747,0,9.75,0.5177238467223733,Home
Raheem Mostert,RB,MIA,LAC,10.725713623737185,21,1.46475,9.779260585197935,0.08420849999999999,66.12169565217391,0.31633200000000006,0,10.5,0.5107482677970088,Away
James Conner,RB,ARI,NE,10.520798390435342,19,2.693041825095057,18.352720655141038,0.11583439999999999,52.23564229765013,0.34673913043478255,0.33,9,0.5537262310755443,Home
Kareem Hunt,RB,CLE,CIN,7.152914608857582,15,2.029055072463768,14.423530726256985,0.077504,31.172099999999997,0.2123,0.08,9,0.4768609739238388,Away
Samaje Perine,RB,CIN,CLE,8.514426984060988,21,2.4512054474708167,20.024444198895026,0.2891625,30.096288404360752,0.09029600000000002,0,9.5,0.4054489040029042,Home
