Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fmb_scrim,games,ex_ppd,home_away
Noah Fant,TE,SEA,ARI,4.598075399636672,13,2.8716814159292037,23.535230352303522,0.13478527607361965,0,8,0.3536981076643594,Away
Darren Waller,TE,LV,JAX,6.365971273170153,21,3.185840707964602,35.91655570350643,0.19689922480620156,0,4.75,0.30314148919857875,Away
Michael Thomas,WR,NO,BAL,14.241326094318646,22,5.631260869565217,58.54267088107467,0.9285714285714286,0,3,0.6473330042872112,Home
Jarvis Landry,WR,NO,BAL,6.294648746843489,14,3.9619565217391304,43.13670485973923,0,0,3.25,0.44961776763167777,Home
Irv Smith Jr,TE,MIN,WAS,5.2111526859673285,11,2.7366403162055337,22.830873049346266,0.306624203821656,0.14,5.25,0.47374115326975713,Away
Hunter Renfrow,WR,LV,JAX,3.998977253534128,11,3.5840707964601766,34.06941855304039,0,0.6,4,0.3635433866849207,Away
Cole Kmet,TE,CHI,MIA,5.461843054902918,11,2.7139830508474576,30.500788022064615,0.17579545454545456,0,8,0.49653118680935615,Home
Dawson Knox,TE,BUF,NYJ,4.911503446568817,14,2.64888,21.84259018524537,0.23380073800738008,0,6,0.3508216747549155,Away
Sammy Watkins,WR,GB,DET,5.283246393548513,12,2.2212765957446807,41.72608095676173,0,0,3.75,0.44027053279570944,Away
Terrace Marshall Jr,WR,CAR,CIN,4.2027873889248335,11,2.116959064327485,31.443078567610907,0,0,4.25,0.3820715808113485,Away
Jahan Dotson,WR,WAS,MIN,11.126755929658128,17,3.0833333333333335,42.108561341571054,0.8957055214723926,0,3.75,0.6545150546857722,Home
Demarcus Robinson,WR,BAL,NO,3.453045757172758,13,1.9765405405405403,18.1546697626419,0.10821808510638298,0,6.25,0.2656189043979045,Away
Mo Alie Cox,TE,IND,NE,3.9436575308212474,11,1.179272727272727,16.08445945945946,0.290929203539823,0,7.25,0.35851432098374975,Away
Rashid Shaheed,WR,NO,BAL,5.653163521402927,13,1.4051739130434784,31.12005136309759,0.30642857142857144,0,2.5,0.4348587324156098,Home
Julio Jones,WR,TB,LAR,5.8199561160845485,11,1.717857142857143,28.408505535055347,0.3533628318584071,0,2.75,0.5290869196440499,Home
Logan Thomas,TE,WAS,MIN,4.760172211723526,15,2.6722222222222225,23.49214474845543,0.17914110429447855,0,4.75,0.31734481411490173,Home
Tyquan Thornton,WR,NE,IND,4.450346458342159,11,2.009950248756219,18.478713339640493,0.26625,0,3.25,0.4045769507583781,Home
Keenan Allen,WR,LAC,ATL,5.500675400488732,27,2.9224137931034484,40.394685039370074,0,0,2,0.2037287185366197,Away
Geoff Swaim,TE,TEN,KC,3.224478213592267,11,1.4691780821917808,8.831449864498644,0.26779069767441865,0,6.75,0.29313438305384243,Away
Kadarius Toney,WR,KC,TEN,0.4950199203187251,14,0.9900398406374502,0,0,0,1.75,0.035358565737051796,Home
Van Jefferson,WR,LAR,TB,0,12,0,0,0,0,0,0,Away
