Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,games,ex_ppd,home_away
Leonard Fournette,RB,TB,LAR,15.819427888557353,21,3.9768392857142856,29.991642066420667,0.40690265486725663,65.15428109854604,0.3125,0,8,0.7533060899313025,Home
Joe Mixon,RB,CIN,CAR,13.844964915277831,25,3.9693396226415096,25,0.10711267605633804,69.19999999999999,0.2996031746031746,0,8,0.5537985966111133,Home
Khalil Herbert,RB,CHI,MIA,11.383052690484293,19,1.163135593220339,11.878447596532704,0.17579545454545456,53.99575371549894,0.5265486725663717,0,6.25,0.5991080363412786,Home
Raheem Mostert,RB,MIA,CHI,11.578868219710017,23,1.423713692946058,9.938547008547008,0.09542553191489361,78.27270147559591,0.24555555555555558,0,7.5,0.5034290530308703,Away
Jonathan Taylor,RB,IND,NE,12.153378476426631,27,2.2816363636363635,11.164507154213037,0,93.750569476082,0.1968421052631579,0.33,6,0.4501251287565419,Away
Jamaal Williams,RB,DET,GB,13.486604172996817,22,1.1379039301310043,6.824301200154859,0,67.44059297218155,1.011860465116279,0.29,6.25,0.6130274624089462,Home
Antonio Gibson,RB,WAS,MIN,12.53305574681109,15,3.730833333333333,31.58142100617829,0.22392638036809814,37.059386973180075,0.41,0,7.5,0.8355370497874061,Home
Devin Singletary,RB,BUF,NYJ,8.353047062088251,16,3.07944,21.676486837829056,0.09918819188191882,43.30549227013832,0,0.14,7,0.5220654413805157,Away
David Montgomery,RB,CHI,MIA,9.91043745549167,19,2.8845762711864404,29.581166272655636,0,39.57643312101911,0.30539823008849554,0.14,7,0.5216019713416667,Home
Kenneth Walker III,RB,SEA,ARI,11.706896680123293,28,1.3470796460176993,4.279132791327913,0,60.685435779816515,0.7561499999999999,0,6,0.4181034528615462,Away
Eno Benjamin,RB,ARI,SEA,9.328108164897284,17,2.5983763837638376,21.365121317157715,0,39.6627147766323,0.3210227272727273,0,6.75,0.5487122449939579,Home
AJ Dillon,RB,GB,DET,9.425036498914018,18,1.7276595744680852,12.35091996320147,0,50.27167346938776,0.38315789473684214,0,6.5,0.5236131388285565,Away
Michael Carter,RB,NYJ,BUF,7.553596164355288,15,3.0210280373831777,21.964363557105493,0,29.78327205882353,0.18805309734513276,0.13,7.5,0.5035730776236859,Home
Clyde Edwards Helaire,RB,KC,TEN,10.380992261473075,18,2.267191235059761,18.232635135135133,0.3653496503496504,37.6143522833178,0.24509999999999998,0,6.75,0.5767217923040597,Home
James Robinson,RB,NYJ,BUF,7.478327021639665,14,1.1379205607476635,5.420390148212729,0.12252212389380532,41.77150735294118,0.28584070796460176,0.13,7.25,0.5341662158314047,Home
Tyler Allgeier,RB,ATL,LAC,7.814971450960715,15,0.9204642857142857,11.882718327183271,0.17416000000000004,43.298260594560404,0.13194690265486728,0,6.25,0.5209980967307143,Home
Cordarrelle Patterson,RB,ATL,LAC,13.661844194922313,21,1.2964285714285713,8.235547355473555,0,79.48924731182795,0.706858407079646,0,3.75,0.650564009282015,Home
Damien Harris,RB,NE,IND,7.991828705511953,16,1.5778109452736317,6.525903500473037,0,42.55731112916328,0.3824336283185841,0,6.75,0.49948929409449705,Home
D Andre Swift,RB,DET,GB,13.353763508405855,22,2.8668122270742358,21.797522260936894,0.3961988304093567,60.32016837481699,0.22189922480620156,0,3.75,0.6069892503820843,Home
James Conner,RB,ARI,SEA,8.909136590308742,21,2.5261992619926197,20.858838821490465,0,44.192439862542955,0.25681818181818183,0.2,5,0.42424459953851157,Home
D Onta Foreman,RB,CAR,CIN,6.245937765562368,17,0.26461988304093564,3.590459647247461,0,36.42990950226245,0.3519318181818182,0,6.25,0.3674081038566099,Away
Darrell Henderson Jr,RB,LAR,TB,7.878893589718621,12,2.0925862068965517,12.00655021834061,0,41.246198830409355,0.2512209302325581,0,6.25,0.6565744658098851,Away
Kenyan Drake,RB,BAL,NO,6.495042127192047,16,1.230081081081081,5.010688854489164,0.1415159574468085,35.09836956521739,0.17,0,5.25,0.40594013294950293,Away
J D McKissic,RB,WAS,MIN,5.338721268594888,11,3.4738888888888892,23.93539276257723,0,12.082375478927203,0,0,6,0.4853382971449898,Home
Caleb Huntley,RB,ATL,LAC,4.754768293843373,12,0,0,0,41.33440860215054,0.16022123893805312,0.17,4.5,0.3962306911536144,Home
Dontrell Hilliard,RB,TEN,KC,12.301129499193207,13,3.188116438356164,34.52032520325203,0.9563953488372093,15.166666666666666,0,0,4.75,0.9462407307071697,Away
Mark Ingram II,RB,NO,BAL,3.669838039310428,11,1.458,5.905620308178586,0,20.70276008492569,0.13,0.25,6.75,0.33362163993731164,Home
Nyheim Hines,RB,BUF,NE,4.943874650706802,12,3.1773,23.26321091972701,0,5.204825061025224,0.13140350877192986,0.14,6.25,0.4119895542255669,Away
Chase Edmonds,RB,DEN,CHI,7.218424661632516,11,1.1931818181818183,11.1156462585034,0.14126666666666665,18.293357933579337,0.4722222222222222,0,6.5,0.6562204237847742,Away
Samaje Perine,RB,CIN,CAR,4.393838957763814,11,1.9893396226415092,14.365671641791046,0.10711267605633804,13.199259259259259,0,0,6,0.3994399052512558,Home
Isiah Pacheco,RB,KC,TEN,2.669979769203707,12,0.28711155378486053,1.2000050675675675,0,25.0762348555452,0.07980000000000001,0.29,5.5,0.22249831410030893,Home
Justice Hill,RB,BAL,NO,2.8432898387012675,13,0.7044054054054054,3.288588751289989,0,25.022282608695654,0,0.17,4.5,0.21871460297702058,Away
Alexander Mattison,RB,MIN,WAS,5.414226237747879,14,0.9935573122529644,7.886164065795022,0.1480254777070064,20.66482504604052,0.1956993006993007,0,5.25,0.38673044555341995,Away
Brian Robinson Jr,RB,WAS,MIN,7.524209892700016,17,0.5138888888888888,3.6013901147396297,0,44.47126436781609,0.41,0,3.5,0.44260058192353036,Home
Kenneth Gainwell,RB,PHI,HOU,4.708041540623509,13,0.9707317073170731,5.341877837391664,0,16.934879032258063,0.3325,0,6,0.3621570415864238,Away
Gus Edwards,RB,BAL,NO,11.499864130434784,18,0,0,0,54.99864130434783,1,0,1.75,0.6388813405797102,Away
Chuba Hubbard,RB,CAR,CIN,2.3772762838969594,12,0.45514619883040935,1.6677578834847677,0,14.84972850678733,0.12965909090909092,0.14,5.5,0.1981063569914133,Away
Ronnie Rivers,RB,LAR,TB,4.022661589223775,15,2.2844827586206895,13.391921397379912,0,15.412280701754385,0,0,1.75,0.268177439281585,Away
Damien Williams,RB,ATL,LAC,0.18703352308665402,12,0,0,0,1.8703352308665402,0,0,1,0.015586126923887835,Home
JaMycal Hasty,RB,JAX,LV,0,11,0,0,0,0,0,0,0,0,Home
Kyren Williams,RB,LAR,TB,0,12,0,0,0,0,0,0,0,0,Away
