player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Josh Allen,QB,BUF,GB,Home,24.043712206141905,37,0.6498300596254569,23.376731723059866,0.631803560082699,25.6,2 out of 5 stars,A+
Aaron Rodgers,QB,GB,BUF,Away,12.582670997924087,24,0.524277958246837,11.71810142560584,0.48825422606691,14.6,2 out of 5 stars,D+
Matthew Stafford,QB,LAR,SF,Home,13.019607570533939,23,0.5660698943710408,12.085153672191344,0.5254414640083193,15.2,2 out of 5 stars,C-
Dak Prescott,QB,DAL,CHI,Home,12.41509090514591,30,0.41383636350486364,10.02155843592273,0.334051947864091,18,3 out of 5 stars,B
Joe Burrow,QB,CIN,CLE,Away,20.8090941638477,38,0.5476077411538869,20.812991662639572,0.5477103069115676,20.8,4 out of 5 stars,A
Jalen Hurts,QB,PHI,PIT,Home,23.48331399914359,39,0.6021362563882972,23.519019998776557,0.6030517948404245,23.4,4 out of 5 stars,A
Kyler Murray,QB,ARI,MIN,Away,18.39914559493172,33,0.5575498665130825,17.755922278473886,0.538058250862845,19.9,4 out of 5 stars,A
Kirk Cousins,QB,MIN,ARI,Home,17.79119488455316,28,0.63539981730547,17.358849835075944,0.6199589226812837,18.8,3 out of 5 stars,B+
Derek Carr,QB,LV,NO,Away,15.096616174357564,28,0.539164863369913,14.152308820510804,0.5054396007325287,17.3,4 out of 5 stars,B-
Russell Wilson,QB,DEN,JAX,Away,15.376257135939955,22,0.6989207789063616,15.837510194199934,0.7198868270090879,14.3,4 out of 5 stars,D
Jimmy Garoppolo,QB,SF,LAR,Away,14.027091318462546,23,0.6098735355853281,13.010130454946497,0.565657845867239,16.4,2 out of 5 stars,C
Mac Jones,QB,NE,NYJ,Away,12.41361407942225,23,0.5397223512792282,12.2908772563175,0.5343859676659782,12.7,3 out of 5 stars,F
Taylor Heinicke,QB,WAS,IND,Away,11.715890629925344,22,0.5325404831784247,10.779843757036208,0.48999289804710033,13.9,3 out of 5 stars,F
Teddy Bridgewater,QB,MIA,DET,Away,8.964520092412865,23,0.38976174314838546,12.377885846304093,0.5381689498393084,1,5 out of 5 stars,F
Trevor Lawrence,QB,JAC,DEN,Home,14.227372066897685,23,0.6185813942129428,13.63910295271098,0.5930044762048252,15.6,1 out of 5 stars,C
Jared Goff,QB,DET,MIA,Home,15.930533781814905,30,0.5310177927271635,15.557905402592723,0.5185968467530908,16.8,3 out of 5 stars,C+
Tua Tagovailoa,QB,MIA,DET,Away,16.841863789537122,34,0.49534893498638594,15.831233985053032,0.465624528972148,19.2,5 out of 5 stars,A
Baker Mayfield,QB,CAR,ATL,Away,10.167763366184637,20,0.5083881683092318,14.13966195169234,0.7069830975846171,0.9,4 out of 5 stars,F
Daniel Jones,QB,NYG,SEA,Away,18.469557529280607,27,0.6840576862696521,18.7993678989723,0.6962728851471222,17.7,4 out of 5 stars,B
Sam Darnold,QB,CAR,ATL,Away,6.201855225563875,20,0.31009276127819374,8.47407889366268,0.423703944683134,0.9,4 out of 5 stars,F
Davis Mills,QB,HOU,TEN,Home,14.556374502910476,23,0.6328858479526294,15.009106432729252,0.6525698449012719,13.5,3 out of 5 stars,F
Zach Wilson,QB,NYJ,NE,Home,13.002766266907102,21,0.6191793460431954,13.261094667010145,0.6314806984290545,12.4,3 out of 5 stars,F
Justin Fields,QB,CHI,DAL,Away,12.455467576491358,20,0.622773378824568,11.450667966416228,0.5725333983208114,14.8,1 out of 5 stars,C-
Jameis Winston,QB,NO,LV,Home,11.627955764084074,29,0.40096399186496806,15.797079662977248,0.5447268849302499,1.9,5 out of 5 stars,F
Andy Dalton,QB,NO,LV,Home,16.23782198403185,26,0.6245316147704558,17.02545997718836,0.6548253837380138,14.4,5 out of 5 stars,D
Jacoby Brissett,QB,CLE,CIN,Home,13.092891172986391,20,0.6546445586493196,12.704130247123416,0.6352065123561708,14,2 out of 5 stars,F
Geno Smith,QB,SEA,NYG,Home,16.489284091132266,29,0.5685960031424919,16.227548701617522,0.5595706448833628,17.1,3 out of 5 stars,B-
Cooper Rush,QB,DAL,CHI,Home,6.978868538739057,20,0.34894342693695285,9.584097912484369,0.4792048956242184,0.9,3 out of 5 stars,F
Nick Foles,QB,IND,WAS,Home,5.843303881278368,20,0.2921651940639184,7.961862687540528,0.3980931343770264,0.9,5 out of 5 stars,F
Marcus Mariota,QB,ATL,CAR,Home,14.86315689069005,25,0.594526275627602,14.375938415271502,0.5750375366108601,16,3 out of 5 stars,C
Sam Ehlinger,QB,IND,WAS,Home,9.165184818286242,20,0.45825924091431214,7.050264026123205,0.35251320130616026,14.1,5 out of 5 stars,D-
Brett Rypien,QB,DEN,JAX,Away,6.485004291130229,20,0.3242502145565115,7.2500061301860415,0.3625003065093021,4.7,4 out of 5 stars,F
Mitch Trubisky,QB,PIT,PHI,Away,7.6556842503233336,20,0.3827842125161667,10.16526321474762,0.508263160737381,1.8,2 out of 5 stars,F
Bailey Zappe,QB,NE,NYJ,Away,8.5512977,20,0.42756488499999995,9.944711,0.49723555,5.3,3 out of 5 stars,F
Kenny Pickett,QB,PIT,PHI,Away,12.31894082939195,20,0.6159470414695976,11.941344041988502,0.5970672020994251,13.2,2 out of 5 stars,F
Malik Willis,QB,TEN,HOU,Away,7.5568096060349585,21,0.35984807647785516,4.924013722907084,0.23447684394795637,13.7,2 out of 5 stars,F
Desmond Ridder,QB,ATL,CAR,Home,3.6693540000000002,20,0.1834677,4.85622,0.24281100000000003,0.9,3 out of 5 stars,F
Sam Howell,QB,WAS,IND,Away,3.06554324,20,0.153277162,3.9936332,0.19968166,0.9,3 out of 5 stars,F
